bootstrap_sample,selected_trace_indices,fit_start_ns,fit_stop_ns,ambient_temperature_K,S_e_mW_per_K,C_th_pJ_per_K,tau_th_ns,fit_rmse_K
433.0,"2,0,0",13.0,35.0,314.4911570738853,0.003646741234582011,0.04675625816804803,12.821380833018502,1.3086147834671769
434.0,"2,2,1",13.0,34.0,314.338374462978,0.0037435465927898163,0.04855706803998068,12.970873164368532,1.4452735776438912
435.0,"1,0,0",13.0,36.0,314.48513419670127,0.0038513853401072815,0.02565182973185551,6.660416309093852,1.492552211869388
436.0,"1,0,1",17.0,37.0,314.3275412729541,0.003660741407268125,0.043512541834502434,11.8862648282426,1.0550058950232781
437.0,"0,1,1",16.0,37.0,314.41613808145854,0.0037013934465054124,0.054537905292251866,14.734425313186472,1.2672363861116425
438.0,"1,0,2",14.0,34.0,314.53528266145526,0.003471260580213261,0.039660090794379585,11.42527041053859,1.1736215678443846
439.0,"0,1,0",17.0,33.0,314.51728444231935,0.00363919450252897,0.04461210316809703,12.258785051773113,0.8610981406357643
440.0,"2,2,0",15.0,34.0,314.52103927731736,0.004090165971670363,0.05536974597303633,13.5372858599242,1.2449869748118065
441.0,"2,2,0",13.0,36.0,314.25310338279945,0.003794328588716781,0.0554136871792765,14.604345903003901,1.551443685073973
442.0,"1,2,1",16.0,33.0,314.30890934451236,0.0036564058613731978,0.0337674358480959,9.235144327061716,1.105213877633891
443.0,"2,0,2",14.0,36.0,314.4879547074976,0.004048307299056858,0.05041566668991801,12.453517721261782,1.615283114347971
444.0,"2,1,0",14.0,34.0,314.2947922463374,0.0034523121625187644,0.05934790027810623,17.190768819354602,1.0206297759882264
445.0,"2,2,1",17.0,37.0,314.4126233855638,0.004013285690833269,0.04009171007656592,9.989747345457925,1.1447828128211945
446.0,"1,1,0",13.0,33.0,314.5040264632365,0.0037164997051153574,0.05001995412654083,13.458888226923255,1.0226562399644332
447.0,"0,1,1",17.0,33.0,314.5462883452112,0.0038754427941492214,0.03827755156173083,9.876949188753004,0.8109172265045846
448.0,"0,1,0",14.0,35.0,314.49686179850255,0.0037979454950300543,0.07890826539239129,20.776566039625816,1.3229243006699622
449.0,"1,0,1",16.0,36.0,314.30226413171874,0.0036521360825060227,0.06923656504306827,18.957827276676813,1.1658852968554974
450.0,"0,2,1",14.0,33.0,314.39257629360105,0.003716598629400937,0.0806590159167558,21.702374660176012,1.2772716601090492
451.0,"1,2,0",17.0,34.0,314.37398379735214,0.0035917425204056498,0.04868816449123238,13.555583178532954,0.9136294106222379
452.0,"2,2,2",15.0,37.0,314.377945178491,0.003404171882261437,0.03914536294193727,11.499232205611332,1.1309286654644977
453.0,"1,1,0",14.0,34.0,314.43890337706716,0.003598360725726416,0.03499581543525763,9.725488382822675,1.0324021753611117
454.0,"2,0,2",14.0,36.0,314.47974948892494,0.0034720491718877844,0.05629256405154812,16.21306648170001,1.0789884845405637
455.0,"1,2,1",15.0,34.0,314.3141483982378,0.003819663225359993,0.0826687053404158,21.642930400657114,1.05718958002363
456.0,"2,0,2",16.0,34.0,314.3463573576481,0.0037839882309891634,0.037266699392784174,9.848524127952262,1.10642506430737
457.0,"0,1,1",13.0,34.0,314.45739410940536,0.0036666913530688733,0.04901857211168051,13.368611478752891,1.1230183084691092
458.0,"0,0,2",15.0,34.0,314.52185138309886,0.0036099233890060723,0.054778709269213806,15.174479723320704,1.2982495842724668
459.0,"2,0,0",17.0,33.0,314.4676518136547,0.003925616616565363,0.05373590503193065,13.688525977084785,1.06907429784473
460.0,"2,0,2",16.0,35.0,314.45484222662066,0.003773815080879552,0.041587126016670514,11.019916218835483,1.2179768454491642
461.0,"0,1,1",15.0,35.0,314.3817916390087,0.003911784959696977,0.07527551694026055,19.2432655976293,1.2561982999538943
462.0,"1,1,0",14.0,34.0,314.26328758923506,0.0035983984374158657,0.03681212846076279,10.230142409465598,1.085481320586812
463.0,"2,0,1",17.0,36.0,314.33306786094346,0.003611488534482549,0.03082070620956745,8.534072838745262,1.2760480014382614
464.0,"2,2,2",17.0,33.0,314.5462757388158,0.0036457795337707945,0.08768587277945816,24.051337160468808,1.2455131524074055
465.0,"1,2,2",15.0,36.0,314.4110831667348,0.0034911904211026405,0.05991466696980033,17.16167259386475,1.0605251325948242
466.0,"0,2,2",17.0,36.0,314.2518107906825,0.003418066894671502,0.04501537934952239,13.16983568100959,1.0248203354713636
467.0,"1,1,2",14.0,34.0,314.3488811704523,0.0036790857480632497,0.06717655868525636,18.259035881569098,1.1424221185149956
468.0,"2,2,2",13.0,34.0,314.4579166356476,0.003544339503577167,0.041665069486765856,11.755383321692204,1.0775586070837806
469.0,"0,2,2",14.0,34.0,314.2959725690872,0.0035650518236300653,0.05605558718715308,15.723638802556101,1.2044677336569178
470.0,"1,0,0",15.0,37.0,314.45340753253845,0.003565120492654578,0.07733479049338599,21.692055192166237,1.245049093568117
471.0,"0,1,0",15.0,35.0,314.4283486487158,0.0035471069642992164,0.03929157788341886,11.077077257291421,1.2351463135748135
472.0,"0,0,1",13.0,34.0,314.2605912054089,0.003630361717839461,0.04999354425782308,13.770954010493414,1.448542450370347
473.0,"0,2,0",16.0,36.0,314.38503165908156,0.0034562578176489875,0.050719417006596185,14.674662505673984,1.0658354058350148
474.0,"0,2,0",17.0,36.0,314.36379018927335,0.0037968283872407273,0.047850470818894875,12.602747856525928,1.2872481487482856
475.0,"0,2,2",17.0,35.0,314.5115743765448,0.0038210716509170834,0.03127919296404112,8.185973941769426,1.3089891982173614
476.0,"1,0,1",13.0,37.0,314.5035103874779,0.0034942431503924,0.03745045641963079,10.71775912773132,1.1626289136789516
477.0,"1,1,0",13.0,34.0,314.4096059657145,0.0035183544723388386,0.02894329478193657,8.22637258681227,1.1591106231388235
478.0,"1,0,1",15.0,36.0,314.50301245004755,0.0036207451315548333,0.06033818290852388,16.664576134529867,1.065513257286755
479.0,"2,2,0",16.0,36.0,314.34039118643807,0.003653404981066663,0.026383996178289976,7.22175513391532,1.5651677654828278
480.0,"0,0,0",17.0,33.0,314.43340227761144,0.0037759933381025707,0.04792338139566905,12.691595854284651,1.0407825026960222
481.0,"0,2,2",13.0,33.0,314.31589575598883,0.003490666611917306,0.057552838792971406,16.487635512507328,1.3369740815853646
482.0,"1,0,1",15.0,36.0,314.4911570738853,0.003646741234582011,0.036537958449647634,10.019344971109694,1.0599442908251753
483.0,"2,2,0",13.0,36.0,314.4526740609908,0.003669567390283938,0.04249353737895351,11.579985556734936,1.3565880173449483
484.0,"0,0,0",17.0,33.0,314.52475835141223,0.003982752712031932,0.022734390606373004,5.708210438898756,1.3277850220742589
485.0,"0,2,0",16.0,35.0,314.5100144049124,0.004144678479809477,0.04090819756661928,9.870053314364629,1.3373859803800248
486.0,"2,0,1",14.0,36.0,314.25979815700634,0.0038816178176445102,0.03862978993294932,9.951981814734948,1.3995450265878722
487.0,"0,1,1",13.0,36.0,314.2840021981756,0.003957882768766898,0.04022229845333772,10.162579541452466,1.2589744679658013
488.0,"2,2,2",14.0,33.0,314.54840389924584,0.00360772456804362,0.055705880755065336,15.440724396894096,1.2381499133498732
489.0,"1,0,2",13.0,33.0,314.3930537838786,0.0038761446454790923,0.0408485043687334,10.538436540642698,1.1342071489672043
490.0,"0,0,0",16.0,33.0,314.29404408953786,0.003499820967195389,0.0621128612104287,17.747439595518326,0.9596238961225755
491.0,"2,2,1",16.0,36.0,314.4909880329723,0.0036850716604071654,0.04652670897528453,12.625727058491929,1.0723712427936472
492.0,"0,2,0",16.0,34.0,314.474830190656,0.003540271404084308,0.04332742792543473,12.238448124471232,1.1150446174586965
493.0,"2,2,0",14.0,35.0,314.28398707285805,0.003851950155722485,0.04144466353987048,10.759397672449108,1.2508150955042698
494.0,"1,1,2",14.0,36.0,314.38682932254386,0.0035779682220889097,0.05162861197664404,14.429589300964203,1.2589989423753314
495.0,"1,1,0",14.0,37.0,314.33059783632706,0.0035369164415580256,0.06136223350139116,17.349076382013948,1.3365959116309356
496.0,"0,1,1",17.0,33.0,314.51197115380955,0.0035634929162319646,0.0473301291359741,13.28194842772999,0.8014707628830218
497.0,"2,0,2",13.0,36.0,314.50301245004755,0.0036207451315548333,0.061708006869377593,17.042902669837666,1.4371041015231945
498.0,"0,1,0",13.0,33.0,314.3497992473323,0.004004057836919562,0.03448730841348398,8.613089475254949,1.0888160019957724
499.0,"2,0,2",16.0,36.0,314.48545468825006,0.004101958799794962,0.035345200259912384,8.61666388791597,1.406937297060164
500.0,"1,0,0",13.0,34.0,314.4195453521712,0.0037832368094441442,0.018498254263713043,4.889531159544548,1.456601866253673
501.0,"0,0,2",17.0,37.0,314.4289491237631,0.003994561964395908,0.036920352976547485,9.242653714130304,1.34701368734909
502.0,"1,0,0",14.0,34.0,314.30124720117084,0.003516252802689032,0.0357838853278705,10.176710076279216,1.106354189339071
503.0,"1,0,0",13.0,37.0,314.2919335647864,0.003935996541213198,0.0729935165437782,18.54511704455901,1.5117964266071524
504.0,"1,1,2",15.0,33.0,314.29016421580593,0.0036559966140375967,0.05268109035961593,14.409501955592942,1.1252446056461607
505.0,"0,1,1",13.0,36.0,314.4283486487158,0.0035471069642992164,0.041444002969283925,11.683888697580283,1.1402677405619874
506.0,"0,1,0",14.0,34.0,314.27741180560906,0.0037284381066438055,0.02440997827424081,6.546971567194317,1.197966662427537
507.0,"0,0,0",15.0,33.0,314.5366309443567,0.003686905625170638,0.0971563917694136,26.351743615600952,1.163865791857052
508.0,"2,1,2",15.0,37.0,314.36983588449226,0.0034952357421062464,0.06801806052809511,19.460221154384023,1.0831200270925152
509.0,"0,0,1",16.0,33.0,314.48716264684793,0.003645197913255167,0.04669862388909826,12.810998195540039,0.9375160606952551
510.0,"1,1,2",16.0,34.0,314.3832007809808,0.003406541207727653,0.03742989888413483,10.987654809290445,0.9759141796747484
511.0,"1,0,0",13.0,33.0,314.494887334274,0.003582716727509498,0.07118799608035192,19.869836633675973,1.2776338385792843
512.0,"0,0,1",13.0,33.0,314.25828224390693,0.003503028089260944,0.02778808619169687,7.9325901715962255,1.1010015935807094
513.0,"0,1,2",17.0,35.0,314.53799858686347,0.0034708753664265206,0.07246229754556113,20.87723985899428,0.8989511642656334
514.0,"2,2,0",13.0,35.0,314.32312366102843,0.004009518214548075,0.038463001363534866,9.592923464963022,1.3808724148009688
515.0,"2,0,2",13.0,37.0,314.49203367708895,0.0038320005039018433,0.048055870459808324,12.54067435817834,1.628703311755118
516.0,"2,2,1",13.0,37.0,314.4879547074976,0.004048307299056858,0.032217745097297946,7.958324978146736,1.6812451033383427
517.0,"2,2,2",16.0,37.0,314.508633398128,0.0037050718036725555,0.04869084849480948,13.141674729905626,1.126863443472357
518.0,"1,2,2",17.0,36.0,314.5290612170066,0.0036692889064177986,0.03943560359552048,10.74747849005439,1.0849319382869078
519.0,"0,1,0",15.0,34.0,314.5250539081359,0.0034571530314593305,0.013520670723534928,3.9109263027988073,1.5519238006657665
520.0,"0,2,2",15.0,35.0,314.32446663580663,0.0037487397511827233,0.04668713747172612,12.454088725950202,1.1479724996778997
521.0,"2,0,0",15.0,36.0,314.43001752870504,0.0037896411238246353,0.029366991539910885,7.74928036200766,1.5507299474478102
522.0,"0,1,2",17.0,35.0,314.34764332636826,0.003624423553591782,0.04805930466095366,13.259847793817357,0.8618471585185864
523.0,"2,2,1",15.0,37.0,314.3744737072109,0.0035226741302621855,0.0644966578133413,18.309004871972345,1.126500782574731
524.0,"0,2,1",16.0,36.0,314.434773671873,0.0034727794245605413,0.035199351734795103,10.135786766603918,1.2106332499965156
525.0,"0,2,1",15.0,35.0,314.369647729501,0.0036771334769345222,0.04394642808813432,11.95127355691496,1.319033768368274
526.0,"2,2,0",14.0,36.0,314.44144913298754,0.0036148543546513233,0.03437291288165033,9.508796070143696,1.3962389110093225
527.0,"1,1,2",16.0,33.0,314.4082898537512,0.003813806129856709,0.04775723576579256,12.522198071873905,0.8678294645814288
528.0,"0,2,1",14.0,37.0,314.4910820479969,0.0037331316608929586,0.05920697459492516,15.859867792812578,1.3410768131487896
529.0,"2,1,1",14.0,35.0,314.485344906487,0.0034807487427228,0.053322520871366824,15.319267437170867,1.2227808670466014
530.0,"0,2,0",15.0,36.0,314.3181768219551,0.00361504602229832,0.04568134239811193,12.636448365066547,1.279996313706767
531.0,"1,1,2",17.0,36.0,314.4508935173822,0.0037928398859946155,0.029810798156448253,7.859756555115117,1.2056841289043416
532.0,"0,0,0",13.0,34.0,314.3092870743451,0.0035601556576929346,0.045013790358242364,12.64377029722694,1.437588170423258
533.0,"0,2,2",16.0,35.0,314.27528529050886,0.0035109409572611112,0.04278986813717743,12.18757838940073,1.115483920853067
534.0,"2,2,1",14.0,35.0,314.2684219559761,0.003609663787047718,0.03915144867657318,10.846286797417903,1.267994316726162
535.0,"2,0,0",14.0,37.0,314.470444765002,0.003708330657367549,0.046110691174638646,12.434352660280696,1.3980381627465353
536.0,"0,1,0",17.0,35.0,314.53295255449274,0.003655809464190922,0.0758750262212828,20.754644618240498,1.1804019152176286
537.0,"0,0,0",13.0,33.0,314.40493257298425,0.0037237778221812464,0.0664474722385094,17.844102256236923,1.3094482426588456
538.0,"0,1,2",17.0,37.0,314.31660357184956,0.0038647620506201104,0.06171496681197224,15.96863299826439,1.3282508717891544
539.0,"0,1,2",17.0,36.0,314.37466815399114,0.003977660530277314,0.0462158564996179,11.61885388354039,1.068581383569143
540.0,"0,1,1",13.0,37.0,314.51728444231935,0.00363919450252897,0.06662267948230449,18.306985085849817,1.2646209098147574
541.0,"0,1,2",15.0,34.0,314.31001453795886,0.003976899246159378,0.040677568811993,10.228463507411373,1.0996967863921958
542.0,"2,1,0",13.0,37.0,314.5436185196083,0.004023661890341273,0.04594712232278418,11.419230436105828,1.4967281253565836
543.0,"0,1,2",17.0,33.0,314.53578912668956,0.0034642465876002265,0.08166053436434019,23.572379245932535,1.0662686856554071
544.0,"0,0,0",16.0,35.0,314.2794581950081,0.004084917263167266,0.014164549224669176,3.4675241411588846,1.7209231351858216
545.0,"2,1,2",15.0,35.0,314.27780437233497,0.0035881912019848057,0.04410044585592622,12.290439213922626,0.978928042151041
546.0,"0,2,1",14.0,34.0,314.54840389924584,0.00360772456804362,0.061020030624365125,16.913716519511016,1.4787799335157106
547.0,"1,0,1",16.0,35.0,314.4572328689048,0.004122522937081061,0.02063878678645773,5.006348564083662,1.3481224658547788
548.0,"1,0,2",13.0,33.0,314.4132892954723,0.003944682310405113,0.0578947688483689,14.67666196987691,1.1983562976062887
549.0,"2,1,1",13.0,36.0,314.37398379735214,0.0035917425204056498,0.02772273113262265,7.71846282831311,1.4502743211837195
550.0,"2,2,1",15.0,36.0,314.42669881415674,0.003816829404420445,0.04341393585593417,11.374345367821393,1.1910079457580467
551.0,"1,0,2",17.0,37.0,314.51023925182704,0.0037570876392035617,0.049882925868304374,13.277019505160839,1.1260723418813154
552.0,"0,0,2",14.0,36.0,314.4981658250081,0.0035887477437319504,0.03612784102807121,10.066977009228783,1.3737511897304302
553.0,"0,0,0",16.0,37.0,314.3320614060754,0.0034665151897068512,0.03763409558962839,10.856463488570764,1.1543674126887167
554.0,"0,1,1",17.0,33.0,314.3772868270521,0.0037150825920291603,0.08010469633352993,21.562023010039496,0.9605904218068037
555.0,"0,0,0",14.0,36.0,314.5407541266519,0.0035376562855761818,0.09143103543090347,25.845087269695565,1.302942796003025
556.0,"1,0,0",13.0,37.0,314.48019350564726,0.0037876115215921655,0.03144302474392288,8.301544275244323,1.3940805917155896
557.0,"2,1,0",13.0,34.0,314.5017823134797,0.004043791264150167,0.05561843848074223,13.75403299715839,1.4909501644399146
558.0,"2,2,2",13.0,34.0,314.26420899121115,0.0036868086179714303,0.06128120626401286,16.62174867588631,1.3890663501501215
559.0,"2,0,2",16.0,33.0,314.38481448456224,0.00391178661494891,0.021923452231578638,5.604460158383401,1.516936435520505
560.0,"2,1,0",14.0,36.0,314.36187253441074,0.003881693944401138,0.02871169992282552,7.3966933854325605,1.5601412008147906
561.0,"0,0,2",15.0,36.0,314.48629486291856,0.003722958501541795,0.04870772608825142,13.083069840311143,1.458797064333771
562.0,"0,0,2",14.0,36.0,314.3640769356749,0.003556817293269354,0.04901267638610095,13.779925237894211,1.3548090237475303
563.0,"1,2,1",13.0,36.0,314.51078956188917,0.004096731896859896,0.10310123616824192,25.166703304960713,1.7512647645987227
564.0,"2,0,1",14.0,35.0,314.4488514118549,0.0035528794486358196,0.03761821977038108,10.588093492681027,1.2184962960872718
565.0,"1,0,1",16.0,36.0,314.50850362201055,0.0035844235791192575,0.04628785910186475,12.913613048276599,1.077229189023339
566.0,"1,2,1",16.0,34.0,314.38999701584913,0.0039553890046479705,0.07189529701567887,18.176542669050967,1.0238811334327202
567.0,"2,1,2",13.0,33.0,314.45893349141306,0.003648082559271045,0.05966638050868509,16.35554556106525,1.4159293922520677
568.0,"0,1,1",15.0,36.0,314.2866897563502,0.0037423899310745448,0.05764876790310958,15.404265446641206,1.13493767573181
569.0,"0,1,0",17.0,37.0,314.27574336649593,0.0034775853536554275,0.039029220084489724,11.223080417987317,1.0668436331549092
570.0,"1,0,1",17.0,34.0,314.51659246052253,0.0037264922757641095,0.052079444445185724,13.975460189168631,0.9531652200614829
571.0,"0,1,2",16.0,37.0,314.28976295004236,0.0034413386082414103,0.04438908465810516,12.898784371814209,1.2093850876555234
572.0,"0,1,1",16.0,36.0,314.27455993393346,0.004006829865713128,0.036975564885481274,9.22813449153036,1.103205897183969
573.0,"2,2,2",17.0,37.0,314.48488053553945,0.004103654958454976,0.046683912584580205,11.376178810646564,1.0974995683249484
574.0,"2,2,2",13.0,35.0,314.48285161229916,0.003754169887731334,0.03529129418824723,9.400558643757584,1.3837955510843478
575.0,"0,2,2",15.0,37.0,314.4620248037716,0.0036382808440875076,0.05184508398901692,14.249885099790813,1.2476731551720899
576.0,"2,2,2",17.0,37.0,314.4735032160945,0.0037988808905190857,0.036967043463794425,9.7310351467069,0.9485580356439685
577.0,"1,1,1",17.0,35.0,314.4749054354351,0.0036018006959904446,0.030198377268419466,8.384244386991362,0.9805345346618971
578.0,"0,2,2",14.0,35.0,314.2629105243467,0.0037289955053480994,0.056422639754392226,15.130787814968205,1.3589543540135607
579.0,"1,0,0",16.0,36.0,314.30124720117084,0.003516252802689032,0.022942758786805906,6.524775115503805,1.3510551023298591
580.0,"0,0,1",13.0,36.0,314.30698815876895,0.0035941565343579622,0.03259377090496496,9.06854517698053,1.2365337208541736
581.0,"0,0,0",13.0,33.0,314.31707639469914,0.0037255003099571403,0.043606633713636454,11.704906746911027,1.280519917473237
582.0,"0,0,0",16.0,34.0,314.3772868270521,0.0037150825920291603,0.020349860940655023,5.47763352134253,1.3247443919164228
583.0,"0,0,0",14.0,33.0,314.37398379735214,0.0035917425204056498,0.0898928587889722,25.027645572661967,1.3314394110944567
584.0,"0,2,1",17.0,36.0,314.49088724871626,0.004385485775996603,0.03363713239536202,7.670104091882039,1.6479065167721951
585.0,"2,2,1",16.0,35.0,314.3628936107278,0.0035590598595155645,0.04419878935428648,12.418669845104128,1.171674766700387
586.0,"1,1,0",16.0,34.0,314.40600138537644,0.0036242262150624873,0.0928636891299108,25.623038855567046,0.9973132305355921
587.0,"2,0,1",17.0,34.0,314.33915248051846,0.003678212309236753,0.047750502722196775,12.981986548814861,1.0208425273952917
588.0,"0,0,2",17.0,35.0,314.4568256958001,0.003521995103038103,0.05516186675271742,15.662107736928515,1.2136562857045496
589.0,"1,0,2",14.0,36.0,314.4359736302686,0.003642588807001323,0.040360120626218854,11.08006496606033,1.3544134482280328
590.0,"1,0,2",13.0,36.0,314.54877325640297,0.003764095190178837,0.05088457914244472,13.51840922493438,1.224873086687882
591.0,"2,0,0",13.0,35.0,314.2942886987242,0.0036246125180656942,0.060562280678958885,16.70862206018051,1.4167269924470804
592.0,"0,1,0",14.0,34.0,314.53431669735085,0.003820173899464829,0.04802746310625659,12.572061997749577,1.074603026083924
593.0,"1,1,0",17.0,37.0,314.43364299572573,0.003877709528690738,0.08433849828360067,21.74956573193262,1.1341561781801246
594.0,"1,0,0",16.0,37.0,314.4319014440987,0.003609468008797759,0.05457180437555953,15.119071354156784,1.2932289161021353
595.0,"1,0,1",16.0,35.0,314.3774615643012,0.0036019775069671047,0.04310942313460295,11.968265501719205,1.0035432563220874
596.0,"0,2,2",17.0,37.0,314.434773671873,0.0034727794245605413,0.06515010124442973,18.760218625942265,1.1800838625969001
597.0,"0,2,2",15.0,35.0,314.2840021981756,0.003957882768766898,0.03935540261294698,9.943549344996995,1.2250843089396684
598.0,"0,0,2",17.0,34.0,314.3414914814568,0.003558135419010908,0.04139980263006332,11.635252106726071,1.0840616396867007
599.0,"1,2,2",16.0,36.0,314.43917168689364,0.003509788337460181,0.037831518758714364,10.778860467150198,1.1992133857449052
600.0,"2,2,2",15.0,33.0,314.4830535052574,0.003972631182349409,0.060075669322139195,15.12238779906332,1.4254318277408755
601.0,"1,1,2",13.0,33.0,314.3284645562356,0.003653570170233583,0.03168014044766737,8.671009169543874,1.1295811858564646
602.0,"1,1,2",14.0,37.0,314.28914098356455,0.0035009541436917856,0.042243292605460975,12.066222770034647,1.1055456514155124
603.0,"1,2,1",16.0,36.0,314.3727300933768,0.003685001031222856,0.04064676172777795,11.030325740313145,1.0184476067126476
604.0,"1,0,0",17.0,36.0,314.31688598280766,0.0036815910941483177,0.03467767146906307,9.419207777903766,1.1666840053130147
605.0,"1,0,2",13.0,33.0,314.54288675358873,0.0037102526798255342,0.06372899650275028,17.17645723949642,1.2967955413221555
606.0,"2,0,1",16.0,34.0,314.45815560815817,0.0035037611224960842,0.040511610154291514,11.562320814105897,1.2202625977543684
607.0,"1,0,2",15.0,33.0,314.5341280825078,0.0036617622480941995,0.07586715648228808,20.718755435794307,1.2290546680078402
608.0,"2,0,1",15.0,37.0,314.5382460565505,0.0037760497931428744,0.03179279027873634,8.419589788373694,1.407008117070693
609.0,"1,1,0",15.0,35.0,314.43364299572573,0.003877709528690738,0.03909876204588362,10.082952773176089,1.0738343644047639
610.0,"2,1,0",17.0,33.0,314.3137696904098,0.0035607673980528384,0.03738906609802611,10.500283202568035,0.9174320197692599
611.0,"0,2,0",16.0,37.0,314.3442598844669,0.0036163843316665777,0.03389442824362781,9.3724629727084,1.4125718194480998
612.0,"1,1,1",14.0,34.0,314.4568256958001,0.003521995103038103,0.05712031605109802,16.218170207512653,0.9835370150609232
613.0,"1,0,2",15.0,36.0,314.51930310187595,0.0038595595339763512,0.04332780327623603,11.226100516085864,1.1519877389042235
614.0,"0,2,2",13.0,34.0,314.435071947108,0.003865967958693029,0.03482157583195013,9.007207561989802,1.5185729887385244
615.0,"1,0,0",16.0,37.0,314.36313846700006,0.0033400052346219916,0.02303684589161732,6.897248439260166,1.368168401683303
616.0,"2,1,1",15.0,36.0,314.36983588449226,0.0034952357421062464,0.05162562989423752,14.770285526757533,1.0139430146285466
617.0,"2,1,0",17.0,33.0,314.2548602595722,0.0034558356000262847,0.047204449899012714,13.659344761265173,0.901504142838932
618.0,"2,2,0",15.0,35.0,314.27215431894484,0.003881822061895572,0.04176987567211493,10.76037876185336,1.2033028959209326
619.0,"2,1,2",13.0,34.0,314.5044136811628,0.00362452930966691,0.057013566884149554,15.729922981196427,1.2302222928361992
620.0,"0,0,1",17.0,34.0,314.329506267887,0.003768299503694527,0.04116570289864955,10.924212063900375,0.9020045268199691
621.0,"2,2,2",17.0,37.0,314.45474049810906,0.003619145588443148,0.032621295469106984,9.01353501038341,1.1249587787691384
622.0,"0,2,2",16.0,33.0,314.3774615643012,0.0036019775069671047,0.05347577057280604,14.846225571750749,1.0060779949085812
623.0,"0,2,1",16.0,37.0,314.52083287331635,0.0038061228712491656,0.0652565494533282,17.145150501121652,1.145867773168465
624.0,"2,2,0",13.0,33.0,314.5138283199617,0.004093761051265076,0.06032601411204622,14.73608580388539,1.5447628444090375
625.0,"2,2,1",15.0,37.0,314.3709502858357,0.003521191134086303,0.041146042156540344,11.685262341550548,1.3317230379742888
626.0,"1,2,1",17.0,36.0,314.3066032550196,0.00355611651990461,0.061116294815625506,17.18624642177498,0.8788917830604216
627.0,"2,1,2",15.0,37.0,314.3045964134967,0.003499275289448555,0.03410731497667808,9.746965344373633,1.314504524229209
628.0,"1,1,0",15.0,34.0,314.5162458473854,0.003813580067991669,0.04513786058773058,11.836085720759852,1.1357014058346313
629.0,"1,1,0",13.0,33.0,314.4590292244246,0.0036897041276309508,0.041269258890457225,11.184977836408523,1.1268531552193548
630.0,"1,2,2",17.0,35.0,314.32092091337995,0.003690566624366278,0.024899920688956367,6.746909952677533,1.265111605026942
631.0,"1,1,0",16.0,37.0,314.28338271733696,0.003606057803106157,0.03851584957255618,10.680874149987199,1.0230118957523602
632.0,"1,0,0",14.0,36.0,314.3425261651619,0.0036579217904214698,0.04520824949077775,12.35899838240358,1.3080245122725864
633.0,"1,1,1",16.0,33.0,314.25176797051734,0.0037107549911843097,0.08526844152647983,22.97873120943129,0.9981813187988199
634.0,"2,0,0",17.0,36.0,314.25683503043615,0.0035133975092273557,0.06416903653615563,18.264098032638294,1.1022897167848893
635.0,"1,0,2",15.0,37.0,314.46004456405234,0.0036497632927085734,0.044752050514479905,12.261630940254314,1.3232192266232836
636.0,"1,2,2",15.0,37.0,314.5222806652514,0.003675299287767423,0.03488638738058484,9.492121497886702,1.1750233847507006
637.0,"1,2,0",16.0,33.0,314.30226413171874,0.0036521360825060227,0.07053986362657078,19.31468653768447,0.9832981675675864
638.0,"2,1,2",13.0,37.0,314.31801265483404,0.003491060936145631,0.06254114923274438,17.9146541342799,1.6309513157778588
639.0,"0,1,0",17.0,37.0,314.4270160682915,0.003756817226505022,0.033352675616321104,8.877907442771496,1.237121084550231
640.0,"2,2,1",17.0,36.0,314.46000806451013,0.0035583906079921547,0.029670802194676694,8.33826453117204,1.2779317569714277
641.0,"0,1,1",13.0,37.0,314.26245505712126,0.003959500205949395,0.04409380416249645,11.136204538199737,1.3996609974911927
642.0,"2,2,0",16.0,37.0,314.37047786313474,0.003410094800521579,0.044657067415482664,13.095550132111372,1.0893547561373724
643.0,"1,0,2",17.0,37.0,314.26328758923506,0.0035983984374158657,0.040217176366426036,11.176410024040411,1.197896256052864
644.0,"1,0,0",15.0,37.0,314.341805738336,0.0034104923153065467,0.039120349975616295,11.47058734014477,1.126877481364335
645.0,"0,2,0",14.0,33.0,314.43372670599143,0.003525579475608391,0.03918836387820143,11.115439078689015,1.3665951280999422
646.0,"2,0,2",14.0,37.0,314.38802318771775,0.003603981880086291,0.046431222396393246,12.883311831546036,1.2486316248397669
647.0,"0,1,0",15.0,36.0,314.4488514118549,0.0035528794486358196,0.030455753947700125,8.572132656905671,1.31620448173946
648.0,"2,1,0",16.0,35.0,314.3109133616719,0.0035625074604803404,0.05028960687302366,14.116351314599916,1.0382635093541148
649.0,"0,0,1",16.0,35.0,314.3784058909801,0.003578994165711245,0.04530288441287749,12.657993367774758,1.0257285311024997
650.0,"1,1,1",16.0,33.0,314.4675404592396,0.00401837004334485,0.10776658908168352,26.818483096190842,1.0758109845074593
651.0,"1,2,0",13.0,35.0,314.33864929817395,0.0036730344507257895,0.0641113587464544,17.45460316436347,1.4003285687953542
652.0,"2,1,0",17.0,33.0,314.32280843634,0.0037540630756947003,0.04711274033087843,12.549799878405102,0.9226258293235988
653.0,"0,1,2",13.0,37.0,314.2666363131797,0.0035406230287185502,0.06023032951015369,17.011223454633836,1.4389269935790459
654.0,"0,2,1",13.0,36.0,314.494887334274,0.003582716727509498,0.073492322356296,20.51301510722108,1.315232288623104
655.0,"0,2,0",17.0,37.0,314.4057368151249,0.003765977365985439,0.06934543013607522,18.41366088984172,1.3819331350904598
