I_target_uA,time_ns,I_in_uA,V_vo2_mV,T_K,R_ohm,P_W
390.0,271.20001220703125,390.0,156.6410675048828,340.24615478515625,401.4653625488281,6.111716356826946e-05
390.0,271.5999755859375,390.0,156.637939453125,340.2415771484375,401.495361328125,6.1110156821087e-05
390.0,271.9599914550781,390.0,156.63575744628906,340.2374572753906,401.52374267578125,6.110413960414007e-05
390.0,272.3600158691406,390.0,156.634033203125,340.2328796386719,401.55615234375,6.109785317676142e-05
390.0,272.7200012207031,390.0,156.633056640625,340.228759765625,401.58465576171875,6.109275273047388e-05
390.0,273.0799865722656,390.0,156.63262939453125,340.2246398925781,401.613037109375,6.108811066951603e-05
390.0,273.4800109863281,390.0,156.63275146484375,340.2200622558594,401.64544677734375,6.10832721577026e-05
390.0,273.8399963378906,390.0,156.6333770751953,340.2159423828125,401.6739807128906,6.107942317612469e-05
390.0,274.20001220703125,390.0,156.6344451904297,340.2119445800781,401.70208740234375,6.107598164817318e-05
390.0,274.6000061035156,390.0,156.63612365722656,340.2076721191406,401.73095703125,6.107289664214477e-05
390.0,274.9599914550781,390.0,156.63804626464844,340.2038269042969,401.758544921875,6.107020453782752e-05
390.0,275.3600158691406,390.0,156.64060974121094,340.1995544433594,401.78759765625,6.1067781643942e-05
390.0,275.7200012207031,390.0,156.64328002929688,340.1957092285156,401.8151550292969,6.106569344410673e-05
390.0,276.0799865722656,390.0,156.64633178710938,340.1918640136719,401.8403015136719,6.106423825258389e-05
390.0,276.47998046875,390.0,156.65008544921875,340.1875915527344,401.87176513671875,6.106238288339227e-05
390.0,276.84002685546875,390.0,156.65379333496094,340.1837463378906,401.89691162109375,6.106145883677527e-05
390.0,277.239990234375,390.0,156.6582489013672,340.1794738769531,401.9283447265625,6.106015644036233e-05
390.0,277.6000061035156,390.0,156.66253662109375,340.1756286621094,401.95355224609375,6.105966895120218e-05
390.0,277.9599914550781,390.0,156.66712951660156,340.1717834472656,401.9811096191406,6.105905777076259e-05
390.0,278.3600158691406,390.0,156.67251586914062,340.1675109863281,402.01019287109375,6.105884676799178e-05
390.0,278.7200012207031,390.0,156.67762756347656,340.1636657714844,402.037841796875,6.105862848926336e-05
390.0,279.08001708984375,390.0,156.68296813964844,340.1598205566406,402.06536865234375,6.105861393734813e-05
390.0,279.47998046875,390.0,156.68914794921875,340.1555480957031,402.09442138671875,6.105901411501691e-05
390.0,279.8399963378906,390.0,156.69496154785156,340.1517028808594,402.1220703125,6.105934880906716e-05
390.0,280.239990234375,390.0,156.70166015625,340.1474304199219,402.15118408203125,6.10601418884471e-05
390.0,280.6000061035156,390.0,156.7078857421875,340.1435852050781,402.17877197265625,6.106081127654761e-05
390.0,280.9599914550781,390.0,156.7143096923828,340.1397399902344,402.2040100097656,6.10619827057235e-05
390.0,281.3600158691406,390.0,156.7216339111328,340.135498046875,402.23541259765625,6.106292858021334e-05
390.0,281.7200012207031,390.0,156.7283935546875,340.1319274902344,402.25970458984375,6.1064500187058e-05
390.0,282.08001708984375,390.0,156.7352752685547,340.12835693359375,402.28399658203125,6.106617365730926e-05
390.0,282.47998046875,390.0,156.74307250976562,340.1243896484375,402.31207275390625,6.106799992267042e-05
390.0,282.8399963378906,390.0,156.75022888183594,340.1208190917969,402.3363952636719,6.106987711973488e-05
390.0,283.2400207519531,390.0,156.75830078125,340.1168518066406,402.36444091796875,6.107191438786685e-05
390.0,283.6000061035156,390.0,156.76568603515625,340.11328125,402.39117431640625,6.107360241003335e-05
390.0,283.9599914550781,390.0,156.773193359375,340.1097106933594,402.41552734375,6.107575609348714e-05
390.0,284.3599853515625,390.0,156.78164672851562,340.1057434082031,402.443603515625,6.107808439992368e-05
390.0,284.7200012207031,390.0,156.78933715820312,340.1021728515625,402.46795654296875,6.108037632657215e-05
390.0,285.08001708984375,390.0,156.79710388183594,340.0986022949219,402.4921875,6.10827628406696e-05
390.0,285.4800109863281,390.0,156.80589294433594,340.0946350097656,402.5203552246094,6.10853239777498e-05
390.0,285.8399963378906,390.0,156.81385803222656,340.091064453125,402.547119140625,6.108747766120359e-05
390.0,286.2400207519531,390.0,156.8227996826172,340.08709716796875,402.5751953125,6.109017704147846e-05
390.0,286.6000061035156,390.0,156.83094787597656,340.0835266113281,402.5995788574219,6.109283276600763e-05
390.0,286.9599914550781,390.0,156.83914184570312,340.0799560546875,402.62396240234375,6.109551759436727e-05
390.0,287.3599853515625,390.0,156.84837341308594,340.07598876953125,402.65203857421875,6.109844252932817e-05
390.0,287.7200012207031,390.0,156.856689453125,340.0724182128906,402.6788330078125,6.110085087129846e-05
390.0,288.1199951171875,390.0,156.86607360839844,340.0684509277344,402.70697021484375,6.11038994975388e-05
390.0,288.4800109863281,390.0,156.87454223632812,340.06488037109375,402.7313537597656,6.110678805271164e-05
390.0,288.8399963378906,390.0,156.88311767578125,340.0615234375,402.7550048828125,6.110988761065528e-05
390.0,289.2400207519531,390.0,156.8926544189453,340.057861328125,402.7821044921875,6.111320544732735e-05
390.0,289.6000061035156,390.0,156.9012451171875,340.0545654296875,402.8031005859375,6.111670518293977e-05
390.0,289.96002197265625,390.0,156.90982055664062,340.05126953125,402.8265075683594,6.111984112067148e-05
390.0,290.3599853515625,390.0,156.9193572998047,340.047607421875,402.8536376953125,6.112315895734355e-05
390.0,290.7200012207031,390.0,156.92800903320312,340.0443115234375,402.8770751953125,6.112633127486333e-05
390.0,291.1199951171875,390.0,156.9376678466797,340.0406494140625,402.90179443359375,6.113011477282271e-05
390.0,291.4800109863281,390.0,156.94639587402344,340.037353515625,402.92523193359375,6.113335257396102e-05
390.0,291.8399963378906,390.0,156.95510864257812,340.0340576171875,402.94873046875,6.11365758231841e-05
390.0,292.239990234375,390.0,156.9647979736328,340.0303955078125,402.97589111328125,6.114000279922038e-05
390.0,292.6000061035156,390.0,156.9735107421875,340.027099609375,402.9993896484375,6.114322604844347e-05
390.0,292.96002197265625,390.0,156.98223876953125,340.0238037109375,403.0228271484375,6.114647112553939e-05
390.0,293.3599853515625,390.0,156.9919891357422,340.0201416015625,403.04754638671875,6.11503201071173e-05
390.0,293.7200012207031,390.0,157.00082397460938,340.016845703125,403.0709533691406,6.115364521974698e-05
390.0,294.1200256347656,390.0,157.0106658935547,340.01318359375,403.09820556640625,6.115717405918986e-05
390.0,294.4800109863281,390.0,157.01951599121094,340.0098876953125,403.12164306640625,6.116051372373477e-05
390.0,294.8399963378906,390.0,157.0283660888672,340.006591796875,403.1451416015625,6.116384611232206e-05
390.0,295.239990234375,390.0,157.03819274902344,340.0029296875,403.17230224609375,6.116738222772256e-05
390.0,295.5999755859375,390.0,157.0470428466797,339.9996337890625,403.19580078125,6.117071461630985e-05
390.0,295.96002197265625,390.0,157.05589294433594,339.996337890625,403.2193603515625,6.117403245298192e-05
390.0,296.3600158691406,390.0,157.06573486328125,339.99285888671875,403.243408203125,6.117804878158495e-05
390.0,296.7200012207031,390.0,157.0745849609375,339.9898376464844,403.2659912109375,6.118151941336691e-05
390.0,297.1199951171875,390.0,157.0844268798828,339.9864807128906,403.28973388671875,6.118557212175801e-05
390.0,297.4800109863281,390.0,157.09327697753906,339.98345947265625,403.30987548828125,6.11894138273783e-05
390.0,297.8399963378906,390.0,157.1021270751953,339.9804382324219,403.33245849609375,6.119288445916027e-05
390.0,298.239990234375,390.0,157.11192321777344,339.9770812988281,403.3561096191406,6.119693716755137e-05
390.0,298.6000061035156,390.0,157.1207275390625,339.97406005859375,403.37872314453125,6.120036414358765e-05
390.0,298.9599914550781,390.0,157.12948608398438,339.9710388183594,403.39886474609375,6.120412581367418e-05
390.0,299.3600158691406,390.0,157.13916015625,339.9676818847656,403.42266845703125,6.120805483078584e-05
390.0,299.7200012207031,390.0,157.14788818359375,339.96466064453125,403.44525146484375,6.121142359916121e-05
390.0,300.1199951171875,390.0,157.15757751464844,339.9613037109375,403.46905517578125,6.121535261627287e-05
390.0,300.4800109863281,390.0,157.16629028320312,339.9582824707031,403.4915771484375,6.121872866060585e-05
390.0,300.8399963378906,390.0,157.1750030517578,339.95526123046875,403.51171875,6.122246122686192e-05
390.0,301.239990234375,390.0,157.1846923828125,339.951904296875,403.5379638671875,6.122602644609287e-05
390.0,301.6000061035156,390.0,157.1934051513672,339.9488830566406,403.5581359863281,6.122975901234895e-05
390.0,302.0,390.0,157.2030792236328,339.9455261230469,403.5819091796875,6.123368802946061e-05
390.0,302.3600158691406,390.0,157.21176147460938,339.9425048828125,403.60455322265625,6.12370204180479e-05
390.0,302.7200012207031,390.0,157.22042846679688,339.9394836425781,403.6270751953125,6.124034553067759e-05
390.0,303.1199951171875,390.0,157.23001098632812,339.9361267089844,403.6508483886719,6.12442017882131e-05
390.0,303.47998046875,390.0,157.23863220214844,339.93310546875,403.67352294921875,6.12474832450971e-05
390.0,303.8399963378906,390.0,157.24722290039062,339.9300842285156,403.6936950683594,6.125112122390419e-05
390.0,304.239990234375,390.0,157.2567596435547,339.9267272949219,403.71746826171875,6.125494837760925e-05
390.0,304.6000061035156,390.0,157.26535034179688,339.9239501953125,403.7392883300781,6.125831714598462e-05
390.0,305.0,390.0,157.27488708496094,339.9208984375,403.7620544433594,6.126228981884196e-05
390.0,305.3600158691406,390.0,157.283447265625,339.91815185546875,403.7812194824219,6.12660514889285e-05
390.0,305.7200012207031,390.0,157.2919158935547,339.9154052734375,403.8005065917969,6.126973312348127e-05
390.0,306.1199951171875,390.0,157.30130004882812,339.912353515625,403.82330322265625,6.127358210505918e-05
390.0,306.47998046875,390.0,157.30975341796875,339.90960693359375,403.84259033203125,6.12772346357815e-05
390.0,306.8399963378906,390.0,157.3181915283203,339.9068603515625,403.86181640625,6.128089444246143e-05
390.0,307.239990234375,390.0,157.32748413085938,339.90380859375,403.884521484375,6.128469249233603e-05
390.0,307.6000061035156,390.0,157.33580017089844,339.90106201171875,403.90380859375,6.128824315965176e-05
390.0,308.0,390.0,157.3450469970703,339.89801025390625,403.92657470703125,6.129198300186545e-05
390.0,308.3600158691406,390.0,157.35336303710938,339.895263671875,403.94586181640625,6.129553366918117e-05
390.0,308.7200012207031,390.0,157.36166381835938,339.89251708984375,403.9675598144531,6.129872053861618e-05
390.0,309.1199951171875,390.0,157.37081909179688,339.88946533203125,403.98785400390625,6.130277324700728e-05
390.0,309.47998046875,390.0,157.37899780273438,339.88671875,404.00958251953125,6.130584370112047e-05
390.0,309.8399963378906,390.0,157.38717651367188,339.88397216796875,404.02886962890625,6.130929250502959e-05
390.0,310.2400207519531,390.0,157.39627075195312,339.88092041015625,404.05169677734375,6.131291593192145e-05
390.0,310.6000061035156,390.0,157.40444946289062,339.878173828125,404.071044921875,6.131635018391535e-05
390.0,311.0,390.0,157.41354370117188,339.8751220703125,404.09375,6.131998816272244e-05
390.0,311.3599853515625,390.0,157.42172241210938,339.87237548828125,404.113037109375,6.132343696663156e-05
390.0,311.7200012207031,390.0,157.4298858642578,339.86962890625,404.13232421875,6.132687121862546e-05
390.0,312.1199951171875,390.0,157.4388427734375,339.8665771484375,404.1551208496094,6.13303855061531e-05
390.0,312.4800109863281,390.0,157.44688415527344,339.86383056640625,404.1768798828125,6.13333540968597e-05
390.0,312.8800048828125,390.0,157.45582580566406,339.86077880859375,404.197265625,6.133722490631044e-05
390.0,313.2400207519531,390.0,157.46388244628906,339.85809326171875,404.21881103515625,6.134022260084748e-05
390.0,313.6000061035156,390.0,157.471923828125,339.8556213378906,404.2347106933594,6.134408613434061e-05
390.0,314.0,390.0,157.48085021972656,339.8528747558594,404.2564697265625,6.134773138910532e-05
390.0,314.3599853515625,390.0,157.48876953125,339.85040283203125,404.27484130859375,6.135111470939592e-05
390.0,314.7200012207031,390.0,157.49667358398438,339.8479309082031,404.293212890625,6.13544907537289e-05
390.0,315.1199951171875,390.0,157.50546264648438,339.8451843261719,404.3125305175781,6.135840521892533e-05
390.0,315.4800109863281,390.0,157.5133056640625,339.84271240234375,404.33087158203125,6.136173033155501e-05
390.0,315.8799743652344,390.0,157.52194213867188,339.8399658203125,404.3502197265625,6.136552838142961e-05
390.0,316.239990234375,390.0,157.52972412109375,339.8374938964844,404.36859130859375,6.1368802562356e-05
390.0,316.6000061035156,390.0,157.53750610351562,339.83502197265625,404.386962890625,6.137206946732476e-05
390.0,317.0,390.0,157.5460662841797,339.832275390625,404.40625,6.137582386145368e-05
390.0,317.3599853515625,390.0,157.5537109375,339.8298034667969,404.42462158203125,6.137898890301585e-05
390.0,317.7200012207031,390.0,157.5613555908203,339.82733154296875,404.4429931640625,6.138215394457802e-05
390.0,318.1199951171875,390.0,157.56985473632812,339.8245849609375,404.46478271484375,6.138546450529248e-05
390.0,318.4800109863281,390.0,157.57749938964844,339.8221130371094,404.4807434082031,6.138900062069297e-05
390.0,318.8800048828125,390.0,157.58590698242188,339.8193664550781,404.50250244140625,6.13922456977889e-05
390.0,319.239990234375,390.0,157.59341430664062,339.81689453125,404.52093505859375,6.139530159998685e-05
390.0,319.6000061035156,390.0,157.60092163085938,339.8144226074219,404.53924560546875,6.139837205410004e-05
390.0,320.0,390.0,157.60926818847656,339.8116760253906,404.55865478515625,6.140192999737337e-05
390.0,320.3599853515625,390.0,157.6167755126953,339.8092041015625,404.5770263671875,6.140499317552894e-05
390.0,320.7200012207031,390.0,157.62428283691406,339.8067321777344,404.595458984375,6.140804180176929e-05
390.0,321.1200256347656,390.0,157.6326141357422,339.8039855957031,404.6147766113281,6.141159974504262e-05
390.0,321.4800109863281,390.0,157.6400604248047,339.801513671875,404.63323974609375,6.141459743957967e-05
390.0,321.8800048828125,390.0,157.64830017089844,339.79876708984375,404.655029296875,6.141771154943854e-05
390.0,322.239990234375,390.0,157.65567016601562,339.7962951660156,404.67340087890625,6.14206655882299e-05
390.0,322.5999755859375,390.0,157.6630401611328,339.7938232421875,404.69183349609375,6.142361962702125e-05
390.0,323.0,390.0,157.67124938964844,339.79107666015625,404.7112121582031,6.142706115497276e-05
390.0,323.3600158691406,390.0,157.67861938476562,339.78887939453125,404.7286376953125,6.14301607129164e-05
390.0,323.7200012207031,390.0,157.6859588623047,339.78668212890625,404.74365234375,6.143360951682553e-05
390.0,324.1199951171875,390.0,157.6940155029297,339.78424072265625,404.7619934082031,6.143709470052272e-05
390.0,324.4800109863281,390.0,157.7012481689453,339.78204345703125,404.77703857421875,6.144045619294047e-05
390.0,324.8800048828125,390.0,157.70928955078125,339.77960205078125,404.79534912109375,6.144393410068005e-05
390.0,325.239990234375,390.0,157.7164306640625,339.77740478515625,404.81280517578125,6.144684448372573e-05
390.0,325.6000061035156,390.0,157.72352600097656,339.77520751953125,404.8302917480469,6.144973303889856e-05
390.0,326.0,390.0,157.73143005371094,339.77276611328125,404.84613037109375,6.145348015706986e-05
390.0,326.3600158691406,390.0,157.73851013183594,339.77056884765625,404.86358642578125,6.145634688436985e-05
390.0,326.7599792480469,390.0,157.74627685546875,339.76812744140625,404.8819274902344,6.1459606513381e-05
390.0,327.1199951171875,390.0,157.7532501220703,339.76593017578125,404.89697265625,6.146276427898556e-05
390.0,327.47998046875,390.0,157.76022338867188,339.76373291015625,404.9144592285156,6.146554369479418e-05
390.0,327.8800048828125,390.0,157.76795959472656,339.76129150390625,404.9327392578125,6.146880332380533e-05
390.0,328.239990234375,390.0,157.77491760253906,339.75909423828125,404.9502868652344,6.14715536357835e-05
390.0,328.6000061035156,390.0,157.78176879882812,339.75689697265625,404.96533203125,6.147460953798145e-05
390.0,329.0,390.0,157.78936767578125,339.75445556640625,404.9836120605469,6.147776002762839e-05
390.0,329.3600158691406,390.0,157.79620361328125,339.75225830078125,405.0011291503906,6.14804303040728e-05
390.0,329.760009765625,390.0,157.80380249023438,339.74981689453125,405.01947021484375,6.148356624180451e-05
390.0,330.1199951171875,390.0,157.81063842773438,339.74761962890625,405.0345153808594,6.148660759208724e-05
390.0,330.47998046875,390.0,157.81744384765625,339.74542236328125,405.052001953125,6.148924876470119e-05
390.0,330.8800048828125,390.0,157.82493591308594,339.74298095703125,405.0702819824219,6.149231921881437e-05
390.0,331.239990234375,390.0,157.83164978027344,339.74078369140625,405.0853271484375,6.149527325760573e-05
390.0,331.6000061035156,390.0,157.83836364746094,339.73858642578125,405.1029357910156,6.14978198427707e-05
390.0,332.0,390.0,157.84580993652344,339.73614501953125,405.1212158203125,6.150085391709581e-05
390.0,332.3600158691406,390.0,157.85250854492188,339.73394775390625,405.1362609863281,6.150379340397194e-05
390.0,332.760009765625,390.0,157.85997009277344,339.73150634765625,405.1546630859375,6.150680565042421e-05
390.0,333.1199951171875,390.0,157.86666870117188,339.72930908203125,405.17218017578125,6.150937406346202e-05
390.0,333.47998046875,390.0,157.87338256835938,339.72711181640625,405.1872253417969,6.151231355033815e-05
390.0,333.8800048828125,390.0,157.88082885742188,339.72467041015625,405.20556640625,6.151533307274804e-05
390.0,334.2400207519531,390.0,157.88746643066406,339.7226257324219,405.2225341796875,6.151793786557391e-05
390.0,334.6000061035156,390.0,157.89404296875,339.720703125,405.23663330078125,6.152091373223811e-05
390.0,335.0,390.0,157.90135192871094,339.71856689453125,405.25152587890625,6.152434798423201e-05
390.0,335.3599853515625,390.0,157.9078826904297,339.7166442871094,405.26812744140625,6.152692367322743e-05
390.0,335.760009765625,390.0,157.91505432128906,339.7145080566406,405.2829284667969,6.153026333777234e-05
390.0,336.1199951171875,390.0,157.92149353027344,339.71258544921875,405.29705810546875,6.153313006507233e-05
390.0,336.4800109863281,390.0,157.9279327392578,339.7106628417969,405.3111267089844,6.153601862024516e-05
390.0,336.8800048828125,390.0,157.93499755859375,339.7085266113281,405.32843017578125,6.153889262350276e-05
390.0,337.2400207519531,390.0,157.94129943847656,339.70660400390625,405.3425598144531,6.154165748739615e-05
390.0,337.6399841308594,390.0,157.94830322265625,339.7044677734375,405.35986328125,6.154448783490807e-05
390.0,338.0,390.0,157.95460510253906,339.7025451660156,405.3739318847656,6.154726725071669e-05
390.0,338.3599853515625,390.0,157.9608612060547,339.70062255859375,405.3880310058594,6.155000301077962e-05
390.0,338.760009765625,390.0,157.96774291992188,339.698486328125,405.4029846191406,6.155309529276565e-05
390.0,339.1199951171875,390.0,157.9739227294922,339.6965637207031,405.4195556640625,6.155538721941411e-05
390.0,339.4800109863281,390.0,157.98008728027344,339.69464111328125,405.43365478515625,6.155805749585852e-05
390.0,339.8799743652344,390.0,157.9869384765625,339.6925048828125,405.44854736328125,6.156113522592932e-05
390.0,340.2400207519531,390.0,157.99310302734375,339.6905822753906,405.4626159667969,6.156380550237373e-05
390.0,340.6400146484375,390.0,157.99990844726562,339.6884460449219,405.4799499511719,6.156646850286052e-05
390.0,341.0,390.0,158.00595092773438,339.6865234375,405.49407958984375,6.156903691589832e-05
390.0,341.3599853515625,390.0,158.01199340820312,339.6846008300781,405.5081787109375,6.157159805297852e-05
390.0,341.760009765625,390.0,158.01869201660156,339.6824645996094,405.52545166015625,6.15742028458044e-05
390.0,342.1199951171875,390.0,158.0247344970703,339.6805419921875,405.53961181640625,6.157675670692697e-05
390.0,342.4800109863281,390.0,158.03076171875,339.6786193847656,405.5538330078125,6.157930329209194e-05
390.0,342.8800048828125,390.0,158.0374755859375,339.6764831542969,405.57110595703125,6.158190808491781e-05
390.0,343.239990234375,390.0,158.04348754882812,339.674560546875,405.58526611328125,6.158444739412516e-05
390.0,343.6400146484375,390.0,158.0501251220703,339.67242431640625,405.60015869140625,6.158735777717084e-05
390.0,344.0,390.0,158.05604553222656,339.6705017089844,405.61669921875,6.158946052892134e-05
390.0,344.3599853515625,390.0,158.06195068359375,339.6685791015625,405.63079833984375,6.159192707855254e-05
390.0,344.760009765625,390.0,158.06851196289062,339.66644287109375,405.6457214355469,6.159476470202208e-05
390.0,345.1199951171875,390.0,158.07440185546875,339.6645202636719,405.6623229980469,6.159684562589973e-05
390.0,345.4800109863281,390.0,158.08030700683594,339.66259765625,405.67645263671875,6.159929762361571e-05
390.0,345.8800048828125,390.0,158.0868682861328,339.66046142578125,405.69140625,6.160213524708524e-05
390.0,346.239990234375,390.0,158.0927734375,339.6585388183594,405.7080078125,6.16042161709629e-05
390.0,346.6400146484375,390.0,158.0993194580078,339.6564025878906,405.722900390625,6.160706107039005e-05
390.0,347.0,390.0,158.105224609375,339.6547546386719,405.7360534667969,6.160966586321592e-05
390.0,347.3599853515625,390.0,158.11102294921875,339.6531066894531,405.74920654296875,6.161218334455043e-05
390.0,347.7599792480469,390.0,158.117431640625,339.6512756347656,405.7630920410156,6.161507189972326e-05
390.0,348.1200256347656,390.0,158.12319946289062,339.6496276855469,405.7738037109375,6.161793862702325e-05
390.0,348.5199890136719,390.0,158.12954711914062,339.6477966308594,405.7876281738281,6.162079080240801e-05
390.0,348.8800048828125,390.0,158.1351776123047,339.6461486816406,405.80078125,6.162317731650546e-05
390.0,349.239990234375,390.0,158.14080810546875,339.6445007324219,405.8139953613281,6.16255565546453e-05
390.0,349.6400146484375,390.0,158.14706420898438,339.6426696777344,405.82781982421875,6.162833597045392e-05
390.0,350.0,390.0,158.15264892578125,339.6410217285156,405.84100341796875,6.163069338072091e-05
390.0,350.3600158691406,390.0,158.1581573486328,339.6393737792969,405.8542175292969,6.163297075545415e-05
390.0,350.7599792480469,390.0,158.1642608642578,339.6375427246094,405.86798095703125,6.163564103189856e-05
390.0,351.1199951171875,390.0,158.1697540283203,339.6358947753906,405.8787841796875,6.163828948047012e-05
390.0,351.5199890136719,390.0,158.17587280273438,339.6340637207031,405.89501953125,6.16405886830762e-05
390.0,351.8800048828125,390.0,158.18130493164062,339.6324157714844,405.90576171875,6.164319347590208e-05
390.0,352.239990234375,390.0,158.1866912841797,339.6307678222656,405.9189147949219,6.164538353914395e-05
390.0,352.6400146484375,390.0,158.19264221191406,339.6289367675781,405.93280029296875,6.16479228483513e-05
390.0,353.0,390.0,158.19801330566406,339.6272888183594,405.94598388671875,6.165010563563555e-05
390.0,353.3600158691406,390.0,158.20338439941406,339.6256408691406,405.95916748046875,6.16522811469622e-05
390.0,353.7599792480469,390.0,158.20933532714844,339.6238098144531,405.97308349609375,6.165481318021193e-05
390.0,354.1199951171875,390.0,158.2146759033203,339.6221618652344,405.9862060546875,6.165698141558096e-05
390.0,354.52001953125,390.0,158.22055053710938,339.6203308105469,406.0001220703125,6.165944068925455e-05
390.0,354.8800048828125,390.0,158.2257843017578,339.6186828613281,406.01080322265625,6.166190723888576e-05
390.0,355.239990234375,390.0,158.23101806640625,339.6170349121094,406.0240173339844,6.16639808868058e-05
390.0,355.6399841308594,390.0,158.23683166503906,339.6152038574219,406.03790283203125,6.166639650473371e-05
390.0,356.0,390.0,158.2420654296875,339.6135559082031,406.05108642578125,6.166847015265375e-05
390.0,356.3600158691406,390.0,158.24729919433594,339.6119079589844,406.0643005371094,6.16705438005738e-05
390.0,356.760009765625,390.0,158.2530975341797,339.6100769042969,406.078125,6.167297397041693e-05
390.0,357.1199951171875,390.0,158.25833129882812,339.6084289550781,406.09130859375,6.167504761833698e-05
390.0,357.52001953125,390.0,158.26414489746094,339.6065979003906,406.105224609375,6.167746323626488e-05
390.0,357.8800048828125,390.0,158.2693328857422,339.6049499511719,406.1184387207031,6.167950050439686e-05
390.0,358.239990234375,390.0,158.27450561523438,339.6033020019531,406.1291809082031,6.168189429445192e-05
390.0,358.6399841308594,390.0,158.28021240234375,339.6014709472656,406.1455383300781,6.168385880300775e-05
390.0,359.0,390.0,158.2853240966797,339.5998229980469,406.15625,6.168621621327475e-05
390.0,359.3600158691406,390.0,158.29042053222656,339.5981750488281,406.16943359375,6.168818799778819e-05
390.0,359.760009765625,390.0,158.29608154296875,339.5963439941406,406.183349609375,6.169048720039427e-05
390.0,360.1199951171875,390.0,158.30117797851562,339.5946960449219,406.19659423828125,6.169244443299249e-05
390.0,360.52001953125,390.0,158.3068389892578,339.5928649902344,406.2104187011719,6.16947581875138e-05
390.0,360.8800048828125,390.0,158.3119354248047,339.5912170410156,406.2236328125,6.169672997202724e-05
390.0,361.2400207519531,390.0,158.31703186035156,339.5895690917969,406.23687744140625,6.169868720462546e-05
390.0,361.6399841308594,390.0,158.32269287109375,339.5880126953125,406.247314453125,6.170151027617976e-05
390.0,362.0,390.0,158.3277587890625,339.5866394042969,406.259521484375,6.170361302793026e-05
390.0,362.3999938964844,390.0,158.33326721191406,339.5851135253906,406.26983642578125,6.170634151203558e-05
390.0,362.760009765625,390.0,158.33822631835938,339.583740234375,406.2821044921875,6.170834967633709e-05
390.0,363.1199951171875,390.0,158.34320068359375,339.5823669433594,406.2919006347656,6.171072163851932e-05
390.0,363.5199890136719,390.0,158.34861755371094,339.5808410644531,406.3046875,6.171300628921017e-05
390.0,363.8800048828125,390.0,158.35345458984375,339.5794677734375,406.314453125,6.171529093990102e-05
390.0,364.2400207519531,390.0,158.3582763671875,339.5780944824219,406.32427978515625,6.171756103867665e-05
390.0,364.6399841308594,390.0,158.3636474609375,339.5765686035156,406.33709716796875,6.17197947576642e-05
390.0,365.0,390.0,158.36842346191406,339.5751953125,406.34686279296875,6.172204302856699e-05
390.0,365.4000244140625,390.0,158.3736572265625,339.57366943359375,406.35968017578125,6.172416760819033e-05
390.0,365.760009765625,390.0,158.3783416748047,339.5722961425781,406.36944580078125,6.172634311951697e-05
390.0,366.1199951171875,390.0,158.38304138183594,339.5709228515625,406.38165283203125,6.17281548329629e-05
390.0,366.5199890136719,390.0,158.3882598876953,339.56939697265625,406.39208984375,6.173062865855172e-05
390.0,366.8799743652344,390.0,158.39291381835938,339.5680236816406,406.4043273925781,6.173239671625197e-05
390.0,367.2400207519531,390.0,158.3975067138672,339.566650390625,406.41412353515625,6.173449219204485e-05
390.0,367.6400146484375,390.0,158.40257263183594,339.56512451171875,406.42694091796875,6.173650035634637e-05
390.0,368.0,390.0,158.40713500976562,339.5637512207031,406.4366455078125,6.173858128022403e-05
390.0,368.4000244140625,390.0,158.41220092773438,339.5622253417969,406.44952392578125,6.17405676166527e-05
390.0,368.760009765625,390.0,158.41676330566406,339.56085205078125,406.4593505859375,6.174263398861513e-05
390.0,369.1199951171875,390.0,158.42132568359375,339.5594787597656,406.4691162109375,6.174470763653517e-05
390.0,369.5199890136719,390.0,158.42636108398438,339.5579528808594,406.4819030761719,6.174668669700623e-05
390.0,369.8800048828125,390.0,158.4308319091797,339.55657958984375,406.4917297363281,6.174868030939251e-05
390.0,370.239990234375,390.0,158.43528747558594,339.5552062988281,406.50396728515625,6.175029557198286e-05
390.0,370.6400146484375,390.0,158.44020080566406,339.5536804199219,406.514404296875,6.175253656692803e-05
390.0,371.0,390.0,158.4446258544922,339.55230712890625,406.526611328125,6.175413727760315e-05
390.0,371.3999938964844,390.0,158.4495391845703,339.55078125,406.53692626953125,6.175640737637877e-05
390.0,371.760009765625,390.0,158.45396423339844,339.5494079589844,406.5491943359375,6.175799353513867e-05
390.0,372.1200256347656,390.0,158.45838928222656,339.54803466796875,406.5589904785156,6.175995076773688e-05
390.0,372.5199890136719,390.0,158.46331787109375,339.5465087890625,406.5718688964844,6.176182796480134e-05
390.0,372.8800048828125,390.0,158.46774291992188,339.5451354980469,406.5816650390625,6.176379247335717e-05
390.0,373.2799987792969,390.0,158.47265625,339.5436096191406,406.594482421875,6.176567694637924e-05
390.0,373.6400146484375,390.0,158.47706604003906,339.542236328125,406.604248046875,6.176763417897746e-05
390.0,374.0,390.0,158.48143005371094,339.5408630371094,406.6141052246094,6.176954047987238e-05
390.0,374.3999938964844,390.0,158.48629760742188,339.5393371582031,406.626953125,6.177136674523354e-05
390.0,374.7599792480469,390.0,158.49061584472656,339.5379638671875,406.63677978515625,6.177325121825561e-05
390.0,375.1199951171875,390.0,158.49493408203125,339.5365905761719,406.6490478515625,6.177475006552413e-05
390.0,375.5199890136719,390.0,158.4997100830078,339.5350646972656,406.65936279296875,6.177690374897793e-05
