evaluation,stage,C_pF,C_th_pJ_per_K,S_e_mW_per_K,T0_K,Tc_K,w_K,beta_per_K,gamma,objective_total,objective_waveform,objective_mean_voltage,objective_amplitude,objective_relative_amplitude,objective_spectrum,objective_frequency,objective_classification,objective_false_positive,objective_sustain,objective_edge,objective_prior,best_total_so_far,global_evaluations,fit_mode
128,local,0.025442683578730113,0.0921453591719944,0.003931460997755996,314.4144824033379,333.71806607727376,7.166174736129903,0.286649544078606,1.6930282230402354,1397.552233525062,0.3996563784218051,1.0432186272406707,0.658715077680452,1.6583525142158826,0.6866323210395299,2.2,0.55,0.0,0.648044107936436,1.3248740217841637,2.2500984180534616,1397.552233525062,32,constrained
129,local,0.025442683578730113,0.0921453591719944,0.003931460997755996,314.4144824033379,333.71806607727376,7.166174736129903,0.28446005986899,1.6930282230402354,1397.6688991728872,0.39641645747975934,1.0358094411714864,0.6611897300314588,1.669777279741859,0.6878155637062877,2.2,0.55,0.0,0.6482068310114253,1.3241573248400995,2.3242521693221136,1397.552233525062,32,constrained
130,local,0.025442683578730113,0.0921453591719944,0.003931460997755996,314.4144824033379,333.71806607727376,7.166174736129903,0.28702836110709906,1.6930282230402354,1397.5988021961052,0.39892189485046015,1.0420209964728848,0.6606251832257145,1.6628854521974383,0.6833124058038121,2.2,0.55,0.0,0.6480122325320481,1.3249964898726563,2.23847988629539,1397.552233525062,32,constrained
131,local,0.025442683578730113,0.0921453591719944,0.003931460997755996,314.4144824033379,333.71806607727376,7.166174736129903,0.2859431051148106,1.6930282230402354,1397.61823853379,0.40001269394310934,1.0435999284015094,0.6600012133834257,1.6648199631302494,0.6828206883880372,2.2,0.55,0.0,0.648174299911928,1.324643000327614,2.2727198112409788,1397.552233525062,32,constrained
132,local,0.025442683578730113,0.0921453591719944,0.003931460997755996,314.4144824033379,333.71806607727376,7.166174736129903,0.2865306486820243,1.6930282230402354,1397.5958566537124,0.39961467502347214,1.0430802344159467,0.658813609153905,1.6627093449606605,0.6860092059202563,2.2,0.55,0.0,0.6480442918311746,1.3248352384767663,2.2538186815257397,1397.552233525062,32,constrained
1,global,6.835494476281914,0.044214193020215925,0.003712762043427252,314.363069805982,333.3384172420717,7.041456087548133,0.314437701821341,0.15696370990041864,38.975691012816384,1.3110249978787059,1.0151391039783573,11.47907617038164,1.5038477004807462,0.6790259412929911,4.954301098747633,0.0,0.0,2.219947244107969,1.4534695854521773,0.0,38.975691012816384,352,relaxed
2,global,4.416344902612307,0.054477442596707566,0.0036064831771560105,314.4514997280457,333.3046498947449,7.183281272928913,0.2827728191011785,1.228010296836267,1383.7077478965566,0.5688361278144567,0.5831309743102605,1.0622008491229624,0.250417312053833,0.7032162165575263,2.2,0.55,0.0,0.5263429513195219,1.4756321853771206,0.0,38.975691012816384,352,relaxed
3,global,6.208176422358715,0.02686989286771634,0.0037894916840406855,314.3514472478886,333.24954658609084,6.761507553550859,0.30709762985008937,1.4598128492030662,1325.7104252935349,2.230219919473736,0.5361470400062787,36.05867883615413,2.8861348903228716,0.46529286716857293,1.1965258640417542,0.25,0.25,8.045955042329934,1.4112400536876457,0.0,38.975691012816384,352,relaxed
4,global,1.3937308595589162,0.08115883384965314,0.0036730186183632765,314.3077963873291,333.6376663757983,7.131278300972166,0.30443867726489804,1.0234639308497642,1397.7021936313608,0.5587621137488787,1.13709497830409,0.7260140132045334,1.6665235972151127,0.6129294790109538,2.2,0.55,0.0,0.6509438928718841,1.4560548013440515,0.0,38.975691012816384,352,relaxed
5,global,5.470462409307013,0.08818535701277108,0.0036473441170540018,314.29186807534813,333.73716594499996,7.1105213331604125,0.3161689353607627,1.128754944845187,1394.479881550051,0.7487349803405776,0.8273027908969901,5.335066750508826,0.9010102834147791,0.6030875976158071,2.2,0.55,0.0,0.4807150353701097,1.804219656941949,0.0,38.975691012816384,352,relaxed
6,global,24.730716525547276,0.03298374518594707,0.00352417791883338,314.4605942631587,333.77819987893014,6.884738335524111,0.30157069015243104,1.372267457616518,2461.694319379774,2.497039295420813,0.13770805334557212,48.05005916376945,2.8629259480948703,0.7786057154749068,4.2746532288306955,0.7,0.25,1.0937742002817887,1.529238534426602,0.0,38.975691012816384,352,relaxed
7,global,18.393684921647104,0.06860415586289498,0.0038186746711328995,314.2817239320609,333.55795099309256,6.798079319126662,0.2897711452910569,2.9402563012266785,1592.9494541240376,2.386525796927344,0.4410764635385257,50.03058725500967,3.0992064335368985,0.79078212649314,5.097684021455905,0.45,0.15,1.3349802569888933,1.7307897531146825,0.0,38.975691012816384,352,relaxed
8,global,27.18631713600614,0.02592070903403136,0.003585184240310919,314.48020935310853,333.20522861396313,7.093556171360349,0.29653456905180264,2.715645981352856,1448.1914866206764,2.3167534674937955,0.1924099090922305,40.607463464771165,2.677246053609461,0.788532556372267,2.2,0.55,0.0,1.0520292304585912,1.4881898028068994,0.0,38.975691012816384,352,relaxed
9,global,8.00642004893632,0.03896499594365813,0.003680997029706169,314.360228071874,333.59360526348837,6.947161266203008,0.31284822623891884,2.048732590099963,827.4664920668571,2.292416067187346,0.4958940594366056,42.211229079845374,2.912607945864587,0.7790057298418007,1.7618127565730766,0.15,0.15,2.2195558543336764,1.4635287619698218,0.0,38.975691012816384,352,relaxed
10,global,2.5750249840425745,0.06409330966002783,0.0037410807779660513,314.4309475049311,333.14506371470156,6.700032370357626,0.2947527668206925,0.4793890062964108,1398.1171571639572,0.5899912693419096,1.234179786288084,0.6299342758220307,1.7172610713479473,0.6165741534081615,2.2,0.55,0.0,0.6418833943628994,1.4327129694474858,0.0,38.975691012816384,352,relaxed
11,global,21.65664694458986,0.02239013641410366,0.003702695160700118,314.3158509361679,333.19092012408186,6.771391823731695,0.3087482611098266,2.3898608706670683,1331.8424810042436,2.3447883932174642,0.1398816006838429,42.87330080671111,2.73631530230805,0.6801568329986856,4.443354951905271,0.35,0.15,2.3735486377415533,1.4642975104964275,0.0,38.975691012816384,352,relaxed
12,global,19.32177496966843,0.09238350259887454,0.00356057009489341,314.469342816573,333.69841600015815,7.039867492288707,0.31516798107430044,0.30462380576899495,1323.613445289749,1.770064749829834,1.2383538028283438,38.598456174516,2.8789438685844244,0.693625462604954,2.4170160659682707,0.45,0.05,0.9847819923882817,1.8265951768882598,0.0,38.975691012816384,352,relaxed
13,global,12.665708159571613,0.036568058685372946,0.003946458737992231,314.30108423731383,333.2725194554732,6.99379245837361,0.31957804042679777,1.675807250592755,1716.6886377988528,2.510520238176371,0.25297419907314145,50.32679077335878,3.060983482203162,0.7583554576207053,4.134282797736825,0.4,0.25,2.1005782752484885,1.5341671626649473,0.0,38.975691012816384,352,relaxed
14,global,27.39703545361166,0.05035904025304813,0.0038545549580425416,314.37346770075084,333.6587812931676,6.677895329521879,0.2935011062258808,2.880056822280385,1463.1322370206615,2.4859813277530183,0.1983248031091415,51.98743743699549,2.9911709162227327,0.7287986041920029,2.2,0.55,0.0,1.4590173892361205,1.6381279348595144,0.0,38.975691012816384,352,relaxed
15,global,13.948028766430241,0.04807125706958901,0.0038827091989851984,314.2513005703566,333.39498864222685,7.247786520151995,0.316732819497653,1.9446098767708453,1967.693952038573,2.49550466766017,0.3225936282678972,49.19382025263772,3.0786548861907477,0.6998393063121594,4.680162739258222,0.5,0.25,2.969733784526339,1.5864950380403093,0.0,38.975691012816384,352,relaxed
16,global,11.660358499791442,0.05206683679573188,0.004065520285942001,314.4215112982108,333.2350059298254,6.727884620450845,0.2909509616964658,0.2227744648390002,1557.9674516366865,1.7697403568331975,0.7232277827135569,24.73146868969076,2.573235950571572,0.6972558989699988,2.733471058845563,0.45,0.15,1.6860412770663065,1.5808821335422678,0.0,38.975691012816384,352,relaxed
17,global,3.4360204914481614,0.04389720664795034,0.004041905020577186,314.3653391206379,333.4679666344999,7.200417754819858,0.28815340669305617,0.7952696672414092,1390.0392296493874,0.5233148007199382,0.9100550978661716,0.3187569785840363,0.9504487943300542,0.5247283691123561,2.2,0.55,0.0,0.5935663601679526,1.3304270282445434,0.0,38.975691012816384,352,relaxed
18,global,20.529653871310224,0.06722675135243053,0.0037310588510753645,314.33890526058576,333.17556347130085,6.9726640947574765,0.31866540896826245,2.4846809242661814,2091.730553270215,2.4529266210917036,0.41598215667608596,51.8228425346874,3.125719735187772,0.7206237110430215,3.304886113900197,0.65,0.15,1.6477111719593807,1.7038367504386378,0.0,38.975691012816384,352,relaxed
19,global,28.935669998337353,0.04040325553581048,0.003476310879883092,314.4881119533492,333.80905735052863,6.662378885016687,0.2843220893187072,0.7321146175750556,2206.3163785804477,2.4681458411396813,0.25319373241110055,45.26656375133428,2.8694352641214023,0.7455420948693593,2.8,0.7,0.15,1.376846015950465,1.5964002553361796,0.0,38.975691012816384,352,relaxed
20,global,10.102965813508298,0.02910070037603224,0.00396455938914275,314.3306948156387,333.31282508806277,7.2664486459129405,0.3105175892762468,1.8135996947856823,1462.1826217500231,2.5165948085783643,0.2458552051884136,50.363534786060164,3.0504985529165514,0.8151955326473956,2.619472307755367,0.3,0.25,0.6883614892461101,1.4515387699619255,0.0,38.975691012816384,352,relaxed
21,global,6.887768049733916,0.05641264392509783,0.003863705098186981,314.52385765639815,333.52143220360267,6.8232372860638115,0.2866239366582151,1.8383150987284975,1686.8492569316938,1.8431346340802826,0.5661728992389236,29.31995164799316,2.5915375317678646,0.7258385840818897,2.6843531857606853,0.45,0.2,0.9005037590738663,1.5602611843342729,0.0,38.975691012816384,352,relaxed
22,global,22.669482280272653,0.08365885171954839,0.0038220322521098395,314.3929841087492,333.37690737957473,6.845313375655459,0.28579707434809404,2.7317419316721283,1466.2386920475958,2.462970029396286,0.5203877155264858,52.80103696788643,3.1998075079863524,0.7547340017823223,2.2,0.55,0.0,1.63035025389665,1.7710285639374597,0.0,38.975691012816384,352,relaxed
23,global,9.244873322206784,0.07815991420481494,0.0035527761728942025,314.4053952175672,333.76801141157455,7.0631209213212385,0.2971319481491337,0.12927243456830628,275.380391394404,1.0880647007897384,1.1139576957380162,10.371110121089028,1.212777000182959,0.5531120112086623,0.9387520930954304,0.1,0.0,0.6932919320363817,1.7600856242239407,0.0,38.975691012816384,352,relaxed
24,global,16.892556756372358,0.045662106721391996,0.003994074269407808,314.49561912837277,333.82442217728266,7.0748204445969405,0.3032720290158028,0.6329909594741246,1958.3207169358257,2.412874288783103,0.3566933825503911,42.22012524818415,2.965943601681403,0.7712768784037701,4.245992832639984,0.55,0.2,2.563461371944191,1.5812089314762185,0.0,38.975691012816384,352,relaxed
25,global,26.113367043320398,0.07155504213434885,0.0039220754210525,314.4104719737572,333.61796814210203,6.926591696144758,0.3121213318627043,0.9462875354094302,1963.6591212537942,2.572443201079529,0.4541543423878894,50.07382593781814,3.1436567640808333,0.775821673174652,2.6,0.65,0.1,1.5339151590758262,1.7285297213807858,0.0,38.975691012816384,352,relaxed
26,global,15.228491066983006,0.07435296758070245,0.0034484214551758537,314.53595041265237,333.4433282924045,6.8668311127544825,0.28886063503150106,2.141531183174716,1574.3332434061135,2.157283738085503,0.7724847372276381,39.21859669477915,2.7771057438809708,0.7765024536885906,2.8792919953977645,0.55,0.05,1.1793286606762883,1.75247640763279,0.0,38.975691012816384,352,relaxed
27,global,24.253131988286405,0.0761512313950185,0.004057562798634132,314.51228687040935,333.67032559426565,7.211205525574969,0.3004246263919882,2.609361242861209,1721.7565945599763,2.6039921073008236,0.3277869932149395,57.74309634624876,3.211038661699381,0.7677196968695027,2.4,0.6,0.05,1.69824311818283,1.7459299406201072,0.0,38.975691012816384,352,relaxed
28,global,0.5617857623619358,0.06244314561985425,0.0036289427303209257,314.38761416543207,333.7132256227987,7.024857402785157,0.30984223301075114,1.5533017196960313,1403.7325125395528,0.4554658518906777,0.8575302209479287,0.9844279386281659,2.2463863081457127,0.7259851334450881,2.2,0.55,0.0,0.6590899411163205,1.0616728861440399,0.0,38.975691012816384,352,relaxed
29,global,20.911879948378733,0.03182628654004722,0.0035092197757883377,314.2605104639211,333.41084430280023,6.731996432670803,0.29280597198035957,2.241866818286476,2085.003610045678,2.428496237762375,0.2297108956738208,44.84771273979287,2.802366173392459,0.7884333027909503,4.890265045275169,0.55,0.25,1.977193721582949,1.4923858102379275,0.0,38.975691012816384,352,relaxed
30,global,10.815479862749886,0.08451998787773929,0.003761141901972236,314.44028506720554,333.4597025267525,6.633864980756095,0.2989888755304184,1.31792603799344,927.4599627633025,1.6895114452652074,0.6917447848263607,21.956310805304017,2.2941833012610013,0.7393303030229748,3.128530038239433,0.35,0.0,0.9564562182975169,1.8121998650363866,0.0,38.975691012816384,352,relaxed
31,global,14.49229878094903,0.061576087957449316,0.004003998929857991,314.5416075187918,333.3522193253825,7.160880462101829,0.30262825777918995,2.3468081739681717,1465.9919137900895,2.405301217896647,0.3712263686309242,48.37646894641078,3.0797287209119344,0.7916678225090383,4.704443907385323,0.4,0.15,2.0188770486294376,1.6786615127776798,0.0,38.975691012816384,352,relaxed
32,global,29.84075791726068,0.08845652698085718,0.0039407999089070885,314.2718737187245,333.5398005559182,6.903704280238393,0.3055379987961869,0.4032609899736601,1707.268786841777,2.460558512961039,0.725084101146156,45.07409051629229,3.0873568200143557,0.7808001803966097,2.4,0.6,0.05,1.0888799159166247,1.780196498706875,0.0,38.975691012816384,352,relaxed
33,global,6.142757558233038,0.039838618484274696,0.003910533306028656,314.2565214323753,333.3384172420717,6.975795696904478,0.28401185938184886,0.6388790373662625,778.9333532688554,0.9044843663733614,0.7276620337664085,10.468157217368603,1.3515578629217557,0.47647281033197525,1.3298276317296716,0.3,0.0,2.051292463295116,1.3903887233825294,0.0,38.975691012816384,352,relaxed
34,global,14.831550934335285,0.05215706013448172,0.0036064831771560105,314.41768282198274,333.4989336307508,6.864375263188892,0.2827728191011785,0.8204902358635426,1061.979964500622,2.0097336250429625,0.6807852928592399,27.140790246015467,2.63468784351885,0.7809131362919779,3.3136487393046665,0.35,0.05,1.4858582354594219,1.5998449964907109,0.0,38.975691012816384,352,relaxed
35,global,11.629972657466272,0.028432478205382746,0.0037018854092076363,314.4048218690252,333.3111065367945,7.20803832020673,0.3001035759255813,1.4598128492030662,1581.9934400672823,2.428849129114616,0.31016827662937974,44.96080438440057,2.9745202698303865,0.7672542974196837,3.32148865361305,0.35,0.25,0.2647068716484324,1.4560817693469363,0.0,38.975691012816384,352,relaxed
36,global,21.091556584961424,0.08766748904836678,0.003849882575167293,314.3077963873291,333.63600504920083,6.942435171563688,0.30443867726489804,0.8210148774288601,1581.0005290529275,2.212872642524386,0.7337741722833958,42.50417540005509,3.09182405029914,0.7738425463585156,2.8792919953977645,0.55,0.05,1.411299130138282,1.8090546415295115,0.0,38.975691012816384,352,relaxed
37,global,7.55125239833464,0.05663642697043072,0.003756999076476232,314.35756972317483,333.4269973130031,6.755568615942515,0.30105222463496795,1.128754944845187,659.740916404044,1.4080506825827048,0.5866880166520133,14.556302314624878,1.5630354816925336,0.7075436372608497,1.8995609564595846,0.25,0.0,0.45384297454171,1.5533075691700293,0.0,38.975691012816384,352,relaxed
38,global,11.896264568463605,0.022750133915336423,0.0035842323016827605,314.3118608814643,333.77819987893014,6.858305256598123,0.2841808366269878,1.372267457616518,1581.8726347661927,2.4245712951937977,0.21823338569181744,46.143838757425925,2.9264066917862035,0.8180040699495571,2.857955204499936,0.35,0.25,0.37444719372235796,1.4145306549483396,0.0,38.975691012816384,352,relaxed
39,global,13.085225125285975,0.027832930889326094,0.003959977916985448,314.2968809167823,333.6583787106897,6.948665890626691,0.2892863053505808,0.39840055252352413,1578.1317465668328,2.3873423031581584,0.264700475088977,41.83117302142814,2.871617861831872,0.8023497968398935,3.3466148142262666,0.35,0.25,0.5165468962345232,1.4589572445101557,0.0,38.975691012816384,352,relaxed
40,global,27.10723071142646,0.0689383802160355,0.0036949730971548547,314.3865636202045,333.20522861396313,7.108338632703509,0.3103273424221279,1.4977024016738492,1962.668309801565,2.554365981537035,0.42966133986341903,49.65125043137898,3.1016006448726916,0.7689683937848834,2.6,0.65,0.1,1.3916010126700638,1.7076168635329307,0.0,38.975691012816384,352,relaxed
41,global,11.530919716422758,0.07416649149695602,0.003852606238817714,314.292810942803,333.59360526348837,6.9238020541413325,0.2840094163146962,2.1898319634340586,1329.2677132061117,2.164134698350638,0.46968704440141906,41.62830775626502,2.882303569860328,0.7144214564401247,3.0911533850832047,0.45,0.05,2.2642087212281474,1.7514969964791547,0.0,38.975691012816384,352,relaxed
42,global,12.21167855336196,0.04764676813684663,0.0035985128536545753,314.4309475049311,333.35232857363474,6.700032370357626,0.3025630231349636,0.4737060587185309,672.9411607099648,1.7342100969170033,0.8152527051880044,19.479180462036723,2.2900797144216334,0.7077887270126448,2.0523316235465896,0.2,0.05,1.1001586564180479,1.5318023644366092,0.0,38.975691012816384,352,relaxed
43,global,14.054896249125246,0.02239013641410366,0.0036897566244843724,314.3158509361679,333.19092012408186,7.217978731165106,0.3087482611098266,0.9693464048445128,1585.2545608465755,2.4574830000021475,0.1308063982239323,47.936534882795826,2.916314094781007,0.8114136328196997,3.581354281573057,0.35,0.25,0.6231993989404236,1.4503375389235682,0.0,38.975691012816384,352,relaxed
44,global,1.0588059806793595,0.035360692834443805,0.00356057009489341,314.469342816573,333.69841600015815,7.039867492288707,0.31066093255651983,0.2581963067976665,1407.7094684080998,0.462847519979523,0.8098701850617804,0.8998012041449824,2.6526706191044824,0.7684504114597376,2.2,0.55,0.0,0.6628164785656516,0.8013861347192626,0.0,38.975691012816384,352,relaxed
45,global,7.612249214947776,0.08926174606801893,0.0037551094530320827,314.503933018181,333.2725194554732,7.09236397589224,0.31957804042679777,1.675807250592755,2186.9476367151374,1.7862196059687576,0.6923012795066965,28.290346337796752,2.603755417350424,0.7062600618500827,3.1059377054569364,0.65,0.2,1.0530521569477012,1.8165270621169056,0.0,38.975691012816384,352,relaxed
46,global,7.364657280644138,0.05734417261568572,0.0038545549580425416,314.37346770075084,333.6587812931676,6.956962266159588,0.30072463802185745,2.880056822280385,1600.7347087134256,2.5128187059385274,0.2211021896820148,64.66915117425273,3.001847489313416,0.7378735477925418,2.3178247152970144,0.55,0.05,1.031516886048316,1.6368442527457554,0.0,38.975691012816384,352,relaxed
47,global,7.991453257293314,0.049155907663706276,0.004078078151639044,314.34850563763,333.2219219296042,7.129308596837628,0.31940145891853977,2.6770921991471894,976.6965198504428,2.666404712588258,0.24997981075193892,65.82270831802548,3.05029936879193,0.8043356216232395,2.2041226673892877,0.25,0.1,0.5578328194127492,1.633383790515282,0.0,38.975691012816384,352,relaxed
48,global,11.660358499791442,0.023943928064765474,0.0036568189848735907,314.4482556333248,333.2350059298254,6.727884620450845,0.29683636037008554,0.2227744648390002,1443.191703977787,2.200372546202307,0.49124338719830496,33.314541014208615,2.6740280792153164,0.783497441963834,2.2507876213147697,0.3,0.25,3.2601525725415157,1.3821509358911528,0.0,38.975691012816384,352,relaxed
49,global,3.4360204914481614,0.02396386458773593,0.004064233127777464,314.3653391206379,333.2602023615192,6.931324468397863,0.28815340669305617,0.7808168886103686,780.4947449511901,1.0678526446867287,0.5639042202675401,10.49052598874889,1.3577723863324267,0.720516774981015,2.8388630699049764,0.3,0.0,0.4908559105768579,1.1342842368285404,0.0,38.975691012816384,352,relaxed
50,global,2.2909820717535627,0.056452643216948345,0.0038407281194115005,314.33890526058576,333.2892241431165,6.9726640947574765,0.31866540896826245,1.1304561625596112,1391.5913126988905,0.49020589199323306,0.7126324274492524,0.551671030596934,1.0790669676606721,0.6346003277513577,2.2,0.55,0.0,0.638038924562575,1.359460120244832,0.0,38.975691012816384,352,relaxed
51,global,21.812043183130505,0.04803216824438732,0.0034424938928129395,314.3489579131843,333.80905735052863,7.1738398404969645,0.2843220893187072,1.1821529174569134,2580.6825405824147,2.4093636112474455,0.4287291244242718,42.024029572585576,2.9469249294956255,0.7554533010997094,3.748476473922902,0.75,0.25,1.3005097467308115,1.6222208309550343,0.0,38.975691012816384,352,relaxed
52,global,10.102965813508298,0.04755149073356917,0.0036016840489695315,314.3306948156387,333.3519424391723,7.2664486459129405,0.3028926265701544,0.4649142952529104,534.7370715550813,1.3734608973113756,0.9147783564080211,14.661873947651827,1.565223435072139,0.6373586519042522,1.4220953122992541,0.2,0.0,1.2558136080403077,1.5199616753496392,0.0,38.975691012816384,352,relaxed
53,global,12.898937468113846,0.09126153005728226,0.004061351427941887,314.53074471017374,333.52143220360267,7.130126221875611,0.30951215046256925,1.8241736740580587,1703.8482298903082,2.1732380525962705,0.6021473842418194,40.65856817470151,2.938006487687936,0.8054889911990726,3.5217219349794364,0.55,0.1,1.370446722626569,1.8809401669084758,0.0,38.975691012816384,352,relaxed
54,global,22.669482280272653,0.08365885171954839,0.0038220322521098395,314.3929841087492,333.36855853575486,6.845313375655459,0.3144581293328818,2.7317419316721283,2601.827385676759,2.559264624430731,0.2802475737402163,59.62311914622146,3.2211076772963927,0.7501156025160606,3.903125,0.75,0.25,1.7925756092401612,1.7700684132350155,0.0,38.975691012816384,352,relaxed
55,global,9.58113505590886,0.07859667847882346,0.0035527761728942025,314.4053952175672,333.56959780365594,7.259959486480726,0.2971319481491337,0.5002058027757097,902.9775322962174,0.9537613084263967,1.0704249063639446,10.881477557281816,1.2348232835383954,0.6531938445982038,2.014567385198446,0.35,0.0,0.4155609261250393,1.769410054543938,0.0,38.975691012816384,352,relaxed
56,global,8.141290920988347,0.045662106721391996,0.003681171327640623,314.49561912837277,333.51094249935977,7.035681996020159,0.30856009788982913,1.4873891881139012,1186.656639098694,2.0444500293075345,0.6063929280235562,29.269540893098753,2.6380764187961985,0.7915317928494563,2.3840722401374514,0.25,0.2,0.8640050384713384,1.4973511934531651,0.0,38.975691012816384,352,relaxed
57,global,17.62600601924987,0.047964730209812644,0.003739864541526923,314.42202805897176,333.20124435764797,6.926591696144758,0.3017928309739228,0.9462875354094302,2079.1983602642713,2.359810468614812,0.42929773366813706,39.472789463487935,2.9374359579596367,0.8140215927411216,4.155279163610028,0.6,0.2,1.6485188915473306,1.5910511458705134,0.0,38.975691012816384,352,relaxed
58,global,5.478049835087839,0.07435296758070245,0.0034484214551758537,314.3721481871296,333.4428108346482,6.977125294917879,0.3109627612235243,0.9777508188994363,1390.7230898430055,0.7254668845987203,1.0587158298553625,3.170339979416207,0.7396676436816374,0.5450638373806708,2.2,0.55,0.0,0.4895155119746146,1.6816629807357173,0.0,38.975691012816384,352,relaxed
59,global,11.526435570297615,0.0761512313950185,0.003658371786828184,314.51228687040935,333.67032559426565,6.7365883702922345,0.2973249178089455,0.22094776691536322,661.9079747279796,1.281758877470497,1.0589407819174446,15.827364326572138,1.73069006079451,0.5803768937216663,1.38562230618824,0.25,0.0,0.6752243021995248,1.7566611787728186,0.0,38.975691012816384,352,relaxed
60,global,4.288341447076913,0.03982909242989359,0.0037050129508386727,314.38761416543207,333.7132256227987,6.881674832421518,0.3115297971353033,2.2850794620283734,1082.954885754885,2.002389685372199,0.6539840618138502,42.40109643314891,2.9007948763222138,0.5606416063316007,2.4605891149054164,0.3,0.1,6.273970938319816,1.4494927515791711,0.0,38.975691012816384,352,relaxed
61,global,6.475930758671982,0.03182628654004722,0.0037848436515022623,314.2605104639211,333.41084430280023,6.923117676138848,0.2816600702284501,2.9775521845934465,966.2878153390388,2.279486128157961,0.3734401712221781,52.170840835711125,2.9122050313341927,0.3522117861712522,0.8424764828101239,0.2,0.15,7.980668675364866,1.4394370222775328,0.0,38.975691012816384,352,relaxed
62,global,10.815479862749886,0.08451998787773929,0.003923799547600055,314.38529315401183,333.2458038070537,7.085126201529996,0.31501281741999454,2.573055723587302,1480.5698713648596,2.5739361782108405,0.2872274439232279,68.3357681215343,3.0753898029036977,0.7663333079522715,2.2,0.55,0.0,1.6805729722939098,1.844127449289422,0.0,38.975691012816384,352,relaxed
63,global,4.708625708874347,0.061576087957449316,0.00363514718993455,314.5416075187918,333.6324054152372,7.001163565790165,0.2958997790981138,2.733849918984733,1226.7788760008764,2.320219480587978,0.8399899177006027,63.40539914104163,2.9544361556296415,0.6385704846091939,2.1618265595463138,0.45,0.0,4.093994512847716,1.5794841654111793,0.0,38.975691012816384,352,relaxed
64,global,0.1025984221391738,0.08845652698085718,0.0039407999089070885,314.33398582942516,333.30099546876426,6.903704280238393,0.2836428662968695,1.4612916183783344,1399.1128476242893,0.40615732105947844,0.9778355591682073,0.7075876968370515,1.8120100301428255,0.6979486183061478,2.2,0.55,0.0,0.6513504872030196,1.2807494483778656,0.0,38.975691012816384,352,relaxed
65,global,4.119165320865484,0.05680720997325309,0.0036763423230703938,314.3994612388735,333.3384172420717,7.041456087548133,0.30441936594359775,0.15696370990041864,1008.5068963200717,0.6012151875425571,1.3128711575404548,0.14936357048436927,0.36371632969483947,0.557302790247122,1.9762544859541613,0.4,0.0,0.49118562815479405,1.476796952142854,0.0,38.975691012816384,352,relaxed
66,global,9.981127761467313,0.059656605532128815,0.0036064831771560105,314.4855002417824,333.53096724735576,7.0264366809206305,0.2827728191011785,0.8204902358635426,1033.5008153931526,1.2543506928663386,0.7559611899279934,13.441294714447503,1.481129610465424,0.6845179103519342,2.294442796033745,0.4,0.0,0.35779580975798736,1.6030096455375706,0.0,38.975691012816384,352,relaxed
67,global,6.208176422358715,0.054346441143034364,0.0037315176602160907,314.5043120375594,333.2997548587624,6.761507553550859,0.3007251093715568,1.4702554556820358,922.8594298795566,1.7070479228826514,0.6659703000649988,19.411316706814336,2.268657073416171,0.774617337678636,1.6910360425660513,0.2,0.15,2.0343195213367,1.5193638024582463,0.0,38.975691012816384,352,relaxed
68,global,15.377171367313258,0.08494759411308958,0.0038071265333823132,314.3077963873291,333.63053583004694,7.0224658809506355,0.2911894935675678,2.4405988255336535,1460.8306632230424,2.3100801035151277,0.5282127004275763,49.38298605426719,3.03594442063693,0.774632252842555,2.2,0.55,0.0,1.290226713096446,1.835687181547567,0.0,38.975691012816384,352,relaxed
69,global,13.796625298943866,0.03472141661116407,0.003914520364835978,314.29127096938026,333.29501590310036,7.094467305744633,0.29683603037377865,0.7701649702661028,1581.4471434836562,2.3712272273196886,0.3363636945716125,41.693233320817754,2.9544745716200884,0.7332387989091378,3.900964674444071,0.4,0.2,2.033037054902394,1.5057535383526397,0.0,38.975691012816384,352,relaxed
70,global,9.560701862294342,0.03463623279506524,0.0035842323016827605,314.3118608814643,333.52917291937143,6.858305256598123,0.2903174640019903,0.33556800933300224,675.9506498881026,1.7244213934817452,0.8459118645053467,19.04033217217668,2.3312558868420807,0.6293255465037605,2.138933550634194,0.15,0.1,3.9717614612116963,1.4082202287991863,0.0,38.975691012816384,352,relaxed
71,global,13.085225125285975,0.0921333325422222,0.003959977916985448,314.4223758691027,333.49628527808676,6.948665890626691,0.2892863053505808,0.5819877515580246,1051.500652118065,1.2018454324219823,0.8660113619428682,24.065746408011606,2.1679557888653944,0.7052825851452316,2.4852946154456492,0.4,0.0,0.469804676672012,1.8819987942577494,0.0,38.975691012816384,352,relaxed
72,global,12.102558759993707,0.08838194846857911,0.003585184240310919,314.4962158182635,333.6754367677267,7.077916082982206,0.29653456905180264,2.59565681688436,1965.3830320408913,2.1943421340496965,0.47755139619384374,52.76260623441236,3.040690263547776,0.7175967827994514,2.6,0.65,0.1,1.6377664150937847,1.840386230151805,0.0,38.975691012816384,352,relaxed
73,global,7.302402474255901,0.03896499594365813,0.003652758194457398,314.360228071874,333.4048445640118,6.947161266203008,0.29526469460421884,2.048732590099963,948.8798455147025,2.200203754597093,0.5828814502293447,37.57971944155884,2.7944391594693982,0.7825056307519388,1.5138237183973,0.2,0.15,4.942612135374026,1.4457911361611742,0.0,38.975691012816384,352,relaxed
