I_uA,C_pF,C_th_pJ_per_K,tau_el_metal_ns,tau_th_ns,tau_el_over_tau_th,T_min_K,T_max_K,outside_resistance_temperature_range,max_temperature_step_K,frequency_MHz,raw_frequency_MHz,oscillatory,cycles,period_cv,persistence_ratio,V_pp_V,V_min_V,V_max_V
700.0,581.384765625,35.09212875366211,747.8448297471671,170.69214511813425,4.381249232233806,325.7275695800781,436.4986267089844,1.0,0.556976318359375,0.0,0.1322751360161286,0.0,2.0,0.00013227513227513228,1.0003094396585939,5.463075399398804,1.6566632986068726,7.240810871124268
700.0,0.0,49.62776565551758,0.0,241.39514739589467,0.0,339.34649658203125,339.34649658203125,0.0,0.25567626953125,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.215636253356934,4.215636253356934
700.0,18.16827392578125,49.62776565551758,23.37015092959897,241.39514739589467,0.09681284475562088,335.8475646972656,335.8475646972656,0.0,0.78216552734375,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.1860570907592773,3.1860570907592773
700.0,36.3365478515625,49.62776565551758,46.74030185919794,241.39514739589467,0.19362568951124176,336.4578552246094,336.4578552246094,0.0,0.667999267578125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.3654463291168213,3.3654463291168213
700.0,72.673095703125,49.62776565551758,93.48060371839588,241.39514739589467,0.3872513790224835,328.6972351074219,365.8413391113281,0.0,0.566680908203125,0.6031363258636503,0.6031363258636503,1.0,12.0,0.0,0.9999997804824936,6.497565925121307,0.9739742279052734,7.490591049194336
700.0,145.34619140625,49.62776565551758,186.96120743679177,241.39514739589467,0.774502758044967,326.9681091308594,387.609619140625,1.0,0.491851806640625,0.3616543203726861,0.3616543203726861,1.0,7.0,6.327632308086017e-05,1.0001769424923046,6.761964440345764,1.0681668519973755,7.867181301116943
700.0,290.6923828125,49.62776565551758,373.92241487358353,241.39514739589467,1.549005516089934,326.1714782714844,407.2579650878906,1.0,0.440826416015625,0.21636241315092516,0.21636241315092516,1.0,4.0,4.68438352283672e-05,0.9998851979570772,6.281504034996033,1.2842146158218384,7.615278244018555
700.0,581.384765625,49.62776565551758,747.8448297471671,241.39514739589467,3.098011032179868,325.8251647949219,439.2027282714844,1.0,0.4066162109375,0.0,0.12508600016035176,0.0,2.0,0.0001250859966226781,1.0000465782968528,5.697821021080017,1.5467530488967896,7.347912788391113
700.0,0.0,70.18425750732422,0.0,341.3842902362685,0.0,339.34600830078125,339.34600830078125,0.0,0.18084716796875,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.216376781463623,4.216376781463623
700.0,18.16827392578125,70.18425750732422,23.37015092959897,341.3842902362685,0.06845701925365322,334.997314453125,334.997314453125,0.0,0.58837890625,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.9372124671936035,2.9372124671936035
700.0,36.3365478515625,70.18425750732422,46.74030185919794,341.3842902362685,0.13691403850730643,336.615478515625,336.615478515625,0.0,0.512176513671875,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.409791946411133,3.409791946411133
700.0,72.673095703125,70.18425750732422,93.48060371839588,341.3842902362685,0.27382807701461287,330.05078125,353.8793640136719,0.0,0.433990478515625,0.5649137382447235,0.5649137382447235,1.0,11.0,0.00013587465648441817,1.0000130504638867,5.560936152935028,0.9768758416175842,6.548985481262207
700.0,145.34619140625,70.18425750732422,186.96120743679177,341.3842902362685,0.5476561540292257,327.6790771484375,377.20855712890625,1.0,0.371826171875,0.32889328343428126,0.32889328343428126,1.0,6.0,0.00013427011690967376,1.0000002614376988,6.815324425697327,1.0057017803192139,7.845342636108398
700.0,290.6923828125,70.18425750732422,373.92241487358353,341.3842902362685,1.0953123080584515,326.4888000488281,397.4762268066406,1.0,0.32794189453125,0.19848490422083406,0.19848490422083406,1.0,3.0,4.678333925611482e-05,0.9995603136899947,6.5569517612457275,1.1629184484481812,7.761250972747803
700.0,581.384765625,70.18425750732422,747.8448297471671,341.3842902362685,2.190624616116903,325.9620361328125,429.0701599121094,1.0,0.2984619140625,0.0,0.1169385520998576,0.0,2.0,0.0,0.999283315546573,5.973230719566345,1.4146080017089844,7.473395824432373
700.0,0.0,99.25553131103516,0.0,482.79029479178934,0.0,339.3453063964844,339.3453063964844,0.0,0.127899169921875,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.217444896697998,4.217444896697998
700.0,18.16827392578125,99.25553131103516,23.37015092959897,482.79029479178934,0.04840642237781044,334.47076416015625,334.47076416015625,0.0,0.432159423828125,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.784703254699707,2.784703254699707
700.0,36.3365478515625,99.25553131103516,46.74030185919794,482.79029479178934,0.09681284475562088,335.8545227050781,335.8545227050781,0.0,0.38983154296875,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.1872212886810303,3.1872212886810303
700.0,72.673095703125,99.25553131103516,93.48060371839588,482.79029479178934,0.19362568951124176,336.36322021484375,336.49383544921875,0.0,0.333343505859375,0.0,0.0,0.0,0.0,inf,0.0,0.010744094848632812,3.366588830947876,3.390164375305176
700.0,145.34619140625,99.25553131103516,186.96120743679177,482.79029479178934,0.3872513790224835,328.70001220703125,365.73858642578125,0.0,0.283172607421875,0.3018412400488778,0.3018412400488778,1.0,6.0,0.0,0.9999869940565584,6.494976222515106,0.9744111895561218,7.486680030822754
700.0,290.6923828125,99.25553131103516,373.92241487358353,482.79029479178934,0.774502758044967,326.9692687988281,387.57275390625,1.0,0.245880126953125,0.18091907398659973,0.18091907398659973,1.0,3.0,4.2643033481277746e-05,0.9992547477796767,6.761049509048462,1.0684239864349365,7.869531631469727
700.0,581.384765625,99.25553131103516,747.8448297471671,482.79029479178934,1.549005516089934,326.1666259765625,418.9490661621094,1.0,0.220458984375,0.0,0.10819583752036054,0.0,1.0,0.0,0.9134628440887556,6.313383340835571,1.2756428718566895,8.204229354858398
700.0,0.0,140.36851501464844,0.0,682.768580472537,0.0,339.34429931640625,339.34429931640625,0.0,0.0904541015625,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.218974590301514,4.218974590301514
700.0,18.16827392578125,140.36851501464844,23.37015092959897,682.768580472537,0.03422850962682661,334.1905822753906,334.1905822753906,0.0,0.30810546875,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.704340696334839,2.704340696334839
700.0,36.3365478515625,140.36851501464844,46.74030185919794,682.768580472537,0.06845701925365322,334.9905090332031,334.9905090332031,0.0,0.292694091796875,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.936563730239868,2.936563730239868
700.0,72.673095703125,140.36851501464844,93.48060371839588,682.768580472537,0.13691403850730643,336.6133117675781,336.6133117675781,0.0,0.255523681640625,0.0,0.0,0.0,0.0,inf,0.0,0.00034356117248535156,3.4108667373657227,3.4122724533081055
700.0,145.34619140625,140.36851501464844,186.96120743679177,682.768580472537,0.27382807701461287,330.05438232421875,353.78717041015625,0.0,0.21685791015625,0.2827974401973734,0.2827974401973734,1.0,5.0,0.00010581311011492721,1.0002345852648187,5.549505770206451,0.9776145219802856,6.539065361022949
700.0,290.6923828125,140.36851501464844,373.92241487358353,682.768580472537,0.5476561540292257,327.6650695800781,377.1871643066406,1.0,0.18585205078125,0.16452329840937763,0.16452329840937763,1.0,3.0,0.00033132375369751213,0.9987847704681715,6.811114549636841,1.0058563947677612,7.848354339599609
700.0,581.384765625,140.36851501464844,747.8448297471671,682.768580472537,1.0953123080584515,326.4805908203125,409.31463623046875,1.0,0.16400146484375,0.0,0.09923588650212685,0.0,1.0,0.0,0.9010823751852802,7.127704739570618,1.1493785381317139,8.467569351196289
700.0,0.0,198.5110626220703,0.0,965.5805895835787,0.0,339.3428955078125,339.3428955078125,0.0,0.06396484375,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.221104621887207,4.221104621887207
700.0,18.16827392578125,198.5110626220703,23.37015092959897,965.5805895835787,0.02420321118890522,334.106201171875,334.106201171875,0.0,0.210235595703125,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.6778175830841064,2.6778175830841064
700.0,36.3365478515625,198.5110626220703,46.74030185919794,965.5805895835787,0.04840642237781044,334.4642333984375,334.4642333984375,0.0,0.21514892578125,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.78593373298645,2.78593373298645
700.0,72.673095703125,198.5110626220703,93.48060371839588,965.5805895835787,0.09681284475562088,335.8541259765625,335.8541259765625,0.0,0.1944580078125,0.0,0.0,0.0,0.0,inf,0.0,0.0002808570861816406,3.183410167694092,3.184676170349121
700.0,145.34619140625,198.5110626220703,186.96120743679177,965.5805895835787,0.19362568951124176,332.42840576171875,343.7699890136719,0.0,0.16650390625,0.0,0.2326122419823057,0.0,1.0,0.0,0.00016752638853002064,2.5651113986968994,1.4920070171356201,4.163297653198242
700.0,290.6923828125,198.5110626220703,373.92241487358353,965.5805895835787,0.3872513790224835,328.6830749511719,365.8128662109375,0.0,0.141510009765625,0.15090543686347066,0.15090543686347066,1.0,3.0,0.00046647980359636334,0.9981188057232042,6.494527220726013,0.9742707014083862,7.500574588775635
700.0,581.384765625,198.5110626220703,747.8448297471671,965.5805895835787,0.774502758044967,326.9578552246094,400.3837585449219,1.0,0.1229248046875,0.0,0.09044044752481978,0.0,1.0,0.0,0.8783561980478046,7.580705285072327,1.049978256225586,8.79194450378418
800.0,0.0,24.81388282775879,0.0,120.69757369794733,0.0,339.975830078125,339.975830078125,0.0,0.66717529296875,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.849465847015381,3.849465847015381
800.0,18.16827392578125,24.81388282775879,23.37015092959897,120.69757369794733,0.19362568951124176,337.03472900390625,337.03472900390625,0.0,1.52215576171875,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.0930678844451904,3.0930678844451904
800.0,36.3365478515625,24.81388282775879,46.74030185919794,120.69757369794733,0.3872513790224835,329.7801818847656,361.7706298828125,0.0,1.24969482421875,1.3661202572157545,1.3661202572157545,1.0,29.0,0.0,1.0,5.708282709121704,1.105812430381775,6.830247402191162
800.0,72.673095703125,24.81388282775879,93.48060371839588,120.69757369794733,0.774502758044967,327.44451904296875,388.9144287109375,1.0,1.05438232421875,0.7935026363327505,0.7935026363327505,1.0,17.0,0.00019803214558995917,0.9999996442782513,6.661274790763855,1.1765055656433105,7.878895282745361
800.0,145.34619140625,24.81388282775879,186.96120743679177,120.69757369794733,1.549005516089934,326.4167175292969,409.9819030761719,1.0,0.924468994140625,0.47755493232183965,0.47755493232183965,1.0,9.0,0.0,0.9999742735898365,6.270747661590576,1.3712215423583984,7.696265697479248
800.0,290.6923828125,24.81388282775879,373.92241487358353,120.69757369794733,3.098011032179868,325.9610595703125,429.744140625,1.0,0.83929443359375,0.27746178748700984,0.27746178748700984,1.0,5.0,0.00013592795664843805,0.9999992816727568,5.731401681900024,1.60892915725708,7.4173197746276855
800.0,581.384765625,24.81388282775879,747.8448297471671,120.69757369794733,6.196022064359736,325.7285461425781,448.13800048828125,1.0,0.78289794921875,0.15383038072227445,0.15383038072227445,1.0,3.0,3.625816742829184e-05,1.000162594822519,5.324772834777832,1.7786239385604858,7.201287269592285
800.0,0.0,35.09212875366211,0.0,170.69214511813425,0.0,339.9755859375,339.9755859375,0.0,0.4720458984375,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.849797487258911,3.849797487258911
800.0,18.16827392578125,35.09212875366211,23.37015092959897,170.69214511813425,0.13691403850730643,336.816650390625,336.816650390625,0.0,1.187042236328125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.0378711223602295,3.0378711223602295
800.0,36.3365478515625,35.09212875366211,46.74030185919794,170.69214511813425,0.27382807701461287,331.5651550292969,347.8349914550781,0.0,0.971405029296875,1.307098045976897,1.307098045976897,1.0,28.0,0.0002021393001854302,0.999699482160312,4.022601366043091,1.2045761346817017,5.236824035644531
800.0,72.673095703125,35.09212875366211,93.48060371839588,170.69214511813425,0.5476561540292257,328.3886413574219,376.3115539550781,1.0,0.807403564453125,0.7262340131317139,0.7262340131317139,1.0,15.0,0.00036230917105463135,0.9999942357260433,6.5020774602890015,1.1241209506988525,7.659225940704346
800.0,145.34619140625,35.09212875366211,186.96120743679177,170.69214511813425,1.0953123080584515,326.82574462890625,399.7137145996094,1.0,0.694549560546875,0.4364906277965658,0.4364906277965658,1.0,8.0,0.0,0.9999588355446796,6.5196075439453125,1.2613886594772339,7.829352855682373
800.0,290.6923828125,35.09212875366211,373.92241487358353,170.69214511813425,2.190624616116903,326.1465148925781,419.8863830566406,1.0,0.620513916015625,0.2589600238973307,0.2589600238973307,1.0,5.0,5.1792003314688206e-05,0.9999189910951021,5.977776765823364,1.493404746055603,7.550336837768555
800.0,581.384765625,35.09212875366211,747.8448297471671,170.69214511813425,4.381249232233806,325.8279724121094,439.14703369140625,1.0,0.571746826171875,0.0,0.1469129949361931,0.0,2.0,3.672824769530246e-05,0.9999623274381456,5.510066866874695,1.7050280570983887,7.299604415893555
800.0,0.0,49.62776565551758,0.0,241.39514739589467,0.0,339.9752502441406,339.9752502441406,0.0,0.333953857421875,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.8502514362335205,3.8502514362335205
800.0,18.16827392578125,49.62776565551758,23.37015092959897,241.39514739589467,0.09681284475562088,335.8841247558594,335.8841247558594,0.0,0.921539306640625,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.7952117919921875,2.7952117919921875
800.0,36.3365478515625,49.62776565551758,46.74030185919794,241.39514739589467,0.19362568951124176,337.0566711425781,337.0566711425781,0.0,0.75830078125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.0980446338653564,3.0980446338653564
800.0,72.673095703125,49.62776565551758,93.48060371839588,241.39514739589467,0.3872513790224835,329.789794921875,361.57501220703125,0.0,0.623504638671875,0.6844627161409529,0.6844627161409529,1.0,15.0,0.0,0.999997955124071,5.697190880775452,1.1067695617675781,6.819835186004639
800.0,145.34619140625,49.62776565551758,186.96120743679177,241.39514739589467,0.774502758044967,327.44720458984375,388.71221923828125,1.0,0.526885986328125,0.39714059899997306,0.39714059899997306,1.0,8.0,0.0,1.0001047110632437,6.657315731048584,1.1771265268325806,7.874245643615723
800.0,290.6923828125,49.62776565551758,373.92241487358353,241.39514739589467,1.549005516089934,326.4177551269531,409.88580322265625,1.0,0.462310791015625,0.2389272235539067,0.2389272235539067,1.0,4.0,5.17292598503383e-05,1.0001131139685362,6.261365294456482,1.371703863143921,7.694705963134766
800.0,581.384765625,49.62776565551758,747.8448297471671,241.39514739589467,3.098011032179868,325.9609680175781,429.64031982421875,1.0,0.41986083984375,0.0,0.1387780631137539,0.0,2.0,3.469451479721056e-05,0.9998327478756333,5.730118274688721,1.6082007884979248,7.415854454040527
800.0,0.0,70.18425750732422,0.0,341.3842902362685,0.0,339.9747619628906,339.9747619628906,0.0,0.2362060546875,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.850912094116211,3.850912094116211
800.0,18.16827392578125,70.18425750732422,23.37015092959897,341.3842902362685,0.06845701925365322,335.2450866699219,335.2450866699219,0.0,0.707855224609375,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.6346349716186523,2.6346349716186523
800.0,36.3365478515625,70.18425750732422,46.74030185919794,341.3842902362685,0.13691403850730643,336.7994384765625,336.7994384765625,0.0,0.591156005859375,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.034604549407959,3.034604549407959
800.0,72.673095703125,70.18425750732422,93.48060371839588,341.3842902362685,0.27382807701461287,331.58685302734375,347.65789794921875,0.0,0.48492431640625,0.6545114724612927,0.6545114724612927,1.0,14.0,0.00019275856127244788,0.9982245501541405,3.9835225343704224,1.2116209268569946,5.210733890533447
800.0,145.34619140625,70.18425750732422,186.96120743679177,341.3842902362685,0.5476561540292257,328.39202880859375,376.160400390625,1.0,0.403472900390625,0.36343813493800914,0.36343813493800914,1.0,7.0,0.0,0.9999952534899264,6.5015788078308105,1.1246089935302734,7.654546737670898
800.0,290.6923828125,70.18425750732422,373.92241487358353,341.3842902362685,1.0953123080584515,326.8268127441406,399.6591796875,1.0,0.347381591796875,0.21836445644326502,0.21836445644326502,1.0,4.0,7.720349177710968e-05,0.9994230221929504,6.519315958023071,1.2617225646972656,7.831295490264893
800.0,581.384765625,70.18425750732422,747.8448297471671,341.3842902362685,2.190624616116903,326.14459228515625,419.8148498535156,1.0,0.31036376953125,0.0,0.12951690561869347,0.0,2.0,6.475845097785262e-05,0.9992557647640655,5.970256805419922,1.489940881729126,7.549753189086914
800.0,0.0,99.25553131103516,0.0,482.79029479178934,0.0,339.97406005859375,339.97406005859375,0.0,0.16705322265625,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.851860523223877,3.851860523223877
800.0,18.16827392578125,99.25553131103516,23.37015092959897,482.79029479178934,0.04840642237781044,334.8818054199219,334.8818054199219,0.0,0.53533935546875,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.5425198078155518,2.5425198078155518
800.0,36.3365478515625,99.25553131103516,46.74030185919794,482.79029479178934,0.09681284475562088,335.8788146972656,335.8788146972656,0.0,0.45892333984375,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.7942473888397217,2.7942473888397217
800.0,72.673095703125,99.25553131103516,93.48060371839588,482.79029479178934,0.19362568951124176,337.0716552734375,337.0716552734375,0.0,0.37835693359375,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.098414659500122,3.098414659500122
800.0,145.34619140625,99.25553131103516,186.96120743679177,482.79029479178934,0.3872513790224835,329.79449462890625,361.4950866699219,0.0,0.31158447265625,0.3425341917444463,0.3425341917444463,1.0,6.0,6.38274763080464e-05,0.9998821857801014,5.695535778999329,1.107192039489746,6.817012310028076
800.0,290.6923828125,99.25553131103516,373.92241487358353,482.79029479178934,0.774502758044967,327.4486389160156,388.71551513671875,1.0,0.263427734375,0.19867550230766867,0.19867550230766867,1.0,3.0,9.36565273094765e-05,0.9989563587460163,6.662439823150635,1.1772855520248413,7.879744529724121
800.0,581.384765625,99.25553131103516,747.8448297471671,482.79029479178934,1.549005516089934,326.4125061035156,409.8121032714844,1.0,0.231170654296875,0.0,0.11947431640166455,0.0,2.0,0.0,0.9986535099143984,6.2389198541641235,1.3638004064559937,7.695352077484131
800.0,0.0,140.36851501464844,0.0,682.768580472537,0.0,339.97308349609375,339.97308349609375,0.0,0.118133544921875,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.853184700012207,3.853184700012207
800.0,18.16827392578125,140.36851501464844,23.37015092959897,682.768580472537,0.03422850962682661,334.7297668457031,334.7297668457031,0.0,0.3946533203125,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.5045411586761475,2.5045411586761475
800.0,36.3365478515625,140.36851501464844,46.74030185919794,682.768580472537,0.06845701925365322,335.2281188964844,335.2281188964844,0.0,0.352569580078125,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.6321160793304443,2.6321160793304443
800.0,72.673095703125,140.36851501464844,93.48060371839588,682.768580472537,0.13691403850730643,336.7924499511719,336.7924499511719,0.0,0.2950439453125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.031996488571167,3.031996488571167
800.0,145.34619140625,140.36851501464844,186.96120743679177,682.768580472537,0.27382807701461287,331.5378723144531,347.8954162597656,0.0,0.242218017578125,0.3274304984960896,0.3274304984960896,1.0,6.0,0.00031937296817702055,0.9789171870959205,3.979823589324951,1.2025721073150635,5.259942054748535
800.0,290.6923828125,140.36851501464844,373.92241487358353,682.768580472537,0.5476561540292257,328.37127685546875,376.23101806640625,1.0,0.20166015625,0.18180165953675706,0.18180165953675706,1.0,3.0,0.0001963682301126522,0.9981382556304802,6.502541899681091,1.1245765686035156,7.6663641929626465
800.0,581.384765625,140.36851501464844,747.8448297471671,682.768580472537,1.0953123080584515,326.81719970703125,413.8612060546875,1.0,0.173675537109375,0.0,0.10919415028193188,0.0,1.0,0.0,0.9972799366273972,6.50158417224884,1.2485004663467407,7.8280863761901855
800.0,0.0,198.5110626220703,0.0,965.5805895835787,0.0,339.9717102050781,339.9717102050781,0.0,0.08355712890625,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.855044364929199,3.855044364929199
800.0,18.16827392578125,198.5110626220703,23.37015092959897,965.5805895835787,0.02420321118890522,334.7297058105469,334.7297058105469,0.0,0.280914306640625,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.4993157386779785,2.4993157386779785
800.0,36.3365478515625,198.5110626220703,46.74030185919794,965.5805895835787,0.04840642237781044,334.8783264160156,334.8783264160156,0.0,0.266204833984375,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.5447123050689697,2.5447123050689697
800.0,72.673095703125,198.5110626220703,93.48060371839588,965.5805895835787,0.09681284475562088,335.8743591308594,335.8743591308594,0.0,0.228973388671875,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.7940351963043213,2.7940351963043213
800.0,145.34619140625,198.5110626220703,186.96120743679177,965.5805895835787,0.19362568951124176,336.71319580078125,339.59100341796875,0.0,0.18896484375,0.0,0.0,0.0,0.0,inf,0.0,0.26352715492248535,2.8437139987945557,3.124133348464966
800.0,290.6923828125,198.5110626220703,373.92241487358353,965.5805895835787,0.3872513790224835,329.7581787109375,361.68109130859375,0.0,0.155731201171875,0.17125243091938558,0.17125243091938558,1.0,3.0,0.0014737219595188477,0.9941152820854326,5.693589448928833,1.1066339015960693,6.846415996551514
800.0,581.384765625,198.5110626220703,747.8448297471671,965.5805895835787,0.774502758044967,327.4335021972656,405.0140075683594,1.0,0.131683349609375,0.0,0.099299938263436,0.0,1.0,0.0,0.9776261785187943,6.656756281852722,1.158068060874939,8.003199577331543
