time_us,source_voltage_V,voltage_V,current_mA,load_current_mA,temperature_K,resistance_ohm,semiconducting_fraction
28.190000000003216,14.5,1.7934684753417969,0.633298303000629,1.0601012036204338,334.99267578125,2808.76513671875,0.04868805408477783
28.19500000000322,14.5,1.8085262775421143,0.6211581057868898,1.0588776785880327,334.89794921875,2887.2978515625,0.05097278952598572
28.200000000003218,14.5,1.8239548206329346,0.6091255927458405,1.0576228378340602,334.8039245605469,2969.05322265625,0.05334007740020752
28.20500000000322,14.5,1.8397490978240967,0.5972095532342792,1.0563371470198035,334.7106018066406,3054.128662109375,0.05579212307929993
28.21000000000322,14.5,1.8559036254882812,0.5854208720847964,1.0550208389759064,334.61798095703125,3142.609375,0.058330416679382324
28.215000000003222,14.5,1.8724126815795898,0.573770550545305,1.0536747286096215,334.52606201171875,3234.574462890625,0.0609564483165741
28.220000000003225,14.5,1.8892699480056763,0.5622700555250049,1.0522989323362708,334.434814453125,3330.094970703125,0.0636715292930603
28.225000000003224,14.5,1.9064692258834839,0.550922763068229,1.0508941486477852,334.3442687988281,3429.28271484375,0.06647792458534241
28.230000000003226,14.5,1.9240038394927979,0.5397438071668148,1.049460843205452,334.25439453125,3532.17431640625,0.06937593221664429
28.235000000003225,14.5,1.9418668746948242,0.5287349922582507,1.047999714501202,334.1651916503906,3638.88134765625,0.07236766815185547
28.240000000003228,14.5,1.9600512981414795,0.5179044092074037,1.046511111781001,334.0766906738281,3749.4697265625,0.07545429468154907
28.245000000003227,14.5,1.978549599647522,0.5072635249234736,1.0449957335367799,333.9888610839844,3863.970703125,0.07863569259643555
28.25000000000323,14.5,1.9973543882369995,0.49681338714435697,1.0434541618451476,333.9017028808594,3982.48046875,0.08191379904747009
28.25500000000323,14.5,2.016458034515381,0.48655859427526593,1.0418870951980352,333.81524658203125,4105.064453125,0.08528941869735718
28.26000000000323,14.5,2.0358526706695557,0.4765084886457771,1.040295115672052,333.7294616699219,4231.73583984375,0.08876198530197144
28.26500000000323,14.5,2.055530309677124,0.4666623717639595,1.0386789217591286,333.6443786621094,4362.58154296875,0.09233319759368896
28.270000000003233,14.5,2.0754830837249756,0.45702775241807103,1.0370390955358744,333.5599670410156,4497.60498046875,0.09600216150283813
28.27500000000323,14.5,2.095702886581421,0.4476023023016751,1.0353763354942203,333.47625732421875,4636.89111328125,0.09977039694786072
28.280000000003234,14.5,2.1161816120147705,0.4383916675578803,1.033691456541419,333.39324951171875,4780.43505859375,0.10363662242889404
28.285000000003233,14.5,2.136910915374756,0.4293984966352582,1.031984924338758,333.3109436035156,4928.24658203125,0.10760065913200378
28.290000000003236,14.5,2.1578826904296875,0.42062229476869106,1.030257437378168,333.2293701171875,5080.35595703125,0.11166217923164368
28.295000000003235,14.5,2.179088592529297,0.41206739842891693,1.0285098105669022,333.14849853515625,5236.72265625,0.11581921577453613
28.300000000003237,14.5,2.2005207538604736,0.40372894727624953,1.0267426259815693,333.068359375,5397.40478515625,0.12007260322570801
28.305000000003236,14.5,2.22217059135437,0.3956105501856655,1.0249565821141005,332.98895263671875,5562.3408203125,0.12441983819007874
28.31000000000324,14.5,2.244030237197876,0.387710751965642,1.0231523774564266,332.9102783203125,5731.5166015625,0.12885984778404236
28.315000000003238,14.5,2.2660915851593018,0.38002742803655565,1.0213308269158006,332.8323669433594,5904.91650390625,0.13339132070541382
28.32000000000324,14.5,2.288346290588379,0.37256270297802985,1.0194923961535096,332.75518798828125,6082.443359375,0.13801100850105286
28.32500000000324,14.5,2.310786724090576,0.3653093590401113,1.0176377836614847,332.67877197265625,6264.1328125,0.14271903038024902
28.330000000003242,14.5,2.333405017852783,0.3582688805181533,1.0157676879316568,332.6031188964844,6449.8671875,0.14751163125038147
28.33500000000324,14.5,2.3561935424804688,0.3514382988214493,1.0138829238712788,332.52825927734375,6639.58642578125,0.15238672494888306
28.340000000003243,14.5,2.3791444301605225,0.3448177012614906,1.011983840726316,332.4541931152344,6833.1572265625,0.15733999013900757
28.345000000003242,14.5,2.402250289916992,0.338403187924996,1.0100712534040213,332.38092041015625,7030.50244140625,0.16236886382102966
28.350000000003245,14.5,2.4255034923553467,0.3321910335216671,1.0081458603963256,332.3084411621094,7231.53271484375,0.1674705445766449
28.355000000003244,14.5,2.448896884918213,0.32617730903439224,1.0062080109491944,332.23675537109375,7436.150390625,0.17264217138290405
28.360000000003247,14.5,2.472423553466797,0.3203569503966719,1.0042586363852024,332.1658935546875,7644.27587890625,0.17788070440292358
28.365000000003246,14.5,2.4960763454437256,0.31473004491999745,1.002298085950315,332.0958557128906,7855.69580078125,0.18318066000938416
28.370000000003248,14.5,2.519848346710205,0.30929228523746133,1.0003269417211413,332.02667236328125,8070.283203125,0.1885385513305664
28.375000000003247,14.5,2.5437328815460205,0.30404175049625337,0.9983460186049342,331.95831298828125,8287.8369140625,0.19394835829734802
28.38000000000325,14.5,2.567723274230957,0.29897046624682844,0.9963556658476591,331.89080810546875,8508.30859375,0.19940873980522156
28.38500000000325,14.5,2.591813325881958,0.2940777048934251,0.9943563491106033,331.82415771484375,8731.4453125,0.20491334795951843
28.39000000000325,14.5,2.6159965991973877,0.28935843147337437,0.9923488833010197,331.75836181640625,8957.103515625,0.2104581594467163
28.39500000000325,14.5,2.6402671337127686,0.28480819310061634,0.9903336176648736,331.6934509277344,9185.1171875,0.21603906154632568
28.400000000003253,14.5,2.664618730545044,0.2804251853376627,0.9883110178634524,331.62939453125,9415.228515625,0.221649169921875
28.405000000003252,14.5,2.6890459060668945,0.27620140463113785,0.9862817823886871,331.56622314453125,9647.3759765625,0.22728681564331055
28.410000000003254,14.5,2.713542938232422,0.2721361524891108,0.9842461440712214,331.5039367675781,9881.251953125,0.23294499516487122
28.415000000003253,14.5,2.7381043434143066,0.2682242193259299,0.982204801402986,331.44256591796875,10116.6962890625,0.23861920833587646
28.420000000003256,14.5,2.7627246379852295,0.2644641790539026,0.9801579872146249,331.382080078125,10353.4033203125,0.24430212378501892
28.425000000003255,14.5,2.7873988151550293,0.26084878481924534,0.978106283582747,331.3224792480469,10591.2880859375,0.24999204277992249
28.430000000003258,14.5,2.812121629714966,0.257373321801424,0.9760500397533178,331.2637939453125,10830.177734375,0.25568443536758423
28.435000000003257,14.5,2.836888551712036,0.25403674226254225,0.9739898960106075,331.2060241699219,11069.744140625,0.261371910572052
28.44000000000326,14.5,2.861694574356079,0.25083465152420104,0.9719259687699378,331.149169921875,11309.7958984375,0.2670498490333557
28.445000000003258,14.5,2.886535167694092,0.2477632078807801,0.9698587819002569,331.0932312011719,11550.119140625,0.2727138102054596
28.45000000000326,14.5,2.9114058017730713,0.2448182785883546,0.9677886846475303,331.0382080078125,11790.521484375,0.27835923433303833
28.45500000000326,14.5,2.9363021850585938,0.24199573090299964,0.9657162008807063,330.984130859375,12030.814453125,0.2839817404747009
28.460000000003262,14.5,2.9612202644348145,0.23929453163873404,0.9636415052227676,330.93096923828125,12270.6611328125,0.2895738482475281
28.46500000000326,14.5,2.9861557483673096,0.23670843802392483,0.9615650051273406,330.8787536621094,12509.990234375,0.29513436555862427
28.470000000003264,14.5,3.0111048221588135,0.23423635866492987,0.9594870498403907,330.82745361328125,12748.47265625,0.3006558418273926
28.475000000003263,14.5,3.0360636711120605,0.23187250189948827,0.9574079304002225,330.777099609375,12986.037109375,0.30613744258880615
28.480000000003265,14.5,3.0610287189483643,0.22961580543778837,0.9553279960528016,330.7276611328125,13222.36328125,0.31157180666923523
28.485000000003264,14.5,3.085996150970459,0.22746062313672155,0.9532476542517543,330.6791687011719,13457.400390625,0.31695836782455444
28.490000000003267,14.5,3.1109628677368164,0.22540660575032234,0.9511669632047415,330.6316223144531,13690.796875,0.32228994369506836
28.495000000003266,14.5,3.13592529296875,0.2234501444036141,0.9490864467807114,330.58502197265625,13922.40234375,0.3275628089904785
28.50000000000327,14.5,3.1608800888061523,0.22158867795951664,0.9470062213949859,330.5393371582031,14152.0107421875,0.332773357629776
28.505000000003268,14.5,3.185824394226074,0.21981695317663252,0.9449266362935305,330.4945983886719,14379.6005859375,0.3379215598106384
28.51000000000327,14.5,3.210754871368408,0.21813478088006377,0.9428479825146496,330.4508056640625,14604.84375,0.3430006504058838
28.51500000000327,14.5,3.235668897628784,0.2165394980693236,0.9407704928889871,330.407958984375,14827.5712890625,0.3480074405670166
28.52000000000327,14.5,3.260563373565674,0.2150286891264841,0.9386942256242037,330.36602783203125,15047.615234375,0.35293877124786377
28.52500000000327,14.5,3.285435676574707,0.213597813853994,0.9366197627969086,330.3250427246094,15264.9658203125,0.35779523849487305
28.530000000003273,14.5,3.3102831840515137,0.212246595765464,0.934547046199441,330.2850036621094,15479.3330078125,0.36257055401802063
28.535000000003272,14.5,3.3351032733917236,0.21097282296977937,0.9324763668701053,330.24591064453125,15690.56640625,0.36726197600364685
28.540000000003275,14.5,3.359893560409546,0.20977502572350204,0.930408074054867,330.2077331542969,15898.4765625,0.37186694145202637
28.545000000003274,14.5,3.3846514225006104,0.20864835823886096,0.9283421677537262,330.1705017089844,16103.138671875,0.3763866424560547
28.550000000003276,14.5,3.409374713897705,0.2075936645269394,0.9262790554203093,330.1341857910156,16304.2138671875,0.38081514835357666
28.555000000003275,14.5,3.434061050415039,0.20660666632466018,0.9242187952622771,330.09881591796875,16501.765625,0.38515397906303406
28.560000000003278,14.5,3.4587082862854004,0.20568809122778475,0.9221615619026124,330.0643615722656,16695.478515625,0.38939738273620605
28.565000000003277,14.5,3.483314037322998,0.2048337773885578,0.9201077045872808,330.0308532714844,16885.439453125,0.3935471773147583
28.57000000000328,14.5,3.507876396179199,0.20404477254487574,0.9180571069009602,329.9982604980469,17071.322265625,0.3975977599620819
28.57500000000328,14.5,3.532393455505371,0.20331742416601628,0.916010292712599,329.9665832519531,17253.201171875,0.401551216840744
28.58000000000328,14.5,3.556863307952881,0.20265043713152409,0.9139672038145363,329.9358215332031,17430.96875,0.4054059386253357
28.58500000000328,14.5,3.5812838077545166,0.20204235624987632,0.9119280148297548,329.9059753417969,17604.54296875,0.40916043519973755
28.590000000003283,14.5,3.6056532859802246,0.20149213378317654,0.9098930167965591,329.8770446777344,17773.814453125,0.41281336545944214
28.59500000000328,14.5,3.629969835281372,0.20099850371479988,0.9078622097149491,329.8490295410156,17938.70703125,0.4163634181022644
28.600000000003284,14.5,3.6542317867279053,0.20056089852005243,0.9058358846232295,329.8219299316406,18099.08984375,0.41980940103530884
28.605000000003283,14.5,3.6784372329711914,0.2001776301767677,0.9038139833137393,329.7957458496094,18254.9453125,0.42315027117729187
28.610000000003286,14.5,3.702584743499756,0.19984811660833657,0.9017969132401049,329.7704772949219,18406.1640625,0.42638495564460754
28.615000000003285,14.5,3.726672410964966,0.199571528355591,0.8997845579870045,329.7461242675781,18552.669921875,0.42951250076293945
28.620000000003287,14.5,3.7506988048553467,0.1993469923036173,0.8977773250080645,329.72265625,18694.400390625,0.43253210186958313
28.625000000003286,14.5,3.774662494659424,0.1991720055229962,0.8957750978879631,329.7001037597656,18831.455078125,0.43544670939445496
28.63000000000329,14.5,3.7985615730285645,0.19904758664779365,0.8937781676650047,329.6784362792969,18963.619140625,0.438251793384552
28.635000000003288,14.5,3.822394847869873,0.19897142192348838,0.8917865925468504,329.6576843261719,19090.990234375,0.44095057249069214
28.64000000000329,14.5,3.846160650253296,0.19894476281479,0.8898003725335002,329.6378173828125,19213.34765625,0.4435385763645172
28.64500000000329,14.5,3.8698577880859375,0.1989651791518554,0.8878199150785804,329.6188659667969,19330.822265625,0.44601908326148987
28.650000000003292,14.5,3.893484592437744,0.19903418433386832,0.8858451619744301,329.6007995605469,19443.181640625,0.4483878016471863
28.65500000000329,14.5,3.917039632797241,0.199149435502477,0.883876346051693,329.5836181640625,19550.568359375,0.45064806938171387
