I_target_uA,time_ns,I_in_uA,V_vo2_mV,T_K,R_ohm,P_uW
750.0,21488.0,750.0,11295.808,354.56183,14418.155,8849.625
750.0,21500.0,750.0,11294.058,353.28403,15140.583,8424.757
750.0,21512.0,750.0,11295.632,353.71094,14894.334,8566.431
750.0,21524.0,750.0,11292.613,353.9923,14734.746,8654.585
750.0,21536.0,750.0,11290.427,351.44998,16257.437,7840.95
750.0,21548.0,750.0,11292.231,352.7843,15435.141,8261.311
750.0,21560.0,750.0,11293.355,354.06177,14695.57,8678.797
750.0,21572.0,750.0,11292.772,352.62204,15532.36,8210.388
750.0,21584.0,750.0,11291.729,355.10815,14122.288,9028.505
750.0,21596.0,750.0,11288.304,354.9092,14229.138,8955.271
750.0,21608.0,750.0,11283.143,355.0705,14142.465,9001.917
750.0,21620.0,750.0,11278.508,356.9161,13195.87,9639.739
750.0,21632.0,750.0,11268.856,357.63904,12846.81,9884.72
750.0,21644.0,750.0,11255.922,359.02377,12210.032,10376.368
750.0,21656.0,750.0,11244.77,357.8656,12739.914,9925.093
750.0,21668.0,750.0,11234.358,358.03055,12662.671,9967.155
750.0,21680.0,750.0,11216.27,360.86584,11423.526,11012.773
750.0,21692.0,750.0,11203.934,357.55136,12888.547,9739.51
750.0,21704.0,750.0,11195.279,355.64517,13838.935,9056.642
750.0,21716.0,750.0,11182.926,360.02826,11772.945,10622.478
750.0,21728.0,750.0,11172.336,357.7335,12802.125,9750.028
750.0,21740.0,750.0,11160.549,357.6901,12822.632,9713.908
750.0,21752.0,750.0,11149.328,360.55127,11553.188,10759.586
750.0,21764.0,750.0,11125.044,364.24246,10142.629,12202.616
750.0,21776.0,750.0,11096.8125,362.95328,10608.66,11607.426
750.0,21788.0,750.0,11068.908,365.46225,9725.859,12597.42
750.0,21800.0,750.0,11027.018,372.38336,8358.967,14546.668
750.0,21812.0,750.0,10980.167,372.0222,8359.01,14423.249
750.0,21824.0,750.0,10933.737,373.64575,8359.01,14301.529
750.0,21836.0,750.0,10887.767,375.693,8359.01,14181.52
750.0,21848.0,750.0,10842.248,373.15576,8359.01,14063.189
750.0,21860.0,750.0,10797.179,376.0711,8359.01,13946.516
750.0,21872.0,750.0,10752.552,375.9729,8359.01,13831.469
750.0,21884.0,750.0,10708.365,377.30576,8359.01,13718.023
750.0,21896.0,750.0,10664.614,377.28998,8359.01,13606.158
750.0,21908.0,750.0,10621.296,378.9887,8359.01,13495.849
750.0,21920.0,750.0,10578.403,377.86603,8359.01,13387.066
750.0,21932.0,750.0,10535.934,377.8199,8359.01,13279.79
750.0,21944.0,750.0,10493.882,378.04776,8359.01,13173.996
750.0,21956.0,750.0,10452.243,376.93665,8359.01,13069.655
750.0,21968.0,750.0,10411.016,379.91702,8359.01,12966.757
750.0,21980.0,750.0,10370.196,381.81534,8359.01,12865.276
750.0,21992.0,750.0,10329.778,381.47104,8359.01,12765.1875
750.0,22004.0,750.0,10289.76,382.08844,8359.01,12666.471
750.0,22016.0,750.0,10250.136,381.15326,8359.01,12569.105
750.0,22028.0,750.0,10210.901,382.78735,8359.01,12473.069
750.0,22040.0,750.0,10172.054,382.45102,8359.01,12378.341
750.0,22052.0,750.0,10133.589,379.77484,8359.01,12284.903
750.0,22064.0,750.0,10095.503,377.483,8359.01,12192.732
750.0,22076.0,750.0,10057.793,383.02008,8359.01,12101.816
750.0,22088.0,750.0,10020.453,380.85672,8359.01,12012.127
750.0,22100.0,750.0,9983.481,378.76498,8359.01,11923.649
750.0,22112.0,750.0,9946.876,379.89774,8359.01,11836.369
750.0,22124.0,750.0,9910.63,381.4314,8359.01,11750.266
750.0,22136.0,750.0,9874.742,383.8349,8359.01,11665.322
750.0,22148.0,750.0,9839.208,382.17776,8359.01,11581.516
750.0,22160.0,750.0,9804.022,383.42126,8359.01,11498.834
750.0,22172.0,750.0,9769.187,382.96585,8359.01,11417.264
750.0,22184.0,750.0,9734.694,384.32474,8359.01,11336.782
750.0,22196.0,750.0,9700.54,385.463,8359.01,11257.371
750.0,22208.0,750.0,9666.722,382.0116,8359.01,11179.016
750.0,22220.0,750.0,9633.237,380.95776,8359.01,11101.704
750.0,22232.0,750.0,9600.083,380.05374,8359.01,11025.42
750.0,22244.0,750.0,9567.255,382.11777,8359.01,10950.1455
750.0,22256.0,750.0,9534.752,382.22302,8359.01,10875.868
750.0,22268.0,750.0,9502.568,378.96594,8359.01,10802.571
750.0,22280.0,750.0,9470.701,371.26764,8359.01,10730.24
750.0,22292.0,750.0,9439.956,368.22833,8860.236,10057.605
750.0,22304.0,750.0,9412.866,370.44473,8359.018,10599.578
750.0,22316.0,750.0,9382.749,369.7159,8436.797,10434.763
750.0,22328.0,750.0,9352.31,369.0977,8609.428,10159.292
750.0,22340.0,750.0,9323.07,370.11517,8359.022,10398.303
750.0,22352.0,750.0,9297.721,367.75766,9000.086,9605.199
750.0,22364.0,750.0,9280.653,362.78375,10671.568,8071.028
750.0,22376.0,750.0,9270.675,363.26984,10491.302,8192.063
750.0,22388.0,750.0,9253.897,365.79828,9614.358,8906.951
750.0,22400.0,750.0,9235.1,367.69034,9020.099,9455.227
750.0,22412.0,750.0,9210.116,368.7262,8715.206,9733.131
750.0,22424.0,750.0,9187.103,368.3473,8825.113,9563.939
750.0,22436.0,750.0,9159.074,370.05255,8358.787,10035.981
750.0,22448.0,750.0,9131.379,370.5916,8358.789,9975.378
750.0,22460.0,750.0,9103.3545,373.28436,8358.787,9914.245
750.0,22472.0,750.0,9075.419,374.62173,8358.787,9853.491
750.0,22484.0,750.0,9047.759,377.20853,8358.787,9793.52
750.0,22496.0,750.0,9020.373,375.7663,8358.787,9734.323
750.0,22509.0,750.0,8991.009,377.14578,8358.787,9671.049
750.0,22521.0,750.0,8964.183,376.2212,8358.787,9613.426
750.0,22533.0,750.0,8937.62,379.624,8358.787,9556.536
750.0,22545.0,750.0,8911.318,380.11478,8358.787,9500.374
750.0,22557.0,750.0,8885.277,380.6159,8358.787,9444.93
750.0,22569.0,750.0,8859.492,380.84543,8358.787,9390.19
750.0,22581.0,750.0,8833.962,382.6806,8358.787,9336.147
750.0,22593.0,750.0,8808.683,380.7073,8358.787,9282.793
750.0,22605.0,750.0,8783.653,379.70798,8358.787,9230.114
750.0,22617.0,750.0,8758.869,379.78226,8358.787,9178.101
750.0,22629.0,750.0,8734.33,377.00735,8358.787,9126.745
750.0,22641.0,750.0,8710.031,374.1418,8358.787,9076.035
750.0,22653.0,750.0,8685.974,377.04178,8358.787,9025.966
750.0,22665.0,750.0,8662.152,377.5644,8358.787,8976.527
750.0,22677.0,750.0,8638.566,375.9385,8358.787,8927.709
750.0,22689.0,750.0,8615.214,376.2091,8358.787,8879.506
750.0,22701.0,750.0,8592.091,375.65628,8358.787,8831.906
750.0,22713.0,750.0,8569.194,377.46173,8358.787,8784.898
750.0,22725.0,750.0,8546.525,380.13318,8358.787,8738.4795
750.0,22737.0,750.0,8524.078,378.6843,8358.787,8692.638
750.0,22749.0,750.0,8501.854,373.5335,8358.787,8647.369
750.0,22761.0,750.0,8479.848,377.1999,8358.787,8602.662
750.0,22773.0,750.0,8458.06,374.48923,8358.787,8558.51
750.0,22785.0,750.0,8436.484,378.3428,8358.787,8514.904
750.0,22797.0,750.0,8415.123,377.7438,8358.787,8471.838
750.0,22809.0,750.0,8393.972,379.1374,8358.787,8429.304
750.0,22821.0,750.0,8373.028,378.0863,8358.787,8387.295
750.0,22833.0,750.0,8352.292,378.31552,8358.787,8345.802
750.0,22845.0,750.0,8331.762,379.0407,8358.787,8304.823
750.0,22857.0,750.0,8311.431,377.28055,8358.787,8264.343
750.0,22869.0,750.0,8291.302,376.66135,8358.787,8224.36
750.0,22881.0,750.0,8271.37,377.3403,8358.787,8184.867
750.0,22893.0,750.0,8251.636,373.75186,8358.787,8145.8574
750.0,22905.0,750.0,8232.096,374.82397,8358.787,8107.325
750.0,22917.0,750.0,8212.749,377.09293,8358.787,8069.2637
750.0,22929.0,750.0,8193.593,377.89233,8358.787,8031.6636
750.0,22941.0,750.0,8174.6255,376.78537,8358.787,7994.5215
750.0,22953.0,750.0,8155.8447,374.06885,8358.787,7957.829
750.0,22965.0,750.0,8137.248,376.62842,8358.787,7921.58
750.0,22977.0,750.0,8118.8345,375.12036,8358.787,7885.77
750.0,22989.0,750.0,8100.604,373.10095,8358.787,7850.3965
750.0,23001.0,750.0,8082.6396,369.3046,8550.894,7640.028
750.0,23013.0,750.0,8068.8438,367.92798,8948.902,7275.332
750.0,23025.0,750.0,8052.373,370.72205,8358.746,7757.2295
750.0,23037.0,750.0,8036.688,372.66083,8358.746,7727.038
750.0,23049.0,750.0,8019.267,370.93832,8358.746,7693.5757
750.0,23061.0,750.0,8002.4224,369.276,8558.883,7482.1406
750.0,23073.0,750.0,7986.9854,370.18985,8358.758,7631.748
750.0,23085.0,750.0,7970.474,369.93884,8375.416,7585.111
750.0,23097.0,750.0,7954.527,370.58636,8358.759,7569.8438
750.0,23109.0,750.0,7939.47,368.88016,8671.018,7269.6416
750.0,23121.0,750.0,7928.802,365.26678,9790.536,6421.0884
750.0,23133.0,750.0,7925.8594,364.83798,9935.714,6322.5703
750.0,23145.0,750.0,7923.027,365.04935,9863.794,6364.1187
750.0,23157.0,750.0,7919.0127,364.40338,10085.729,6217.7715
750.0,23169.0,750.0,7917.7183,363.8384,10285.206,6095.188
750.0,23181.0,750.0,7912.5415,366.84457,9279.667,6746.827
750.0,23193.0,750.0,7901.38,367.75388,9001.065,6936.0464
750.0,23205.0,750.0,7895.3726,363.7453,10318.605,6041.2144
750.0,23217.0,750.0,7893.3926,362.06683,10944.671,5692.7837
750.0,23229.0,750.0,7895.923,363.2354,10503.828,5935.512
750.0,23241.0,750.0,7898.351,360.94247,11391.547,5476.3374
750.0,23253.0,750.0,7903.344,359.8265,11858.36,5267.41
750.0,23265.0,750.0,7907.5117,362.72318,10694.144,5847.0073
750.0,23277.0,750.0,7910.153,361.96573,10983.89,5696.572
750.0,23289.0,750.0,7908.813,363.47708,10415.444,6005.44
750.0,23301.0,750.0,7912.7173,359.3082,12083.716,5181.444
750.0,23313.0,750.0,7921.5703,357.346,12986.377,4832.0854
750.0,23325.0,750.0,7937.841,354.52972,14435.61,4364.853
750.0,23337.0,750.0,7954.038,355.33505,14001.564,4518.5464
750.0,23349.0,750.0,7971.3433,355.4094,13962.182,4551.0303
750.0,23361.0,750.0,7986.006,355.69757,13811.483,4617.628
750.0,23373.0,750.0,7999.081,355.0002,14179.974,4512.3706
750.0,23385.0,750.0,8015.42,353.5142,15006.949,4281.147
750.0,23397.0,750.0,8030.075,357.2671,13024.784,4950.7236
750.0,23409.0,750.0,8042.2764,358.513,12440.011,5199.2085
750.0,23421.0,750.0,8053.568,354.836,14268.536,4545.663
750.0,23433.0,750.0,8067.0605,356.82962,13238.271,4915.858
750.0,23445.0,750.0,8078.435,357.2069,13053.84,4999.38
750.0,23457.0,750.0,8091.8477,352.92328,15352.538,4264.9624
750.0,23469.0,750.0,8110.739,351.8859,15982.955,4115.8896
750.0,23481.0,750.0,8130.449,351.3515,16320.14,4050.468
750.0,23493.0,750.0,8151.511,352.52948,15588.116,4262.6787
750.0,23505.0,750.0,8170.044,353.2253,15174.686,4398.748
750.0,23517.0,750.0,8189.057,350.0618,17170.729,3905.5222
750.0,23529.0,750.0,8213.039,347.61447,18938.135,3561.809
750.0,23541.0,750.0,8241.665,343.984,21984.586,3089.6665
750.0,23553.0,750.0,8273.793,342.07953,23817.39,2874.188
750.0,23565.0,750.0,8306.104,343.22192,22696.896,3039.6824
750.0,23577.0,750.0,8339.482,341.85214,24048.098,2891.9946
750.0,23589.0,750.0,8375.191,339.86255,26185.14,2678.765
750.0,23601.0,750.0,8410.143,339.87476,26171.035,2702.6255
750.0,23613.0,750.0,8446.492,337.1776,29437.076,2423.5842
750.0,23625.0,750.0,8485.654,337.41412,29131.307,2471.785
750.0,23637.0,750.0,8523.361,337.2597,29330.52,2476.8633
750.0,23649.0,750.0,8563.062,334.37015,33359.312,2198.0676
750.0,23661.0,750.0,8601.939,336.9506,29730.125,2488.8342
750.0,23673.0,750.0,8636.46,342.13925,23753.883,3140.0527
750.0,23685.0,750.0,8665.551,346.60553,19727.727,3806.4077
750.0,23697.0,750.0,8693.054,342.40598,23488.664,3217.2615
750.0,23709.0,750.0,8726.2,338.19424,28151.266,2704.9075
750.0,23721.0,750.0,8765.009,335.07446,32319.092,2377.0896
750.0,23733.0,750.0,8805.08,333.28702,35032.625,2213.0642
750.0,23745.0,750.0,8847.221,332.07294,37028.24,2113.8816
750.0,23757.0,750.0,8889.83,332.80655,35807.684,2207.0422
750.0,23769.0,750.0,8931.183,333.82315,34190.605,2332.981
750.0,23781.0,750.0,8971.429,333.46732,34745.98,2316.4272
750.0,23793.0,750.0,9013.472,330.73416,39383.29,2062.8716
750.0,23805.0,750.0,9055.906,331.22305,38507.02,2129.727
750.0,23817.0,750.0,9097.068,333.11792,35305.703,2344.0027
750.0,23829.0,750.0,9140.071,329.06653,42573.582,1962.2709
750.0,23841.0,750.0,9184.143,328.61047,43495.258,1939.257
750.0,23853.0,750.0,9229.517,326.78125,47437.133,1795.7236
750.0,23865.0,750.0,9272.588,329.2561,40919.688,2101.2107
750.0,23877.0,750.0,9315.849,328.417,42989.38,2018.7552
750.0,23889.0,750.0,9357.755,333.96127,29233.64,2995.4387
750.0,23901.0,750.0,9387.223,333.50555,25601.408,3441.9958
750.0,23913.0,750.0,9421.201,331.79596,28215.74,3145.7273
750.0,23925.0,750.0,9457.377,329.35516,32134.54,2783.3594
750.0,23937.0,750.0,9494.497,331.54785,28552.016,3157.2368
750.0,23949.0,750.0,9529.845,329.80508,31521.494,2881.143
750.0,23961.0,750.0,9567.101,330.85318,29794.01,3072.0745
750.0,23973.0,750.0,9602.701,329.70996,31656.414,2912.897
750.0,23985.0,750.0,9637.9,334.3582,23462.352,3959.0713
750.0,23997.0,750.0,9668.413,334.26794,25211.29,3707.7917
750.0,24009.0,750.0,9705.093,332.25082,32400.822,2906.9885
750.0,24021.0,750.0,9742.052,332.0327,32329.936,2935.5945
750.0,24033.0,750.0,9779.777,331.27322,33905.95,2820.8633
750.0,24045.0,750.0,9818.335,331.85284,32711.697,2946.949
750.0,24057.0,750.0,9856.214,331.9583,32497.057,2989.346
750.0,24069.0,750.0,9892.578,332.20795,32395.834,3020.8545
750.0,24081.0,750.0,9921.756,334.5508,23341.66,4217.4053
750.0,24093.0,750.0,9939.032,339.5671,11314.386,8730.865
750.0,24105.0,750.0,9914.77,342.5865,8732.801,11256.715
750.0,24117.0,750.0,9869.186,347.68915,6079.0454,16022.386
750.0,24129.0,750.0,9778.4375,353.02805,4748.752,20135.363
750.0,24141.0,750.0,9655.927,358.2736,3829.3713,24347.84
750.0,24153.0,750.0,9494.955,362.13263,3310.085,27236.213
750.0,24165.0,750.0,9296.254,367.47705,2773.2944,31161.617
750.0,24177.0,750.0,9079.131,369.2941,2627.6997,31369.877
750.0,24189.0,750.0,8853.257,375.84427,2575.256,30435.871
750.0,24201.0,750.0,8634.063,381.98102,2575.256,28947.436
750.0,24213.0,750.0,8421.812,384.5091,2575.256,27541.69
750.0,24225.0,750.0,8216.279,391.0767,2575.256,26213.797
750.0,24237.0,750.0,8017.259,392.9535,2575.256,24959.24
750.0,24249.0,750.0,7824.5386,396.30414,2575.256,23773.717
750.0,24261.0,750.0,7637.922,395.33224,2575.256,22653.223
750.0,24273.0,750.0,7457.215,397.65887,2575.256,21593.99
750.0,24285.0,750.0,7282.23,400.65848,2575.256,20592.467
750.0,24297.0,750.0,7112.787,405.04416,2575.256,19645.326
750.0,24309.0,750.0,6948.71,408.25015,2575.256,18749.424
750.0,24321.0,750.0,6789.8286,411.1784,2575.256,17901.82
750.0,24333.0,750.0,6635.9785,414.27945,2575.256,17099.742
750.0,24345.0,750.0,6486.9995,413.57077,2575.256,16340.574
750.0,24357.0,750.0,6342.739,413.85013,2575.256,15621.876
750.0,24369.0,750.0,6203.0464,411.8548,2575.256,14941.342
750.0,24381.0,750.0,6067.778,410.413,2575.256,14296.801
750.0,24393.0,750.0,5936.7935,409.6057,2575.256,13686.218
750.0,24405.0,750.0,5809.956,410.22626,2575.256,13107.663
750.0,24417.0,750.0,5687.136,406.52908,2575.256,12559.341
750.0,24429.0,750.0,5568.204,405.93228,2575.256,12039.538
750.0,24441.0,750.0,5453.0386,402.43036,2575.256,11546.67
750.0,24453.0,750.0,5341.521,404.87924,2575.256,11079.227
750.0,24465.0,750.0,5233.534,403.406,2575.256,10635.789
750.0,24477.0,750.0,5128.9673,403.33954,2575.256,10215.024
750.0,24489.0,750.0,5027.711,405.13843,2575.256,9815.675
750.0,24501.0,750.0,4929.6606,403.0672,2575.256,9436.559
750.0,24513.0,750.0,4834.717,404.9676,2575.256,9076.568
750.0,24525.0,750.0,4742.7793,402.45706,2575.256,8734.648
750.0,24537.0,750.0,4653.753,401.80862,2575.256,8409.811
750.0,24549.0,750.0,4567.5454,399.2544,2575.256,8101.1245
750.0,24561.0,750.0,4484.067,397.88962,2575.256,7807.7114
750.0,24573.0,750.0,4403.2334,393.78943,2575.256,7528.7524
750.0,24585.0,750.0,4324.9595,392.15997,2575.256,7263.461
750.0,24597.0,750.0,4249.164,392.04398,2575.256,7011.107
750.0,24609.0,750.0,4175.77,392.27307,2575.256,6770.9976
750.0,24621.0,750.0,4104.6987,390.23007,2575.256,6542.476
750.0,24633.0,750.0,4035.8787,391.29355,2575.256,6324.931
750.0,24645.0,750.0,3969.2378,389.13895,2575.256,6117.7793
750.0,24657.0,750.0,3904.7073,388.47632,2575.256,5920.4746
750.0,24669.0,750.0,3842.22,389.55762,2575.256,5732.5
750.0,24681.0,750.0,3781.7112,389.13885,2575.256,5553.3657
750.0,24693.0,750.0,3723.1191,390.49493,2575.256,5382.616
750.0,24705.0,750.0,3666.3816,385.89645,2575.256,5219.8125
750.0,24717.0,750.0,3611.4417,385.87683,2575.256,5064.549
750.0,24729.0,750.0,3558.2417,383.12534,2575.256,4916.4365
750.0,24741.0,750.0,3506.726,379.0683,2575.256,4775.109
750.0,24753.0,750.0,3456.8416,377.72156,2575.256,4640.219
750.0,24765.0,750.0,3408.5369,377.6209,2575.256,4511.444
750.0,24777.0,750.0,3361.762,374.5997,2575.256,4388.474
750.0,24789.0,750.0,3316.4683,372.437,2575.256,4271.0166
750.0,24801.0,750.0,3272.609,372.5968,2575.256,4158.798
750.0,24813.0,750.0,3230.1382,371.54605,2575.256,4051.5554
750.0,24825.0,750.0,3189.1887,368.56024,2684.5576,3788.6782
750.0,24837.0,750.0,3153.3347,367.73218,2751.7961,3613.4653
750.0,24849.0,750.0,3125.9292,365.1707,2983.461,3275.2004
750.0,24861.0,750.0,3102.0771,363.4148,3162.644,3042.6702
750.0,24873.0,750.0,3090.1228,357.6962,3901.0024,2447.7961
750.0,24885.0,750.0,3087.896,357.71353,3897.684,2446.3508
750.0,24897.0,750.0,3087.666,355.45438,4265.269,2235.189
750.0,24909.0,750.0,3091.7573,351.3923,5076.683,1882.915
750.0,24921.0,750.0,3099.5352,354.41617,4451.576,2158.1387
750.0,24933.0,750.0,3105.6282,352.9104,4744.839,2032.7196
750.0,24945.0,750.0,3117.2388,350.97842,5163.6323,1881.8492
750.0,24957.0,750.0,3133.4302,346.87302,6243.884,1572.4805
750.0,24969.0,750.0,3154.8474,345.75388,6587.922,1510.8046
750.0,24981.0,750.0,3175.5527,346.7485,6273.446,1607.4318
750.0,24993.0,750.0,3197.578,345.99,6505.0557,1571.7782
750.0,25006.0,750.0,3222.301,343.75937,7261.8193,1429.8378
750.0,25018.0,750.0,3245.9045,345.348,6552.4536,1607.9314
750.0,25030.0,750.0,3267.3088,344.9062,6694.3545,1594.6732
750.0,25042.0,750.0,3292.1016,343.81305,7054.807,1536.248
750.0,25054.0,750.0,3315.3652,342.03366,7565.1074,1452.94
750.0,25066.0,750.0,3343.0596,339.79312,8638.571,1293.7379
750.0,25078.0,750.0,3374.9817,337.31717,9963.697,1143.2002
750.0,25090.0,750.0,3390.4458,337.62137,5845.0786,1966.6327
750.0,25102.0,750.0,3403.511,337.03958,6040.8843,1917.5813
750.0,25114.0,750.0,3415.6914,338.38235,5592.8374,2086.0515
750.0,25126.0,750.0,3427.9158,337.96054,5798.1104,2026.6268
750.0,25138.0,750.0,3445.7993,335.88565,6726.5083,1765.1853
750.0,25150.0,750.0,3467.8904,334.8703,7142.381,1683.7891
750.0,25162.0,750.0,3487.7905,337.62778,6118.4043,1988.2117
750.0,25174.0,750.0,3502.5593,338.00296,6068.136,2021.6953
750.0,25186.0,750.0,3490.4785,341.3747,2617.8452,4653.996
750.0,25198.0,750.0,3440.3486,341.87784,2565.4302,4613.6504
750.0,25210.0,750.0,3402.6272,339.8552,3014.5242,3840.6965
750.0,25222.0,750.0,3375.6262,338.6076,3369.166,3382.0989
750.0,25234.0,750.0,3354.6033,340.0526,3164.2432,3556.4158
750.0,25246.0,750.0,3329.627,339.85052,3202.3252,3461.9895
750.0,25258.0,750.0,3316.9077,333.86145,4405.8643,2497.0981
750.0,25270.0,750.0,3309.887,333.67056,4454.249,2459.5283
750.0,25282.0,750.0,3316.89,333.96796,4344.8047,2532.1643
750.0,25294.0,750.0,3310.8977,335.94366,3932.2085,2787.757
750.0,25306.0,750.0,3302.7786,336.47266,3665.5586,2975.9028
750.0,25318.0,750.0,3287.5684,336.7984,3619.4683,2986.103
750.0,25330.0,750.0,3275.1653,337.71582,3466.8584,3094.0715
750.0,25342.0,750.0,3261.5562,337.1142,3566.5513,2982.643
750.0,25354.0,750.0,3247.0208,339.2476,3157.983,3338.5688
750.0,25366.0,750.0,3223.3909,339.20657,3168.3833,3279.3533
750.0,25378.0,750.0,3202.749,338.1548,3398.2852,3018.4636
750.0,25390.0,750.0,3189.0317,339.04044,3236.5762,3142.1858
750.0,25402.0,750.0,3175.8982,339.06744,6631.822,1520.8987
750.0,25414.0,750.0,3205.1042,337.67963,10791.014,951.9674
750.0,25426.0,750.0,3243.601,336.05054,11939.252,881.20667
750.0,25438.0,750.0,3283.8525,334.64178,12879.969,837.2449
750.0,25450.0,750.0,3327.67,332.9299,14511.533,763.0749
750.0,25462.0,750.0,3368.7812,336.32617,12075.185,939.8355
750.0,25474.0,750.0,3407.984,337.32623,11981.772,969.33514
750.0,25486.0,750.0,3448.7058,332.87766,15789.12,753.2764
750.0,25498.0,750.0,3493.6375,331.19382,17392.229,701.7792
750.0,25510.0,750.0,3534.242,332.59042,14111.504,885.15485
750.0,25522.0,750.0,3570.758,335.16132,11749.789,1085.1526
750.0,25534.0,750.0,3605.4844,333.70294,12540.147,1036.632
750.0,25546.0,750.0,3642.3535,335.0555,11395.791,1164.1788
750.0,25558.0,750.0,3679.1758,334.14496,11999.16,1128.1068
750.0,25570.0,750.0,3715.809,334.80722,11483.583,1202.3458
750.0,25582.0,750.0,3750.8035,334.56732,11739.679,1198.374
750.0,25594.0,750.0,3785.1814,334.34912,11593.409,1235.84
750.0,25606.0,750.0,3820.8098,332.63348,12967.425,1125.7893
750.0,25618.0,750.0,3862.991,327.23236,33441.42,446.23395
750.0,25630.0,750.0,3916.2231,325.2774,37269.19,411.51425
750.0,25642.0,750.0,3968.7446,326.6216,33123.547,475.5207
750.0,25654.0,750.0,4021.1992,323.37766,39831.348,405.96277
750.0,25666.0,750.0,4075.2148,324.08105,38546.414,430.841
750.0,25678.0,750.0,4128.1685,324.46506,37848.016,450.2687
750.0,25690.0,750.0,4181.334,321.9549,45262.21,386.27267
750.0,25702.0,750.0,4235.1987,322.45874,43222.508,414.98996
750.0,25714.0,750.0,4290.057,318.76596,53141.223,346.33362
750.0,25726.0,750.0,4345.4604,318.10547,55135.008,342.48703
750.0,25738.0,750.0,4400.9214,319.34854,51444.754,376.48367
750.0,25750.0,750.0,4455.776,319.30325,51571.605,384.9781
750.0,25762.0,750.0,4511.166,317.15924,58151.75,349.95715
750.0,25774.0,750.0,4566.517,318.37057,54340.71,383.74686
750.0,25786.0,750.0,4621.836,317.60962,56709.203,376.6825
750.0,25798.0,750.0,4677.6377,313.69635,70880.516,308.69263
750.0,25810.0,750.0,4733.67,314.59833,67249.734,333.20026
750.0,25822.0,750.0,4789.732,316.57593,60072.48,381.89752
750.0,25834.0,750.0,4845.334,315.3515,64389.56,364.61288
750.0,25846.0,750.0,4901.823,314.4006,67970.6,353.5038
750.0,25858.0,750.0,4957.177,317.6548,56350.9,436.0818
750.0,25870.0,750.0,5012.6284,313.9501,69538.43,361.3318
750.0,25882.0,750.0,5068.6265,314.04013,69177.95,371.37515
750.0,25894.0,750.0,5125.0176,310.65326,84086.27,312.36734
750.0,25906.0,750.0,5181.6836,315.17133,64740.41,414.73083
750.0,25918.0,750.0,5236.5664,316.1438,61230.836,447.8402
750.0,25930.0,750.0,5292.3364,312.0542,77676.61,360.5825
750.0,25942.0,750.0,5348.9365,310.4908,85033.195,336.47003
750.0,25954.0,750.0,5405.3477,313.2724,72406.164,403.5262
750.0,25966.0,750.0,5460.7563,317.6843,56366.78,529.0325
750.0,25978.0,750.0,5515.0166,319.68787,50310.395,604.5551
750.0,25990.0,750.0,5567.7188,319.42398,51050.227,607.23505
750.0,26002.0,750.0,5620.9136,320.56894,47901.68,659.5733
750.0,26014.0,750.0,5672.8633,323.8329,39948.992,805.56177
750.0,26026.0,750.0,5723.702,322.8531,42202.066,776.28345
750.0,26038.0,750.0,5775.1562,318.41296,56196.51,593.4964
750.0,26050.0,750.0,5829.5728,314.0719,73729.6,460.92636
750.0,26062.0,750.0,5884.489,317.4132,61072.297,566.98706
750.0,26074.0,750.0,5937.793,320.01736,52858.707,667.01184
750.0,26086.0,750.0,5989.658,324.35956,41722.113,859.8799
750.0,26098.0,750.0,6037.5933,328.351,33598.797,1084.9358
750.0,26110.0,750.0,6083.8237,327.30597,35741.066,1035.585
750.0,26122.0,750.0,6133.516,325.57043,41731.438,901.4792
750.0,26134.0,750.0,6183.817,325.71448,41188.707,928.39984
750.0,26146.0,750.0,6233.43,327.29523,38164.25,1018.1166
750.0,26158.0,750.0,6281.7764,326.58292,39583.824,996.8899
750.0,26170.0,750.0,6326.721,329.7402,27830.23,1438.2705
750.0,26182.0,750.0,6369.2075,329.873,27093.287,1497.3009
750.0,26194.0,750.0,6410.2026,329.55356,26580.742,1545.8821
750.0,26206.0,750.0,6451.7354,329.91797,26035.25,1598.7897
750.0,26218.0,750.0,6492.588,328.75043,27712.74,1521.0946
750.0,26230.0,750.0,6536.0303,327.45184,33474.914,1276.1704
750.0,26242.0,750.0,6581.969,327.37534,27839.979,1556.1189
750.0,26254.0,750.0,6623.8887,328.13385,25782.396,1701.7775
750.0,26266.0,750.0,6649.722,332.299,9015.371,4904.823
750.0,26278.0,750.0,6651.248,332.86728,8436.145,5243.995
750.0,26290.0,750.0,6637.2676,337.15335,6393.7295,6890.082
750.0,26302.0,750.0,6621.0376,336.49023,6645.107,6597.0557
750.0,26314.0,750.0,6600.644,335.27072,7148.209,6095.024
750.0,26326.0,750.0,6578.8706,337.60013,6333.3115,6833.951
750.0,26338.0,750.0,6540.9067,339.5039,5357.837,7985.212
750.0,26350.0,750.0,6475.8677,340.21686,4257.3076,9850.56
750.0,26362.0,750.0,6416.53,341.38116,4113.759,10008.329
750.0,26374.0,750.0,6278.316,346.5519,1983.313,19874.447
750.0,26386.0,750.0,6069.693,353.48248,1641.7141,22440.676
750.0,26398.0,750.0,5837.0547,352.97992,1682.108,20255.066
750.0,26410.0,750.0,5609.4453,357.65283,1575.7273,19969.111
750.0,26422.0,750.0,5378.2046,358.94547,1550.7385,18652.459
750.0,26434.0,750.0,5154.037,362.55103,1497.2517,17741.904
