I_target_uA,input_power_dBm,freq_MHz,gain_linear,gain_dB
50.0,-39.03089986991944,216.61396891860431,0.0049078588020573626,-46.18215880630669
50.0,-39.03089986991944,217.4468859998089,0.008442333561491775,-41.47074985231881
50.0,-39.03089986991944,218.27980308101345,0.00592104654108937,-44.55203050455876
50.0,-39.03089986991944,219.11272016221807,0.010254847188883795,-39.78141613647105
50.0,-39.03089986991944,219.94563724342262,0.009846790938455925,-40.13410565359144
50.0,-39.03089986991944,220.7785543246272,0.008931659176068646,-40.98135715127927
50.0,-39.03089986991944,221.61147140583176,0.007197007199142146,-42.85696125777954
50.0,-39.03089986991944,222.44438848703638,0.005367642904888258,-45.40432768686738
50.0,-39.03089986991944,223.27730556824093,0.000925022911278436,-60.676950207520505
50.0,-39.03089986991944,224.11022264944552,0.007178304966682689,-42.879561896556055
50.0,-39.03089986991944,224.94313973065007,0.007883606888038864,-42.065500794427265
50.0,-39.03089986991944,225.7760568118547,0.006229176857849434,-44.11138677054828
50.0,-39.03089986991944,226.60897389305924,0.005819444826520425,-44.702368899026865
50.0,-39.03089986991944,227.44189097426383,0.005377142636754055,-45.388968861182605
50.0,-39.03089986991944,228.27480805546844,0.004784505799680224,-46.40325829277362
50.0,-39.03089986991944,229.107725136673,0.007815795429655284,-42.14053632696928
50.0,-39.03089986991944,229.94064221787758,0.001959075594110809,-54.15897611449242
50.0,-39.03089986991944,230.77355929908214,0.00722713783293539,-42.82067325042348
50.0,-39.03089986991944,231.60647638028675,0.0030163931485752966,-50.410241086752876
50.0,-39.03089986991944,232.4393934614913,0.0036623376102834482,-48.7248324605183
50.0,-39.03089986991944,233.2723105426959,0.0012824571169425159,-57.83914295998145
50.0,-39.03089986991944,234.10522762390048,0.003583113961327096,-48.91478757662511
50.0,-39.03089986991944,234.93814470510506,0.003931184864369406,-48.10953065914752
50.0,-39.03089986991944,235.77106178630962,0.0026682910579525353,-51.47533598410295
50.0,-39.03089986991944,236.6039788675142,0.0006981650585238519,-63.120837807372
50.0,-39.03089986991944,237.43689594871879,0.0003364529818600352,-69.46151236701478
50.0,-39.03089986991944,238.26981302992337,0.000694599326896998,-63.16531283758146
