evaluation,stage,C_pF,C_th_pJ_per_K,S_e_mW_per_K,T0_K,Tc_K,w_K,beta_per_K,gamma,objective_total,objective_waveform,objective_mean_voltage,objective_amplitude,objective_spectrum,objective_frequency,objective_classification,objective_false_positive,objective_sustain,objective_edge,objective_prior,best_total_so_far,global_evaluations,fit_mode
147,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29592406261600535,1.1450092593859207,118.9670224978803,0.49412129544922734,0.7960620632945824,0.6392328510177979,0.5953364095597462,1.8823529411764706,0.47058823529411764,0.0,0.5947276452399877,1.219777077490876,0.7262794204708465,118.96633719167885,64,constrained
148,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.3051989373839946,1.1450092593859207,118.96764279003696,0.4967466903019517,0.8065346203743103,0.6379922490164127,0.5960313942897445,1.8823529411764706,0.47058823529411764,0.0,0.5946931902748382,1.2226391930155645,0.7587390433568335,118.96633719167885,64,constrained
149,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.2901918747679892,1.1450092593859207,118.96770474954381,0.49281717235918554,0.7901210287091361,0.6400782137396305,0.59290653364743,1.8823529411764706,0.47058823529411764,0.0,0.5949044341835973,1.2179179811993204,0.8133185681250272,118.96633719167885,64,constrained
150,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.2978620535514304,1.1450092593859207,118.96706389771298,0.4947774022145393,0.7984878748862583,0.6391900515782386,0.5975509702972278,1.8823529411764706,0.47058823529411764,0.0,0.5946727112472613,1.220390097344641,0.7153592425603299,118.96633719167885,64,constrained
151,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.2951713503394151,1.1450092593859207,118.96703767078485,0.4936447090287565,0.7945920406688028,0.6391017292045132,0.5949462241561139,1.8823529411764706,0.47058823529411764,0.0,0.5947469901766308,1.2195394497639338,0.7330423587454165,118.96633719167885,64,constrained
152,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.2962008661914648,1.1450092593859207,118.96700950206366,0.49415841835033136,0.7962705944970939,0.6392731959768106,0.5953955343310513,1.8823529411764706,0.47058823529411764,0.0,0.5947259866330019,1.2198653660416596,0.724147203582624,118.96633719167885,64,constrained
153,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29683538330128995,1.1450092593859207,118.96705709715573,0.4942932076672534,0.7968144418653644,0.6392355659508224,0.5956230291512551,1.8823529411764706,0.47058823529411764,0.0,0.5948513569790889,1.2200669952652086,0.719979448817683,118.96633719167885,64,constrained
154,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.2964432301609746,1.1450092593859207,118.96701008441121,0.49427107241776225,0.7966571870309144,0.6392491597353764,0.595475657587599,1.8823529411764706,0.47058823529411764,0.0,0.5947322971152026,1.2199432750492438,0.722436931976607,118.96633719167885,64,constrained
155,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29630941002219846,1.1450092593859207,118.96700539133401,0.4942420405348263,0.7965280367856881,0.639225468113662,0.5953529633274232,1.8823529411764706,0.47058823529411764,0.0,0.5947243194797974,1.2199001420427806,0.7233631662124695,118.96633719167885,64,constrained
156,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.2963427434813219,1.1450092593859207,118.96701272306679,0.49425515545358906,0.7965753849435719,0.6392846717897446,0.5954747626394743,1.8823529411764706,0.47058823529411764,0.0,0.5947276838765646,1.2199108564313381,0.7231282788740784,118.96633719167885,64,constrained
157,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.2962760765630751,1.1450092593859207,118.96701051262716,0.4942347458177932,0.7964957559664911,0.6392649504654688,0.5953905384279651,1.8823529411764706,0.47058823529411764,0.0,0.5947270476475793,1.2198900021274364,0.7236008202716532,118.96633719167885,64,constrained
158,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29630941002219846,0.8875388202501892,118.96683743974377,0.4947509573148771,0.7978272611700173,0.6395646782023364,0.5953897641377359,1.8823529411764706,0.47058823529411764,0.0,0.5947884159474853,1.2199001420427806,0.6992236873345438,118.96633719167885,64,constrained
159,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29630941002219846,1.3124611797498105,118.96761684076382,0.4933292385042722,0.7942460718995523,0.6379606356489609,0.5953002115640665,1.8823529411764706,0.47058823529411764,0.0,0.5946798050839385,1.2199001420427806,0.7946519541015445,118.96633719167885,64,constrained
160,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29630941002219846,0.6249223594996214,118.9676912574496,0.4949251870714549,0.7982325985188441,0.6395145146452772,0.5953717920370402,1.8823529411764706,0.47058823529411764,0.0,0.5948339928468407,1.2199001420427806,0.7813075027996744,118.96633719167885,64,constrained
161,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29630941002219846,0.9760084455424309,118.96678385648698,0.4946239194196096,0.7975145179289592,0.6394382334819267,0.5953900889786103,1.8823529411764706,0.47058823529411764,0.0,0.5947690616027708,1.2199001420427806,0.695837461680349,118.96633719167885,64,constrained
162,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29630941002219846,0.9735334945573488,118.96678315443651,0.494625856766638,0.797519803954281,0.6394351909155498,0.5953893219868062,1.8823529411764706,0.47058823529411764,0.0,0.5947689370235196,1.2199001420427806,0.6957659163771459,118.96633719167885,64,constrained
163,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29630941002219846,0.9610564703171124,118.96678580531845,0.49466512994032513,0.7976221375115472,0.6394448693423539,0.5953908414108071,1.8823529411764706,0.47058823529411764,0.0,0.5947725277251362,1.2199001420427806,0.6955509804816498,118.96633719167885,64,constrained
164,local,0.14906560603414296,0.0883300653427064,0.003587680253352363,314.4103463544387,333.50929525506774,6.893781944572157,0.29630941002219846,0.9687676953760349,118.96678409642185,0.4946406005742502,0.7975562035724988,0.6394426684915598,0.595390963486141,1.8823529411764706,0.47058823529411764,0.0,0.5947706777409154,1.2199001420427806,0.6956551071157244,118.96633719167885,64,constrained
1,global,8.0,0.020000000000000004,0.00234485695,312.997048762,336.055647867,8.074174546,0.251131171,0.38462592100000004,3.8453121965169816,1.5951100687347464,1.862963189493261,11.193927164860398,0.5376012647430239,3.5236705816943594,0.0,0.0,3.7253325168665334,1.282984718622001,0.0,3.8453121965169816,416,relaxed
2,global,28.4385282658461,0.008450179045424625,0.006819110460341871,312.08782291669047,332.699614773506,8.21071341322262,0.08062543175317083,0.7975726078861208,209.7703839239756,2.132913517251236,2.379702053379443,44.77260362329875,0.550856631794647,4.45731065135524,0.5294117647058824,0.29411764705882354,2.1589941708697826,1.4357392451284194,0.0,3.8453121965169816,416,relaxed
