source_file,nominal_drive_mV,time_ns,input_current_uA,output_voltage_mV,output_power_uW,current_corrected_uA,voltage_corrected_mV,effective_resistance_ohm,corrected_power_uW
250mv0_converted.csv,250.0,-114.0,5.16843100264114,-1.32,-0.006822328923486305,-0.5613249399289106,1.506667,,-0.000845729763267872
250mv0_converted.csv,250.0,-113.0,5.54970788569613,-1.746667,-0.009693491623585203,-0.18004805687392,1.08,,-0.00019445190142383363
250mv0_converted.csv,250.0,-112.0,6.48172051551919,-2.6,-0.016852473340349897,0.7519645729491398,0.22666699999999995,301.4330836239155,0.00017044555385666263
250mv0_converted.csv,250.0,-111.0,6.11103361995353,-0.8933333,-0.0054591898301240335,0.38127767738347984,1.9333337,5070.671100567736,0.0007371369827432094
250mv0_converted.csv,250.0,-110.0,5.35906984133288,-1.32,-0.007073972190559402,-0.3706861012371707,1.506667,,-0.0005585005160927042
250mv0_converted.csv,250.0,-109.0,5.35906984133288,-1.533333,-0.00821723863702047,-0.3706861012371707,1.293334,,-0.00047942093805747495
250mv0_converted.csv,250.0,-108.0,6.67235935421093,-2.386667,-0.01592469988283654,0.9426034116408797,0.43999999999999995,466.79228460891096,0.000414745501121987
250mv0_converted.csv,250.0,-107.0,6.29108167682745,-0.8933333,-0.0056200327549298,0.5613257342573998,1.9333337,3444.227802164966,0.0010852299587170756
250mv0_converted.csv,250.0,-106.0,5.35906984133288,-1.533333,-0.00821723863702047,-0.3706861012371707,1.293334,,-0.00047942093805747495
250mv0_converted.csv,250.0,-105.0,5.16843100264114,-1.533333,-0.007924925814572747,-0.5613249399289106,1.293334,,-0.0007259806298580177
250mv0_converted.csv,250.0,-104.0,6.67235935421093,-2.386667,-0.01592469988283654,0.9426034116408797,0.43999999999999995,466.79228460891096,0.000414745501121987
250mv0_converted.csv,250.0,-103.0,6.48172051551919,-1.106667,-0.007173106197748077,0.7519645729491398,1.72,2287.341800231771,0.0012933790654725203
250mv0_converted.csv,250.0,-102.0,5.16843100264114,-2.173333,-0.011232721656263076,-0.5613249399289106,0.6533340000000001,,-0.000366732668303515
250mv0_converted.csv,250.0,-101.0,4.98838294576722,-1.746667,-0.008713043874734393,-0.7413729968028306,1.08,,-0.0008006828365470573
250mv0_converted.csv,250.0,-100.0,6.85240741108485,-2.6,-0.017816259268820613,1.1226514685147997,0.22666699999999995,201.90326771661978,0.00025446804041384403
250mv0_converted.csv,250.0,-99.0,6.67235935421093,-1.533333,-0.010230948785670308,0.9426034116408797,1.293334,1372.0871195963211,0.0012191010407911456
250mv0_converted.csv,250.0,-98.0,5.16843100264114,-2.6,-0.013437920606866964,-0.5613249399289106,0.22666699999999995,,-0.00012723384015886637
250mv0_converted.csv,250.0,-97.0,4.98838294576722,-2.173333,-0.010841417272673109,-0.7413729968028306,0.6533340000000001,,-0.00048436418549318064
250mv0_converted.csv,250.0,-96.0,6.67235935421093,-3.04,-0.020283972436801228,0.9426034116408797,-0.213333,-226.32317830107456,-0.00020108841361558377
250mv0_converted.csv,250.0,-95.0,6.85240741108485,-1.746667,-0.011968873895497343,1.1226514685147997,1.08,962.0082726376112,0.001212463585995984
250mv0_converted.csv,250.0,-94.0,4.98838294576722,-2.6,-0.012969795658994771,-0.7413729968028306,0.22666699999999995,,-0.00016804479306630718
250mv0_converted.csv,250.0,-93.0,4.98838294576722,-2.6,-0.012969795658994771,-0.7413729968028306,0.22666699999999995,,-0.00016804479306630718
250mv0_converted.csv,250.0,-92.0,6.67235935421093,-3.04,-0.020283972436801228,0.9426034116408797,-0.213333,-226.32317830107456,-0.00020108841361558377
250mv0_converted.csv,250.0,-91.0,6.85240741108485,-2.173333,-0.01489256315595527,1.1226514685147997,0.6533340000000001,581.9562155513158,0.0007334663745306482
250mv0_converted.csv,250.0,-90.0,4.98838294576722,-2.386667,-0.011905608960025413,-0.7413729968028306,0.43999999999999995,,-0.00032620411859324544
250mv0_converted.csv,250.0,-89.0,5.16843100264114,-2.826667,-0.014609433356942623,-0.5613249399289106,0.0,,-0.0
250mv0_converted.csv,250.0,-88.0,6.29108167682745,-3.253333,-0.02046698362491808,0.5613257342573998,-0.426666,-760.1041141725908,-0.00023949860573266776
250mv0_converted.csv,250.0,-87.0,6.85240741108485,-2.386667,-0.016354414638591646,1.1226514685147997,0.43999999999999995,391.92929625976745,0.0004939666461465118
250mv0_converted.csv,250.0,-86.0,5.16843100264114,-2.6,-0.013437920606866964,-0.5613249399289106,0.22666699999999995,,-0.00012723384015886637
250mv0_converted.csv,250.0,-85.0,5.16843100264114,-3.04,-0.015712030248029064,-0.5613249399289106,-0.213333,,0.0001197491334098543
250mv0_converted.csv,250.0,-84.0,6.11103361995353,-3.253333,-0.01988122733990428,0.38127767738347984,-0.426666,-1119.042695937506,-0.0001626782214984998
250mv0_converted.csv,250.0,-83.0,6.85240741108485,-2.6,-0.017816259268820613,1.1226514685147997,0.22666699999999995,201.90326771661978,0.00025446804041384403
250mv0_converted.csv,250.0,-82.0,5.35906984133288,-2.6,-0.013933581587465488,-0.3706861012371707,0.22666699999999995,,-8.402230650912577e-05
250mv0_converted.csv,250.0,-81.0,5.35906984133288,-3.04,-0.016291572317651954,-0.3706861012371707,-0.213333,,7.907957803522935e-05
250mv0_converted.csv,250.0,-80.0,5.92039478126179,-3.68,-0.02178705279504339,0.19063883869173992,-0.8533330000000001,-4476.176029270859,-0.00016267841213733853
250mv0_converted.csv,250.0,-79.0,6.67235935421093,-2.6,-0.01734813432094842,0.9426034116408797,0.22666699999999995,240.46910630783637,0.00021365708750640324
250mv0_converted.csv,250.0,-78.0,5.72975594257005,-3.253333,-0.01864080408990925,0.0,-0.426666,,-0.0
250mv0_converted.csv,250.0,-77.0,5.35906984133288,-3.466667,-0.018578110569643935,-0.3706861012371707,-0.6400000000000001,,0.00023723910479178932
250mv0_converted.csv,250.0,-76.0,5.92039478126179,-3.893333,-0.02305006837491431,0.19063883869173992,-1.0666660000000001,-5595.218725208365,-0.00020334796751196347
250mv0_converted.csv,250.0,-75.0,6.67235935421093,-3.04,-0.020283972436801228,0.9426034116408797,-0.213333,-226.32317830107456,-0.00020108841361558377
250mv0_converted.csv,250.0,-74.0,5.72975594257005,-3.466667,-0.01986315584416149,0.0,-0.6400000000000001,,-0.0
250mv0_converted.csv,250.0,-73.0,4.98838294576722,-3.893333,-0.019421435939392728,-0.7413729968028306,-1.0666660000000001,,0.0007907973690076883
250mv0_converted.csv,250.0,-72.0,6.11103361995353,-4.533333,-0.027703350373444798,0.38127767738347984,-1.7066659999999998,-4476.176029270857,-0.0006507136485493539
250mv0_converted.csv,250.0,-71.0,6.48172051551919,-3.253333,-0.021087195249915595,0.7519645729491398,-0.426666,-567.4017305451679,-0.00032083771648191766
250mv0_converted.csv,250.0,-70.0,5.54970788569613,-3.893333,-0.02160686085174097,-0.18004805687392,-1.0666660000000001,,0.00019205114063347678
250mv0_converted.csv,250.0,-69.0,4.98838294576722,-3.893333,-0.019421435939392728,-0.7413729968028306,-1.0666660000000001,,0.0007907973690076883
250mv0_converted.csv,250.0,-68.0,6.29108167682745,-4.746667,-0.029861669789701527,0.5613257342573998,-1.9200000000000004,-3420.473858267063,-0.0010777454097742078
250mv0_converted.csv,250.0,-67.0,6.48172051551919,-3.68,-0.023852731497110622,0.7519645729491398,-0.8533330000000001,-1134.8047909402196,-0.0006416761849284084
250mv0_converted.csv,250.0,-66.0,5.35906984133288,-4.106666,-0.02200790990902713,-0.3706861012371707,-1.2799989999999997,,0.00047447783889747715
250mv0_converted.csv,250.0,-65.0,4.98838294576722,-4.106666,-0.020485622638362084,-0.7413729968028306,-1.2799989999999997,,0.0009489566945346261
250mv0_converted.csv,250.0,-64.0,6.48172051551919,-4.96,-0.03214933375697518,0.7519645729491398,-2.133333,-2837.0126422754906,-0.0016041908383033073
250mv0_converted.csv,250.0,-63.0,6.48172051551919,-3.68,-0.023852731497110622,0.7519645729491398,-0.8533330000000001,-1134.8047909402196,-0.0006416761849284084
250mv0_converted.csv,250.0,-62.0,5.16843100264114,-4.32,-0.022327621931409726,-0.5613249399289106,-1.4933330000000002,,0.0008382450565188601
250mv0_converted.csv,250.0,-61.0,4.98838294576722,-4.106666,-0.020485622638362084,-0.7413729968028306,-1.2799989999999997,,0.0009489566945346261
250mv0_converted.csv,250.0,-60.0,6.48172051551919,-4.533333,-0.029383797509780155,0.7519645729491398,-1.7066659999999998,-2269.609581880439,-0.0012833523698568164
250mv0_converted.csv,250.0,-59.0,6.48172051551919,-3.466667,-0.022469966614373366,0.7519645729491398,-0.6400000000000001,-851.1039256676357,-0.0004812573266874495
250mv0_converted.csv,250.0,-58.0,4.98838294576722,-4.106666,-0.020485622638362084,-0.7413729968028306,-1.2799989999999997,,0.0009489566945346261
250mv0_converted.csv,250.0,-57.0,5.16843100264114,-3.68,-0.019019826089719395,-0.5613249399289106,-0.8533330000000001,,0.0004789970949643572
250mv0_converted.csv,250.0,-56.0,6.48172051551919,-4.106666,-0.02661826126258513,0.7519645729491398,-1.2799989999999997,-1702.2065214853867,-0.0009625139014103257
250mv0_converted.csv,250.0,-55.0,6.48172051551919,-2.826667,-0.018321665484441085,0.7519645729491398,0.0,0.0,0.0
250mv0_converted.csv,250.0,-54.0,4.98838294576722,-3.893333,-0.019421435939392728,-0.7413729968028306,-1.0666660000000001,,0.0007907973690076883
250mv0_converted.csv,250.0,-53.0,5.16843100264114,-3.466667,-0.017917229198632954,-0.5613249399289106,-0.6400000000000001,,0.0003592479615545029
250mv0_converted.csv,250.0,-52.0,6.48172051551919,-3.893333,-0.02523549637984788,0.7519645729491398,-1.0666660000000001,-1418.5056562128036,-0.0008020950431693672
250mv0_converted.csv,250.0,-51.0,6.48172051551919,-2.386667,-0.015469708457612641,0.7519645729491398,0.43999999999999995,585.1339488964994,0.0003308644120976215
250mv0_converted.csv,250.0,-50.0,4.98838294576722,-3.68,-0.018357249240423368,-0.7413729968028306,-0.8533330000000001,,0.00063263804348075
250mv0_converted.csv,250.0,-49.0,5.16843100264114,-3.253333,-0.01681462713911551,-0.5613249399289106,-0.426666,,0.0002394982668197086
250mv0_converted.csv,250.0,-48.0,6.48172051551919,-3.893333,-0.02523549637984788,0.7519645729491398,-1.0666660000000001,-1418.5056562128036,-0.0008020950431693672
250mv0_converted.csv,250.0,-47.0,6.67235935421093,-2.173333,-0.014501258772365303,0.9426034116408797,0.6533340000000001,693.1165238015416,0.0006158348573409825
250mv0_converted.csv,250.0,-46.0,5.16843100264114,-3.253333,-0.01681462713911551,-0.5613249399289106,-0.426666,,0.0002394982668197086
250mv0_converted.csv,250.0,-45.0,5.35906984133288,-3.253333,-0.01743483876411302,-0.3706861012371707,-0.426666,,0.0001581591560704587
250mv0_converted.csv,250.0,-44.0,6.29108167682745,-3.893333,-0.02449327589808765,0.5613257342573998,-1.0666660000000001,-1900.2620669282785,-0.0005987470756574037
250mv0_converted.csv,250.0,-43.0,6.67235935421093,-1.96,-0.013077824334253424,0.9426034116408797,0.8666670000000001,919.4397021026161,0.0008169232709565664
250mv0_converted.csv,250.0,-42.0,5.16843100264114,-3.253333,-0.01681462713911551,-0.5613249399289106,-0.426666,,0.0002394982668197086
250mv0_converted.csv,250.0,-41.0,5.16843100264114,-3.253333,-0.01681462713911551,-0.5613249399289106,-0.426666,,0.0002394982668197086
250mv0_converted.csv,250.0,-40.0,6.29108167682745,-4.106666,-0.02583537122545028,0.5613257342573998,-1.2799989999999997,-2280.314124014573,-0.0007184963785237374
250mv0_converted.csv,250.0,-39.0,6.67235935421093,-2.173333,-0.014501258772365303,0.9426034116408797,0.6533340000000001,693.1165238015416,0.0006158348573409825
250mv0_converted.csv,250.0,-38.0,5.16843100264114,-3.466667,-0.017917229198632954,-0.5613249399289106,-0.6400000000000001,,0.0003592479615545029
250mv0_converted.csv,250.0,-37.0,5.35906984133288,-3.466667,-0.018578110569643935,-0.3706861012371707,-0.6400000000000001,,0.00023723910479178932
250mv0_converted.csv,250.0,-36.0,6.29108167682745,-4.32,-0.027177472843894587,0.5613257342573998,-1.4933330000000002,-2660.3679625976706,-0.0008382462427158059
250mv0_converted.csv,250.0,-35.0,6.48172051551919,-2.826667,-0.018321665484441085,0.7519645729491398,0.0,0.0,0.0
250mv0_converted.csv,250.0,-34.0,5.16843100264114,-4.106666,-0.02122501987189228,-0.5613249399289106,-1.2799989999999997,,0.0007184953617840655
250mv0_converted.csv,250.0,-33.0,5.35906984133288,-4.32,-0.02315118171455804,-0.3706861012371707,-1.4933330000000002,,0.0005535577876188079
250mv0_converted.csv,250.0,-32.0,6.29108167682745,-4.96,-0.031203765117064155,0.5613257342573998,-2.133333,-3800.5259153533575,-0.0011974947126405415
250mv0_converted.csv,250.0,-31.0,6.29108167682745,-4.106666,-0.02583537122545028,0.5613257342573998,-1.2799989999999997,-2280.314124014573,-0.0007184963785237374
250mv0_converted.csv,250.0,-30.0,5.16843100264114,-4.96,-0.025635417773100053,-0.5613249399289106,-2.133333,,0.0011974930180733627
250mv0_converted.csv,250.0,-29.0,5.35906984133288,-5.386667,-0.02886752466500306,-0.3706861012371707,-2.56,,0.0009489564191671571
250mv0_converted.csv,250.0,-28.0,6.48172051551919,-6.04,-0.03914959191373591,0.7519645729491398,-3.213333,-4273.250516839626,-0.002416312577088378
250mv0_converted.csv,250.0,-27.0,6.11103361995353,-5.613334,-0.034303272794028235,0.38127767738347984,-2.786667,-7308.75990203129,-0.0010624939214011898
250mv0_converted.csv,250.0,-26.0,5.16843100264114,-6.04,-0.031217323255952483,-0.5613249399289106,-3.213333,,0.0018037239531965862
250mv0_converted.csv,250.0,-25.0,5.16843100264114,-6.68,-0.03452511909764282,-0.5613249399289106,-3.8533329999999997,,0.0021629719147510888
250mv0_converted.csv,250.0,-24.0,6.48172051551919,-7.106666,-0.046063422809142704,0.7519645729491398,-4.279999,-5691.756173052429,-0.0032184076202577453
250mv0_converted.csv,250.0,-23.0,6.29108167682745,-6.893334,-0.04336652721965168,0.5613257342573998,-4.066667000000001,-7244.754251967365,-0.0022827248397553376
250mv0_converted.csv,250.0,-22.0,5.16843100264114,-7.106666,-0.0367303128798157,-0.5613249399289106,-4.279999,,0.0024024701815707978
250mv0_converted.csv,250.0,-21.0,4.98838294576722,-7.32,-0.03651496316301605,-0.7413729968028306,-4.493333,,0.003331235751843053
250mv0_converted.csv,250.0,-20.0,6.29108167682745,-7.96,-0.0500770101475465,0.5613257342573998,-5.133333,-9145.016318895643,-0.0028814719154127417
250mv0_converted.csv,250.0,-19.0,6.29108167682745,-7.106666,-0.04470861625593263,0.5613257342573998,-4.279999,-7624.8045275568575,-0.002402473581295937
250mv0_converted.csv,250.0,-18.0,5.16843100264114,-7.32,-0.03783291493933314,-0.5613249399289106,-4.493333,,0.002522219876305592
250mv0_converted.csv,250.0,-17.0,4.79774410707548,-6.893334,-0.03307245257660305,-0.9320118354945706,-4.066667000000001,,0.0037901817750151997
250mv0_converted.csv,250.0,-16.0,6.29108167682745,-7.106666,-0.04470861625593263,0.5613257342573998,-4.279999,-7624.8045275568575,-0.002402473581295937
250mv0_converted.csv,250.0,-15.0,6.48172051551919,-5.173333,-0.033532098639712446,0.7519645729491398,-2.3466660000000004,-3120.713507548075,-0.0017646096965442664
250mv0_converted.csv,250.0,-14.0,5.35906984133288,-5.386667,-0.02886752466500306,-0.3706861012371707,-2.56,,0.0009489564191671571
250mv0_converted.csv,250.0,-13.0,4.98838294576722,-3.68,-0.018357249240423368,-0.7413729968028306,-0.8533330000000001,,0.00063263804348075
250mv0_converted.csv,250.0,-12.0,6.85240741108485,-2.826667,-0.01936947389946898,1.1226514685147997,0.0,0.0,0.0
250mv0_converted.csv,250.0,-11.0,7.41373235101376,0.4,0.002965492940405504,1.6839764084437094,3.226667,1916.0998834787763,0.005433631105903839
250mv0_converted.csv,250.0,-10.0,6.67235935421093,1.68,0.011209563715074361,0.9426034116408797,4.506667,4781.084965685425,0.0042479996893293685
250mv0_converted.csv,250.0,-9.0,6.67235935421093,4.893333,0.032650076215819036,0.9426034116408797,7.720000000000001,8190.0828117745305,0.007276898337867592
250mv0_converted.csv,250.0,-8.0,9.47898405385547,8.106667,0.07684296722291636,3.7492281112854196,10.933334,2916.1559861055016,0.04099156318287266
250mv0_converted.csv,250.0,-7.0,10.7816827849157,13.46667,0.14519336410914074,5.05192684234565,16.293337,3225.1727921766333,0.08231274654168355
250mv0_converted.csv,250.0,-6.0,10.9723216236074,17.33333,0.19018687156812286,5.242565681037349,20.159997,3845.444812054492,0.10569010840201593
250mv0_converted.csv,250.0,-5.0,12.285616696785,23.33333,0.2866643486395944,6.55586075421495,26.159997,3990.322244593281,0.17150129766268082
250mv0_converted.csv,250.0,-4.0,16.0242508489386,29.76,0.47688170526441276,10.294494906368548,32.586667,3165.4459297309186,0.3354632774470281
250mv0_converted.csv,250.0,-3.0,18.8308834918681,38.12,0.7178332787100119,13.101127549298049,40.946667,3125.4307574613226,0.5364475070856333
250mv0_converted.csv,250.0,-2.0,20.3348094604524,45.84,0.9321476656671382,14.60505351788235,48.666667000000004,3332.1799841686848,0.710779276071959
250mv0_converted.csv,250.0,-1.0,23.5121234386481,55.06667,1.2947343423953002,17.78236749607805,57.893337,3255.6596872024234,1.0294805941082927
250mv0_converted.csv,250.0,5.546246e-13,28.7546915026709,65.56,1.8851575749151044,23.02493556010085,68.386667,2970.113285289927,1.5745986008450754
250mv0_converted.csv,250.0,1.0,33.4359314494509,77.78667,2.600869765801059,27.706175506880847,80.613337,2909.580103539719,2.2334872631173317
250mv0_converted.csv,250.0,2.0,36.6132454276466,89.78666,3.2873810187086603,30.883489485076552,92.613327,2998.797368566541,2.8602227105824563
250mv0_converted.csv,250.0,3.0,41.6651746529777,102.44,4.268180491451035,35.935418710407646,105.266667,2929.3290791547834,3.7828017548940513
250mv0_converted.csv,250.0,4.0,48.4116766288699,116.5867,5.644157619627066,42.68192068629985,119.413367,2797.75054823926,5.0967918591780155
250mv0_converted.csv,250.0,5.0,54.7663045852612,132.24,7.242296118354942,49.03654864269115,135.066667,2754.408104537992,6.623203186351668
250mv0_converted.csv,250.0,6.0,59.4475445320412,147.24,8.753056456897747,53.71778858947115,150.066667,2793.6121523329707,8.061249492232566
250mv0_converted.csv,250.0,7.0,66.1834501658161,162.4667,10.752606743054594,60.453694223246046,165.293367,2734.2144946444037,9.992594665748788
250mv0_converted.csv,250.0,8.0,73.8619615942173,178.76,13.203564254582284,68.13220565164725,181.58666699999998,2665.210457568824,12.371900139641186
250mv0_converted.csv,250.0,9.0,81.349802410787,195.9067,15.936971335949327,75.62004646821696,198.733367,2628.0513736992675,15.028226447325213
250mv0_converted.csv,250.0,10.0,86.7724447445241,211.9867,18.39460421232401,81.04268880195404,214.813367,2650.6199408677635,17.409052852280944
250mv0_converted.csv,250.0,11.0,94.2603411640884,226.7733,21.37572862490617,88.53058522151835,229.599967,2593.4536231236066,20.3266194453513
250mv0_converted.csv,250.0,12.0,102.309510097901,242.4267,24.802556911650818,96.57975415533095,245.253367,2539.3869465183625,23.686509890627157
250mv0_converted.csv,250.0,13.0,110.168040193022,257.8533,28.40719271830336,104.43828425045194,260.679967,2496.019241132563,27.22496849194443
250mv0_converted.csv,250.0,14.0,115.601247095736,270.9333,31.32022735976317,109.87149115316595,273.75996699999996,2491.6378591637194,30.078415792331498
250mv0_converted.csv,250.0,15.0,122.898504676609,282.08,34.667210199177866,117.16874873403894,284.90666699999997,2431.592639490492,33.3821576783755
250mv0_converted.csv,250.0,16.0,130.386401096173,293.2267,38.232774118307184,124.65664515360294,296.053367,2374.9505422290213,36.90501951664838
250mv0_converted.csv,250.0,17.0,137.492940405505,303.52,41.73185727187888,131.76318446293496,306.34666699999997,2324.9792288237795,40.365212393526306
250mv0_converted.csv,250.0,18.0,142.174235955279,310.8133,44.18964345223892,136.44448001270894,313.639967,2298.663654042922,42.7944422085182
250mv0_converted.csv,250.0,19.0,148.168715372242,315.96,46.81538730901357,142.43895942967194,318.78666699999997,2238.0581006518673,45.40764112753333
250mv0_converted.csv,250.0,20.0,154.523343328634,320.24,49.48455546756176,148.79358738606396,323.066667,2171.240526392863,48.070248347788926
250mv0_converted.csv,250.0,21.0,160.14718907004,324.5333,51.97309575462402,154.41743312746996,327.359967,2119.9676770288484,50.550085812833274
250mv0_converted.csv,250.0,22.0,163.324503048236,324.96,53.07393051055477,157.59474710566596,327.78666699999997,2079.9339636632794,51.65745689047414
250mv0_converted.csv,250.0,23.0,167.444446650912,324.7467,54.37703148320972,161.71469070834195,327.57336699999996,2025.6252883715426,52.97342572869518
250mv0_converted.csv,250.0,24.0,172.305737037552,323.24,55.69610644001831,166.57598109498196,326.066667,1957.4650850417393,54.314874957895775
250mv0_converted.csv,250.0,25.0,176.425680640229,322.6,56.91492457453788,170.69592469765894,325.426667,1906.4700435959687,55.549005844842135
250mv0_converted.csv,250.0,26.0,177.919018209981,318.96,56.74905004825554,172.18926226741095,321.78666699999997,1868.7963625761015,55.40820879821903
250mv0_converted.csv,250.0,27.0,180.1749111345,315.96,56.92806492205662,174.44515519192996,318.78666699999997,1827.4320467614077,55.61078959793309
250mv0_converted.csv,250.0,28.0,183.542863951387,312.0933,57.28249810203941,177.81310800881695,314.919967,1771.0728445530829,55.99689810630407
250mv0_converted.csv,250.0,29.0,185.968187143793,310.1733,57.68236630140784,180.23843120122294,312.99996699999997,1736.5883896900907,56.41462301811455
250mv0_converted.csv,250.0,30.0,186.158825982485,306.3067,57.02169566256924,180.42907003991496,309.13336699999996,1713.323506747625,55.77664592611773
250mv0_converted.csv,250.0,31.0,187.472089282523,303.7333,56.94151633567534,181.74233333995295,306.559967,1686.7834882837833,55.71492371119897
250mv0_converted.csv,250.0,32.0,189.526778799372,301.16,57.07788470321888,183.79702285680196,303.986667,1653.9259574233636,55.87184438276205
250mv0_converted.csv,250.0,33.0,191.020116369124,300.9467,57.48687365490385,185.29036042655395,303.773367,1639.4450650357,56.28627665941785
250mv0_converted.csv,250.0,34.0,190.08813074647,299.88,57.00362864825143,184.35837480389995,302.706667,1641.9469271303017,55.80650917042533
250mv0_converted.csv,250.0,35.0,190.84004209941,299.88,57.22911182477107,185.11028615683995,302.706667,1635.2773975160037,56.03411774995326
250mv0_converted.csv,250.0,36.0,192.153384832297,300.3067,57.704948892817164,186.42362888972696,303.13336699999996,1626.045844109756,56.5112223137014
250mv0_converted.csv,250.0,37.0,193.276009293643,302.4533,58.456966821693,187.54625335107295,305.279967,1627.7582811987083,57.25411403398919
250mv0_converted.csv,250.0,38.0,192.153384832297,304.16,58.44537353059146,186.42362888972696,306.986667,1646.715434241377,57.229568482902195
250mv0_converted.csv,250.0,39.0,192.333379669162,306.0933,58.871958883086705,186.60362372659196,308.919967,1655.4875024968626,57.645585283699205
250mv0_converted.csv,250.0,40.0,193.456083563358,308.88,59.754715091050016,187.72632762078794,311.706667,1660.4312828707518,58.51554789082584
250mv0_converted.csv,250.0,41.0,194.578708024704,311.88,60.685207458744685,188.84895208213396,314.706667,1666.446456441697,59.43202427621109
250mv0_converted.csv,250.0,42.0,192.89473161626,314.4533,60.656384909347295,187.16497567368995,317.279967,1695.1887812234547,59.38369730530415
250mv0_converted.csv,250.0,43.0,193.276009293643,316.1733,61.10871366920178,187.54625335107295,318.99996699999997,1700.9135682537747,59.82724862996591
250mv0_converted.csv,250.0,44.0,194.207994916298,319.1733,61.98600662381805,188.47823897372794,321.99996699999997,1708.4198619071544,60.68998672975851
250mv0_converted.csv,250.0,45.0,195.140059971801,320.88,62.61654244375151,189.41030402923096,323.706667,1709.0235331127685,61.31337821275903
250mv0_converted.csv,250.0,46.0,193.456083563358,322.6,62.408932557539295,187.72632762078794,325.426667,1733.51639657795,61.09115310578306
250mv0_converted.csv,250.0,47.0,193.646722402049,322.3867,62.429127801012655,187.91696645947894,325.213367,1730.6226953707594,61.11310937871322
250mv0_converted.csv,250.0,48.0,194.578708024704,324.1067,63.064262948150336,188.84895208213396,326.933367,1731.1897333579616,61.74102375863371
250mv0_converted.csv,250.0,49.0,195.521337649185,323.6667,63.28374613649747,189.79158170661495,326.493367,1720.2731757865974,61.965692539648316
250mv0_converted.csv,250.0,50.0,193.837361240741,323.6667,62.738699049498535,188.10760529817094,326.493367,1735.6734007775635,61.41588541210687
250mv0_converted.csv,250.0,51.0,193.837361240741,321.7467,62.36653131591631,188.10760529817094,324.57336699999996,1725.4664769428966,61.05471880993438
250mv0_converted.csv,250.0,52.0,194.959985702087,322.1733,62.81090196159419,189.23022975951696,324.99996699999997,1717.484396721527,61.49981842724542
250mv0_converted.csv,250.0,53.0,195.70133248605,319.8133,62.587888956760864,189.97157654347996,322.639967,1698.3591591458705,61.29242318692635
250mv0_converted.csv,250.0,54.0,194.017356077606,318.96,61.8837758945132,188.28760013503594,321.78666699999997,1709.016774175364,60.588439284881964
250mv0_converted.csv,250.0,55.0,193.837361240741,316.1733,61.28619816677717,188.10760529817094,318.99996699999997,1695.8376908490777,60.00631988256555
250mv0_converted.csv,250.0,56.0,195.140059971801,315.96,61.65645334869024,189.41030402923096,318.78666699999997,1683.0481775204946,60.3814795169352
250mv0_converted.csv,250.0,57.0,195.70133248605,313.8133,61.41368096184456,189.97157654347996,316.639967,1666.7754869504317,60.15259372766547
250mv0_converted.csv,250.0,58.0,194.398633754989,312.96,60.838996419961354,188.66887781241894,315.78666699999997,1673.7613042568996,59.57911609101402
250mv0_converted.csv,250.0,59.0,193.837361240741,311.0267,60.28859480341558,188.10760529817094,313.853367,1668.4778188660068,59.038205281137984
250mv0_converted.csv,250.0,60.0,195.330698810493,311.0267,60.75306265972157,189.60094286792295,313.853367,1655.3365307820854,59.50689430547226
250mv0_converted.csv,250.0,61.0,195.521337649185,310.6,60.72892747383686,189.79158170661495,313.426667,1651.425548918727,59.4857428789625
250mv0_converted.csv,250.0,62.0,194.398633754989,310.3867,60.338750415719645,188.66887781241894,313.213367,1660.122064813506,59.093614467739336
250mv0_converted.csv,250.0,63.0,193.837361240741,309.52,59.99654005123414,188.10760529817094,312.34666699999997,1660.4680417088753,58.754783552235224
250mv0_converted.csv,250.0,64.0,195.140059971801,310.3867,60.56887925244941,189.41030402923096,313.213367,1653.6236959508972,59.3258390694891
250mv0_converted.csv,250.0,65.0,195.330698810493,311.4533,60.83639073583412,189.60094286792295,314.279967,1657.5865195930442,59.587778067699716
250mv0_converted.csv,250.0,66.0,194.398633754989,311.6667,60.58758066692603,188.66887781241894,314.493367,1666.9064375984683,59.33511063133923
250mv0_converted.csv,250.0,67.0,193.837361240741,311.88,60.453996223762296,188.10760529817094,314.706667,1673.0140522556533,59.198717500738915
250mv0_converted.csv,250.0,68.0,195.140059971801,313.1733,61.11265654356683,189.41030402923096,315.99996699999997,1668.3356727585046,59.853649822696944
250mv0_converted.csv,250.0,69.0,195.140059971801,315.0933,61.48732545871269,189.41030402923096,317.919967,1678.4723968920753,60.21731760643307
250mv0_converted.csv,250.0,70.0,194.207994916298,315.0933,61.19363800455956,188.47823897372794,317.919967,1686.7728005688498,59.9209955147457
250mv0_converted.csv,250.0,71.0,194.017356077606,315.5333,61.21893662044207,188.28760013503594,318.359967,1690.8174875651869,59.943234165499234
250mv0_converted.csv,250.0,72.0,195.140059971801,316.3867,61.73971961228022,189.41030402923096,319.213367,1685.3009588683046,60.462300893664484
250mv0_converted.csv,250.0,73.0,195.140059971801,318.0933,62.07274563862809,189.41030402923096,320.919967,1694.311028350779,60.78554851852077
250mv0_converted.csv,250.0,74.0,194.207994916298,317.6667,61.693412858677156,188.47823897372794,320.493367,1700.426366168848,60.40602541492069
250mv0_converted.csv,250.0,75.0,194.207994916298,317.4533,61.65196887256202,188.47823897372794,320.279967,1699.2941399704184,60.3658041587237
