I_target_uA,C_pF,C_th_mW_ns_per_K,S_e_mW_per_K,T0_K,T_init_K,sigma_W_sqrt_s,Rm_factor_scale,Tc_shift_K,w_scale,beta_scale,R_init_ohm,R_fast_ohm,tau_init_ns,tau_fast_ns,Rm_eff_ohm,Tc_eff_K,w_eff_K,beta_eff_per_K,reversal_threshold_K,recommended_dt_ns,dt_ns,dt_over_tau_fast,dt_over_tau_init,dT_step_over_reversal,estimated_steps,feasible,turn_count,pulse_turn_count,n_cycles,V_pp_mV,V_std_mV,baseline_mean_mV,plateau_mean_mV,plateau_std_mV,plateau_vpp_mV,plateau_turn_count,plateau_res_ohm,onset_overshoot_mV,onset_undershoot_mV,turnoff_undershoot_mV,dominant_freq_MHz,spectral_purity,period_cv,amplitude_cv,late_to_early_vpp,unstable,zigzag,oscillatory,trace_score
1550.0,12.889568944311277,11.897159648511145,0.11407783987822093,334.6667133900249,339.100061697075,0.0,6.570262227967712,7.937003968081497,1.3341295353710025,1.19774338355293,352.4454909526095,119.56456854078432,4.542870454745296,1.5411357495032707,119.56456854078432,341.5071840479632,9.205934504990672,0.3557195680778921,0.019349369436219652,0.04623407248509812,0.04623407248509812,0.030000000000000002,0.01017728173093818,0.02211182771425642,17303.256170173005,1.0,1.0,1.0,0.0,932.4464966744965,192.9823554155358,0.0,392.9102425963786,2.226959606990262,8.962686849659292,0.0,253.4904790944378,930.6035344690758,392.9102425963786,392.9098147868083,3.571510933406961,0.752408571071413,inf,inf,0.0013560564621735906,0.0,0.0,0.0,0.15759153381119673
1700.0,12.889568944311277,11.897159648511145,0.11407783987822093,334.6667133900249,339.100061697075,0.0,6.570262227967712,7.937003968081497,1.3341295353710025,1.19774338355293,352.4454909526095,119.56456854078432,4.542870454745296,1.5411357495032707,119.56456854078432,341.5071840479632,9.205934504990672,0.3557195680778921,0.019349369436219652,0.04623407248509812,0.04623407248509812,0.030000000000000002,0.01017728173093818,0.02211182771425642,17303.256170173005,1.0,1.0,1.0,0.0,1024.8488087994647,191.19733073818668,0.0,382.4473671660455,2.0962725221741527,8.35655706578109,0.0,224.96903950943855,1023.05643666901,382.4473671660455,382.447275179888,3.571510933406961,0.7845955383228753,inf,inf,0.0012501712196408875,0.0,0.0,0.0,0.15758438655732576
1850.0,12.889568944311277,11.897159648511145,0.11407783987822093,334.6667133900249,339.100061697075,0.0,6.570262227967712,7.937003968081497,1.3341295353710025,1.19774338355293,352.4454909526095,119.56456854078432,4.542870454745296,1.5411357495032707,119.56456854078432,341.5071840479632,9.205934504990672,0.3557195680778921,0.019349369436219652,0.04623407248509812,0.04623407248509812,0.030000000000000002,0.01017728173093818,0.02211182771425642,17303.256170173005,1.0,1.0,1.0,0.0,1111.3203874988449,185.2164091420405,0.0,373.9129252900105,2.0928032385848963,8.252803914721653,0.0,202.11509475135705,1109.4553527580708,373.9129252900105,373.9129077016463,3.571510933406961,0.8151043466106178,inf,inf,0.0012578603485811108,0.0,0.0,0.0,0.15758490557352922
2000.0,12.889568944311277,11.897159648511145,0.11407783987822093,334.6667133900249,339.100061697075,0.0,6.570262227967712,7.937003968081497,1.3341295353710025,1.19774338355293,352.4454909526095,119.56456854078432,4.542870454745296,1.5411357495032707,119.56456854078432,341.5071840479632,9.205934504990672,0.3557195680778921,0.019349369436219652,0.04623407248509812,0.04623407248509812,0.030000000000000002,0.01017728173093818,0.02211182771425642,17303.256170173005,1.0,0.0,1.0,0.0,1189.7783621374253,175.39079649273802,0.0,367.30893865898474,2.1810175814452815,8.501318284763613,0.0,183.65446932949237,1190.2543394854395,367.30893865898474,367.30893571658396,3.571510933406961,0.8408894348139561,inf,inf,0.0013532307434620293,0.0,0.0,0.0,0.15759134307518372
50.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,0.0,0.0,0.0,4.843929783045632,0.9002676602874012,0.0,11.527678199793105,0.037540005963483246,0.1614458197137001,0.0,230.55356399586213,-0.6399312284346479,11.527678199793105,11.080389146163004,3.5715214610889303,0.7424894099307717,inf,inf,0.002639821509361049,0.0,0.0,0.0,0.06767818795188188
200.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,0.0,0.0,0.0,19.366854547423927,3.5987813533426154,0.0,46.10336951821476,0.14902487190789546,0.641489589123907,0.0,230.51684759107386,-2.5544132029253674,46.10336951821476,44.31527770128905,3.5715214610889303,0.7423378468493995,inf,inf,0.00256078810351334,0.0,0.0,0.0,0.06767285319698715
350.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,0.0,0.0,0.0,33.85845752367462,6.289201757804324,0.0,80.65304245329575,0.25653665611147203,1.1064748053000955,0.0,230.4372641522736,-4.450145523467739,80.65304245329575,77.52791951839177,3.5715214610889303,0.7420119299579298,inf,inf,0.002392101589452166,0.0,0.0,0.0,0.07265051156581089
500.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,0.0,0.0,0.0,48.29740526910648,8.966000126591632,0.0,115.15871426256481,0.3575071928198907,1.546558561288606,0.0,230.31742852512963,-6.31442992653875,115.15871426256481,110.7029404553985,3.5715214610889303,0.7415282702921703,inf,inf,0.0021449558694711097,0.0,0.0,0.0,0.07783185041806764
650.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,62.66665177159662,11.624480693482768,0.0,149.60478041676913,0.4499910516604944,1.9541098309086067,0.0,230.16120064118326,-8.136678247148325,149.60478041676913,143.82700481029372,3.5715214610889303,0.7409116678616736,inf,inf,0.0018508740649316032,0.0,0.0,0.0,0.08298492863715766
800.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,76.95476567763333,14.26103241795317,0.0,183.9787757410754,0.5328308653159795,2.3250691973667017,1.0,229.97346967634428,-9.909069747887912,183.9787757410754,176.88947174723458,3.5715214610889303,0.7401939520337922,inf,inf,0.0015501739616316417,0.0,0.0,0.0,0.08810835238635814
950.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,91.1545999020168,16.873286429733866,0.0,218.271895522191,0.6057323422110261,2.66045382395896,1.0,229.75989002335893,-11.626979679294635,218.271895522191,209.88284842300732,3.5715214610889303,0.7394123803315441,inf,inf,0.0012648845699599635,0.0,0.0,0.0,0.09320103567319835
1100.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,105.26346992476073,19.46017277347439,0.0,252.47924900269194,0.6692448230695354,2.96305418636058,1.0,229.52659000244728,-13.289154168769528,252.47924900269194,242.8030148725811,3.5715214610889303,0.7386076280663896,inf,inf,0.0010104504308651025,0.0,0.0,0.0,0.09826305457699726
1250.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,119.28265480780038,22.021881345472043,0.0,286.59984369664267,0.7246565635148745,3.237641989027054,1.0,229.27987495731412,-14.897632031133469,286.59984369664267,275.64921740941674,3.5715214610889303,0.737821460561083,inf,inf,0.0007955164442222629,0.0,0.0,0.0,0.10329545309079315
1400.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,133.2167966344477,24.559740997913078,0.0,320.63632295020415,0.7738258231241303,3.4904114448355585,1.0,229.02594496443152,-16.457437486249546,320.63632295020415,308.42384780236085,3.5715214610889303,0.737094240107566,inf,inf,0.0006228536511525204,0.0,0.0,0.0,0.10830008940985396
1550.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,147.07326838146693,27.076036694730508,0.0,354.5944985542367,0.8189771636364623,3.7284055457382124,1.0,228.7706442285398,-17.976086498739846,354.5944985542367,341.1320425773666,3.5715214610889303,0.7364624646412748,inf,inf,0.0006932077290511925,0.0,0.0,0.0,0.11329316813903904
1700.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,160.86155076494637,29.573787148005913,0.0,388.4827333573786,0.8624948781083079,3.9590291795219628,1.0,228.51925491610507,-19.462961913681227,388.4827333573786,373.7811488909954,3.5715214610889303,0.7359565525947521,inf,inf,0.000803328939347773,0.0,0.0,0.0,0.11826438297878668
1850.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,174.59263727993195,32.0565049860192,0.0,422.31123512241294,0.9067406558315798,4.189656277117308,1.0,228.27634330941245,-20.92861817479468,422.31123512241294,406.3801097718775,3.5715214610889303,0.735599074515668,inf,inf,0.0008790750478772772,0.0,0.0,0.0,0.12321268698650721
2000.0,99.8452342417714,28.313453493591112,0.5499368901117393,333.8871847004033,342.07377767273556,0.0,12.464809124725523,-4.7190615291173605,1.132915057101191,1.10621778904028,226.84879617418338,226.83257885766724,22.649771191475192,22.64815196970887,226.83257885766724,328.85111855076434,7.8174881365556645,0.3285372472275483,0.013603124268407025,0.0848977312431733,0.0848977312431733,0.003748550051974268,0.003748282069848312,0.0770302852682166,9423.102222938716,1.0,1.0,1.0,0.0,188.27847390512454,34.52795900730154,0.0,456.0913226330864,0.953911082512865,4.427322309235876,1.0,228.0456613165432,-22.38407552611943,456.0913226330864,438.93882216109455,3.5715214610889303,0.7354035901754209,inf,inf,0.0009144135077103228,0.0,0.0,0.0,0.12814197351761528
50.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,1.0,1.0,0.0,13.238281936379611,2.4686037602587216,0.0,30.907535539227936,0.07920107125981808,0.3674593309952101,1.0,618.1507107845589,-1.7264114575468703,30.907535539227936,29.599714200730258,3.5715382260241046,0.733829147651082,inf,inf,0.0020806622408388077,0.0,0.0,0.0,0.06764044470125663
200.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,1.0,1.0,0.0,44.85051347618848,6.973185070816078,0.0,112.11828812275076,1.6347824543250051,5.32848333918831,0.0,560.5914406137539,1.5383247490735386,112.11828812275076,108.57066636722887,3.5715382260241046,0.5964783517336725,inf,inf,0.05317140408485908,0.0,0.0,0.0,0.08003525462715584
350.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,1.0,1.0,0.0,62.90827768072171,11.404581329007366,0.0,161.01357381364326,5.422604899608205,19.733468900853353,0.0,460.038782324695,25.573138667371666,161.01357381364326,157.96741878533302,3.5715382260241046,0.603337349560062,inf,inf,0.06447793744392852,0.0,0.0,0.0,0.08729924074252499
500.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,70.79740761200983,23.293157295463796,0.0,179.8575166237212,5.3868189476335875,22.630952230479835,1.0,359.7150332474424,67.11296404334027,179.8575166237212,178.0018987128109,3.5715382260241046,0.60802054268568,0.0,0.9977180875171676,0.014250341882831495,0.0,0.0,0.0,0.19924896481741466
650.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,116.7642978427254,36.667251811901345,0.0,184.06000261681982,1.8970338929170858,10.726751007536592,1.0,283.1692347951074,115.59806925795942,184.06000261681982,183.08113653989176,3.5715382260241046,0.5937211865168743,0.0,0.9858780203004355,0.005916421264114487,0.0,0.0,0.0,0.21523450565870889
800.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,3.0,3.0,1.0,164.84387850080432,48.23618723354336,0.0,183.43586537867077,0.8280603023353816,2.4042214490656306,1.0,229.2948317233385,163.13085905649677,183.43586537867077,182.95504308600994,3.5715382260241046,0.5831781200670366,0.0,0.9712405591547146,0.002947427591810215,0.0,0.0,0.0,0.23234274762273677
950.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,211.98087691633273,57.26120050282183,0.0,180.8338170859931,1.0588157125885709,4.107473234093021,0.0,190.35138640630854,208.15370483370666,180.8338170859931,180.60758309289565,3.5715382260241046,0.5825187559899218,0.0,0.9585340014745936,0.0010360598981718936,0.0,0.0,0.0,0.24918304973300637
1050.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,242.25270796867335,61.88132775630781,0.0,178.42655412430761,0.9041328206220235,3.89503890667271,0.0,169.93005154695965,236.8039101559714,178.42655412430761,178.29215204656225,3.5715382260241046,0.5874459893649074,0.0,0.9518830853847666,0.0005884156298027016,0.0,0.0,0.0,0.2600506929237341
1100.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,256.973131171616,63.798251346977366,0.0,177.0945139440022,0.8118171631571752,3.5961776801031817,0.0,160.99501267636566,250.72553484618595,177.0945139440022,176.99142031339983,3.5715382260241046,0.5912641516194309,0.0,0.9491177107790906,0.0004694143434350426,0.0,0.0,0.0,0.26534201268996366
1150.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,271.40123958836887,65.46648482281093,0.0,175.70575045422527,0.7253246201323363,3.273524716386845,0.0,152.78760909063067,264.37873680537194,175.70575045422527,175.62691577309323,3.5715382260241046,0.595846503291973,0.0,0.9467084829680659,0.00038707852791074795,0.0,0.0,0.0,0.270026127800634
1200.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,285.5308697606705,66.8960171189745,0.0,174.27869990959812,0.6489395397169762,2.964399027808895,0.0,145.2322499246651,277.76434155701617,174.27869990959812,174.21859829297748,3.5715382260241046,0.6010872315210305,0.0,0.9446371901782515,0.00032807706457934125,0.0,0.0,0.0,0.27002214520185913
1250.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,299.3595992797841,68.09646071259985,0.0,172.82896197186324,0.5836804164285158,2.6860481618405743,0.0,138.26316957749057,290.8846568989761,172.82896197186324,172.78327944282128,3.5715382260241046,0.6068835149872713,0.0,0.9428836938363185,0.0002843440984430161,0.0,0.0,0.0,0.2700191932266449
1300.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,312.88761620591873,69.07690124206881,0.0,171.36942081632753,0.5288903274089728,2.4438386827655165,0.0,131.82263139717503,303.7431817770585,171.36942081632753,171.3348020506025,3.5715382260241046,0.6131381995397184,0.0,0.9414271983391699,0.0002509551898559241,0.0,0.0,0.0,0.2700169394753153
1350.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,326.11615195594186,69.84581325141039,0.0,169.91052609351638,0.4832229576640472,2.2368634988723954,0.0,125.8596489581603,316.34351281506474,169.91052609351638,169.8843704646837,3.5715382260241046,0.6197582698274846,0.0,0.9402468026939497,0.00022483303734883384,0.0,0.0,0.0,0.2700151762300211
1400.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,339.04962273181275,70.41102060803487,0.0,168.4606388925329,0.44518513656121866,2.061414596918496,0.0,120.32902778038064,328.6917684845049,168.4606388925329,168.4409373885004,3.5715382260241046,0.6266535822506577,0.0,0.9393225216105382,0.000203990840211455,0.0,0.0,0.0,0.2700137693817143
1450.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,351.69213763278884,70.77968687017592,0.0,167.02638039533275,0.4133946928972678,1.912932677296908,0.0,115.190607169195,340.7932845860084,167.02638039533275,167.0115859874517,3.5715382260241046,0.6337455821968975,0.0,0.9386351845705456,0.00018710206408301483,0.0,0.0,0.0,0.27001262938932563
1550.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,2.0,2.0,1.0,376.12702511042534,70.95282363565931,0.0,164.22439661505373,0.3640682796240396,1.6796515593883896,0.0,105.95122362261532,364.28165396991835,164.22439661505373,164.21613245824068,3.5715382260241046,0.648220975126435,0.0,0.9379000247875184,0.00016178095941135772,0.0,0.0,0.0,0.27001092021476025
1700.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,1.0,1.0,0.0,253.2720886622995,53.17816672868251,0.0,308.2568444559878,4.500434815579565,18.27524186002057,0.0,181.32755556234576,249.80718006401707,308.2568444559878,308.21608979080065,3.5715382260241046,0.7455899145137204,inf,inf,0.00848584535127654,0.0,0.0,0.0,0.15205074647963898
1850.0,38.243744161808195,6.116343454675203,0.09111813005416332,335.9478092983115,335.9478092983115,0.0,1.666722170048826,5.42873345346706,1.00355693724025,1.4829983075289772,623.8091093757432,30.33074026953844,23.856795984771352,1.1599610711064814,30.33074026953844,338.99891353334874,6.924874377879379,0.44043784725373136,0.005855943660992898,0.03479883213319444,0.03479883213319444,0.030000000000000002,0.0014586548904307094,0.0042218973564607555,22989.277253269764,1.0,1.0,1.0,0.0,264.3799552792305,68.16147135870762,0.0,322.6875707357902,2.0207012511275417,10.060547665281376,0.0,174.42571391123798,263.3712168322375,322.6875707357902,322.6040153936975,3.5715382260241046,0.672449803948812,inf,inf,0.0006431231454882138,0.0,0.0,0.0,0.15552019471284345
