source_file,nominal_drive_mV,time_ns,current_corrected_uA,voltage_corrected_mV,current_smoothed_uA,voltage_smoothed_mV,effective_resistance_ohm,power_mW,temperature_inferred_K,temperature_model_K,fit_window,included_in_primary_fit
150mv0_converted.csv,150.0,-21.0,0.38127767738347984,-1.2800000000000002,-0.1814688423358544,-1.486349367965366,,2.6972609911130384e-07,,314.4001019188167,False,True
150mv0_converted.csv,150.0,-20.0,-1.1226506741863105,-1.0666670000000007,0.12599248293590365,-0.9563639004328994,-7590.642537931663,-1.2049466240580632e-07,,314.4000957487297,False,True
150mv0_converted.csv,150.0,-19.0,0.9426034116408797,-1.2800000000000002,-0.25601872758375555,-0.29950964935064944,,7.668007932581006e-08,,314.4000881500952,False,True
150mv0_converted.csv,150.0,-18.0,-0.3706861012371707,0.8666659999999995,0.11411772584439424,0.05887413549783515,515.9070167426335,6.71858245406767e-09,338.0230818905426,314.4000823831752,False,True
150mv0_converted.csv,150.0,-17.0,0.5613257342573998,1.2933329999999996,0.13626267239786374,0.9749491116883099,7154.924342314563,1.3284917141057245e-07,,314.40007764742165,False,True
150mv0_converted.csv,150.0,-16.0,-0.5613249399289106,1.9333329999999993,0.5424818896971689,2.072784659307356,3820.928769556624,1.1244481389163568e-06,299.59578106046956,314.40008478112793,False,True
150mv0_converted.csv,150.0,-15.0,1.6839764084437094,2.5733329999999994,0.3524390380819443,3.41131273506493,9679.156865340718,1.2022797789429705e-06,,314.4001021662321,False,True
150mv0_converted.csv,150.0,-14.0,0.38127767738347984,5.3599996999999995,0.9906987984577954,4.6525249623376554,4696.205314450936,4.609250889982815e-06,292.44171166006,314.40015423075874,False,True
150mv0_converted.csv,150.0,-13.0,1.6839764084437094,6.653333,1.3866937735563691,6.584473163636354,4748.325325460686,9.130647938163539e-06,292.06867971537633,314.4002834018803,False,True
150mv0_converted.csv,150.0,-12.0,1.1226514685147997,8.786666,2.282255738185202,8.81720015281384,3863.3707893862397,2.012310564348682e-05,299.2036075897471,314.400561973682,False,True
150mv0_converted.csv,150.0,-11.0,4.11991738983657,10.933333,2.6402415274421105,11.47549650562769,4346.381339113795,3.0298082422175056e-05,295.0855285499351,314.4010354421852,False,True
150mv0_converted.csv,150.0,-10.0,3.3679504339019397,14.799999,3.951742718032201,14.213042828138509,3596.6518678665384,5.616628849717615e-05,301.7620376787458,314.40184310251686,False,True
150mv0_converted.csv,150.0,-9.0,5.433204519729149,17.586663,5.019191653842632,17.790704930735906,3544.535884999641,8.929495770432661e-05,302.28955021655634,314.40319289134663,False,True
150mv0_converted.csv,150.0,-8.0,5.242565681037349,21.866663,6.663646361515558,21.70418296103893,3257.1030609287322,0.00014462899981799502,305.383409314642,314.40534667135915,False,True
150mv0_converted.csv,150.0,-7.0,9.362485453859449,25.733333000000002,7.795834527619973,26.290734012986977,3372.4079083311944,0.00020495821197491666,304.102894116067,314.40851931175774,False,True
150mv0_converted.csv,150.0,-6.0,9.362485453859449,31.733333000000002,9.956134488066882,31.11820907792204,3125.5312104531504,0.00030981707460757553,306.91552346525197,314.4131447766009,False,True
150mv0_converted.csv,150.0,-5.0,12.539799432055148,36.453333,11.985306322381986,36.80790693939389,3071.086040634346,0.0004411540397543653,307.57327072196506,314.41983597654007,False,True
150mv0_converted.csv,150.0,-4.0,13.101127549298049,43.306663,14.699640813939117,42.88854118181812,2917.659126823597,0.0006304461504065623,309.5081211776686,314.42930336245024,False,True
150mv0_converted.csv,150.0,-3.0,18.34369561332085,49.093333,16.879884093374155,49.819796203463135,2951.429993705872,0.0008409523854699795,309.07147858284117,314.4421414027136,False,True
150mv0_converted.csv,150.0,-2.0,19.656982743213447,57.453333,20.068889074002936,56.997978887445804,2840.116295290131,0.0011438861157345112,310.53511513096987,314.4592658852961,False,True
150mv0_converted.csv,150.0,-1.0,23.77690251603555,64.746663,23.15257991963352,65.04109663636355,2809.237539061827,0.001505869187934014,310.9539045319149,314.4818959769725,False,True
150mv0_converted.csv,150.0,5.546246e-13,25.27024008578745,73.960003,26.891723370459545,73.33235594372285,2726.948917832397,0.0019720334301426695,312.0987045399624,314.51128972371436,False,True
150mv0_converted.csv,150.0,1.0,31.264767162460046,81.680003,30.040656816821357,82.42060174458862,2743.635142439261,0.0024759690116450944,311.86309328128885,314.54837907173373,False,True
150mv0_converted.csv,150.0,2.0,33.88076096669775,91.973333,34.092304055536914,91.56605780519467,2685.8277943324715,0.0031216978838615656,312.6871394174513,314.5944322852066,False,True
150mv0_converted.csv,150.0,3.0,38.562000913477746,100.973333,38.003058154388,101.39399568398252,2668.048325797042,0.0038532819144841534,312.9450725159935,314.65109177638135,False,True
150mv0_converted.csv,150.0,4.0,40.987347935738846,111.906633,42.46326330261667,111.30337243722927,2621.1686003503773,0.004726304410271272,313.6356429808001,314.7198879844614,False,True
150mv0_converted.csv,150.0,5.0,47.35256429096255,121.12003299999999,46.24949454659957,121.77812620346303,2633.069342644667,0.005632176783742177,313.4588764633605,314.8016742690112,False,True
150mv0_converted.csv,150.0,6.0,50.54047461127555,132.493333,50.75880494481519,131.99221828138508,2600.3807304936868,0.006699767261978294,313.9468444851053,314.8974783007535,False,True
150mv0_converted.csv,150.0,7.0,55.59240383660665,142.133333,55.10549157629242,142.53686633333314,2586.6181800772756,0.007854564087042607,314.15459865402227,315.00877815920944,False,True
150mv0_converted.csv,150.0,8.0,58.39903647953615,153.280033,59.748225228577866,152.77859447186125,2557.0398767056017,0.009128249872610327,314.6058341330984,315.1365183657109,False,True
150mv0_converted.csv,150.0,9.0,64.76425283475984,162.493333,63.623582124067006,163.1407135194803,2564.154800359296,0.010379596584385543,314.49669481019623,315.2804324709933,False,True
150mv0_converted.csv,150.0,10.0,67.94156681295554,173.426633,68.09606955085272,172.85354858441534,2538.3777613674447,0.011770647266516046,314.8939245984209,315.4405264614751,False,True
150mv0_converted.csv,150.0,11.0,72.43216792104374,182.226633,72.20095220386173,182.52857325974,2528.0632413872418,0.013178736793765562,315.0542965912289,315.6171697847229,False,True
150mv0_converted.csv,150.0,12.0,75.23876879083345,191.866633,76.52893009539582,191.51083949350624,2502.4633070759214,0.014656119648109108,315.4559037964014,315.81000923613436,False,True
150mv0_converted.csv,150.0,13.0,81.23332764064575,199.586633,79.90517914041784,200.25664035930708,2506.17847946245,0.016001542721968662,315.39729989502706,316.01716486445986,False,True
150mv0_converted.csv,150.0,14.0,83.47865599618724,208.586633,83.76320451027266,207.89497715584386,2481.936768910838,0.01741394948816341,315.78166746339497,316.2369270989791,False,True
150mv0_converted.csv,150.0,15.0,87.59852016601465,215.026633,87.16979872627178,215.2544741255408,2469.3698651464947,0.01876368918445287,315.9827841117694,316.4683777290217,True,True
150mv0_converted.csv,150.0,16.0,89.09185773576665,222.093333,90.65109362270259,221.65483776190445,2445.1424566861856,0.020093253449879354,316.3741647368574,316.70980123519354,True,True
150mv0_converted.csv,150.0,17.0,94.52506463848096,226.600033,93.13154458809112,227.60670486147154,2443.927091171384,0.021197363982354632,316.39392606723715,316.95791761313546,True,True
150mv0_converted.csv,150.0,18.0,95.82776336954196,233.240033,96.07736957947094,232.35776027272695,2418.4442318701376,0.022324322408380896,316.8111412437367,317.2101916199978,True,True
150mv0_converted.csv,150.0,19.0,99.01572134956395,236.453333,98.49320243762568,236.7742044285711,2403.9649292398303,0.023320649648791016,317.05066992525406,317.46519195769594,True,True
150mv0_converted.csv,150.0,20.0,99.38635502512095,240.746633,101.06513356796977,240.1711438225105,2376.3996082881263,0.0242729287295941,317.51172502789143,317.7209441438085,True,True
150mv0_converted.csv,150.0,21.0,103.87701173620395,242.253333,102.50474564681771,243.24605810822476,2373.0224056780185,0.02493387531597462,317.56867392057444,317.9739384897198,True,True
150mv0_converted.csv,150.0,22.0,104.25828941358695,245.89333299999998,104.46477218289112,245.1230472857139,2346.4661068380647,0.025606723291478152,318.0200504303329,318.22157196150215,True,True
150mv0_converted.csv,150.0,23.0,106.50353833627895,246.320033,105.88648814391651,246.80143473160138,2330.8114100087932,0.02613293719260929,318.2891442637858,318.46285129468805,True,True
150mv0_converted.csv,150.0,24.0,105.75162698333895,248.466633,107.52182482701207,247.58667152813814,2302.664337463313,0.026620970725551443,318.77871424306096,318.6963822596512,True,True
150mv0_converted.csv,150.0,25.0,109.49021347578295,247.386633,108.0974984137069,248.37477672294335,2297.6921794468567,0.026848692032813173,318.8659740009788,318.9196719490071,True,True
150mv0_converted.csv,150.0,26.0,108.92894096153495,248.680033,109.24203086757075,248.20911568398233,2272.1027219356183,0.027114867877162035,319.3188209489645,319.1312649348033,True,True
150mv0_converted.csv,150.0,27.0,110.61291736997795,247.600033,109.9462701316923,248.1143459870126,2256.6872499614974,0.02727924690743625,319.5947029216515,319.3313734612413,True,True
150mv0_converted.csv,150.0,28.0,109.31021863891795,248.466633,110.98088677835891,247.37489793506458,2228.986495927894,0.02745388553953949,320.09638029006925,319.5199397163547,True,True
150mv0_converted.csv,150.0,29.0,112.29689377842195,245.89333299999998,111.01358388379664,246.95406157142818,2224.539132345525,0.027415255429704022,320.1776458982099,319.695728864106,True,True
150mv0_converted.csv,150.0,30.0,111.36482872291795,246.320033,111.69016297918549,245.82055074891738,2200.9149614610947,0.027455737376779716,320.6127062103204,319.8583692008878,True,True
150mv0_converted.csv,150.0,31.0,112.67817145580595,244.386633,111.97515910253595,244.8902130865797,2187.0048236531916,0.02742162057302369,320.87156786411833,320.008872111103,True,True
150mv0_converted.csv,150.0,32.0,110.99419504736196,244.600033,112.64207661882898,243.57241828138493,2162.3573143596495,0.02743650300228522,321.3352236171771,320.1479027653915,True,True
150mv0_converted.csv,150.0,33.0,113.61015707845995,241.813333,112.37078661645891,242.86545421212085,2161.286411930736,0.027290982131779603,321.35551382415895,320.27515723724173,True,True
150mv0_converted.csv,150.0,34.0,112.48753261711394,242.026633,112.72941699125383,241.60749750216416,2143.2515482707536,0.02723627233413478,321.69905685662496,320.390841833556,True,True
150mv0_converted.csv,150.0,35.0,113.41951823976795,240.320033,112.72903461320777,240.77950399567064,2135.913829314919,0.02714284104007895,321.83982473767963,320.4963380090192,True,True
150mv0_converted.csv,150.0,36.0,111.55546756160994,240.746633,113.24477972557293,239.71445421212087,2116.7814957389032,0.027146410564287564,322.20958300930323,320.5930219182071,False,True
150mv0_converted.csv,150.0,37.0,113.99143475584295,238.17333299999999,112.83360469279602,239.21477845454513,2120.066793096242,0.02699146574881492,322.14580960440713,320.68089295648304,False,True
150mv0_converted.csv,150.0,38.0,112.85816629266995,238.813333,113.13740164317629,238.22700919047585,2105.6432773824813,0.026952384821035517,322.4266593302223,320.7602131329548,False,True
150mv0_converted.csv,150.0,39.0,113.99143475584295,237.320033,113.08105589983562,237.76645637662304,2102.6197048180256,0.026886881944630736,322.4858174684191,320.832516850063,False,True
150mv0_converted.csv,150.0,40.0,111.73554183132394,237.746633,113.55669877077617,237.10643559740228,2088.000427663204,0.026925024083746647,322.7732412380119,320.8991349334366,False,True
150mv0_converted.csv,150.0,41.0,114.36214786424895,236.026633,113.06781399680698,236.95179750216417,2095.660905842362,0.026791621766183767,322.6223446963341,320.9597646516012,False,True
150mv0_converted.csv,150.0,42.0,112.85816629266995,237.320033,113.29174998562179,236.37056460173127,2086.3881494612788,0.026778834908819604,322.8050795426548,321.01437419389487,False,True
150mv0_converted.csv,150.0,43.0,114.17150902555795,235.813333,113.19229765104824,236.3737377619044,2088.249312604314,0.026755686481636305,322.7683281906153,321.0645220083789,False,True
150mv0_converted.csv,150.0,44.0,111.73554183132394,236.453333,113.68164182885693,236.1786520476187,2077.5443444349266,0.02684917692969961,322.9802227740162,321.11164332348073,False,True
150mv0_converted.csv,150.0,45.0,114.55278670294095,235.600033,113.14140801602943,236.2827152510819,2088.384079660793,0.02673335909335796,322.76566785715744,321.1549767100284,False,True
150mv0_converted.csv,150.0,46.0,113.04880513136195,237.106633,113.38949778065115,236.00363126839792,2081.353528215994,0.02676033322393362,322.9046832803953,321.19417436240616,False,True
150mv0_converted.csv,150.0,47.0,114.17150902555795,235.813333,113.27728976836968,236.39262001298667,2086.849186596574,0.026777915316315196,322.7959730278713,321.230886719458,False,True
150mv0_converted.csv,150.0,48.0,111.73554183132394,236.453333,113.81119783791341,236.50095680952347,2078.0113143729604,0.02691645718430449,322.970954446149,321.26645524615657,False,True
150mv0_converted.csv,150.0,49.0,114.73278153980596,236.240033,113.24102368654881,236.7699321341988,2090.849450368605,0.02681206949307136,322.7170464071223,321.2996735153812,False,True
150mv0_converted.csv,150.0,50.0,113.23944397005396,237.960033,113.50268340155166,236.7048992337659,2085.4564151258646,0.02686664123732632,322.82349270659256,321.3299145269302,False,True
150mv0_converted.csv,150.0,51.0,114.36214786424895,236.666633,113.44403410557683,237.2695139523806,2091.5116059039774,0.0269168108330275,322.70399918591187,321.3589561786533,False,True
150mv0_converted.csv,150.0,52.0,111.73554183132394,237.320033,113.95649358644197,237.52508754545423,2084.348860429608,0.027067526115492617,322.84539188691275,321.38788285703345,False,True
150mv0_converted.csv,150.0,53.0,114.92342037849795,237.320033,113.35340982097752,237.81119057575725,2097.962389939038,0.026956709345348398,322.57713335401144,321.4150133125868,False,True
150mv0_converted.csv,150.0,54.0,113.41951823976795,239.026633,113.6138732291264,237.7067758571425,2092.2337131994127,0.02700678749793775,322.6897756059502,321.4395117435256,False,True
150mv0_converted.csv,150.0,55.0,114.36214786424895,237.746633,113.58928893415276,238.2344555108222,2097.3320437715365,0.027060882401089344,322.5895093289156,321.4632366309314,False,True
150mv0_converted.csv,150.0,56.0,111.92618067001595,238.17333299999999,114.10656080778018,238.43232131168796,2089.558388437826,0.027206692170292306,322.7424998242664,321.4872339537389,False,True
150mv0_converted.csv,150.0,57.0,115.11405921718895,237.960033,113.49636763035699,238.68254382251047,2102.997204279424,0.02708960174062844,322.4784247964422,321.50969038838844,False,True
150mv0_converted.csv,150.0,58.0,113.61015707845995,239.89333299999998,113.75513062534338,238.54032910389577,2096.9632560094096,0.027135186296626063,322.59675373430275,321.5297556098614,False,True
150mv0_converted.csv,150.0,59.0,114.36214786424895,238.600033,113.72215842778641,238.98164641991306,2101.451904570264,0.02717750865549859,322.50869257963296,321.54921276322125,False,True
150mv0_converted.csv,150.0,60.0,112.11681950870795,239.026633,114.16529056819995,239.10596460173124,2094.384058514653,0.027297601925346377,322.6474519809977,321.56887808558656,False,True
150mv0_converted.csv,150.0,61.0,115.11405921718895,238.386633,113.5634000148031,239.21527499134163,2106.446927092353,0.02716609996349285,322.41095066360964,321.58691950006374,False,True
150mv0_converted.csv,150.0,62.0,113.61015707845995,240.106633,113.78883388020758,238.86138927705593,2099.1636976306468,0.02717975894484251,322.5535569851669,321.60242576145185,False,True
150mv0_converted.csv,150.0,63.0,114.36214786424895,238.813333,113.74362180266648,239.17093559740223,2102.7195354508694,0.02720416844478082,322.4838624586844,321.61715927068514,False,True
150mv0_converted.csv,150.0,64.0,112.29689377842195,239.026633,114.1320570331296,239.1142598398265,2095.0665926437982,0.02729060234147365,322.6340279025888,321.63192698590365,False,True
150mv0_converted.csv,150.0,65.0,114.92342037849795,238.386633,113.56835786252377,239.15339187445852,2105.810072238232,0.027160257992434888,322.4233990210055,321.6451110696942,False,True
150mv0_converted.csv,150.0,66.0,113.61015707845995,240.106633,113.80685688427043,238.79395940692606,2098.2387700044674,0.027176389963052314,322.5717075330042,321.6561613371465,False,True
150mv0_converted.csv,150.0,67.0,114.36214786424895,238.386633,113.76691454014014,239.05548797835462,2101.274249588699,0.027196605271184966,322.5121737994118,321.66675446192045,False,True
150mv0_converted.csv,150.0,68.0,112.48753261711394,239.026633,114.13549327756522,238.93602477489142,2093.4419076266204,0.027271081049462777,322.66598970771,321.6775264129693,False,True
150mv0_converted.csv,150.0,69.0,114.92342037849795,238.386633,113.64180745838337,238.93545810822476,2102.5313082575267,0.027153057325315505,322.48754856168534,321.6870211911586,False,True
150mv0_converted.csv,150.0,70.0,113.61015707845995,239.680033,113.88855924370986,238.53754945021612,2094.482106317371,0.02716669783241031,322.64552357722226,321.69475701138236,False,True
150mv0_converted.csv,150.0,71.0,114.36214786424895,237.960033,113.81147946347073,238.73704338961005,2097.653457410997,0.027171016110906325,322.5831982364329,321.70209483794144,False,True
150mv0_converted.csv,150.0,72.0,112.67817145580595,238.813333,114.13466800120725,238.53578711255378,2089.9503305168478,0.027225202868497972,322.7347718865766,321.7094858807607,False,True
150mv0_converted.csv,150.0,73.0,114.92342037849795,237.960033,113.624476654866,238.59530226406892,2099.8583165210207,0.027110266352064392,322.53993100990107,321.71568085669895,False,True
150mv0_converted.csv,150.0,74.0,113.41951823976795,239.240033,113.88360758556196,238.32821698268364,2092.7350479622373,0.02714167713942261,322.67990326250816,321.7205789189118,False,True
150mv0_converted.csv,150.0,75.0,114.36214786424895,237.960033,113.81065418711259,238.5455282380949,2095.9859157466008,0.027149022622187918,322.6159563278104,321.7255018848108,False,True
150mv0_converted.csv,150.0,76.0,112.67817145580595,238.813333,114.12971634305916,238.32017845454513,2088.1518511636837,0.02719941436584447,322.7702521024238,321.73065036442927,False,True
150mv0_converted.csv,150.0,77.0,115.11405921718895,237.746633,114.0553158912892,238.30881330303023,2089.4143463700734,0.027180386980955373,322.745341518283,321.7357235773507,False,True
150mv0_converted.csv,150.0,78.0,113.41951823976795,238.813333,113.86317807563931,238.3316178484848,2093.1403977689884,0.02713719544413724,322.6719234404502,321.73977869659944,False,True
150mv0_converted.csv,150.0,79.0,114.36214786424895,237.746633,113.55330289610956,238.38859209090904,2099.354100769855,0.027069812004676102,322.5498213454443,321.7423988535008,False,True
150mv0_converted.csv,150.0,80.0,112.67817145580595,238.813333,113.12569035269996,238.479736030303,2108.095299014555,0.02697818477355768,322.3787567358125,321.74319761482974,False,True
200mv0_converted.csv,200.0,-50.0,-0.38127767738347984,2.346667,-0.28063055721542013,2.1113538303030284,,-5.925104018768504e-07,,314.4,False,True
200mv0_converted.csv,200.0,-49.0,0.3706868955656599,1.706667,-0.08498499862496939,1.9891720242424227,,-1.6904978174506987e-07,,314.3999922888734,False,True
200mv0_converted.csv,200.0,-48.0,-1.1226506741863105,1.92,0.06545374012236505,1.8988517008657995,29010.591255991138,1.2428694575938088e-07,,314.39999244925593,False,True
200mv0_converted.csv,200.0,-47.0,1.6839764084437094,1.493334,0.17068565902658311,1.840392860173159,10782.352018727774,3.141286682064738e-07,,314.39999751188293,False,True
200mv0_converted.csv,200.0,-46.0,-0.38127767738347984,2.133334,0.23071075808768515,1.8137955021644994,7861.772538041501,4.184621353204052e-07,,314.40000518397665,False,True
200mv0_converted.csv,200.0,-45.0,0.5613257342573998,1.92,0.15235528284756708,1.8886007748917721,12396.030774865452,2.877383052447703e-07,,314.4000119806358,False,True
200mv0_converted.csv,200.0,-44.0,-1.1226506741863105,2.133334,0.4050273944469377,1.875671627705625,4630.974727689327,7.596983922076557e-07,292.9158521006491,314.4000218278967,False,True
200mv0_converted.csv,200.0,-43.0,1.4933375697519695,1.493334,-0.14327697813370133,2.0566816406926374,,-2.9467513046150395e-07,,314.4000247947116,False,True
200mv0_converted.csv,200.0,-42.0,-0.38127767738347984,2.133334,0.1861458347571486,1.9781823722943697,10627.056871163222,3.682304089926119e-07,,314.4000237739515,False,True
200mv0_converted.csv,200.0,-41.0,0.5613257342573998,2.133334,0.05428491823789381,2.059452194805192,37937.83359459097,1.1179719400985079e-07,,314.4000268535937,False,True
200mv0_converted.csv,200.0,-40.0,-1.1226506741863105,2.56,0.3598206055516848,2.142280238095235,5953.745297078371,7.70836572532835e-07,,314.4000339298311,False,True
200mv0_converted.csv,200.0,-39.0,1.3026987310602296,1.706667,-0.14423975584886686,2.4324388398268364,,-3.508543843739238e-07,,314.4000355211213,False,True
200mv0_converted.csv,200.0,-38.0,-0.38127767738347984,2.56,0.18367006757895696,2.33939404329004,12736.936802641345,4.29676662024891e-07,,314.40003376554483,False,True
200mv0_converted.csv,200.0,-37.0,0.7413737911313198,2.56,0.06808544051747575,2.3773738874458843,34917.507610686225,1.6186454840149685e-07,,314.4000372319881,False,True
200mv0_converted.csv,200.0,-36.0,-1.1226506741863105,2.786667,0.3903558926924091,2.345570164502161,6008.7991712486155,9.15607135436922e-07,,314.40004552991115,False,True
200mv0_converted.csv,200.0,-35.0,1.3026987310602296,1.706667,-0.09651122844363139,2.6233768744588706,,-2.531853248246397e-07,,314.4000487180144,False,True
200mv0_converted.csv,200.0,-34.0,-0.38127767738347984,2.786667,0.19458207102586114,2.4881965800865764,12787.388719672328,4.84158443672711e-07,,314.4000475192005,False,True
200mv0_converted.csv,200.0,-33.0,0.7413737911313198,2.56,0.0517174353471194,2.5539974242424206,49383.682835399435,1.3208619666496687e-07,,314.4000501953821,False,True
200mv0_converted.csv,200.0,-32.0,-1.1226506741863105,3.213334,0.40768669620983994,2.5580953939393902,6274.659972281058,1.042901459744759e-06,,314.40005853687063,False,True
200mv0_converted.csv,200.0,-31.0,1.3026987310602296,1.92,-0.09169716449657742,2.841212307359303,,-2.6053111231762627e-07,,314.40006195542855,False,True
200mv0_converted.csv,200.0,-30.0,-0.38127767738347984,3.0,0.15148433775913508,2.643982878787875,17453.836600532868,4.005219954396728e-07,,314.40005882622177,False,True
200mv0_converted.csv,200.0,-29.0,0.7413737911313198,2.56,-0.023245077763812717,2.685137251082247,,-6.241622420791714e-08,,314.4000578033192,False,True
200mv0_converted.csv,200.0,-28.0,-1.3132895128780504,3.213334,0.3169064206242759,2.555324744588741,8063.341662674398,8.097988183402599e-07,,314.40006120818236,False,True
200mv0_converted.csv,200.0,-27.0,1.1226514685148095,1.92,-0.18224818518719954,2.818124320346316,,-5.135980430150263e-07,,314.4000594653572,False,True
200mv0_converted.csv,200.0,-26.0,-0.38127767738347984,3.0,0.07720958933302892,2.5617896450216415,33179.68230567641,1.9779472644972687e-07,,314.4000518808069,False,True
200mv0_converted.csv,200.0,-25.0,0.7413737911313198,2.346667,-0.06519653655582884,2.614026251082247,,-1.7042545803657992e-07,,314.400048221892,False,True
200mv0_converted.csv,200.0,-24.0,-1.3132895128780504,3.213334,0.3233252688359237,2.442655367965364,7554.7926605295015,7.897722035209135e-07,,314.4000510508398,False,True
200mv0_converted.csv,200.0,-23.0,1.1226514685148095,1.706667,-0.165880252228525,2.6528142424242382,,-4.400494956487561e-07,,314.4000506277362,False,True
200mv0_converted.csv,200.0,-22.0,-0.38127767738347984,3.0,0.05987878581559809,2.4167970562770527,40361.490690873194,1.4471487329258162e-07,,314.4000438976957,False,True
200mv0_converted.csv,200.0,-21.0,0.7413737911313198,2.133334,-0.07097347106164002,2.555555999999996,,-1.8137667981240026e-07,,314.400040189763,False,True
200mv0_converted.csv,200.0,-20.0,-1.3132895128780504,3.213334,0.3497341122910571,2.4979513926406893,7142.42993420623,8.736188128514012e-07,,314.40004437686736,False,True
200mv0_converted.csv,200.0,-19.0,1.1226514685148095,2.133334,-0.1112744184015286,2.966003391774888,,-3.3004030239671184e-07,,314.4000464346992,False,True
200mv0_converted.csv,200.0,-18.0,-0.19063883869173992,3.64,0.1740878078570974,3.0391924264069226,17457.813179551835,5.29086347169074e-07,,314.4000450975589,False,True
200mv0_converted.csv,200.0,-17.0,0.9320126298230695,3.213334,0.08353657740873287,3.6884274826839776,44153.44268459808,3.0811860792372777e-07,,314.40005022623683,False,True
200mv0_converted.csv,200.0,-16.0,-1.1226506741863105,4.9200003,0.5679279244892768,4.241962846320341,7469.1922397283615,2.409129155071336e-06,,314.40007445268196,False,True
200mv0_converted.csv,200.0,-15.0,1.4933375697519695,4.4933337,0.23396574776442464,5.3613857077922,22915.259002742874,1.254380616177101e-06,,314.4001060827593,False,True
200mv0_converted.csv,200.0,-14.0,0.18004805687392,7.066667,0.6226252195686418,6.306493919913411,10128.87644397473,3.926582161594392e-06,,314.400151325151,False,True
200mv0_converted.csv,200.0,-13.0,1.6839764084437094,7.493334,0.801481322921438,7.945512924242413,9913.534722531818,6.368180209811192e-06,,314.40024530141324,False,True
200mv0_converted.csv,200.0,-12.0,0.0,10.066666999999999,1.6202480797925292,9.609870625541111,5931.110640027201,1.5570374428087617e-05,,314.4004518840419,False,True
200mv0_converted.csv,200.0,-11.0,2.806630259944,11.36,1.7208865256183368,12.046291100865783,7000.0496380999875,2.0730300039156006e-05,,314.4007889250459,False,True
200mv0_converted.csv,200.0,-10.0,2.42535258256052,15.213334,2.693291271748284,14.500720822510802,5384.015080217452,3.905466482532694e-05,287.889407494318,314.4013419612119,False,True
200mv0_converted.csv,200.0,-9.0,4.29996782969597,17.359997,3.554100659817048,17.914688549783524,5040.568702042813,6.367060639520254e-05,290.06670555666,314.4022923234438,False,True
200mv0_converted.csv,200.0,-8.0,3.5480008737613504,22.079997,5.149359405876677,21.591340268398238,4193.014813407129,0.00011118157109656032,296.32902697486304,314.40391010137404,False,True
200mv0_converted.csv,200.0,-7.0,7.2972313680322705,25.506667,6.1492270109169525,26.114629532467493,4246.815003919227,0.00016058478530113864,295.8864897925103,314.40639528725103,False,True
200mv0_converted.csv,200.0,-6.0,7.85855948527517,31.719997,8.059650139561972,31.029146580086536,3849.937161388114,0.0002500840655646833,299.3271558263339,314.41011615723784,False,True
200mv0_converted.csv,200.0,-5.0,10.665184184919667,36.439997,10.076809835781171,37.02903080952375,3674.6779400400587,0.000373134501870853,300.98979132617404,314.415730344254,False,True
200mv0_converted.csv,200.0,-4.0,11.226512302162568,43.719997,12.830298738865947,43.453099164502106,3386.7566179790188,0.0005575162434101282,303.94736874957056,314.4240673073453,False,True
200mv0_converted.csv,200.0,-3.0,16.27844152749367,50.586667000000006,15.106089592173324,50.89217626406919,3368.9841407029085,0.0007687817741857058,304.140127051559,314.43581808165527,False,True
200mv0_converted.csv,200.0,-2.0,18.343695613320868,59.373327,18.432869784199656,58.78932128571421,3189.3743065503245,0.001083655903961047,306.16223578518,314.4520678121501,False,True
200mv0_converted.csv,200.0,-1.0,22.27296860416627,67.306667,21.86386381151992,67.84496795238086,3103.0639660604643,0.0014833531396077884,307.1852004147501,314.47439857268887,False,True
200mv0_converted.csv,200.0,5.546246e-13,24.51827312985287,77.600007,26.061997706935212,77.37148929437218,2968.7474523022956,0.0020164555765720903,308.84998894186157,314.5045866561751,False,True
200mv0_converted.csv,200.0,1.0,31.063539924935966,87.453337,29.80421266443306,87.89806409956697,2949.182556480023,0.0026197325952154625,309.10034352439476,314.54411098362453,False,True
200mv0_converted.csv,200.0,2.0,34.25144230196397,99.466667,34.53804369099,98.91438552813838,2863.925542891775,0.0034163093690382723,310.21607896047084,314.59497515897993,False,True
200mv0_converted.csv,200.0,3.0,39.86469964453797,110.399967,39.30704197828366,110.83975353679638,2819.8446883393844,0.004356782845133469,310.8093973149564,314.65976163136895,False,True
200mv0_converted.csv,200.0,4.0,43.23265246142547,123.479967,44.695685436287874,123.07732431601714,2753.673494759568,0.005501025371968686,311.7222148246893,314.7409805048327,False,True
200mv0_converted.csv,200.0,5.0,50.72052505113487,135.479967,49.49856826415232,136.03524418614697,2748.266241968577,0.006733549820678625,311.79801996643334,314.8403632661553,False,True
200mv0_converted.csv,200.0,6.0,54.84044482395697,149.413367,55.25587632270946,149.0606514155842,2697.6434242944433,0.008236476919202028,312.51690984610923,314.9602306182416,False,True
200mv0_converted.csv,200.0,7.0,61.385711619040066,162.279967,60.76683931963865,162.5086267402595,2674.2978334853083,0.00987513560918048,312.8541641986396,315.1031712756066,False,True
200mv0_converted.csv,200.0,8.0,65.31498460988537,176.42666699999998,66.79584503270017,175.90702197835472,2633.5024565111607,0.011749858180229965,313.45246312153375,315.2712607892208,False,True
200mv0_converted.csv,200.0,9.0,73.55479238238976,188.853367,72.08728991709141,189.51614968398238,2628.9814737375686,0.013661705626240129,313.5194826715326,315.46537377959424,False,True
