mode,evaluation,elapsed_s,loss,mean,amplitude,robust,frequency,persistence,waveform,static_rmse_log10,screened,outside_domain,C_pF,S_e_mW_per_K,tau_th_ns,T0_K,Tc_K,w_K,beta_per_K,gamma,Rs_315K_ohm,Ea_over_k_K,Rm_ohm
static_preserving,115,194.89619099999982,41.00225506095076,10.557698448807788,2.9689805510569998,2.886571187603799,0.7040233271530182,0.8991746778603044,33.493319087482746,0.06850609449835474,False,False,5.141323814195244,0.0038813826506388493,39.03158286018105,316.47286464221975,333.5170778811612,6.029716370209747,0.3498218371935028,0.24934221299122722,2473.224772128345,2722.242806993045,16.790075356647158
static_preserving,116,196.52724095899612,78.12868536178439,8.201228501950933,3.686056105591359,3.3860490426987906,0.5981945212518087,0.9873686606377091,34.79296704970221,0.16457467589228716,False,False,3.1961156583308212,0.0045012244345087795,15.259364447116969,315.3155148721087,334.69186120572647,6.225467811440281,0.1989435702059196,0.19261233841209308,2159.859808804975,2678.552648370408,21.38235634544522
static_preserving,117,198.1609022499979,10051.450612256816,3.9441180474388884,6.681619629288331,6.4349669109723475,4.785047695055587,9.285261446586548e-05,32.81758192517761,0.10791498485972091,False,True,29.402666242741113,0.0038534586060319327,7.676792653117795,314.19737909025037,333.03842884853714,5.11028285574017,0.22712515237704156,0.12275599441101413,2485.0654183088186,2470.0238853424967,22.98786992388349
static_preserving,118,199.80446437499631,10047.189158436315,8.056878118277199,5.716499421072788,5.767992118268713,4.827286991591013,0.0,33.38801199555978,0.0928747356683804,False,True,22.102135817863456,0.003879080168127503,15.055702682127315,313.0654832993401,333.52437516758084,6.20950932320739,0.24406169784409654,0.10838042287668169,2798.374399354695,2382.668157672599,19.715018719952564
static_preserving,119,201.43821133399615,39.914901167799044,7.5202442943576004,1.7748741040419032,1.6903738821671255,0.4845234891688117,0.6831652807259592,22.975485601946353,0.1028938031596555,False,False,5.747651352814543,0.004140899106268211,16.631049098614415,316.33155852299285,335.26428616780413,6.478249641298688,0.32961271651273466,0.1825821521657031,2617.644135825505,2901.072562346377,20.86256338066055
static_preserving,120,203.09389312499843,27.76549286083897,11.889769789778846,1.270637724108184,1.339456835186616,0.9736885323630398,0.6088997411732019,24.83478095754996,0.042798305335090464,False,False,4.973969993237442,0.0028495466443491852,12.707141243692787,314.6389621492253,333.1152891282742,6.5836777464331115,0.293622807825888,0.16002363788199775,2621.850783659866,2601.8414786620533,18.647851275967287
static_preserving,121,204.72052916699613,47.128950573606005,9.548851407440209,2.4251004033578947,2.5037821051492575,0.6128458479760004,0.8864862769408559,30.272192969941422,0.1026424546778299,False,False,6.734000371690118,0.004826674974475274,15.539466695308848,315.0657421469702,333.8461858389464,6.371353450883506,0.22525621250799008,0.17965471362597374,2212.557438852902,2575.126066603246,20.063832211131665
static_preserving,122,206.83598987499863,42.593606790683666,12.349300773709068,1.1415598556484656,1.1200471496101525,0.7525363219588647,0.4607242582070372,22.798986749728495,0.11122786308114072,False,False,9.927111326950365,0.003764582293855315,14.748463350593322,319.0455172008392,333.7263617491379,4.926627061835081,0.3492422959722387,0.1776636673715707,1967.387900512921,2709.120734571249,19.709277181902365
static_preserving,123,208.59696308399725,10024.298043140949,4.5550517167570215,2.0847300965917004,2.088922879848191,0.8642693667801735,0.2797236192171497,16.6869830003762,0.06897037471159778,False,True,7.758432634715839,0.003800576070601127,16.83107284787578,314.6461708264559,333.068792274804,6.690899111017001,0.3486040024346129,0.15578133657957888,2576.1010369596606,2530.8582483511273,18.836240950419285
static_preserving,124,210.55679012499604,32.218426161993484,8.937860445515039,0.9202818873276565,1.0294692805179784,0.9942194145812695,0.4851528731500259,19.047119573106933,0.09073073689799999,False,False,11.030535859555734,0.0036233418395888633,19.27644787929422,317.4394301734553,333.85770682305827,4.952621525819493,0.2872108469680008,0.17383573082103648,2218.324595540867,2700.635728251444,21.757938409172
static_preserving,125,212.4987671669951,42.72138066253283,4.590559221569689,2.259700884039225,2.330716805121465,1.1667690645869206,0.2850547477661707,17.704420184296335,0.12504239400658407,False,False,7.079993609217232,0.0037167104652943653,14.186941250896753,313.89842164401676,332.4328074940164,6.756000308099715,0.3638852151662267,0.14797765981559685,2330.7162694925178,2386.30147189902,17.56579183190342
static_preserving,126,214.14747904199612,10028.289227087815,7.360120422134063,1.7506054588717666,1.851782733522211,0.9783897858868672,0.4108692758715981,19.883345735674183,0.07248224503343875,False,True,6.675164513844241,0.003728271691180103,18.332054810893617,311.71210861068613,333.153386179798,7.140234851225201,0.3542108817447967,0.18694857272365928,2598.966717417397,2640.7407741998395,20.635701454620925
static_preserving,127,216.06797120899864,40.687493774738684,9.044741179837342,3.873719538988907,3.400239309440788,0.5817864589199574,0.972415501926053,36.02601835881747,0.0539761256015172,False,False,1.7030233279281362,0.004251007808025018,18.64499328656413,314.43159581555466,333.32639708773206,6.054470412280452,0.29429117845022557,0.4730668503938963,2367.427924284785,2563.095654579475,16.916448172356144
static_preserving,128,217.7215235420008,10022.937868447316,7.843059336398584,0.8351866546089877,0.9119777552850109,0.7666755920938367,0.33847844747112465,15.705676221210972,0.06723183874709814,False,True,9.118380047278306,0.003349526216331456,15.555679836495528,314.4302940874655,333.5533811287479,6.173334974966514,0.2699234292602242,0.21245242354951155,2298.9728354038134,2584.6280789043494,20.846483640073544
static_preserving,129,219.34855791700102,40.82868886583879,8.649302953877267,2.8978615349043935,2.7830404232677743,0.590167121585685,0.9815634042224316,32.199772393320245,0.07343754350006604,False,False,5.261537267949308,0.0035553135171971163,14.854024780774798,314.72415219529245,332.8750285377149,6.301399244494697,0.24703907596716282,0.15372264138985237,2155.1795062546375,2538.1373720968236,17.037659189772086
static_preserving,130,221.00467495899647,19.274807690928334,6.537912757728126,0.9971175607027285,1.0765865576150313,3.859435246286189,0.24230114781737447,15.443183394402931,0.04893633808662409,False,False,4.7107038658213085,0.003802085594870205,10.405068098188364,313.0921598073286,332.74999240247257,6.988288287668067,0.28030520867871295,0.18105040789043772,2781.8623569589804,2484.7074617150156,18.34332087986942
static_preserving,131,222.63729254200007,38.44986122310808,5.473623522130687,3.708327178190617,3.5029415834916016,0.5648799625093615,1.0571012627624847,33.06920177459864,0.05799062127032612,False,False,2.9830316668212498,0.003586828319112024,9.551696952037744,314.5753024879451,332.47821276436963,7.375891890956602,0.27391868168318323,0.9405524457304636,2470.1036912069703,2405.4438362264345,17.531784773956165
static_preserving,132,224.25405004200002,57.87352399921994,8.700481586272435,2.832434535060857,2.616204499166917,0.6011546611362271,0.9656980865715874,31.702944060049084,0.12789297268412284,False,False,4.719015311158503,0.003618343060644592,15.210367311823122,313.13179499055485,334.6666177158778,6.447337033798777,0.25542423170210893,0.167657672812223,2308.2136049113283,2558.295746613353,23.443025590056106
static_preserving,133,226.2286120839999,10047.600526167587,8.57190164555866,4.691433613461834,4.70030706965209,1.2194087826921884,0.10461129523661598,29.21154948978174,0.10720592531958555,False,True,6.1033270853059856,0.0049369122064856245,5.873739175852047,314.05462419132135,331.39418608708,6.023276834657919,0.2581538407109425,0.2006458787888025,2845.2261859504233,2292.2402079032972,24.400112161587312
static_preserving,134,227.84342645899596,10089.5564780422,31.429322494802452,8.67731791072288,8.668666038686961,2.939087301361098,0.0,67.59948591633861,0.1171457215550925,False,True,13.670659901187094,0.006146884902747524,4.417050600874103,311.40557520373494,330.40901525841537,5.776722117449136,0.2275081508017699,0.11261348337387422,3608.245906029637,2160.5304444407857,19.183911012390038
static_preserving,135,229.4720621669985,50.85222473007936,7.242310024352751,4.280603364164208,3.4290475220384757,0.5618805425133397,0.9914265386956971,35.69122637448889,0.09734281674702065,False,False,0.8652036813829204,0.0044935508297635676,12.265887944063612,316.87539447168155,332.5116390709729,7.029518252460416,0.29294667780871614,0.3006126176021496,2503.8732772305907,2435.8908110569964,25.02210903045258
static_preserving,136,231.0685604169994,119.54017061918672,6.967674689903073,4.08960225456277,3.3017226156368684,0.5575269249365851,1.0351482648439128,35.2387467098235,0.2295395171715581,False,False,0.16498520138587083,0.004035022899785304,10.246406661530116,317.5466308287889,337.49734821376376,6.7027511690080335,0.2808184472015438,0.4106112197012525,1537.3859492937768,2520.5474896545165,19.193510882004098
static_preserving,137,232.68991033399652,32.04186500979605,9.348091555114102,2.0747599879805687,1.929765133753885,0.5300767195966392,0.7450002192775851,26.707177643939033,0.05774235536987242,False,False,5.683631551784531,0.004559348142423752,13.256722563578755,313.242606237407,332.35553650830576,6.655459431439463,0.23507733380370285,0.18693353431132512,2410.7978202575296,2627.5337218035966,16.79755969505466
static_preserving,138,234.63054170899704,57.169736205955516,8.979573206903224,3.8055889694036154,3.3853100641106106,0.6169162992308899,0.9445220738336472,35.4243732148439,0.11657980901273068,False,False,2.932769583093808,0.003467816971280128,10.256259947155844,313.09888278396625,332.76524083223427,7.126481299132822,0.285454965460467,0.18597066074189736,1904.1246213005766,2430.797579646843,18.959171881767197
static_preserving,139,236.24291408399586,44.48409396171485,12.361537857705175,2.9067615476991886,2.7260092804829936,1.7073173504782861,0.7640247269523398,33.82978717995296,0.08160233905104179,False,False,7.886886420169018,0.0038813826506388493,39.03158286018105,312.7688363331616,331.3107695355733,7.075435354728136,0.22791278272883644,0.4175843881867134,3217.6978698984963,2343.918982861308,17.557644728074937
static_preserving,140,237.9118395839978,21.702012135770815,6.38377369276512,1.1542092808009274,1.176082126351133,1.1592213081420706,0.47278775456622085,17.27554737038472,0.05259791325106261,False,False,4.880144112690037,0.003402160570048611,11.502436697026205,313.28546480339986,332.9180442641803,6.594651617946039,0.27213531672008096,0.18445377278282407,2805.5974228120103,2455.396953525131,19.286202328912545
static_preserving,141,239.609084083997,25.37567472157963,5.92006820696738,1.10757183150899,1.1179919182543345,9.122786853399292,0.20484411263245983,17.38029839803785,0.07069024120919105,False,False,3.981420491929762,0.003715801598097209,7.94941741494028,313.1627773709606,333.03842884853714,6.902550735657872,0.2459185108771086,0.15971491327381582,2889.70761481782,2531.141994542608,16.46629204275865
static_preserving,142,241.22977845899732,33.15217275438677,8.766175054961582,2.3124168821011053,2.2380338757805602,0.5051610058879583,0.926891403361106,29.316736920322708,0.04896067193462566,False,False,6.071511580546273,0.0038029301017146336,15.055702682127315,317.63728217266294,332.5716942848945,6.20950932320739,0.2701565548010823,0.1908983551077617,2650.386432202895,2455.449668901496,18.111612046658216
static_preserving,143,242.8684191249995,10079.564595989992,7.67726885320131,6.696815746524635,6.200105399541122,3.0490453116868617,0.0,35.49234414815977,0.16596733835651142,False,True,12.789247553869584,0.003952370281655915,12.828562753843157,312.3902709986948,335.26428616780413,6.728742925030465,0.26714786932039414,0.14843577980776992,3114.8491022256985,2901.072562346377,17.576684086287237
static_preserving,144,244.74991245899582,10029.765113705214,9.050896262934378,1.2335496923882348,1.6332824718996855,24.07581762043923,0.011982837412046055,26.566530671162933,0.04471145710309668,False,True,4.973969993237442,0.0028495466443491852,7.202874326374851,313.37584809826944,333.858916470252,6.5836777464331115,0.32800455932330175,0.20800241050841675,2332.450565946707,2551.9076556703853,18.449217596804058
static_preserving,145,246.35740204199828,39.682711865154985,8.361851995659869,3.623480578600173,3.2012831836836155,0.5895930474026765,0.9856412797950035,34.55606879638538,0.05660522871591461,False,False,1.7629404359811538,0.003802085594870205,28.42598679957539,314.2841302001195,333.96814150450535,6.988288287668067,0.28030520867871295,0.2521962246149126,2500.688215996933,2484.7074617150156,18.130021940678816
static_preserving,146,247.98790737499803,29.245735427616204,8.230274847452096,1.8432591819781072,1.8286949354798654,0.530117000131093,0.8713723379972403,26.310273884898713,0.042832971694693696,False,False,5.243441351600641,0.004557137962287434,10.773239486907107,319.0455172008392,333.0376843478702,7.278322561799461,0.28062281821817375,0.1776636673715707,2661.0172620483463,2465.5867448425342,17.474316844722022
static_preserving,147,249.67992041699472,25.576639783030664,6.749372012414197,1.077623388126338,1.1245939761187285,4.018929098717091,0.49090789700620147,19.007195466344903,0.06407731812372144,False,False,3.6209975158763466,0.0033945231103229743,9.407942739516196,313.249217098839,333.068792274804,6.40866243832081,0.2923041006665668,0.1572169465661615,2954.229366520511,2537.020860983316,17.35280968021013
static_preserving,148,251.29407116700168,36.87565304051516,10.059483305104859,2.8268198411950443,2.681965451839388,0.5888646593691713,0.9781993068331521,33.25473229221179,0.04757179277355021,False,False,4.016763515154723,0.003885073604165607,17.224890121301115,314.4,333.29002539363216,6.882302959338694,0.29546168129414646,0.23477940603757833,2752.997971457832,2652.0268003190104,17.935291934354943
static_preserving,149,252.94462499999645,10040.221153632958,5.4954923705785115,2.311699262168163,2.28979961603916,4.815846096317842,0.005750308622248537,17.197316524748064,0.11995790175153344,False,True,7.079993609217232,0.003374680777911259,9.799713321384008,310.8657193814431,332.4713413240251,6.756000308099715,0.3638852151662267,0.41522970892136013,2330.7162694925178,2386.30147189902,18.373342075926036
static_preserving,150,254.81116133400064,10029.880796802838,5.234900790489435,4.622135674639826,5.2982211196021245,1.266141747700075,0.0,25.032599807861075,0.05504655413248427,False,True,6.36350448243119,0.0033015918316204587,9.099468110988273,310.9246885024156,333.49042737614513,7.180112714412276,0.3542108817447967,0.17165385534581143,2598.966717417397,2376.39426316558,17.97021820428576
static_preserving,151,256.3955385839945,10083.258357608454,16.882799178736217,8.117241061921943,8.630020464017417,6.517779968372632,0.0,53.12343281270578,0.1372382162422074,False,True,29.04932418311534,0.004099480531738787,13.625994307800694,310.8106728445212,330.7543006719469,7.166004344707154,0.26165953519783214,0.1346377763157792,3613.2869962614946,2563.451181355781,20.09857159955416
static_preserving,152,258.051025666995,10024.060929788815,7.301965239247234,2.4507449072256904,2.7408557473738724,1.2669752238833496,0.11152888163978873,19.366889899917318,0.05416433264207581,False,True,8.435442356496894,0.003449227260314918,13.8423543852946,310.5818288143543,333.1902658211377,6.501720705049798,0.2764068211226762,0.21245242354951155,2504.5577069218602,2543.1787695123644,20.846483640073544
static_preserving,153,259.70287987499614,40.9171069495431,10.995644712499232,3.3921724290801856,2.872644621190183,4.460470251130935,0.8567375511368949,36.555892360138174,0.05220880307360129,False,False,2.084075474417236,0.0038019550236959394,8.704486915250303,314.00531113533685,333.3257545764117,7.584365277727264,0.2902552290302834,0.18567684370915466,2482.9935413740645,2502.9906115095987,16.177230547645955
static_preserving,154,261.3943957500014,10030.14766202299,8.843386265967862,1.2757738148037414,1.5254869412817555,2.556614763455853,0.27024059588688054,18.717389184031333,0.08452171628846925,False,True,6.806105267445345,0.0032756116854513982,8.10479192557619,315.5087190462784,333.31164381714086,7.7361771806077835,0.2627702006492303,0.17079140443315605,2447.6992863634123,2447.5212034962533,13.579618359819358
static_preserving,155,263.3543931249951,28.791448805739527,4.894970820823596,2.2475191809004587,2.157052397221855,0.5232539227592112,0.8653804563284397,24.44077319806771,0.052145682992889124,False,False,4.637962771900732,0.003867531040611648,9.551696952037744,313.8221687479487,332.8508425485386,7.1899879358335115,0.2555906047335522,0.9405524457304636,2672.661372482372,2446.2125157089804,16.00336340337218
static_preserving,156,264.99930387499626,10062.056438371357,5.941065668298487,6.442247875840126,6.313630147287524,2.707655549068622,0.0,32.9352672176407,0.13491008847033314,False,True,12.587340138416934,0.003618343060644592,11.015496051588167,311.90018941453775,334.6666177158778,6.757676691593564,0.2767955782524545,0.12997518201291747,3094.6513537995006,2639.059592387179,18.559129272033058
static_preserving,157,266.66474816700065,10044.657840199447,3.961990145649063,4.066165031161875,4.821515550938712,7.936334767967283,0.0,24.95016817405704,0.11098330962747963,False,True,6.1033270853059856,0.0034680560942647732,10.7625238056572,312.94924779664814,332.461935271302,7.038363795585992,0.3697272794427706,0.16899816838873413,2735.4475490337677,2364.559042072966,17.951585872095656
static_preserving,158,268.2778716249959,38.608045602031886,10.304295622592933,2.9942418041408025,2.823866671167776,0.6063327749317966,0.9887065166327191,34.27853229324164,0.05201870642368863,False,False,4.549427469651208,0.004426838811052843,17.790869530012912,314.19358469955205,332.5849848626367,7.290267857556196,0.26159264007143906,0.43742903869965105,2808.5842674176674,2407.194716397011,16.99800567612341
static_preserving,159,269.90391529200133,63.57007792064124,15.89097472524155,4.169974801969065,3.2634118692431677,0.5609592963678975,1.001884415295498,43.967403632121844,0.11068726860088572,False,False,0.8652036813829204,0.0043348059262173725,12.929489033358221,313.5444590766483,332.5841084431006,7.334747734527125,0.3701499466618781,0.278344372921079,2783.3370092101522,2460.69979849235,17.22502776568149
static_preserving,160,271.55714129199623,27.84226582110638,8.945809105641022,1.8593169905906473,1.775847272858507,1.106516192387526,0.5396880160579615,23.329121639160768,0.05311040494776901,False,False,4.882218676683433,0.004912543977843621,10.071132387651824,315.9610183155981,332.8095804840283,7.68309015719347,0.2846258532123639,0.1776996730886449,2709.5137313690434,2489.782601227882,17.4637609741455
static_preserving,161,273.4992157089946,39.43006615355629,11.85790260233177,3.6110363492984163,3.320868535177203,0.6277291596333687,0.8846060798893443,36.94101772389304,0.03944179595986383,False,False,2.025484796550655,0.004559348142423752,13.256722563578755,314.9764421378911,333.875210100949,7.00882333268654,0.3219365784720104,0.23306465366499574,2410.7978202575296,2683.770475786361,17.876715174886996
static_preserving,162,275.1456350840017,67.26408286788251,6.808467388490309,4.251432962405964,3.5407512115297872,0.5633301847184576,0.9575232927698344,34.87546209283523,0.14227750343748852,False,False,1.1870377458205896,0.003467816971280128,10.760363128276598,312.02731803669434,335.05156615955053,7.392723040660207,0.24982538458843692,0.27976183557638007,1904.1246213005766,2238.726077756161,18.959171881767197
static_preserving,163,276.793917666997,10026.740018930817,5.738234191760572,3.191808646588722,3.4235290823914664,0.8191929045733384,0.0,19.146785666204877,0.06888955501658618,False,True,10.276560621809159,0.004357272906592622,12.121472778674354,312.61001083026366,331.73374749603283,6.707076909311099,0.24200804730952857,0.16251674421604437,2473.224772128345,2469.9438546221104,18.044363384362132
static_preserving,164,278.4506182920013,10018.826830711048,6.259921539439113,1.1108814047591777,1.3009667402649996,2.377575517307335,0.25366440254081396,15.126293083125082,0.0480919537703738,False,True,5.364228800329445,0.0034446328510957724,12.615188398258057,310.8436494053999,332.8864409796917,6.536562179803915,0.28001779542289906,0.18004143255494512,2668.4629761070355,2539.264745840241,19.650266660136907
static_preserving,165,280.1361378340007,29.007372684043858,7.900653107955334,1.2932116734363641,1.296384736277842,10.760790598063426,0.21126051789851566,20.99219437835617,0.07077772559961788,False,False,3.5242388786939367,0.003918853244545643,8.516506756650505,312.47881489535655,332.5307093029536,6.902550735657872,0.2856239903271793,0.15971491327381582,3042.693193575494,2434.940880962626,17.211085060260192
static_preserving,166,282.09305199999653,27.297631600175727,8.123281292022398,1.295107942841968,1.2316098804852116,1.2223937476502886,0.7060343511415029,22.323824088556695,0.05575508671647722,False,False,4.711701144102791,0.004565500244629228,9.738701299815506,317.63728217266294,332.6959708038728,7.530397273592667,0.28664086184850573,0.17771760886081592,2733.9966688464533,2501.8336180705114,17.45850588387141
static_preserving,167,283.76278124999953,20.08073613192459,5.78436884675347,0.9519874151865481,0.9464150554910756,1.1289726571907162,0.5242725031332527,16.442502513998576,0.047685385719355974,False,False,5.034251170217887,0.004140899106268211,10.626822593108656,316.33155852299285,332.6981319238574,6.478249641298688,0.28108035039618484,0.18654728030712028,2617.644135825505,2497.5037707148977,18.193778655587344
static_preserving,168,285.44094641699485,28.163349883196613,9.88039803260034,2.2921412443858338,2.3267127539846584,3.4518911639442447,0.29363902638277045,24.333148418307868,0.048927251256896356,False,False,5.300894052751197,0.004728067722992967,9.374388568654766,313.869642435483,332.59793248801134,7.387129306353983,0.27513714037929216,0.16002363788199775,2621.850783659866,2452.5584793292605,17.96240661311339
static_preserving,169,287.1042554999949,10024.858721289102,9.327742736805705,2.1422702858336358,2.1879207428054643,2.9659598749375524,0.24856163996936967,22.40819395421329,0.039135400653440705,False,True,6.07954238581948,0.004161726528757748,10.405068098188364,313.65848416829186,333.0489276516223,6.988288287668067,0.2812162804812031,0.16791341271893492,2517.43914870791,2497.3668018091676,18.12092043858406
static_preserving,170,288.7726147919966,10022.633717117738,8.710922971471767,1.1793924086469323,1.4403390963919902,2.9074416931523284,0.24637401586263186,18.0996483307323,0.05323338230733114,False,True,5.243441351600641,0.0033024883840020894,11.268578190365425,311.0077682703069,332.85635900795825,7.278322561799461,0.2734191043354015,0.1843054894490297,2816.5224461536554,2462.4656757270386,19.239264778294302
static_preserving,171,290.43541033400106,10025.708815399279,9.251291772916836,1.4761607184831753,1.6671091828543596,1.6110369816583952,0.2900641865831257,19.633171841047428,0.061622051441786646,False,True,5.101509795530418,0.004460666066336297,9.407942739516196,312.99329299632586,332.49618634022795,7.183691382304482,0.2923041006665668,0.29483651194627425,2808.6256083039857,2414.233609592227,17.745605538966004
static_preserving,172,292.37629499999457,10031.393002576186,5.342244478337882,2.3987856158562795,2.576707964098025,1.2361597835727696,0.3162662272194183,19.52858390842415,0.08611191362030368,False,True,9.048373283569656,0.004006031641603871,12.417522432612136,312.4545347010206,331.69591101971133,6.973879129146458,0.22712579506795985,0.3703631715714452,3272.377046603318,2383.6622641520444,16.913047424720105
static_preserving,173,294.04907774999447,27.796345445989495,8.651108376087429,1.4426445155323468,1.50113619769644,0.5819521448340397,0.6739997280009314,22.859150928809107,0.05554949660651969,False,False,4.419188435610764,0.003035645922063959,14.186941250896753,313.3094226063291,332.7998650547593,6.953906988076504,0.279561794719041,0.14797765981559685,2895.9613229702177,2472.4016387387155,18.488290370435713
static_preserving,174,295.72846637499606,23.299862752166582,7.314890524319894,1.0365860052447846,1.059667238990978,3.0372440215838306,0.4750243160121806,18.703229581983308,0.05359940047579401,False,False,4.063869265153477,0.0031960221054693687,11.137608723893457,312.9658944794831,332.78696882878177,6.761034723992452,0.2873092803725979,0.17117611192068555,2827.5114873557623,2527.2132628848767,18.71183536042087
static_preserving,175,297.3438437090008,34.560590878572995,7.8842694691644954,2.4969662369535617,2.42101034349068,0.5667397358362256,0.9555340932636969,29.545957510598335,0.05598344268606715,False,False,5.0214268834654225,0.004099480531738787,15.30447352739712,314.43159581555466,332.5328061727838,7.1739932975683685,0.28872474243774826,0.293345076849122,2744.179261208371,2425.3403891378607,18.624678599583667
static_preserving,176,299.01568312499876,10033.939769170975,8.610979907233009,1.3456501301784978,1.5858417101445994,5.912844982718657,0.18156962970251353,19.36903005570259,0.0954290938186283,False,True,4.167189846269211,0.00385079622685546,8.899995582136398,312.8649093837084,331.9701381926594,5.950766857242201,0.2752593670177655,0.17689020601636393,3097.9368646015178,2433.0181309007876,15.488000757963093
static_preserving,177,300.84695741700125,41.06126894131857,10.319282641901175,3.3192670051510946,2.910701547592076,4.416914484659888,0.7186787577954438,34.0203875408218,0.06633664805603676,False,False,2.3933888987600316,0.0038370547447866147,9.616187428102265,313.98685019578863,333.77188615522294,7.287845897374905,0.3356979681387136,0.19312592798020634,2155.1795062546375,2581.353585780211,18.193677010144178
static_preserving,178,302.5063373340017,10021.049751588902,6.205135144398641,1.8166683723849952,1.9439534750515388,4.918982414526475,0.0,16.058584943868404,0.05585229765324045,False,True,6.806105267445345,0.003940418049227981,9.121705535629088,314.5309907109604,332.6534396750177,7.480492947512948,0.2800453986889074,0.175681338477949,2447.6992863634123,2418.7287577438274,17.916385568415425
static_preserving,179,304.1196290000007,39.197886424309154,6.566477547212944,3.9421816871749504,3.629491243511014,0.5680702233562366,1.019576485250456,34.541466786932396,0.053946846741588825,False,False,2.761149668494109,0.003841187336078517,10.588019353817897,314.0042117719331,333.6996823261316,7.1899879358335115,0.3243968901889195,0.9405524457304636,2254.0969740549685,2542.258153346358,19.137894801829333
static_preserving,180,305.7904105419948,35.989756289122035,7.077056242835993,2.2725102367799033,2.3280937661340024,2.565967999603494,0.3217647913318744,21.366842215093946,0.0955997975744068,False,False,5.142785449296565,0.003932192470312294,10.03047520427257,312.5583304816969,334.6666177158778,6.850511820795483,0.2694785109175414,0.19496549980536365,2308.2136049113283,2437.321052517798,18.852187410588833
static_preserving,181,307.40299866699934,45.30989138199469,7.6173414501652035,2.8851022573051064,2.7438381363758477,0.5736809483543548,1.0124399396040362,31.452606107881984,0.09306343694663571,False,False,4.532285818391378,0.0038012026973410174,13.960657408369384,315.4200318708351,332.7626946650621,6.023276834657919,0.27356340640173715,0.18495248580967166,2392.212499422852,2620.467235144093,24.400112161587312
static_preserving,182,309.06682595899474,10027.622269564079,8.28919141743716,1.316573011638936,1.3438787145702005,1.5647107102807207,0.5990248909815827,21.553443213843522,0.061587470064108925,False,True,4.549427469651208,0.00348530101749928,9.26534169871864,312.56855013000074,332.62489875007464,7.147703445137556,0.27341506400004867,0.43742903869965105,2979.308990168092,2416.297916338455,18.343057018248842
static_preserving,183,310.6907748339945,53.06086089148693,10.392637273201519,3.55375652465125,3.319246656756434,0.5686177820394482,1.0078386625531954,36.75152634556977,0.10096204282401494,False,False,4.317988848618385,0.0038533117946199526,8.985029421963809,316.87539447168155,333.2163681818912,7.029518252460416,0.2687256143070593,0.21641005489428686,1918.306271369384,2424.294868353388,17.41848412167307
static_preserving,184,312.3520296669958,10026.283595755027,8.220317710240149,1.278375164297088,1.5962660166462375,5.671393377840348,0.19972431606868224,18.88409770152201,0.06800504601454871,False,True,4.882218676683433,0.0033046220092332107,9.721161737140534,312.6611374937814,332.70539061096895,7.68309015719347,0.2846258532123639,0.18830510005229062,2991.4573251285474,2402.2590516452087,17.4637609741455
static_preserving,185,314.32740841699706,19.506258224551452,6.41893489182328,0.9914108049544316,1.0504438838747379,1.1450055197300408,0.3549159904342237,15.275105835637019,0.05142441290935192,False,False,5.683631551784531,0.0034134424568262917,12.070780071590331,313.1962222486307,332.77387992474996,6.655459431439463,0.2799488890740749,0.16437663972252214,2410.7978202575296,2478.8133372397897,18.41261457853067
static_preserving,186,315.99387049999496,10019.416806515877,6.9260514806574305,0.9095058058110301,1.019316587164905,3.583303806057325,0.29812224909350327,16.043004377406128,0.045919781538512776,False,True,4.9582515267158564,0.003467816971280128,9.756610841745408,313.76666264736053,332.9136630620514,7.2200715478694715,0.2774708720061924,0.18102408491591784,2746.0446694920893,2467.3462837543952,18.351275791593835
static_preserving,187,317.61028554199584,10047.99835614106,13.019970087199665,2.4490208737707593,2.4699960469996984,1.6048056042697942,0.7324939400724957,32.429358838516485,0.09864392183044209,False,True,8.036772205675588,0.0037633818936510287,39.03158286018105,312.1801078427241,331.8003024788136,6.599647373425843,0.24220642178986146,0.15722570376396877,3433.1966468788887,2427.1567700836727,16.790075356647158
static_preserving,188,319.27712387499923,10022.320513585206,7.389508307536066,1.1443717967303186,1.4519976753942283,6.162720035082011,0.26414642148104156,18.52573844843475,0.048700456470986024,False,True,4.880144112690037,0.003402160570048611,7.922866033054233,313.93870812471766,332.8575670483636,7.176438526393736,0.27213531672008096,0.11760241841722055,2734.422172925201,2524.2646107392047,19.286202328912545
static_preserving,189,320.9402543749966,22.85739658011023,6.0954345082952734,1.1468299954877943,1.1547827154022021,1.8429542598565918,0.3611970262166423,15.946548654688861,0.06572122909219179,False,False,3.981420491929762,0.003953793695753598,11.594141150551978,313.1627773709606,333.28097435150494,6.63492412497106,0.31629598077767596,0.15971491327381582,2889.70761481782,2531.141994542608,16.46629204275865
static_preserving,190,322.8958773339982,27.672120269474515,11.043799150981,1.122336867918104,1.20078663494639,2.105760897370944,0.5773438802304239,23.59260340113226,0.050494534780646416,False,False,4.711701144102791,0.0035348862792892372,9.738701299815506,317.63728217266294,332.82902612342053,6.843649024018343,0.28973634923255337,0.11865938176885284,2769.15355360212,2501.8336180705114,19.024896360163996
static_preserving,191,324.5495357089967,10041.522649746958,6.454190977746377,4.423477090675082,4.70769648780259,1.190981177038393,0.0,25.027809326093408,0.10153460130931047,False,True,9.1169943267812,0.004140899106268211,10.626822593108656,314.2818609558903,332.6981319238574,7.13692511259234,0.23994733732792964,0.16673227212118147,3308.134304389829,2410.3031236377974,17.632948441890633
