I_target_uA,C_pF,C_th_mW_ns_per_K,S_e_mW_per_K,T0_K,T_init_K,sigma_W_sqrt_s,Rm_factor_scale,Tc_shift_K,w_scale,beta_scale,R_init_ohm,R_fast_ohm,tau_init_ns,tau_fast_ns,Rm_eff_ohm,Tc_eff_K,w_eff_K,beta_eff_per_K,reversal_threshold_K,recommended_dt_ns,dt_ns,dt_over_tau_fast,dt_over_tau_init,dT_step_over_reversal,estimated_steps,feasible,turn_count,pulse_turn_count,n_cycles,V_pp_mV,V_std_mV,baseline_mean_mV,plateau_mean_mV,plateau_std_mV,plateau_vpp_mV,plateau_turn_count,plateau_res_ohm,plateau_dRdT_ohm_per_K,plateau_trace_per_s,plateau_det_per_s2,plateau_discriminant_per_s2,plateau_underdamped,plateau_ring_freq_MHz,plateau_damping_ratio,plateau_tau_env_ns,onset_overshoot_mV,onset_undershoot_mV,turnoff_undershoot_mV,dominant_freq_MHz,spectral_purity,period_cv,amplitude_cv,late_to_early_vpp,unstable,zigzag,oscillatory,trace_score
1500.0,20.0,5.0,0.2,328.39493232792864,331.84509749589733,0.0,4.0,0.0,1.0,1.0,493.98759373010444,72.79135254713727,9.879751874602087,1.4558270509427451,72.79135254713727,333.5701800798817,6.900330335937457,0.29699146992797587,0.01,0.03434473893559105,0.03434473893559105,0.02359122185107808,0.0034762754542329334,0.01,23293.232815083928,1.0,4.0,4.0,2.0,362.18127409890417,74.40614825960937,0.0,754.4010640751783,0.8256688487933395,3.8240692096509292,1.0,502.9340427167855,-29.013523399723983,-126308503.7244384,5271925090493665.0,-5133862248868192.0,1.0,5.701803441193201,0.86979714822922,15.834246634441259,356.1649519864336,754.4010640751783,753.1691120609396,3.571705228026265,0.6568174276662998,0.12188708674532282,1.6919232905688644,7.13010927261967e-05,0.0,0.0,0.0,0.2827267897618274
1550.0,20.0,5.0,0.2,328.39493232792864,331.84509749589733,0.0,4.0,0.0,1.0,1.0,493.98759373010444,72.79135254713727,9.879751874602087,1.4558270509427451,72.79135254713727,333.5701800798817,6.900330335937457,0.29699146992797587,0.01,0.03434473893559105,0.03434473893559105,0.02359122185107808,0.0034762754542329334,0.01,23293.232815083928,1.0,5.0,5.0,2.0,329.4336533488964,69.69373359346707,0.0,808.9763089096396,1.058350486068049,5.160898576195336,2.0,521.9201992965417,-38.25169285372821,-117369008.10779363,5590116646698780.0,-8584982522587794.0,1.0,7.373265010908363,0.784897604409666,17.040273512094156,321.90149975668965,808.9763089096396,806.9722048530199,3.571705228026265,0.6308491088197165,0.035049323625344284,1.6761771388470807,0.0003897598398136025,0.0,0.0,0.0,0.28947868675390864
1600.0,20.0,5.0,0.2,328.39493232792864,331.84509749589733,0.0,4.0,0.0,1.0,1.0,493.98759373010444,72.79135254713727,9.879751874602087,1.4558270509427451,72.79135254713727,333.5701800798817,6.900330335937457,0.29699146992797587,0.01,0.03434473893559105,0.03434473893559105,0.02359122185107808,0.0034762754542329334,0.01,23293.232815083928,1.0,5.0,5.0,2.0,316.1777137872291,70.16036048331105,0.0,846.9987160580525,1.3663473994141784,7.512586302968657,2.0,529.3741975362828,-47.03357323474693,-110329443.01978885,6050732082867409.0,-1.2030342334412802e+16,1.0,8.728289225792002,0.709181615009565,18.127527387601123,303.7597626616813,846.9987160580525,844.221438645056,3.571705228026265,0.5850154612474969,0.0007498311396343738,1.6359812112816088,0.0007942002568340458,0.0,0.0,0.0,0.292486174279061
1700.0,20.0,5.0,0.2,328.39493232792864,331.84509749589733,0.0,4.0,0.0,1.0,1.0,493.98759373010444,72.79135254713727,9.879751874602087,1.4558270509427451,72.79135254713727,333.5701800798817,6.900330335937457,0.29699146992797587,0.01,0.03434473893559105,0.03434473893559105,0.02359122185107808,0.0034762754542329334,0.01,23293.232815083928,1.0,6.0,6.0,3.0,335.76368424746136,80.20224853194772,0.0,892.7743601214479,1.5033409843067738,10.457961707723484,3.0,525.1613883067341,-62.19358906400225,-99331307.50183074,7234307244297120.0,-1.9070520327165224e+16,1.0,10.989334864493689,0.5839258232870883,20.13463881931826,301.020181071724,892.7743601214479,888.621231901617,3.571705228026265,0.4759481635709106,0.02182613437969818,1.9477479363284722,0.0012278473162754134,0.0,0.0,1.0,0.6959121911606269
1850.0,20.0,5.0,0.2,328.39493232792864,331.84509749589733,0.0,4.0,0.0,1.0,1.0,493.98759373010444,72.79135254713727,9.879751874602087,1.4558270509427451,72.79135254713727,333.5701800798817,6.900330335937457,0.29699146992797587,0.01,0.03434473893559105,0.03434473893559105,0.02359122185107808,0.0034762754542329334,0.01,23293.232815083928,1.0,8.0,8.0,4.0,495.3640977381838,105.75050070287755,0.0,919.896416886209,5.98194032518779,25.208813474905583,5.0,497.24130642497795,-79.1627654502087,-86448514.60465339,9478748275673090.0,-3.044164742534139e+16,1.0,13.884307124318264,0.443968384680047,23.135157488204467,388.0693312992678,919.896416886209,914.1629491294784,3.571705228026265,0.32228856899526487,0.08957567838998791,1.9758617213349265,0.0023089642646621144,0.0,0.0,1.0,0.733904039590756
2000.0,20.0,5.0,0.2,328.39493232792864,331.84509749589733,0.0,4.0,0.0,1.0,1.0,493.98759373010444,72.79135254713727,9.879751874602087,1.4558270509427451,72.79135254713727,333.5701800798817,6.900330335937457,0.29699146992797587,0.01,0.03434473893559105,0.03434473893559105,0.02359122185107808,0.0034762754542329334,0.01,23293.232815083928,1.0,9.0,9.0,4.0,736.2698488836724,136.8979762200735,0.0,917.91987415751,8.078526745546515,55.87922202353616,5.0,458.959937078755,-90.53226902334521,-76536718.69590864,1.2302254998501876e+16,-4.3351150685270856e+16,1.0,16.56877692319391,0.3450225503292571,26.131248295949124,509.12550366292396,917.91987415751,911.085899924985,3.571705228026265,0.21509231551673175,0.015369754873053617,1.6953527657419476,0.00714625529389608,0.0,0.0,1.0,0.7270999073369174
50.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,0.0,0.0,0.0,18.380051559207573,4.299072481496742,0.0,27.199225203956928,0.9109196739536884,3.402296847991817,0.0,543.9845040791387,-224.4805502614758,-24627871.980012983,55647821692413.734,383940791494253.7,0.0,0.0,1.6507176972086883,397.3406126547873,-5.74731013103586,27.199225203956928,21.64249101074601,3.571880492033722,0.7486380847608393,inf,inf,0.06962255078354815,0.0,0.0,0.0,0.0721995221778895
200.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,0.0,0.0,0.0,70.12225872875334,16.410930649715766,0.0,107.38093667869548,3.023158520863367,11.33089679274029,0.0,536.9046833934775,-220.7020806708064,-24861770.27103099,61227537541971.414,373197470841634.6,0.0,0.0,1.588651572049936,360.78610712069786,-21.66620150735791,107.38093667869548,87.07020777565414,3.571880492033722,0.7410102937129098,inf,inf,0.037729032865549246,0.0,0.0,0.0,0.08809072286077577
350.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,114.46483668713574,25.99971888530526,0.0,182.52348708286286,3.1967917294333965,13.13034839700913,1.0,521.4956773796081,-212.29717432852715,-25412710.578545634,74045190743857.42,349625095973495.44,0.0,0.0,1.47663298888763,297.8652269856878,-32.88213011835509,182.52348708286286,153.4385509616376,3.571880492033722,0.7222693037134207,inf,inf,0.03671407756957335,0.0,0.0,0.0,0.10398554144331508
500.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,152.90674125286534,32.41577861421691,0.0,249.1302471355559,3.699447572797271,12.246268627120969,1.0,498.2604942711118,-199.19856309483384,-26367116.794055432,95144976800752.12,314644940828351.5,0.0,0.0,1.351573645969869,231.77971211481784,-36.15688672059326,249.1302471355559,218.6817670801154,3.571880492033722,0.6944975717131634,inf,inf,0.12970608561359367,0.0,0.0,0.0,0.12410158762994909
650.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,186.14669967507314,37.111141682067704,0.0,304.3775468256947,11.248836269066043,35.30485710533594,1.0,468.2731489626073,-181.649209642861,-27864765.166966178,125530120320487.73,274324656528220.7,0.0,0.0,1.2435161189398656,176.95957797487029,-28.935540877997084,304.3775468256947,278.1080737308493,3.571880492033722,0.6709656748624608,inf,inf,0.24223368561298123,0.0,0.0,0.0,0.14366358566190257
800.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,214.93791549799843,43.34730618065563,0.0,346.68781353491613,23.485540883661166,70.99300301646457,1.0,433.3597669186452,-160.50413665345255,-30085099.496109065,165117052571752.53,244645001403771.75,0.0,0.0,1.1706457496292795,138.46610783500182,-9.924097155145148,346.68781353491613,326.7294828807082,3.571880492033722,0.660805659707883,inf,inf,0.3413732638767391,0.0,0.0,0.0,0.16072034489095935
950.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,239.92343339775474,53.383781861555015,0.0,376.1793713642217,38.033923423615086,115.63915066748694,1.0,395.9782856465492,-137.33224997335012,-33191719.716984697,211412814592749.47,256038999399872.75,0.0,0.0,1.1413901090640197,116.34332217888439,20.456161529739063,376.1793713642217,362.0822820254281,3.571880492033722,0.6577771523813465,inf,inf,0.40477334775879575,0.0,0.0,0.0,0.17399463699691042
1100.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,261.63207263975914,66.58711122858021,0.0,394.5812995902763,52.380917915637426,163.091357345976,0.0,358.7102723547967,-114.12121605655784,-37232946.973396346,259071679799505.1,350005621125723.6,0.0,0.0,1.1566113389380315,107.96507009345822,60.14936990003241,394.5812995902763,384.9302067060089,3.571880492033722,0.6548406545887835,inf,inf,0.424501083682864,0.0,0.0,0.0,0.18314136929890662
1250.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,280.4961448364678,81.07920896761972,0.0,404.5648921915664,64.30873472378669,205.30973069323323,0.0,323.65191375325315,-92.66800897613454,-42059684.312220745,301648789962056.75,562421884595440.75,0.0,0.0,1.210835705961293,109.02599658572177,106.1295398214989,404.5648921915664,397.98341675070213,3.571880492033722,0.6500633237107447,inf,inf,0.4070750810404028,0.0,0.0,0.0,0.18497756797022719
1400.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,296.87060277313674,95.37849264351709,0.0,408.9396203694867,72.46766524662578,238.39094849010985,0.0,292.0997288353476,-74.06414987035758,-47350945.268747486,334657960668128.44,903480175171406.2,0.0,0.0,1.2941901123708568,115.65374400412776,155.20136958575114,408.9396203694867,404.3938638322479,3.571880492033722,0.6439180058705894,inf,inf,0.3665145542461886,0.0,0.0,0.0,0.18223973241161776
1550.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,313.80028168130553,108.66468110560193,0.0,410.1433065886578,76.45662092248872,260.5376295157234,0.0,264.6085848959083,-58.61014558767781,-52742205.40155786,356990604529111.0,1353777812503675.5,0.0,0.0,1.3957251265279003,125.4037557407858,204.50851633251688,410.1433065886578,406.9287676663688,3.571880492033722,0.6372771167890903,inf,inf,0.3169647841835189,0.0,0.0,0.0,0.17889512293238755
1700.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,349.37375031832266,120.56938385442828,0.0,410.079497169994,76.59223234547412,271.2780917051774,0.0,241.22323362940824,-46.07832773592732,-57944151.8205408,369785865245080.4,1878381269221560.5,0.0,0.0,1.506622542347011,136.95013449225223,251.69764020496638,410.079497169994,407.73400251955377,3.571880492033722,0.630836321889214,inf,inf,0.2683367158240191,0.0,0.0,0.0,0.1756127283181213
1850.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,381.45451915573045,130.97502351096242,0.0,410.1429654416278,73.61821753462628,271.1827271628107,0.0,221.69890023871775,-36.02882567047622,-62778338.42017607,374721450640210.3,2442233972237313.0,0.0,0.0,1.621532075531245,149.70760536784056,294.89920075111286,410.1429654416278,408.3669036135231,3.571880492033722,0.624974299174113,inf,inf,0.22547193433054732,0.0,0.0,0.0,0.17271935556731197
2000.0,80.0,40.0,0.1,334.60522963027233,334.9502461470692,0.0,8.0,4.0,1.2,1.2,519.9112583169818,145.58270509427453,41.59290066535854,11.646616407541961,145.58270509427453,337.5701800798817,8.280396403124948,0.356389763913571,0.003,0.04121368672270927,0.04121368672270927,0.0035386832776617126,0.0009908827242971032,0.024000000000000007,19411.02734590327,1.0,1.0,1.0,0.0,410.1748574053805,139.89367827331674,0.0,411.29811300891464,68.45804697575956,261.73965971214443,0.0,205.64905650445732,-28.007128894511524,-67153758.50112534,373233036073869.44,3016695136531985.0,0.0,0.0,1.7380020728178927,163.5415357875221,333.0541440251316,411.29811300891464,409.8969548604365,3.571880492033722,0.6199145759090766,inf,inf,0.18813909144138466,0.0,0.0,0.0,0.17019938867229345
50.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,10.413699139729985,2.3094194292865287,0.0,17.4436747616555,0.32308944610787976,1.2457912617190985,0.0,348.8734952331101,-0.0003387861462408172,-27320114.421778906,18376812891110.508,672881400454649.8,0.0,0.0,3.1865256708050413,1449.11069020897,-2.7494679201554213,17.4436747616555,15.033404627515997,3.5711568651379046,0.7411961493597878,inf,inf,0.023994821969089496,0.0,0.0,0.0,0.06911965048291353
200.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,41.65479413346523,9.237677201731625,0.0,69.7746980158196,1.2923573711403527,4.983163458778861,0.0,348.873490079098,-0.0003328599848468404,-27320114.789743323,18376817920821.047,672881400441467.8,0.0,0.0,3.186525277649218,1449.1103035940396,-10.997870730253318,69.7746980158196,60.13361860488738,3.5711568651379046,0.7411961370073803,inf,inf,0.023994783972876393,0.0,0.0,0.0,0.07691537380621663
350.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,72.89588084111458,16.165933188283358,0.0,122.10571766428369,2.2616238693554864,8.72053019892067,0.0,348.87347904081054,-0.0003202042289565491,-27320115.587410826,18376828396619.543,672881402123009.9,0.0,0.0,3.1865244624393356,1449.1095001067677,-19.24627022303899,122.10571766428369,105.23383279682594,3.5711568651379046,0.7411961110648557,inf,inf,0.023994705700956583,0.0,0.0,0.0,0.08816215973761582
500.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,104.13695460551008,23.094186296611042,0.0,174.43673138077622,3.230888088303365,12.457888311271006,0.0,348.87346276155245,-0.00030158572489842654,-27320116.78824532,18376843081146.688,672881408998777.0,0.0,0.0,3.186523329359776,1449.1083784340076,-27.49466428415232,174.43673138077622,150.3340469379787,3.5711568651379046,0.7411960741517347,inf,inf,0.0239945980793268,0.0,0.0,0.0,0.0994089390283382
650.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,135.3780129218277,30.022435789344133,0.0,226.76773739825472,4.2001494915248,16.195235941141107,0.0,348.8734421511611,-0.00027810763492783507,-27320118.351738937,18376860288500.414,672881425599021.0,0.0,0.0,3.186522019853577,1449.1070727927774,-35.743051351394996,226.76773739825472,195.43426023324034,3.5711568651379046,0.7411960299190542,inf,inf,0.023994475419343752,0.0,0.0,0.0,0.11065571174266367
800.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,166.61905563897318,36.950681343540985,0.0,279.0987346340264,5.1694079171285745,19.932572752331055,0.0,348.8734182925331,-0.0002510926188645144,-27320120.22440821,18376878128572.812,672881456561827.2,0.0,0.0,3.186520691554248,1449.1057332055036,-43.991430537030084,279.0987346340264,240.53447142206593,3.5711568651379046,0.7411959826047858,inf,inf,0.023994352833282426,0.0,0.0,0.0,0.12190247884627693
950.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,197.8600846633067,43.87892304011647,0.0,331.4297227212758,6.1386635752743075,23.669899854424557,0.0,348.87339233818506,-0.00022195971179865074,-27320122.341612957,18376894766256.24,672881505695674.5,0.0,0.0,3.186519496024689,1449.1045046178724,-52.23980165670423,331.4297227212758,285.63467901398633,3.5711568651379046,0.741195936537508,inf,inf,0.023994243771246558,0.0,0.0,0.0,0.13314924193334954
1100.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,229.1011033021765,50.8071612942564,0.0,383.7607019524588,7.107916990496592,27.40721949775275,0.0,348.8733654113263,-0.00019210315668625504,-27320124.63034998,18376908651966.863,672881575209988.1,0.0,0.0,3.1865185590969705,1449.1035083935453,-60.488165170500736,383.7607019524588,330.7348816088805,3.5711568651379046,0.7411958956603898,inf,inf,0.02399415819073332,0.0,0.0,0.0,0.14439600286665805
1250.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,260.34211545837684,57.735396748762106,0.0,436.09167315439356,8.077168904699926,31.144534623660718,0.0,348.87333852351486,-0.00016278545866924306,-27320127.013009496,18376918688099.016,672881665254575.0,0.0,0.0,3.186517966879423,1449.102829049669,-68.73652205600467,436.09167315439356,375.8350781950925,3.5711568651379046,0.741195863140742,inf,inf,0.02399410164422532,0.0,0.0,0.0,0.1556427634260009
1400.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,291.5831248857925,64.66363015606294,0.0,488.4226375233782,9.046420161952948,34.88184837538648,0.0,348.8733125166988,-0.00013505740185911308,-27320129.411817744,18376924312078.977,672881773830153.1,0.0,0.0,3.1865177590745786,1449.102507782142,-76.98487364174531,488.4226375233782,420.93526833930815,3.5711568651379046,0.7411958411123597,inf,inf,0.023994075303742802,0.0,0.0,0.0,0.15911960008300266
1550.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,322.82413465528396,71.59186227160127,0.0,540.7535964503785,10.015671596344765,38.619163664873895,0.0,348.8732880325023,-0.00010970944970585727,-27320131.75352893,18376925493067.07,672881897057911.5,0.0,0.0,3.18651792981266,1449.1025429951749,-85.23322143108174,540.7535964503785,466.0354522295504,3.5711568651379046,0.7411958305729313,inf,inf,0.02399407672105096,0.0,0.0,0.0,0.15911960017867094
1700.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,354.0651468908825,78.52009377365093,0.0,593.0845513619867,10.98492393989022,42.35648286054675,0.0,348.873265507051,-8.725565138792826e-05,-27320133.973811306,18376922655235.137,672882029726058.2,0.0,0.0,3.1865184348150026,1449.102896757244,-93.4815669422556,593.0845513619867,511.135630583833,3.5711568651379046,0.7411958314315127,inf,inf,0.0239941010025155,0.0,0.0,0.0,0.15911960181766982
1850.0,105.74591021439521,69.94421886982519,0.048266994422652226,341.75210026530266,341.75210026530266,0.0,19.51391286116835,-5.926285736081954,1.3569827347062131,1.337655543001637,355.11144265544345,355.11102766285535,37.55158273114688,37.55153884737792,355.11102766285535,327.64389434379973,9.363629129636653,0.3972722859733609,0.004062537750964952,0.040008758878954734,0.040008758878954734,0.001065435934371792,0.0010654346892752878,0.05683020592408402,19995.621519287197,1.0,0.0,0.0,0.0,385.3061627540282,85.44832521550443,0.0,645.4155035946843,11.954177760637538,46.09380762248588,0.0,348.8732451863159,-6.794667347174235e-05,-27320136.020772483,18376916551627.285,672882165987001.0,0.0,0.0,3.18651920274125,1449.1035052091388,-101.72991158214779,645.4155035946843,556.235804472819,3.5711568651379046,0.7411958426779014,inf,inf,0.023994142068253836,0.0,0.0,0.0,0.15911960458960714
