candidate,dt_ns,source_mV,split,outside_domain,measured_legacy_detected,measured_legacy_frequency_MHz,measured_late_frequency_MHz,measured_late_peak_frequency_MHz,measured_late_peak_period_cv,measured_late_mean_mV,measured_late_vpp_mV,measured_late_robust_vpp_mV,measured_late_periodic_vpp_mV,measured_late_coherence,measured_minimum_window_periodic_vpp_mV,measured_amplitude_retention,measured_sustained,predicted_legacy_detected,predicted_legacy_frequency_MHz,predicted_late_frequency_MHz,predicted_late_peak_frequency_MHz,predicted_late_peak_period_cv,predicted_late_mean_mV,predicted_late_vpp_mV,predicted_late_robust_vpp_mV,predicted_late_periodic_vpp_mV,predicted_late_coherence,predicted_minimum_window_periodic_vpp_mV,predicted_amplitude_retention,predicted_sustained,feature_loss
frozen,0.0125,1200.0,train,False,False,,68.81585721818458,66.66666666666667,0.112833866731055,172.88052772277229,10.640000000000015,7.866700000000009,5.987257355671958,0.7618945955799794,5.878409586669303,1.098002703933764,False,False,,32.21553366760441,,,108.80039413436448,1.1509498016779958,0.9718252736209223,0.11440002851667229,0.011116659232560777,0.06559242278682759,0.9525272755999411,False,14.628428474994294
frozen,0.00625,50.0,validation,False,False,,16.59288819174028,,,88.47603910891087,4.506659999999982,3.4399999999999977,2.184103007371274,0.6691407284022073,0.7776928352686754,0.8665210934158273,False,False,,19.676064948492208,,,95.71598747912805,2.957498679377622,2.618209751975641,0.2547984284277048,0.012359576961474716,0.21696105989965772,0.8607062082617333,False,0.43556200184227
frozen,0.00625,100.0,train,False,False,,21.226003790039126,,,171.14296732673267,6.653399999999976,5.14670000000001,4.090358672546572,0.8901813973975933,0.9150656917441401,1.7451000792986253,False,False,,46.23604560477471,,,178.465045419578,3.0730523154332445,2.4964561686116724,0.23273875831799942,0.009660225686460522,0.23362673553779242,1.1168064799047048,False,1.2864795198554408
frozen,0.00625,150.0,validation,False,False,,17.027854461752234,,,240.26243993069306,4.719999999999999,4.066599999999994,2.4065785784750178,0.48714844380656364,2.324111649678154,1.797314945514776,False,False,,32.57720846120374,,,243.12427411791865,1.9385731615956558,1.5688780878614637,0.2838049801418258,0.03887106845231292,0.13076466881224932,0.5191321924538906,False,1.2153610180715761
frozen,0.00625,200.0,validation,False,False,,14.121006797082291,,,298.0920165049505,4.706700000000012,3.853400000000022,1.687863099515576,0.3631280196148142,0.7070865646397237,0.590863478684687,False,False,,21.156829664561386,,,290.8574981868058,2.4382200535073366,1.9617137797950477,0.5217044520816572,0.08050052927204387,0.03407286817021676,0.7047312112899237,False,1.540672864623309
frozen,0.00625,250.0,train,False,False,,13.909729776249218,,,319.4747234356435,3.213300000000004,2.3466999999999985,1.3934696545783074,0.43757227699848544,0.8715493461067155,0.22853602355318778,False,False,,46.8340168758482,,,319.30204695834675,2.599198274304001,2.178544842036956,0.17811117660748585,0.008326540953485506,0.02608837985858946,0.40467258879016077,False,3.1459174803982886
frozen,0.00625,300.0,train,False,True,41.666666666666664,41.17354716074733,41.666666666666664,0.019372788525658838,232.71287096039606,94.32,91.11999999999998,91.62934044189902,0.9973613379044338,85.70107620440322,1.0964264844510925,True,False,,25.613351307910268,,,314.97563523133493,2.6704382902785255,2.1528867136418626,0.4469310021937675,0.05714837495354275,0.16817457941093064,0.7147125045787536,False,56.59706698101128
frozen,0.00625,350.0,train,False,True,41.666666666666664,42.59623808525568,43.47826086956522,0.020203050891044214,189.93848151485153,103.75999999999999,100.32,101.37800303546058,0.9992535093816439,99.01077989235284,0.8631305790098773,True,False,,29.42035205279808,,,291.95423514580125,2.3529242672716464,1.992344173291599,0.09687285075401324,0.0030302907421555503,0.08059784540594926,0.8378428893884055,False,71.583565858013
frozen,0.00625,400.0,validation,False,True,45.45454545454545,45.78749745855536,45.45454545454545,0.0,187.98507821782175,82.5333,79.10669999999999,79.67126040317783,0.999171608496318,79.51329549565885,0.9392545502728201,True,False,,195.89022787584187,,,267.93706366005347,1.856621552173067,1.514373427856583,0.09297831361806115,0.004656038912606797,0.030809426154544482,0.8056543818591768,False,55.57808841922483
frozen,0.00625,450.0,validation,False,True,50.0,48.92619450465454,50.0,0.021383343303319473,186.01927557425745,61.746700000000004,58.733299999999986,59.13906117380684,0.997776131632384,58.781232719878886,0.9440362412932626,True,False,,32.58131276825071,,,244.9612846835201,1.64027170645997,1.4025889976195458,0.10236072016369557,0.005610513314973642,0.10228648631547754,0.8318258051063271,False,42.04465450994291
frozen,0.00625,500.0,train,False,True,52.63157894736842,51.495607711371065,51.282051282051285,0.02564102564102564,186.25742574257427,46.52000000000001,44.373399999999975,45.29791292626471,0.9988201902291101,45.34319193015342,0.8835421679522869,True,False,,26.068654221326607,,,225.19736347991073,1.284702605409592,1.0132257235471513,0.05285088808373609,0.0021519953942014114,0.03570456299730634,0.5211973223058338,False,32.36190051291346
