mode,evaluation,elapsed_s,loss,mean,amplitude,robust,frequency,waveform,static_rmse_log10,screened,outside_domain,C_pF,S_e_mW_per_K,tau_th_ns,T0_K,Tc_K,w_K,beta_per_K,gamma,Rs_315K_ohm,Ea_over_k_K,Rm_ohm
static_preserving,24,18.52494220800145,192.26871478699667,36.843396308428844,3.174485018547606,3.206192232904815,0.09485988013607449,49.62047353704451,0.2985885978754381,False,False,2.6439640921891785,0.008260839998961027,21.54544970671711,312.2551825572674,326.59829576377285,3.292227058685246,0.09191437434196208,0.263085897409621,2809.3112042976245,3020.680227782982,35.729617976583064
static_preserving,25,19.170370874999207,129.6977584250468,8.46321483841879,3.7864572485886083,3.1191670000059535,0.014583177346709568,22.94904517286392,0.25829817224017343,False,False,0.3294499624913655,0.0039327604558454824,41.66923268938786,314.3206132459534,328.863727886925,6.417544029691802,0.3081600328698702,1.3881205852376195,3729.121624400082,2575.1260666032454,27.31805462874998
static_preserving,26,19.17052737499762,10360.525915072185,0.0,0.0,0.0,0.0,0.0,0.4746879995535125,True,False,3.2657236104531044,0.005606458310197522,2.574715114007232,314.363069805982,328.37240278496324,5.371684929983525,1.191275668940061,0.3647772107894509,2513.3391379829973,2536.9654457644647,21.541567454969137
static_preserving,27,19.94735629099887,10074.480046836645,48.12972306739354,3.5431437535165626,3.424571225773931,5.09051788345797,64.72898449544614,0.07806672763251732,False,True,46.797041392562406,0.0009459676396536,15.959056252407505,314.45403405998377,333.76975045508095,5.880963351548664,0.38781993622546695,1.4517676540168434,2473.6469068370093,2536.9654457644647,16.49104182861427
static_preserving,28,20.718838916000095,10072.633133648602,8.138287857164492,3.100640196091632,3.6340314114828445,1.0174179007300015,21.582948807287234,0.17862353015720553,False,True,12.855383432514252,0.0036507413407383033,11.253169817323808,314.83805731476724,328.66776368933773,3.7900844673263343,0.15463640476099705,0.2225501466526155,3705.5519923193906,2433.011165714641,23.835925824373657
static_preserving,29,21.47606241599715,32.86072278434213,7.857027654882556,4.254837306350773,3.491619376678149,0.010446635321602954,24.118382268273823,0.07391862297515216,False,False,0.8121672871084122,0.0036751264999999997,12.489508977741382,314.4,333.7707012386268,7.034871652813763,0.2991563242902104,0.775811837474703,2665.2961064618044,2536.9654457644647,22.429064776972535
static_preserving,30,22.258810999999696,152.6714984476423,18.066478236444077,8.508687149722512,8.992207157252967,0.23181912067253244,52.70065640320084,0.249963549898332,False,False,1.3773185073526086,0.00477272810932534,7.553517313841639,317.2234770150388,338.2236291421667,11.508565153057043,0.6550214196249207,1.5405089414608677,2505.4954571845783,2494.517347311466,22.062940371433136
static_preserving,31,22.887068165997334,194.9782479984754,182.88378369919246,2.3233952916602356,1.6878221644528848,0.8034400495741676,191.94351176341314,0.043551235882738425,False,False,0.4099756146051161,0.012567228043272866,59.06890515762467,314.14834467399334,333.9461295557089,6.598902363515687,0.3219383527264403,0.31018775295601697,2416.683607770094,3034.1037159854245,18.996954970843355
static_preserving,32,22.88721049999731,10289.765708765251,0.0,0.0,0.0,0.0,0.0,0.42556264871142274,True,False,0.6574140133651749,0.0037230747653149996,15.438283642204524,316.48078966309754,337.8852227641523,7.34766374599261,0.28408637661125274,0.2841662564653256,2414.309983117293,2861.2523944211935,68.16923846549507
static_preserving,33,23.65213945799769,10070.16913294726,1.6277679530142812,6.65527454348435,6.501394184779614,2.4035407758156575,29.296756156154775,0.15982876929526899,False,True,15.976980999344125,0.0038099888076449564,6.061184163042913,311.417749476868,333.1723778408019,6.876584568793217,0.1765042064874457,0.08874282975453636,2569.2051688899946,2655.7347858950243,23.010472061274704
static_preserving,34,24.394970290995843,10056.67290372135,6.455624787532013,6.802278329624599,6.350690586968466,5.370684422962375,35.89849257485546,0.11394738683514666,False,True,31.391898689267514,0.0036896389926898104,14.56650181279073,314.1938278353638,333.7251438826545,3.6952330586216493,0.2554505835329296,0.09646064069283121,2328.536202330351,2152.2620317945684,16.990978275901274
static_preserving,35,25.169332416000543,10119.425130222357,51.56957972729172,8.689833499208808,8.6274973604481,0.9620639011984485,86.74760953596547,0.14291063791402644,False,True,6.033036043205823,0.005862898579201704,11.280811471558987,308.3610002543843,332.18133608254857,4.510648362398461,0.36388521516622685,0.1253225092309656,2786.327430079015,2485.117835448581,17.56579183190342
static_preserving,36,25.941704582997772,10108.529720835286,12.936194900201869,2.9343386660515356,3.635925058407933,0.3254780679495974,25.53787499073921,0.22774965126832034,False,True,10.107121116548061,0.004144733952270329,7.628538166107769,318.53892125800127,329.7696220678372,3.726188460427355,0.21716025831466315,0.9473533712760207,2905.5262544491657,2750.834740079067,9.663176902078215
static_preserving,37,26.703583290996903,219.60004153620577,115.51714146521986,4.129724146037827,3.1501862541438332,0.015627553805803482,131.0643139343801,0.23523356425293787,False,False,0.7662179377622373,0.011818609516211474,9.150448340574973,314.6575208296428,328.98329166211704,5.391088109565576,0.23975715471414177,0.7926391467000696,2905.562446399254,2723.514952855148,12.048512728089714
static_preserving,38,27.785669374999998,10165.906346907737,32.247895188636505,2.559311484628069,4.8192566992659245,4.694037812214976,47.09210524789412,0.2725048642453956,False,True,0.6973218516259315,0.0012833271068336386,2.263664110765504,316.9385551980293,334.2358383925155,3.48025829776944,0.9095382822874405,0.580671380481228,2423.79404564821,1835.7436251488618,11.462362193802058
static_preserving,39,28.571224374994927,10102.029775963962,70.99369425111819,4.778607964551636,4.668902419994411,0.004882275603727928,90.00086170256937,0.08670681295820838,False,True,6.944803822086043,0.0005278800108907579,13.04553827312188,314.6780627550483,334.22521101560636,6.262728271206655,0.27541041458446375,0.2113407937398172,2698.1025919155272,2615.011950960937,19.418756242468405
static_preserving,40,29.308636916000978,180.84554437539776,101.56337905296027,3.090731950518097,2.7196782417677934,0.06091351392483732,113.58570990324478,0.20503023324645475,False,False,0.92970554711975,0.010109292247335382,20.623723194743313,312.9422946405513,328.60447625880016,10.415313135544462,0.12644912185909332,1.0525187584388473,2779.471869899748,3205.4152065858743,27.453041246236268
static_preserving,41,30.134499957996013,140.7249954704833,10.50785760354462,3.294517899190623,2.604241903381139,3.4796648751311268,24.735485642063193,0.26924606523171807,False,False,1.2801366765995428,0.002754389161988883,4.272577061154623,316.474864732048,333.1953986062984,6.454889882853211,0.19868373822977117,0.17377296836850256,3355.1566062380866,2699.5023625192166,39.39865919290403
static_preserving,42,30.80564891600079,250.90250937491004,203.46596948477614,3.0886216801093376,2.078344689899614,0.03651775384053064,214.82843809192403,0.15015423587720148,False,False,0.3195138297225849,0.009849211573806456,26.694737200719864,310.5901942014189,332.5169689314252,8.179497610318268,0.37762603829976393,0.10220710695076639,2865.2444997102707,2142.303197445621,13.794796746802534
static_preserving,43,31.56132683299802,270.01114507126977,113.10372837580572,7.683789788524823,7.733002267526093,2.3085909776397266,145.04239549772615,0.2794735559645398,False,False,13.17839307814732,0.013958064034171687,23.49202937719306,314.6587286428852,336.3047132469596,4.710003792911937,0.6073714291724842,0.08250566166353047,1676.544631495713,2297.1754922713476,8.092821859180418
static_preserving,44,32.30809420799778,92.31530914016102,13.69576991732207,3.3195735517191807,3.0069628592699917,0.06374796834561175,26.693327415922404,0.20251848947108295,False,False,2.3056569679393117,0.005323491227294606,29.498652487730325,312.7244391068539,333.5644569262597,2.1074521005748825,0.20920650018103837,0.6871107319971743,2018.0806544382615,2450.087928373956,10.431426101692015
static_preserving,45,33.12470937499893,96.20260839453277,27.05950005978669,4.367656489712018,3.1074708177680614,0.002175096151491969,43.27102789476655,0.18188523252961988,False,False,0.9048701823536582,0.00533018890423419,4.272577061154623,316.474864732048,333.1953986062984,9.436519658650298,0.19868373822977117,0.3189770187449142,3355.1566062380866,2699.5023625192166,21.398586714233073
static_preserving,46,33.90424591599731,228.48127668819586,110.22369538248618,4.720300689144528,3.317527843417089,2.8002213828704803,129.10223598477208,0.2492225921533597,False,False,0.3610139810142414,0.00970310478922072,4.540321886010685,315.8752194853028,332.89323570716647,6.859060371871441,0.18421378621933274,1.5495306660638501,3186.324214398269,3240.852624940795,36.903089347114616
static_preserving,47,34.69400816599955,292.9192738596403,99.68820830534904,8.809621901030456,8.990473069488981,6.236593331263894,138.22584374356134,0.3109395340296074,False,False,1.594902870767214,0.010132281694796732,4.9744592149041935,313.45890586984694,337.3517630667923,6.478299153465628,0.8044939661044194,0.1715551377943054,1904.6185176876238,2401.90874697179,52.8468632906908
static_preserving,48,35.46169224999903,10075.497262507983,13.679519878245125,2.5056116755549502,2.511345987240882,2.00248966503696,24.708945724669338,0.17816480569846316,False,True,6.090495767601252,0.004280534998412234,11.180982440375235,312.2551825572674,332.76121468723125,7.312122432474453,0.30294512862573025,0.2134716642950198,2489.6714858102905,2547.806279379326,35.729617976583064
static_preserving,49,36.206043915997725,40.82694589393212,8.39592389905558,1.8774862899465095,1.7706678191571021,0.09914088348913465,15.848621029796778,0.1249458004099561,False,False,4.716824184646308,0.004264274929980713,12.51310300366233,314.3266070804648,333.33507924212586,6.898909477773337,0.2411541596767425,0.24770330944270325,2920.903782412406,2673.6596387163027,24.770460314944
static_preserving,50,36.95505279099598,10029.28068742253,7.360938288103985,1.974859511723371,2.3680473972013316,0.5331845047915996,15.920156472871229,0.0913801501614915,False,True,8.446045630712796,0.0037127620434272003,11.908706376291862,314.363069805982,330.91104907164976,6.031437653441101,0.22892350899075406,0.15784402836270445,3062.0130597692632,2563.964384416731,18.21526990911648
static_preserving,51,37.6819727080001,72.49986253169905,43.28207326258578,2.851426936007897,2.968259893582318,0.13611093134312632,54.87266942986336,0.10496187731098998,False,False,3.3458828283920172,0.0069781996594493415,17.459033563954602,314.6172375216791,335.06967647409,5.5048128205626154,0.38781993622546695,0.22861333154715016,2473.6469068370093,2458.2610624074428,14.083563648803676
static_preserving,52,38.431234374998894,10036.624170333564,7.281050659759796,3.1648945359789304,3.4062458088259597,0.8622815274829667,20.613120840264028,0.10003452370712805,False,True,10.509662181807178,0.003693353156467758,11.253169817323808,314.0468571583155,332.64186657486596,7.256137614653436,0.2925923043162454,0.1400056144545673,2473.6869598524145,2397.932847872142,25.540962255234863
static_preserving,53,39.135803832999954,40.43314266310654,18.02510199676739,3.965241886742745,2.8196912901749114,0.00938204033291045,32.74520996733699,0.06931780388079219,False,False,0.38999999999999996,0.004670243500378516,16.894759347155084,313.5678982794458,333.49356636598696,6.882302959338694,0.3474479461754362,0.33257655311558615,2513.3391379829973,2513.727945182671,15.755979892817141
static_preserving,54,39.871571707997646,35.51505978622832,16.483339005829823,4.0079462776623656,3.307277891105529,0.021133970905345287,31.82502271537512,0.0480236730090822,False,False,1.3773185073526086,0.00477272810932534,13.874267666912413,314.4125707563762,333.8728276871832,6.134585092931175,0.3309271027337534,0.19758492913686873,2505.4954571845783,2494.517347311466,17.242577970990112
static_preserving,55,40.60983475000103,36.57021974496083,4.841645005826601,4.3613550275117765,3.31733100582349,0.0033157074781502835,21.244698947924498,0.09786955858768194,False,False,0.4099756146051161,0.003372138278221105,11.144819208977344,314.14834467399334,331.7459702918812,7.297790132310832,0.2344455307310705,0.15882045143981985,2498.625181448885,2741.5041224682454,23.716043958623526
static_preserving,56,41.34857820799516,10049.731894120112,14.131629064954794,6.305980194475578,6.264947727352443,3.455633996112825,41.04233437379038,0.07369514801838116,False,True,24.993162991122947,0.003014526907973504,7.580451248946234,314.12761522672037,331.5372462235471,6.5552882491992,0.22093720203712774,0.1778179145754852,2414.309983117293,2558.0331867305204,18.420682137157225
static_preserving,57,42.099975915996765,10018.848933617506,7.663040734934902,1.380871409108509,1.6303503145154978,1.0130173820140063,13.942513967782931,0.05537609846383857,False,True,7.1792770990801404,0.0035066076022795146,11.113594519543877,314.2418178395148,332.7983656218955,6.876584568793217,0.2887589657534867,0.16468936094326914,2569.2051688899946,2599.525482784435,20.45158511073541
static_preserving,58,42.81008812499931,46.06546900858981,25.323767801666882,3.436237896667814,2.6060234949492247,0.016109171879265083,38.246559572559185,0.06990578228958702,False,False,0.317168870043528,0.005812124562947334,21.305404006698186,313.5028805692622,333.134408845987,7.368556552261434,0.25901044206380386,1.009855867741892,2261.502270353568,2775.8231899009,21.112075313561906
static_preserving,59,43.564404124997964,31.139030910424292,12.566843736783595,2.0637144953478863,2.257271870833924,0.46023449376617553,21.245376340544265,0.07863545069607612,False,False,7.35338949806989,0.004537514684879576,18.974673713071525,313.89842164401676,333.3554043290258,7.242700894977054,0.33236483689562324,0.17868830373348446,2206.360256394712,2485.117835448581,21.476330891085997
static_preserving,60,44.317026999997324,10089.968215365667,21.4931965511837,2.806919666881733,3.1686741721292897,0.34342185433351863,33.25434065112495,0.18827153713875253,False,True,10.107121116548061,0.0028195254178221157,10.422467887636763,318.53892125800127,332.46358594315467,3.726188460427355,0.24741713131265777,0.9473533712760207,2905.5262544491657,2750.834740079067,9.663176902078215
