window,start_ns,stop_ns,mean_mV,vpp_mV,robust_vpp_mV,periodic_vpp_mV,coherence,candidate,dt_ns,source_mV,split
3,200.0,250.0,148.13531568917128,1.3708172957976785,1.0644054441754633,0.9187009186559785,0.8137921610887102,static_preserving,0.00625,600.0,validation
0,50.0,100.0,142.40802856310077,99.53873983641489,79.28417814839082,40.37509013748355,0.09930381641323538,static_preserving,0.00625,650.0,train
1,100.0,150.0,139.61761548751068,6.369159511865178,3.956810431304973,1.6976172268962213,0.03363902037574129,static_preserving,0.00625,650.0,train
2,150.0,200.0,139.43954834767266,0.5838871128711958,0.4044556473538705,0.2762496462961445,0.09909321494015488,static_preserving,0.00625,650.0,train
3,200.0,250.0,139.41702918932418,0.4235504283532521,0.28595363194969536,0.13327576775502684,0.1463286821311819,static_preserving,0.00625,650.0,train
0,50.0,100.0,133.79690293570522,74.16921734599416,54.52687936244263,9.499749771725464,0.05374615337364119,static_preserving,0.00625,700.0,validation
1,100.0,150.0,131.7262098012128,1.1716334623741034,0.824079907400602,0.07527114381529308,0.011016311785398636,static_preserving,0.00625,700.0,validation
2,150.0,200.0,131.50672718011913,0.5880899197998133,0.4930793690880648,0.22625803952717463,0.20592724110242788,static_preserving,0.00625,700.0,validation
3,200.0,250.0,131.56187769791103,0.12788259305847305,0.09769020018865149,0.021960208145732824,0.05019331560177964,static_preserving,0.00625,700.0,validation
0,50.0,100.0,124.84738696902619,6.0543191532014475,3.1166765932314746,1.4033105259726861,0.2745906303241453,static_preserving,0.00625,750.0,validation
1,100.0,150.0,124.9513842879153,0.3992342680614769,0.3282093835567821,0.017641439029540917,0.0046019098497364075,static_preserving,0.00625,750.0,validation
2,150.0,200.0,124.78169663738068,0.6237039885299112,0.49129283773054055,0.2068232217092889,0.23086167026695248,static_preserving,0.00625,750.0,validation
3,200.0,250.0,124.80068288087347,0.4363075050983696,0.3015874135503367,0.05002936305469693,0.03530111260829172,static_preserving,0.00625,750.0,validation
0,50.0,100.0,118.8071073191174,2.224259212724917,0.7687020938722924,0.876205561076678,0.1526802801631102,static_preserving,0.00625,800.0,train
1,100.0,150.0,118.74139538347967,0.5565371271476067,0.4331660797428043,0.12627740495219156,0.043309105433133155,static_preserving,0.00625,800.0,train
2,150.0,200.0,118.64525464439704,0.5246837561131628,0.4256327954317811,0.21332561748878415,0.05247973346565038,static_preserving,0.00625,800.0,train
3,200.0,250.0,118.73160023602283,0.43477209634724545,0.36628758671872674,0.24739175738864266,0.06233372611430166,static_preserving,0.00625,800.0,train
0,50.0,100.0,113.13980098742228,0.6523730233267457,0.46642296109031633,0.057143881490459514,0.021417179392858032,static_preserving,0.00625,850.0,validation
1,100.0,150.0,113.04292181475797,0.5605698362725207,0.3848809949591896,0.09009559645516688,0.0712528505845027,static_preserving,0.00625,850.0,validation
2,150.0,200.0,112.98239501184837,0.4931771212752665,0.31857420698385397,0.12735158781733963,0.18839722273403436,static_preserving,0.00625,850.0,validation
3,200.0,250.0,112.93243822249791,0.40854625984859183,0.35204969129038943,0.08789718012788306,0.09410507296471005,static_preserving,0.00625,850.0,validation
0,50.0,100.0,108.1080878822308,0.45086567833136826,0.3372117325449011,0.06046033173962328,0.04784769059839489,static_preserving,0.00625,900.0,train
1,100.0,150.0,108.06645365211472,0.4423851227496698,0.3059750418022418,0.13733976357229416,0.28375500483590665,static_preserving,0.00625,900.0,train
2,150.0,200.0,108.04279407892203,0.3961232758748139,0.2692143133257332,0.08367555220134,0.09731755843113277,static_preserving,0.00625,900.0,train
3,200.0,250.0,107.98275425038513,0.5611653021895506,0.3555884819634656,0.07194961074009379,0.04839475398119464,static_preserving,0.00625,900.0,train
0,50.0,100.0,103.76883753303888,0.5596440591506138,0.4267945797606103,0.11909885487700361,0.015496945571865539,static_preserving,0.00625,950.0,validation
1,100.0,150.0,103.59765921545068,0.5241567809287915,0.3647640593422068,0.24842739997527521,0.053978142657570394,static_preserving,0.00625,950.0,validation
2,150.0,200.0,103.5770636033131,0.5276926367231312,0.359433593720766,0.08439631987355693,0.04281572841151615,static_preserving,0.00625,950.0,validation
3,200.0,250.0,103.58914684828108,0.4770265991804763,0.3919009544270864,0.1881911051616526,0.031265788885090906,static_preserving,0.00625,950.0,validation
0,50.0,100.0,99.71637168993018,1.0595014218090881,0.9607180009069225,0.12345418328764922,0.016207167641750564,static_preserving,0.00625,1000.0,validation
1,100.0,150.0,99.4701839300838,1.2328319436036566,1.0148557702288485,0.2153347664671042,0.03879569392481752,static_preserving,0.00625,1000.0,validation
2,150.0,200.0,99.4719659396306,1.0990497724027648,0.8501518217754551,0.13631437695772866,0.024226521572187742,static_preserving,0.00625,1000.0,validation
3,200.0,250.0,99.43806356536199,1.0041896026205563,0.8727510981953372,0.09410628000572147,0.0075423645140383355,static_preserving,0.00625,1000.0,validation
0,50.0,100.0,92.18636331851991,0.8224104091080733,0.6817594219065484,0.05449370389238371,0.003984211402804028,static_preserving,0.00625,1100.0,validation
1,100.0,150.0,92.04782960864209,0.8566751646380482,0.7220005687363198,0.24037301476918446,0.021929415953313103,static_preserving,0.00625,1100.0,validation
2,150.0,200.0,92.10347241911491,0.7625040274208033,0.6135141955402617,0.1099362081433449,0.016583473748865152,static_preserving,0.00625,1100.0,validation
3,200.0,250.0,91.92159722670654,0.82798586212445,0.6647640339957093,0.32529562906243664,0.10389002678245984,static_preserving,0.00625,1100.0,validation
0,50.0,100.0,86.14943965837404,0.9640753302641514,0.8786643844900937,0.16381803935338646,0.047809890813841016,static_preserving,0.00625,1200.0,train
1,100.0,150.0,86.0202020009544,0.8256592656488237,0.7061618870610289,0.042158486444434984,0.004022664074399329,static_preserving,0.00625,1200.0,train
2,150.0,200.0,85.97311789244037,0.8965585222831294,0.7969306196735033,0.14312587082932154,0.03692579682958852,static_preserving,0.00625,1200.0,train
3,200.0,250.0,85.9334643489623,0.9311822323036978,0.8011146469203823,0.05161605385310797,0.004746708830281499,static_preserving,0.00625,1200.0,train
0,50.0,100.0,88.34475557139014,1.1084378916040833,0.8685852394956584,0.9356302784999592,0.4107055085784568,dynamic_diagnostic,0.025,50.0,validation
1,100.0,150.0,88.78567488698876,0.4505374490698415,0.39800123666979914,0.8841066087009878,0.5768990517665473,dynamic_diagnostic,0.025,50.0,validation
2,150.0,200.0,88.63380919166946,0.29990727702499953,0.2772762708587493,0.2735450661592307,0.08818362816190217,dynamic_diagnostic,0.025,50.0,validation
3,200.0,250.0,88.93614899996057,0.5288208830799732,0.4610406020184996,0.2456448215467111,0.31925178665506315,dynamic_diagnostic,0.025,50.0,validation
0,50.0,100.0,166.07737510086667,1.120746526024476,0.7861444564606472,2.9005367369119663,0.9323766749895462,dynamic_diagnostic,0.025,100.0,train
1,100.0,150.0,165.96397136848134,0.5667662938666354,0.5070882577364557,0.5011924121445094,0.4078707835417793,dynamic_diagnostic,0.025,100.0,train
2,150.0,200.0,166.03220267765752,0.31012251402040647,0.26468046780308896,0.3335743658754544,0.06694764806252673,dynamic_diagnostic,0.025,100.0,train
3,200.0,250.0,166.13086445520545,0.46865671904768647,0.4052911105281112,0.501985908827092,0.1389769896876396,dynamic_diagnostic,0.025,100.0,train
0,50.0,100.0,228.40173776208806,4.828765411350702,4.480830532420356,1.3191039740259882,0.9701070575717055,dynamic_diagnostic,0.025,150.0,validation
1,100.0,150.0,226.8948620903449,0.6306468344314169,0.5819370630459844,0.25684241907199856,0.6410524193676419,dynamic_diagnostic,0.025,150.0,validation
2,150.0,200.0,227.03114432284022,0.3974587129651468,0.3364860619817307,0.30000562452978213,0.6366285489194524,dynamic_diagnostic,0.025,150.0,validation
3,200.0,250.0,227.12991599105308,0.33687319465920496,0.2857287377233604,0.014545006057177306,0.008993811998187051,dynamic_diagnostic,0.025,150.0,validation
0,50.0,100.0,274.6951652250572,12.231500104152417,10.378207589780573,5.388941635258768,0.9320330976179141,dynamic_diagnostic,0.025,200.0,validation
1,100.0,150.0,272.5478529803268,0.36656847660901803,0.247971784204708,0.1063631485328561,0.1795287145512855,dynamic_diagnostic,0.025,200.0,validation
2,150.0,200.0,272.6752130977374,0.6016798191939756,0.5329344351419536,0.30726197639502595,0.713285824406336,dynamic_diagnostic,0.025,200.0,validation
3,200.0,250.0,272.9502417387239,0.7337926695120132,0.6404384848794962,0.40838578183897295,0.8243405313071304,dynamic_diagnostic,0.025,200.0,validation
0,50.0,100.0,303.6413737817557,23.28455557871132,18.619410668039905,16.786715627548993,0.9700251878295209,dynamic_diagnostic,0.025,250.0,train
1,100.0,150.0,301.96467169901416,0.33333964190262577,0.2981726766890347,0.12730537027685296,0.0625213854931661,dynamic_diagnostic,0.025,250.0,train
2,150.0,200.0,302.00070832429606,0.43675220247678226,0.38257176756479794,0.28994165934564936,0.21904602607839685,dynamic_diagnostic,0.025,250.0,train
3,200.0,250.0,302.12392194964707,0.41476168563985993,0.38088324331226886,0.19637008544932794,0.35522366733548427,dynamic_diagnostic,0.025,250.0,train
0,50.0,100.0,255.82019331998742,256.5302706550217,209.8059916289663,136.673622315751,0.7150402036612595,dynamic_diagnostic,0.025,300.0,train
1,100.0,150.0,268.39430231235053,97.50977198838359,91.09178860693487,89.16542524811432,0.9568501746972852,dynamic_diagnostic,0.025,300.0,train
2,150.0,200.0,269.2805841395502,82.67135579778139,78.52971518181437,79.82882763359618,0.9692434207096208,dynamic_diagnostic,0.025,300.0,train
3,200.0,250.0,270.1176083925206,76.84345433720262,75.0167601439847,75.88169313492864,0.9759710199239173,dynamic_diagnostic,0.025,300.0,train
0,50.0,100.0,204.6647794270738,290.478971614832,289.0598180133632,259.7174144426109,0.8345934215887676,dynamic_diagnostic,0.025,350.0,train
1,100.0,150.0,178.2935697881673,292.629134655719,289.44607144862624,275.64500132807666,0.8208771003629503,dynamic_diagnostic,0.025,350.0,train
2,150.0,200.0,198.23002660116387,296.3099814468686,290.7239484324167,278.2291889264827,0.8354615444503455,dynamic_diagnostic,0.025,350.0,train
3,200.0,250.0,195.5902114048014,296.4561651669408,279.9673319500756,259.9576273732546,0.8464235699276381,dynamic_diagnostic,0.025,350.0,train
0,50.0,100.0,178.48519631172053,296.9816245025031,289.60090415672437,272.26646656220123,0.8372755777063591,dynamic_diagnostic,0.025,400.0,validation
1,100.0,150.0,180.5900340561023,295.6452549748097,288.12286929856964,269.1173641671547,0.8535238795646487,dynamic_diagnostic,0.025,400.0,validation
2,150.0,200.0,181.7621836638097,295.7971501759963,290.3656706329883,277.0753088000507,0.8502445405212496,dynamic_diagnostic,0.025,400.0,validation
3,200.0,250.0,175.90474259888688,295.1412973403734,287.8693222249825,275.212470746097,0.8129454928816865,dynamic_diagnostic,0.025,400.0,validation
0,50.0,100.0,158.4867292272267,280.10617204112503,273.06179523649365,264.5575115035541,0.8405579625083561,dynamic_diagnostic,0.025,450.0,validation
1,100.0,150.0,171.59901348782998,275.7068189492059,269.6883106839534,260.05158824760633,0.8246613943048262,dynamic_diagnostic,0.025,450.0,validation
2,150.0,200.0,157.20952123701204,276.5784780398378,269.09595139862387,251.1493313881892,0.8538680013950576,dynamic_diagnostic,0.025,450.0,validation
3,200.0,250.0,157.38524631442354,275.9997028262023,270.1707780358897,263.0266545782056,0.8376189323794729,dynamic_diagnostic,0.025,450.0,validation
0,50.0,100.0,143.73717154101473,244.3221789933651,237.37954661223839,228.92950988902103,0.8479879112543376,dynamic_diagnostic,0.025,500.0,train
1,100.0,150.0,147.28102773142547,239.5989883720211,233.4406034157984,222.72708251238217,0.8661469698222464,dynamic_diagnostic,0.025,500.0,train
2,150.0,200.0,155.37227978590937,238.54063009642528,233.97596009602998,223.28210130281326,0.8716440224814639,dynamic_diagnostic,0.025,500.0,train
3,200.0,250.0,149.20771855343605,238.34998273227058,234.4428377711706,232.08981694319692,0.8568509864432713,dynamic_diagnostic,0.025,500.0,train
0,50.0,100.0,140.88929420108684,189.62811718221792,182.2555832280091,181.54272422351298,0.8996260824743247,dynamic_diagnostic,0.025,550.0,validation
1,100.0,150.0,139.84439416794595,183.2079769222396,182.280431525675,178.8998077759703,0.8997896254747884,dynamic_diagnostic,0.025,550.0,validation
2,150.0,200.0,139.36374995943933,182.77758880057257,182.3314599378167,178.04543569541144,0.9018742034668307,dynamic_diagnostic,0.025,550.0,validation
3,200.0,250.0,139.14182305432206,181.9497515831885,181.5657066155128,177.41347036383948,0.9025833653295794,dynamic_diagnostic,0.025,550.0,validation
0,50.0,100.0,133.21319770073572,130.80872876135567,114.52955085628058,111.45835844215243,0.907912130484166,dynamic_diagnostic,0.025,600.0,validation
1,100.0,150.0,128.64971043375684,93.33660295713821,85.86788645541198,87.81570028676441,0.9657479678607936,dynamic_diagnostic,0.025,600.0,validation
2,150.0,200.0,129.05083628678062,80.84147151885026,76.52177761038953,79.13081173475358,0.97834060168553,dynamic_diagnostic,0.025,600.0,validation
3,200.0,250.0,130.57927843894444,72.9806975010261,70.1166698440864,72.6970817892644,0.9821491979612789,dynamic_diagnostic,0.025,600.0,validation
0,50.0,100.0,123.23871687471626,84.59152964970721,61.339210802119496,43.8932516698275,0.7317297561127835,dynamic_diagnostic,0.025,650.0,train
1,100.0,150.0,121.71413127053549,11.795189475678981,7.322293352394311,5.2530392676676705,0.6750179902608092,dynamic_diagnostic,0.025,650.0,train
2,150.0,200.0,121.53837931724767,1.2084631770260188,0.7199526872496023,0.3637708781548188,0.35210841267495596,dynamic_diagnostic,0.025,650.0,train
3,200.0,250.0,121.49783892199248,0.4880207150707889,0.3348220977102443,0.04641295917933823,0.023353384374232178,dynamic_diagnostic,0.025,650.0,train
0,50.0,100.0,115.23657865376005,46.17517783890858,25.841472031940157,2.2805602505900002,0.009802224636149659,dynamic_diagnostic,0.025,700.0,validation
1,100.0,150.0,114.46533020458568,0.7842619030505773,0.45633485940943785,0.023659881611385505,0.0033936179567999325,dynamic_diagnostic,0.025,700.0,validation
2,150.0,200.0,114.32098445992798,0.3726719225521009,0.3208516148447842,0.04103750663891481,0.019430253857109503,dynamic_diagnostic,0.025,700.0,validation
3,200.0,250.0,114.31011106072975,0.3050417881738383,0.21639737256798242,0.02180485255120823,0.009989027171955267,dynamic_diagnostic,0.025,700.0,validation
0,50.0,100.0,108.39860334770192,1.2214777309067557,0.8097515328985736,0.0699799466623347,0.008536684485117907,dynamic_diagnostic,0.025,750.0,validation
1,100.0,150.0,108.32188561500334,0.5157478813225822,0.4684623936863801,0.02458742771032772,0.0026561827091602375,dynamic_diagnostic,0.025,750.0,validation
2,150.0,200.0,108.17616132942437,0.8246023592677432,0.5846366570611963,0.16386355302896244,0.07281728454837044,dynamic_diagnostic,0.025,750.0,validation
3,200.0,250.0,108.20480504449212,0.5024924495099157,0.4423718619532053,0.05982137040834621,0.019478997334349768,dynamic_diagnostic,0.025,750.0,validation
0,50.0,100.0,102.92026975907397,1.041344374229567,0.8436893585576257,0.30725016435343444,0.006838200289391638,dynamic_diagnostic,0.025,800.0,train
1,100.0,150.0,102.77292394301035,0.833675442949044,0.7118289982069115,0.33395635321082506,0.0063888149692127305,dynamic_diagnostic,0.025,800.0,train
2,150.0,200.0,102.72360580539727,0.8503276556064208,0.7384393845563437,0.5733153739903677,0.02749627846079561,dynamic_diagnostic,0.025,800.0,train
3,200.0,250.0,102.77605447838994,0.8905542633440575,0.7262840194502331,0.5946872723827727,0.020708462939505345,dynamic_diagnostic,0.025,800.0,train
0,50.0,100.0,97.78597341400076,0.5984610833594388,0.533373682349648,0.010085820170431739,0.0005117391002069649,dynamic_diagnostic,0.025,850.0,validation
1,100.0,150.0,97.68910747041444,0.7592175637647216,0.6316241043559643,0.03615598655874553,0.0044483498386787,dynamic_diagnostic,0.025,850.0,validation
2,150.0,200.0,97.63514845105308,0.6203213634332343,0.4887260162624756,0.08214540262997258,0.030912465834231573,dynamic_diagnostic,0.025,850.0,validation
3,200.0,250.0,97.59397316062419,0.591752975859066,0.5382483305029808,0.011852178517058106,0.0006126993485019439,dynamic_diagnostic,0.025,850.0,validation
0,50.0,100.0,93.30905883259287,0.6061216844060766,0.4793268230653638,0.09431445786245263,0.05105409640783054,dynamic_diagnostic,0.025,900.0,train
1,100.0,150.0,93.24888001464197,0.5707063755736215,0.4800988794196712,0.02698873939216012,0.0035502002258701593,dynamic_diagnostic,0.025,900.0,train
2,150.0,200.0,93.23974752893268,0.556854869241576,0.5290736600605328,0.05621575826885659,0.01335428234110514,dynamic_diagnostic,0.025,900.0,train
3,200.0,250.0,93.18883112104922,0.6555136001526733,0.5764649514680542,0.07403759691322034,0.020698664264488853,dynamic_diagnostic,0.025,900.0,train
0,50.0,100.0,89.19176141388876,0.6897240911682445,0.5716315888326164,0.0687767810780946,0.019567189919733274,dynamic_diagnostic,0.025,950.0,validation
1,100.0,150.0,89.0300326071854,0.7271637497229477,0.6235077666019322,0.05860026678597628,0.010593920944013346,dynamic_diagnostic,0.025,950.0,validation
2,150.0,200.0,89.01979456959485,0.6523183617318722,0.5375443400205739,0.03995405173706297,0.0060650960178956215,dynamic_diagnostic,0.025,950.0,validation
3,200.0,250.0,89.03857989188072,0.6911407291255927,0.6171819156943741,0.028630313059308018,0.0022096671985160077,dynamic_diagnostic,0.025,950.0,validation
0,50.0,100.0,85.9023627653042,1.6421234666011202,1.5628583390856505,0.053576471045534126,0.0005890501037856266,dynamic_diagnostic,0.025,1000.0,validation
1,100.0,150.0,85.66537914053308,1.4435302281248,1.3556735828602768,0.20548515119638142,0.016559002972354908,dynamic_diagnostic,0.025,1000.0,validation
2,150.0,200.0,85.68892773698248,1.3868807134228973,1.2551550680382206,0.14191754550548272,0.008996605788068268,dynamic_diagnostic,0.025,1000.0,validation
3,200.0,250.0,85.64691943557132,1.4331531773597277,1.3171139025127019,0.07935196235826217,0.0011981575753001739,dynamic_diagnostic,0.025,1000.0,validation
0,50.0,100.0,79.19357411264886,1.1144492809936395,0.958856932596504,0.06594752032227563,0.0007316563344822447,dynamic_diagnostic,0.025,1100.0,validation
1,100.0,150.0,79.07695766889584,1.1118142746308024,1.0259806739783528,0.3817859018483441,0.00873703923773328,dynamic_diagnostic,0.025,1100.0,validation
2,150.0,200.0,79.11850298571083,1.2774733946769743,0.9509621385610103,0.11656066756522031,0.005192491350564099,dynamic_diagnostic,0.025,1100.0,validation
3,200.0,250.0,78.956372327199,1.1285782328643563,0.959487663685465,0.27306295536349484,0.027368328714832524,dynamic_diagnostic,0.025,1100.0,validation
0,50.0,100.0,73.836584720061,1.1310856466660937,1.041383855993999,0.16550833098806655,0.027556134954739187,dynamic_diagnostic,0.025,1200.0,train
1,100.0,150.0,73.74694105479377,1.0115385303983828,0.924662547435048,0.06243318173390599,0.004728676868664405,dynamic_diagnostic,0.025,1200.0,train
2,150.0,200.0,73.68236122232243,0.9683212967696875,0.9021710727393639,0.11521573160737415,0.014682204838336266,dynamic_diagnostic,0.025,1200.0,train
3,200.0,250.0,73.66832182340686,1.2320668933778762,1.0977019716984984,0.04875916361415615,0.0023737707883434433,dynamic_diagnostic,0.025,1200.0,train
0,50.0,100.0,88.34975222823239,1.1175648568638081,0.878069457929044,0.9449432556585091,0.41220099899340734,dynamic_diagnostic,0.0125,50.0,validation
1,100.0,150.0,88.79905493933839,0.44921872065384605,0.39692291303332183,0.8849390827341226,0.5776120287511599,dynamic_diagnostic,0.0125,50.0,validation
2,150.0,200.0,88.64694575913423,0.29927397571161407,0.27689219350789074,0.2743189557863809,0.08811801482150239,dynamic_diagnostic,0.0125,50.0,validation
3,200.0,250.0,88.94985389395138,0.5301172888638916,0.462652909523527,0.24531303497217133,0.31668474019395076,dynamic_diagnostic,0.0125,50.0,validation
0,50.0,100.0,166.07649146248153,1.1194352305001871,0.788342390512355,2.811204273625248,0.9329120256805832,dynamic_diagnostic,0.0125,100.0,train
1,100.0,150.0,165.97940628947782,0.5722052484342157,0.5119341165598712,0.47212573728936386,0.41471960374658046,dynamic_diagnostic,0.0125,100.0,train
2,150.0,200.0,166.05364276322035,0.3054435636239248,0.2641462775676189,0.31985209626979066,0.06407719506704457,dynamic_diagnostic,0.0125,100.0,train
3,200.0,250.0,166.14948703087052,0.4702809538993904,0.4048813605986936,0.49462266583047787,0.14596225631623383,dynamic_diagnostic,0.0125,100.0,train
0,50.0,100.0,228.3995109300697,4.825084826796626,4.479953594207927,1.3187159597507558,0.9715670946201376,dynamic_diagnostic,0.0125,150.0,validation
1,100.0,150.0,226.89469251895952,0.641167400863111,0.59557039878041,0.24257927056738168,0.600194192830346,dynamic_diagnostic,0.0125,150.0,validation
2,150.0,200.0,227.04900485150722,0.3845692239679863,0.32757620370404084,0.2910772358734474,0.6221186327042298,dynamic_diagnostic,0.0125,150.0,validation
3,200.0,250.0,227.1448853989502,0.3455883330698555,0.2945346049227169,0.010941438907591682,0.006969847654694106,dynamic_diagnostic,0.0125,150.0,validation
0,50.0,100.0,274.6951664144065,12.201548796860266,10.352361526746563,5.333333421620218,0.9274392665495201,dynamic_diagnostic,0.0125,200.0,validation
1,100.0,150.0,272.5608891131973,0.37580719238320626,0.2598495018442577,0.10334404417797262,0.18742502913187908,dynamic_diagnostic,0.0125,200.0,validation
2,150.0,200.0,272.6777403325239,0.5838580481732834,0.5174669834458427,0.30437491976148207,0.7197799764667869,dynamic_diagnostic,0.0125,200.0,validation
3,200.0,250.0,272.9446764525478,0.7169245491373317,0.628346178104664,0.39289231935578045,0.8146138877006233,dynamic_diagnostic,0.0125,200.0,validation
0,50.0,100.0,303.64046004229,23.237646725858497,18.582652479600313,16.742104769809647,0.9700050075266515,dynamic_diagnostic,0.0125,250.0,train
1,100.0,150.0,301.9716221979658,0.36394663514903414,0.3041720213080339,0.16789713085340083,0.11839703240573762,dynamic_diagnostic,0.0125,250.0,train
2,150.0,200.0,301.9993254983449,0.4337123656184758,0.38582469346948756,0.3001443159615812,0.2316256028878576,dynamic_diagnostic,0.0125,250.0,train
3,200.0,250.0,302.12038023847754,0.41434295617511907,0.380816192379541,0.19681873738213418,0.3555541514571606,dynamic_diagnostic,0.0125,250.0,train
0,50.0,100.0,261.6808172565186,256.218692819266,210.74641474619648,113.84938938637814,0.5571052929976053,dynamic_diagnostic,0.0125,300.0,train
1,100.0,150.0,275.27281352829215,57.39994409827145,53.648015937444995,51.801170669229876,0.9679448043449052,dynamic_diagnostic,0.0125,300.0,train
2,150.0,200.0,276.7121789916755,42.385912319254516,37.98523681938008,38.563451094362044,0.9850220652245553,dynamic_diagnostic,0.0125,300.0,train
3,200.0,250.0,277.8630234806776,30.755312478601297,28.95199048223276,29.342085691401294,0.9938340830638502,dynamic_diagnostic,0.0125,300.0,train
0,50.0,100.0,205.26812962950447,293.8246704453811,283.49396154923113,256.758898330239,0.8388266571178427,dynamic_diagnostic,0.0125,350.0,train
1,100.0,150.0,177.65923525939658,294.80222532784455,286.1162413273972,272.3309522493397,0.8228116248863603,dynamic_diagnostic,0.0125,350.0,train
2,150.0,200.0,195.9953121408376,292.5951473009363,288.2596602894462,276.8202556069591,0.8278473661936081,dynamic_diagnostic,0.0125,350.0,train
3,200.0,250.0,201.07411467154856,294.7115101734438,281.63996377608896,259.6034350840561,0.8423862663926907,dynamic_diagnostic,0.0125,350.0,train
0,50.0,100.0,180.31108919880245,291.3671909331705,285.39265864739957,269.98403009421634,0.8173341770510759,dynamic_diagnostic,0.0125,400.0,validation
1,100.0,150.0,183.50779787516242,292.88304941093924,285.3175566222581,270.0337700148788,0.841906541469836,dynamic_diagnostic,0.0125,400.0,validation
2,150.0,200.0,182.67494887575856,293.6295273698395,287.65829196582,274.17477613584157,0.8273521649251727,dynamic_diagnostic,0.0125,400.0,validation
3,200.0,250.0,170.3879243699925,292.22527721428503,287.38014259396795,275.7575590555023,0.8155313970140214,dynamic_diagnostic,0.0125,400.0,validation
0,50.0,100.0,158.44085792120657,276.37835403889363,268.99654208047144,262.3276826353923,0.833630343574475,dynamic_diagnostic,0.0125,450.0,validation
1,100.0,150.0,169.51614734744533,272.67772200969506,267.2794619387802,260.14001548221216,0.8359636080608759,dynamic_diagnostic,0.0125,450.0,validation
2,150.0,200.0,164.33421579686402,272.4689711006391,265.2985657929383,248.11331232337778,0.8574906197683622,dynamic_diagnostic,0.0125,450.0,validation
3,200.0,250.0,155.11355912811533,271.918394395267,267.746582892068,258.0319230718946,0.8309990016733617,dynamic_diagnostic,0.0125,450.0,validation
0,50.0,100.0,143.10806072517627,236.37811645859557,232.5249652426176,224.1098694271934,0.856425896100528,dynamic_diagnostic,0.0125,500.0,train
1,100.0,150.0,150.33799789878012,234.65204783554938,228.51767765707967,218.14803308594097,0.8685768451398603,dynamic_diagnostic,0.0125,500.0,train
2,150.0,200.0,158.18834878374415,234.17460202808118,229.9388585025702,222.27250769081664,0.8692402814216411,dynamic_diagnostic,0.0125,500.0,train
3,200.0,250.0,142.44577156838557,233.25442883312616,227.8751934891688,221.56478878559875,0.8697222915992691,dynamic_diagnostic,0.0125,500.0,train
0,50.0,100.0,140.2051236054843,187.08450982376985,178.94040432037457,176.14800113538493,0.8989709375820237,dynamic_diagnostic,0.0125,550.0,validation
1,100.0,150.0,139.57511313840124,176.49208483095748,173.75067089823577,171.80176495388386,0.9107277815031095,dynamic_diagnostic,0.0125,550.0,validation
2,150.0,200.0,139.43619591807249,172.19422910370344,168.48065055844216,169.85192772609486,0.9211765707374963,dynamic_diagnostic,0.0125,550.0,validation
3,200.0,250.0,138.90385039771215,174.74183535164678,173.88983862098183,169.4895354339727,0.9171091963196435,dynamic_diagnostic,0.0125,550.0,validation
0,50.0,100.0,132.8927173038171,131.46371208149583,106.08921093451728,102.40988561593834,0.8982078460325124,dynamic_diagnostic,0.0125,600.0,validation
1,100.0,150.0,129.93841519174796,78.82084372363556,71.15220835768258,71.64422122533493,0.9733990191137527,dynamic_diagnostic,0.0125,600.0,validation
2,150.0,200.0,128.98862923380156,59.84788764974073,54.24661573939507,55.95361814650652,0.982886275601072,dynamic_diagnostic,0.0125,600.0,validation
3,200.0,250.0,129.5524310559827,48.301394710754124,43.2444885140967,44.61459070083456,0.986334245570406,dynamic_diagnostic,0.0125,600.0,validation
0,50.0,100.0,123.1299995098577,81.4301668240373,55.61344621558531,35.77997501346387,0.60046665639911,dynamic_diagnostic,0.0125,650.0,train
1,100.0,150.0,121.62673722899464,6.648649760008482,4.606942986649912,3.080840614813858,0.6425942979562276,dynamic_diagnostic,0.0125,650.0,train
2,150.0,200.0,121.54275207472293,0.9218687906344343,0.6269813763803285,0.35428509144312625,0.41536532888175126,dynamic_diagnostic,0.0125,650.0,train
3,200.0,250.0,121.48286775259143,0.5307488425460605,0.4357731609618014,0.13451699998167,0.13147607982017528,dynamic_diagnostic,0.0125,650.0,train
0,50.0,100.0,114.95033218680445,45.79465753856219,20.802742940157913,11.379315154811454,0.3448228982723479,dynamic_diagnostic,0.0125,700.0,validation
1,100.0,150.0,114.46627793126638,0.7089067825088051,0.4792572846563843,0.12653749147450077,0.09884602472934034,dynamic_diagnostic,0.0125,700.0,validation
2,150.0,200.0,114.32045834377743,0.4753111692453018,0.35958234399663525,0.09840285059685557,0.08476236145793425,dynamic_diagnostic,0.0125,700.0,validation
3,200.0,250.0,114.30945063007704,0.36161534099312576,0.25817687452882865,0.10132821814762456,0.17662540961355044,dynamic_diagnostic,0.0125,700.0,validation
0,50.0,100.0,108.43366534199932,0.7936638001270637,0.5376989601817144,0.05609441255000371,0.009705152301631381,dynamic_diagnostic,0.0125,750.0,validation
1,100.0,150.0,108.35320592688088,0.5368627194004034,0.46308912004883496,0.02110099252000217,0.0019393989940057477,dynamic_diagnostic,0.0125,750.0,validation
2,150.0,200.0,108.21660402677372,0.7757268162597768,0.5743934330566418,0.16263920337584417,0.07592223847092627,dynamic_diagnostic,0.0125,750.0,validation
