C_pF,C_th_pJ_per_K,S_e_mW_per_K,name,gamma,replay_step_ns,source_file,source_setting_mV,current_uA,temperature_min_K,temperature_max_K,temperature_mean_K,measured_resistance_mean_ohm,replayed_resistance_mean_ohm,resistance_rmse_ohm,resistance_log_rmse,fraction_above_major_heating_branch,late_invalid_resistance_fraction,outside_temperature_calibration_fraction,smoothing_window
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,200mv0_converted.csv,200.0,152.35217904164247,325.46785526272316,325.536551714378,325.5068106949924,1957.2703914348324,1954.1179598062345,11.04400014135552,0.005638879956317156,0.6831683168316832,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,250mv0_converted.csv,250.0,189.60094286792295,329.2051645094968,329.29870445506134,329.2559618146059,1680.6169070790982,1773.8625041092976,93.38206444742971,0.05408511906503925,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,300mv0_converted.csv,300.0,228.7136509323431,326.6731346382959,328.3772903896495,327.49706568272217,1017.9021323048438,1859.5852993502476,854.8703824248543,0.6293977430163334,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,350mv0_converted.csv,350.0,267.07439601247086,325.7073211193518,327.8165154036748,326.6944076557421,711.7171214286312,1897.699407294245,1194.3172995224609,1.0173991255193722,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,400mv0_converted.csv,400.0,303.3911472089279,327.63878261712955,329.3933667997502,328.5377895482046,618.8494207894227,1808.9304610148515,1194.3672500701268,1.0944683940760744,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,450mv0_converted.csv,450.0,341.9425303334189,329.23180959630156,330.63834136321066,329.9451665478906,543.6778432052596,1735.2333343808014,1193.5474508480645,1.1725031403626567,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,500mv0_converted.csv,500.0,381.06588239966646,331.1710718128901,332.26029689001064,331.7130870838578,488.4121672435573,1619.0902897296567,1131.9018087512666,1.2055893799458528,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,50mv0_converted.csv,50.0,37.79944238139679,315.21420010482706,315.2365686660664,315.2262981840385,2317.5257234282963,2517.05837136448,202.258569175658,0.08392067937109891,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,550mv0_converted.csv,550.0,419.61731636118117,333.00465036254775,333.97094949191455,333.5054511510769,441.17624883923725,1436.2163412264078,996.2403157556552,1.1845684659047886,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,600mv0_converted.csv,600.0,458.3699322834958,334.8667938042371,335.66723953440646,335.2494482932726,406.2137219772026,1141.4193574508818,736.9420184681941,1.0358343399667964,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,650mv0_converted.csv,650.0,495.4173600492479,336.40310902385136,336.994606695999,336.7119347905636,371.71004807550025,808.9565568678449,439.17476793359396,0.7796434077161237,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,700mv0_converted.csv,700.0,533.4180352284689,337.8528811072959,338.41787298363244,338.1300763213184,340.7151551339026,490.0401877223855,152.15664341111983,0.36787394351857833,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,750mv0_converted.csv,750.0,570.4337430744487,339.486870053126,339.9171826507547,339.6825711810223,317.67631504893757,242.91438867550085,76.41085325909104,0.27649206867219717,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,800mv0_converted.csv,800.0,606.6551780288738,341.1366709379603,341.4049389948251,341.25689859610304,298.2108713285761,112.4419702964254,185.85359652340398,0.9764604702257588,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,850mv0_converted.csv,850.0,646.2233016263873,342.8057070198155,343.11102118227495,342.9430747273717,279.40774791155536,52.83727215304233,226.59113135087432,1.666186193230395,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,900mv0_converted.csv,900.0,682.8259268820619,343.9579188600561,344.23968472081987,344.1107676241065,260.6128530389083,34.684544213927616,225.93747946244918,2.016996381981093,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,1.0,950mv0_converted.csv,950.0,722.372921341621,345.4455850928785,345.88454620096064,345.6720366529223,245.00311323851165,24.680479295182938,220.33147421707912,2.295461476336029,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,1000mv0_converted.csv,1000.0,759.2191989197131,346.61169234950376,347.0429148652916,346.8716135276668,230.55558060730556,20.964640494620447,209.60152506957067,2.397652215569963,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,100mv0_converted.csv,100.0,76.17083384633712,317.5713244067559,317.6235801579362,317.59360915617725,2245.5564588875172,2371.544892868193,128.21071659002877,0.05565637790907705,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,1100mv0_converted.csv,1100.0,834.7865599618726,349.97882588420055,350.3856324916479,350.2079198801096,209.96291429798154,18.544665232743366,191.4380619743236,2.426698708816019,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,1200mv0_converted.csv,1200.0,908.6058899457871,352.5077124457568,353.1425664701217,352.8335928156528,190.4078320014925,18.2850341796875,172.1415369891665,2.3430346437979925,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,150mv0_converted.csv,150.0,114.17150902555795,321.0724341436339,321.137134460767,321.10738003343084,2105.387001524954,2174.425701481281,70.32931522850198,0.032907403197237256,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,200mv0_converted.csv,200.0,152.35217904164247,325.46785526272316,325.536551714378,325.5068106949924,1957.2703914348324,1954.1132075243656,11.043651480845448,0.0056386978608794595,0.6831683168316832,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,250mv0_converted.csv,250.0,189.60094286792295,329.2051645094968,329.29870445506134,329.2559618146059,1680.6169070790982,1773.850911055461,93.37012249267974,0.05407838446182738,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,300mv0_converted.csv,300.0,228.7136509323431,326.6731346382959,328.3772903896495,327.49706568272217,1017.9021323048438,1858.454586217899,853.7364876601548,0.628801658901957,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,350mv0_converted.csv,350.0,267.07439601247086,325.7073211193518,327.8165154036748,326.6944076557421,711.7171214286312,1892.0501721070545,1188.733865589858,1.0144853391595559,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,400mv0_converted.csv,400.0,303.3911472089279,327.63878261712955,329.3933667997502,328.5377895482046,618.8494207894227,1796.1050457340657,1181.6210303496252,1.0874433673781392,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,450mv0_converted.csv,450.0,341.9425303334189,329.23180959630156,330.63834136321066,329.9451665478906,543.6778432052596,1719.6595688621596,1178.0006052197912,1.1635438583767352,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,500mv0_converted.csv,500.0,381.06588239966646,331.1710718128901,332.26029689001064,331.7130870838578,488.4121672435573,1586.510771194307,1099.3141498448665,1.185340208167174,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,50mv0_converted.csv,50.0,37.79944238139679,315.21420010482706,315.2365686660664,315.2262981840385,2317.5257234282963,2517.05837136448,202.258569175658,0.08392067937109891,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,550mv0_converted.csv,550.0,419.61731636118117,333.00465036254775,333.97094949191455,333.5054511510769,441.17624883923725,1385.379697894106,945.2350006802867,1.1486322616362847,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,600mv0_converted.csv,600.0,458.3699322834958,334.8667938042371,335.66723953440646,335.2494482932726,406.2137219772026,1118.279022518951,713.1004743965394,1.0154007783246246,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,650mv0_converted.csv,650.0,495.4173600492479,336.40310902385136,336.994606695999,336.7119347905636,371.71004807550025,726.2057072101253,355.66020714210794,0.6718477064732237,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,700mv0_converted.csv,700.0,533.4180352284689,337.8528811072959,338.41787298363244,338.1300763213184,340.7151551339026,442.1692390064202,103.11600769508631,0.2644614325262354,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,750mv0_converted.csv,750.0,570.4337430744487,339.486870053126,339.9171826507547,339.6825711810223,317.67631504893757,219.07479223874535,99.24561625651023,0.37454776890023783,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,800mv0_converted.csv,800.0,606.6551780288738,341.1366709379603,341.4049389948251,341.25689859610304,298.2108713285761,100.55310307870997,197.71025843016926,1.0874795994799504,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,850mv0_converted.csv,850.0,646.2233016263873,342.8057070198155,343.11102118227495,342.9430747273717,279.40774791155536,49.47042510533097,229.95110263093295,1.7314848148686524,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,900mv0_converted.csv,900.0,682.8259268820619,343.9579188600561,344.23968472081987,344.1107676241065,260.6128530389083,32.93442263461576,227.68622049322872,2.0686242807262376,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,1.0,950mv0_converted.csv,950.0,722.372921341621,345.4455850928785,345.88454620096064,345.6720366529223,245.00311323851165,24.080013463992884,220.9309995840548,2.3199484774120855,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,1000mv0_converted.csv,1000.0,759.2191989197131,346.61169234950376,347.0429148652916,346.8716135276668,230.55558060730556,20.075685123405833,210.48970950002314,2.4409741227164634,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,100mv0_converted.csv,100.0,76.17083384633712,317.5713244067559,317.6235801579362,317.59360915617725,2245.5564588875172,2371.5447115756497,128.21052077955835,0.05565629526982023,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,1100mv0_converted.csv,1100.0,834.7865599618726,349.97882588420055,350.3856324916479,350.2079198801096,209.96291429798154,18.40280583825442,191.57987375781042,2.434376941323602,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,1200mv0_converted.csv,1200.0,908.6058899457871,352.5077124457568,353.1425664701217,352.8335928156528,190.4078320014925,18.260640153790465,172.1658996754539,2.344369014195222,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,150mv0_converted.csv,150.0,114.17150902555795,321.0724341436339,321.137134460767,321.10738003343084,2105.387001524954,2174.4238377939355,70.3273369718636,0.032906493563165676,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,200mv0_converted.csv,200.0,152.35217904164247,325.46785526272316,325.536551714378,325.5068106949924,1957.2703914348324,1954.0900504234994,11.04157492950847,0.005637616543332545,0.6831683168316832,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,250mv0_converted.csv,250.0,189.60094286792295,329.2051645094968,329.29870445506134,329.2559618146059,1680.6169070790982,1773.8001624381188,93.31786971331093,0.054048914392306684,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,300mv0_converted.csv,300.0,228.7136509323431,326.6731346382959,328.3772903896495,327.49706568272217,1017.9021323048438,1826.0127944190904,820.9603093651357,0.6112400976072272,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,350mv0_converted.csv,350.0,267.07439601247086,325.7073211193518,327.8165154036748,326.6944076557421,711.7171214286312,1854.759713654471,1150.892516441222,0.9945783897447019,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,400mv0_converted.csv,400.0,303.3911472089279,327.63878261712955,329.3933667997502,328.5377895482046,618.8494207894227,1711.492405051052,1096.241002239874,1.0389680558546412,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,450mv0_converted.csv,450.0,341.9425303334189,329.23180959630156,330.63834136321066,329.9451665478906,543.6778432052596,1601.678926071318,1059.652854292432,1.0923333307685965,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,500mv0_converted.csv,500.0,381.06588239966646,331.1710718128901,332.26029689001064,331.7130870838578,488.4121672435573,1372.3329848487779,885.6417069061041,1.040129419614964,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,50mv0_converted.csv,50.0,37.79944238139679,315.21420010482706,315.2365686660664,315.2262981840385,2317.5257234282963,2517.05837136448,202.258569175658,0.08392067937109891,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,550mv0_converted.csv,550.0,419.61731636118117,333.00465036254775,333.97094949191455,333.5054511510769,441.17624883923725,1094.212127987701,655.7729176235374,0.9126600579289554,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,600mv0_converted.csv,600.0,458.3699322834958,334.8667938042371,335.66723953440646,335.2494482932726,406.2137219772026,761.6641235351562,359.3147873636557,0.6324536079583836,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,650mv0_converted.csv,650.0,495.4173600492479,336.40310902385136,336.994606695999,336.7119347905636,371.71004807550025,467.68714406230663,101.3016818429702,0.23911386495427317,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,700mv0_converted.csv,700.0,533.4180352284689,337.8528811072959,338.41787298363244,338.1300763213184,340.7151551339026,299.4444830866143,46.66447244907309,0.1497342931664387,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,750mv0_converted.csv,750.0,570.4337430744487,339.486870053126,339.9171826507547,339.6825711810223,317.67631504893757,145.22213503393797,172.7695226011314,0.786360526003575,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,800mv0_converted.csv,800.0,606.6551780288738,341.1366709379603,341.4049389948251,341.25689859610304,298.2108713285761,71.78907511493948,226.46028546056147,1.4247951554873828,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,850mv0_converted.csv,850.0,646.2233016263873,342.8057070198155,343.11102118227495,342.9430747273717,279.40774791155536,39.27682619755811,240.13969407701458,1.9624021586816858,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,900mv0_converted.csv,900.0,682.8259268820619,343.9579188600561,344.23968472081987,344.1107676241065,260.6128530389083,27.36388891994363,233.25374918231887,2.253946397552645,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,1.0,950mv0_converted.csv,950.0,722.372921341621,345.4455850928785,345.88454620096064,345.6720366529223,245.00311323851165,22.31304406647635,222.6961785197968,2.396180026501019,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,1000mv0_converted.csv,1000.0,759.2191989197131,346.6116923495037,347.04291486529155,346.8716135276668,230.55558060730556,20.649107866948192,209.9167232381139,2.412797159109252,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,100mv0_converted.csv,100.0,76.17083384633712,317.5713244067559,317.6235801579362,317.59360915617725,2245.5564588875172,2371.5448300201115,128.2106496036884,0.05565634965023987,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,1100mv0_converted.csv,1100.0,834.7865599618726,349.9788258842005,350.3856324916479,350.2079198801096,209.96291429798154,18.491684734231175,191.49102225751247,2.4295591773721164,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,1200mv0_converted.csv,1200.0,908.6058899457871,352.5077124457568,353.1425664701217,352.8335928156528,190.4078320014925,18.2753004319597,172.15125703155758,2.343566826257279,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,150mv0_converted.csv,150.0,114.17150902555795,321.0724341436339,321.137134460767,321.10738003343084,2105.387001524954,2174.4250609142946,70.32864462626311,0.032907094906573245,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,200mv0_converted.csv,200.0,152.35217904164247,325.46785526272316,325.536551714378,325.5068106949924,1957.2703914348324,1954.126356068224,11.038292609821639,0.0056359699099359836,0.6831683168316832,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,250mv0_converted.csv,250.0,189.60094286792295,329.2051645094968,329.29870445506134,329.2559618146058,1680.6169070790982,1773.8433547822556,93.3622630590761,0.05407395316960613,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,300mv0_converted.csv,300.0,228.7136509323431,326.67313463829583,328.3772903896495,327.49706568272217,1017.9021323048438,1848.841770285427,844.1838289467468,0.6237087891820301,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,350mv0_converted.csv,350.0,267.07439601247086,325.7073211193518,327.81651540367477,326.6944076557421,711.7171214286312,1877.4247128326115,1174.1206271841459,1.0068333947039323,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,400mv0_converted.csv,400.0,303.3911472089279,327.63878261712955,329.3933667997502,328.5377895482046,618.8494207894227,1771.6764000618812,1157.1231102161094,1.0738219888249532,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,450mv0_converted.csv,450.0,341.9425303334189,329.23180959630156,330.63834136321066,329.9451665478906,543.6778432052596,1689.9804276570235,1148.232539750717,1.1461757098684533,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,500mv0_converted.csv,500.0,381.06588239966646,331.1710718128901,332.26029689001064,331.7130870838578,488.4121672435573,1531.3699975344214,1043.9905914156777,1.150004921468366,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,50mv0_converted.csv,50.0,37.79944238139679,315.21420010482706,315.2365686660664,315.2262981840385,2317.5257234282963,2517.05837136448,202.258569175658,0.08392067937109891,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,550mv0_converted.csv,550.0,419.61731636118117,333.00465036254775,333.97094949191455,333.50545115107684,441.17624883923725,1296.4662203647122,855.9652038547762,1.082350133958188,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,600mv0_converted.csv,600.0,458.3699322834958,334.8667938042371,335.6672395344064,335.2494482932725,406.2137219772026,972.4739029383895,566.8237948748128,0.8757885687943696,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,650mv0_converted.csv,650.0,495.4173600492479,336.40310902385136,336.994606695999,336.7119347905636,371.71004807550025,641.7979150148901,270.5263203574382,0.5481040476290052,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,700mv0_converted.csv,700.0,533.4180352284689,337.8528811072959,338.41787298363244,338.1300763213184,340.7151551339026,389.0522787264078,49.34200654877317,0.1360405182938848,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,750mv0_converted.csv,750.0,570.4337430744487,339.4868700531259,339.9171826507546,339.6825711810223,317.67631504893757,188.98911882155014,128.92902871963284,0.5197947258835549,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,800mv0_converted.csv,800.0,606.6551780288738,341.1366709379602,341.4049389948251,341.25689859610304,298.2108713285761,90.36137080428624,207.88665828864922,1.1939856365274057,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,850mv0_converted.csv,850.0,646.2233016263873,342.80570701981543,343.11102118227495,342.9430747273717,279.40774791155536,45.94921901438496,233.46893016974923,1.805128259911521,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,900mv0_converted.csv,900.0,682.8259268820619,343.95791886005605,344.2396847208198,344.1107676241065,260.6128530389083,30.944119311795376,229.6749411799541,2.1308472980659414,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.5,950mv0_converted.csv,950.0,722.372921341621,345.44558509287845,345.8845462009606,345.67203665292215,245.00311323851165,23.42540455808734,221.5847824199027,2.347437867874217,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,1000mv0_converted.csv,1000.0,759.2191989197131,346.6116923495037,347.04291486529155,346.8716135276668,230.55558060730556,21.313443929842204,209.25312154320005,2.38120074231121,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,100mv0_converted.csv,100.0,76.17083384633712,317.5713244067559,317.6235801579362,317.59360915617725,2245.5564588875172,2371.5449315439355,128.21075738177146,0.055656395134162824,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,1100mv0_converted.csv,1100.0,834.7865599618726,349.9788258842005,350.3856324916479,350.2079198801096,209.96291429798154,18.610362591129718,191.37237755835613,2.4231630995240696,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,1200mv0_converted.csv,1200.0,908.6058899457871,352.5077124457568,353.1425664701217,352.8335928156528,190.4078320014925,18.293089328425946,172.13349147453278,2.342594453682583,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,150mv0_converted.csv,150.0,114.17150902555795,321.0724341436339,321.137134460767,321.10738003343084,2105.387001524954,2174.426163172958,70.32980635172183,0.03290762903871182,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,200mv0_converted.csv,200.0,152.35217904164247,325.46785526272316,325.536551714378,325.5068106949924,1957.2703914348324,1954.1211396774443,11.04304346659093,0.005638393575033392,0.6831683168316832,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,250mv0_converted.csv,250.0,189.60094286792295,329.2051645094968,329.29870445506134,329.2559618146058,1680.6169070790982,1773.8638456741182,93.38343033260882,0.054085889524033814,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,300mv0_converted.csv,300.0,228.7136509323431,326.67313463829583,328.3772903896495,327.49706568272217,1017.9021323048438,1859.5870325069616,854.8715305826545,0.6293982297392505,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,350mv0_converted.csv,350.0,267.07439601247086,325.7073211193518,327.81651540367477,326.6944076557421,711.7171214286312,1897.694959583849,1194.312525558311,1.0173965323446847,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,400mv0_converted.csv,400.0,303.3911472089279,327.63878261712955,329.3933667997502,328.5377895482046,618.8494207894227,1808.921279151841,1194.3575315412397,1.094462803170151,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,450mv0_converted.csv,450.0,341.9425303334189,329.23180959630156,330.63834136321066,329.9451665478906,543.6778432052596,1735.2214174176206,1193.5336146688805,1.172494225917086,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,500mv0_converted.csv,500.0,381.06588239966646,331.1710718128901,332.26029689001064,331.7130870838578,488.4121672435573,1619.0728179629486,1131.8819625645813,1.2055754882859007,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,50mv0_converted.csv,50.0,37.79944238139679,315.21420010482706,315.2365686660664,315.2262981840385,2317.5257234282963,2517.05837136448,202.258569175658,0.08392067937109891,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,550mv0_converted.csv,550.0,419.61731636118117,333.00465036254775,333.97094949191455,333.50545115107684,441.17624883923725,1436.1643525680693,996.1853503230138,1.1845279249255296,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,600mv0_converted.csv,600.0,458.3699322834958,334.8667938042371,335.6672395344064,335.2494482932725,406.2137219772026,1141.5357412206065,737.0613676136854,1.0359369007512644,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,650mv0_converted.csv,650.0,495.4173600492479,336.40310902385136,336.994606695999,336.7119347905636,371.71004807550025,808.9219511428682,439.1363282885431,0.7796025740066265,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,700mv0_converted.csv,700.0,533.4180352284689,337.8528811072959,338.41787298363244,338.1300763213184,340.7151551339026,489.8845504911819,151.98965934277086,0.36754314404762045,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,750mv0_converted.csv,750.0,570.4337430744487,339.4868700531259,339.9171826507546,339.6825711810223,317.67631504893757,242.8421863518139,76.47055580735717,0.2767434364827468,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,800mv0_converted.csv,800.0,606.6551780288738,341.1366709379602,341.4049389948251,341.25689859610304,298.2108713285761,112.35088778958462,185.94294447996234,0.9772421582854668,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,850mv0_converted.csv,850.0,646.2233016263873,342.80570701981543,343.11102118227495,342.9430747273717,279.40774791155536,52.810917467173965,226.61760994507966,1.6666973842159285,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,900mv0_converted.csv,900.0,682.8259268820619,343.95791886005605,344.2396847208198,344.1107676241065,260.6128530389083,34.70502158438806,225.9169733098489,2.016406914052716,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.5,950mv0_converted.csv,950.0,722.372921341621,345.44558509287845,345.8845462009606,345.67203665292215,245.00311323851165,24.6967355331572,220.3152459102953,2.2948084694900555,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,1000mv0_converted.csv,1000.0,759.2191989197131,346.6116923495037,347.04291486529155,346.8716135276668,230.55558060730556,20.961898879249496,209.60426473740694,2.3977828773211955,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,100mv0_converted.csv,100.0,76.17083384633712,317.5713244067559,317.6235801579362,317.59360915617725,2245.5564588875172,2371.5448880337253,128.2107117498784,0.05565637587092452,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,1100mv0_converted.csv,1100.0,834.7865599618726,349.9788258842005,350.3856324916479,350.2079198801096,209.96291429798154,18.544344798173054,191.4383821907832,2.426715983145334,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,1200mv0_converted.csv,1200.0,908.6058899457871,352.5077124457568,353.1425664701217,352.8335928156528,190.4078320014925,18.284411458685845,172.1421589304633,2.343068684554558,1.0,0.0,0.0,
