source_file,nominal_drive_mV,time_ns,current_corrected_uA,voltage_corrected_mV,current_smoothed_uA,voltage_smoothed_mV,voltage_slew_mV_per_ns,capacitive_current_uA,resistive_current_uA,effective_resistance_ohm,power_mW,case,gamma,replay_step_ns,conditional_temperature_K,replayed_resistance_ohm
950mv0_converted.csv,950.0,145.0,719.428583910876,177.30662999999998,722.0576024329138,176.31238714285698,-0.643425714285712,-0.2509360285714277,722.3085384614852,244.095670692751,0.12735194266981256,central,0.956269682,0.25,349.3450381306324,18.809579849243164
950mv0_converted.csv,950.0,146.0,723.8556149095459,175.92003,721.4826243478698,177.78513857142838,1.3390557142857062,0.5222317285714254,720.9603926192983,246.59487593420053,0.12817604330633336,central,0.956269682,0.25,349.33180438521657,18.810115814208984
950mv0_converted.csv,950.0,147.0,721.2714260182299,181.01333,723.3284871730126,178.9904985714284,0.704008571428588,0.27456334285714934,723.0539238301554,247.54792508874215,0.12941978232038712,central,0.956269682,0.25,349.3403913880493,18.80987548828125
950mv0_converted.csv,950.0,148.0,723.8556149095459,178.24003,721.5443777145463,179.19315571428555,-1.4674428571428564,-0.572302714285714,722.116680428832,248.1498635481886,0.12939836675996666,central,0.956269682,0.25,349.36046966565533,18.809288024902344
950mv0_converted.csv,950.0,149.0,719.788732450305,176.85333,722.4467553099433,176.05561285714268,-1.1889657142857146,-0.46369662857142874,722.9104519385148,243.53723533121166,0.1272724426568692,central,0.956269682,0.25,349.35720546623105,18.80939483642578
950mv0_converted.csv,950.0,150.0,724.2157634489739,174.98663,721.7810331376819,176.81522428571412,1.0807728571428612,0.42150141428571586,721.3595317233962,245.11386695520028,0.12754734739231,central,0.956269682,0.25,349.3358821843109,18.809999465942383
950mv0_converted.csv,950.0,151.0,721.2714260182299,180.08003,723.2976717664437,178.2171585714284,1.0872528571428575,0.4240286142857144,722.873643152158,246.53984864394258,0.1288284866887543,central,0.956269682,0.25,349.33190757749435,18.810115814208984
950mv0_converted.csv,950.0,152.0,723.495625235816,178.24003,721.3386557124978,178.98972999999984,-0.7329657142857258,-0.28585662857143307,721.6245123410692,248.0372090179248,0.12916337662530952,central,0.956269682,0.25,349.34435159527663,18.809757232666016
950mv0_converted.csv,950.0,153.0,719.788732450305,177.30662999999998,722.3233302789503,176.75122714285695,-0.5722057142857295,-0.22316022857143453,722.5464905075218,244.62263600326347,0.1277109788649691,central,0.956269682,0.25,349.3444114056452,18.809757232666016
950mv0_converted.csv,950.0,154.0,724.2157634489739,176.37332999999998,721.8118893954302,177.84531857142838,1.375617142857152,0.5364906857142893,721.2753987097159,246.57061489907258,0.12827545306126342,central,0.956269682,0.25,349.3357995304692,18.809999465942383
950mv0_converted.csv,950.0,155.0,721.2714260182299,181.01333,723.328541641252,179.50246142857125,1.1695271428571488,0.456115585714288,722.8724260555376,248.31831310547216,0.12975737977581187,central,0.956269682,0.25,349.3485153643556,18.80963897705078
950mv0_converted.csv,950.0,156.0,723.495625235816,179.62662999999998,721.215176213265,180.18437285714268,-0.8518014285714202,-0.33220255714285385,721.5473787704078,249.71939218211241,0.13001156193046112,central,0.956269682,0.25,349.3775874855581,18.808805465698242
950mv0_converted.csv,950.0,157.0,719.428583910876,178.24003,722.1484009883704,177.7988585714284,-1.3478000000000065,-0.5256420000000026,722.6740429883704,246.02911962383797,0.12849061996253164,central,0.956269682,0.25,349.39154773353016,18.808326721191406
950mv0_converted.csv,950.0,158.0,724.2157634489739,176.37332999999998,721.721090839973,177.48877285714266,-0.16762285714287373,-0.06537291428572076,721.7864637542588,245.9020524352351,0.12810899371663986,central,0.956269682,0.25,349.3854956002832,18.80853843688965
950mv0_converted.csv,950.0,159.0,721.2714260182299,178.69332999999997,723.2613686847332,177.46361285714266,0.07770857142857324,0.030306342857143564,723.231062341876,245.3760936131563,0.1283471972536987,central,0.956269682,0.25,349.3785285224175,18.808759689331055
950mv0_converted.csv,950.0,160.0,723.114347558433,176.85333,720.9301302982415,177.6441899999998,-0.700575714285705,-0.27322452857142493,721.2033548268129,246.31636668226346,0.1281175857934916,central,0.956269682,0.25,349.3721024888015,18.808975219726562
950mv0_converted.csv,950.0,161.0,719.0473062334929,176.85333,721.6781358244982,176.06246142857125,-0.4167714285714226,-0.16254085714285482,721.8406766816411,243.90764765147952,0.1270890462958352,central,0.956269682,0.25,349.3533998293168,18.809511184692383
950mv0_converted.csv,950.0,162.0,723.8556149095459,175.46662999999998,721.5715982172991,176.81064714285696,0.6251428571428477,0.2438057142857106,721.3277925030134,245.11830679547583,0.12753843379458624,central,0.956269682,0.25,349.33044683396986,18.81013298034668
950mv0_converted.csv,950.0,163.0,721.6315745576579,178.69332999999997,723.3763624861339,177.31274714285695,0.3733442857142819,0.14560427142856994,723.2307582147052,245.1675971035211,0.12823803255726074,central,0.956269682,0.25,349.32077338035,18.810388565063477
950mv0_converted.csv,950.0,164.0,723.114347558433,176.85333,720.9301575323611,177.55733571428553,-0.7417142857142807,-0.2892685714285695,721.2194261037897,246.1904509054828,0.12805779976437492,central,0.956269682,0.25,349.31692299231895,18.810504913330078
950mv0_converted.csv,950.0,165.0,718.6872371269139,176.37332999999998,721.5958547400128,175.8293185714284,-0.47505714285713907,-0.18527228571428425,721.7811270257271,243.6047604846298,0.12691028372265117,central,0.956269682,0.25,349.29988430033484,18.81098747253418
950mv0_converted.csv,950.0,166.0,724.2157634489739,175.46662999999998,721.59039429899,176.60722142857125,0.7211385714285683,0.28124404285714166,721.3091502561329,244.84261896006586,0.12738840481773941,central,0.956269682,0.25,349.2775840609044,18.811603546142578
950mv0_converted.csv,950.0,167.0,721.6315745576579,178.69332999999997,723.694109770523,177.27159571428552,0.9622785714285698,0.3752886428571422,723.3188211276658,245.08085582221713,0.1282238816314772,central,0.956269682,0.25,349.27018381871477,18.811830520629883
950mv0_converted.csv,950.0,168.0,723.495625235816,177.30662999999998,720.921074953403,178.5317785714284,0.36381000000000085,0.14188590000000034,720.779189053403,247.69274874028147,0.12868199057897586,central,0.956269682,0.25,349.2762868467636,18.81165313720703
950mv0_converted.csv,950.0,169.0,718.30595944953,179.14663,721.6721102754893,177.99921571428553,0.26897428571429316,0.10489997142857434,721.5672103040607,246.68418017398346,0.12843839751926772,central,0.956269682,0.25,349.28400525811224,18.81142234802246
950mv0_converted.csv,950.0,170.0,724.597041126358,177.76003,721.5813253370924,179.06972714285698,0.3444114285714335,0.13432045714285906,721.4470048799495,248.2091212959635,0.12918931831188396,central,0.956269682,0.25,349.29638160759987,18.811098098754883
950mv0_converted.csv,950.0,171.0,721.6315745576579,180.08003,723.980939520395,178.6880385714284,-0.018282857142864373,-0.007130314285717106,723.9880698346808,246.8107500890601,0.12936800814787344,central,0.956269682,0.25,349.31711557369425,18.810503005981445
950mv0_converted.csv,950.0,172.0,723.8556149095459,177.76003,721.0323762620594,179.03316142857125,-0.6727742857142829,-0.26238197142857034,721.294758233488,248.21081726288796,0.1291356808883983,central,0.956269682,0.25,349.3357252956761,18.809932708740234
950mv0_converted.csv,950.0,173.0,718.30595944953,178.69332999999997,721.949884680523,177.34248999999983,-0.76228571428571,-0.29729142857142693,722.2471761090944,245.54265612415836,0.1280851126066552,central,0.956269682,0.25,349.3399571179569,18.809778213500977
950mv0_converted.csv,950.0,174.0,724.957189665786,175.92003,721.6327751284392,177.50858999999983,-0.32608285714285046,-0.12717231428571169,721.759947442725,245.93854318036392,0.12811859058903208,central,0.956269682,0.25,349.3337904177518,18.80998992919922
950mv0_converted.csv,950.0,175.0,721.2714260182299,178.24003,723.806064698055,176.69032428571413,-0.1588628571428643,-0.06195651428571708,723.8680212123408,244.09190502681906,0.12790047540806668,central,0.956269682,0.25,349.3261908121028,18.81022071838379
950mv0_converted.csv,950.0,176.0,723.495625235816,175.92003,720.7031747607786,177.1908642857141,-0.22668714285715907,-0.08840798571429204,720.7915827464928,245.8281541115517,0.1277176835167189,central,0.956269682,0.25,349.3151268359018,18.810527801513672
950mv0_converted.csv,950.0,177.0,718.30595944953,177.30662999999998,721.8900104681137,176.2369499999998,-0.04228285714286528,-0.01649031428571746,721.9065007823995,244.12711314968752,0.12722659988306256,central,0.956269682,0.25,349.2980660275143,18.811010360717773
950mv0_converted.csv,950.0,178.0,724.957189665786,175.92003,721.56558855486,177.10629857142837,0.04953285714286437,0.019317814285717105,721.5462707405743,245.45383401351597,0.12779038925888084,central,0.956269682,0.25,349.2831325474218,18.811431884765625
950mv0_converted.csv,950.0,179.0,720.8901483408459,177.76003,723.490148908223,176.33601571428554,-0.44610714285713016,-0.17398178571428077,723.6641306939373,243.67107368606636,0.1276080495219109,central,0.956269682,0.25,349.2730414889491,18.81169319152832
950mv0_converted.csv,950.0,180.0,723.114347558433,174.98663,720.4508097895306,176.2140842857141,-0.39734857142858004,-0.1549659428571462,720.6057757323878,244.53604206352483,0.12698088690167936,central,0.956269682,0.25,349.25550063025116,18.812217712402344
950mv0_converted.csv,950.0,181.0,718.30595944953,176.37332999999998,721.5377643624512,175.54131857142838,0.574477142857134,0.22404608571428228,721.313718276737,243.36334402568613,0.12662036120995823,central,0.956269682,0.25,349.22936060320586,18.812950134277344
950mv0_converted.csv,950.0,182.0,724.2157634489739,176.37332999999998,721.238148193327,177.36303857142838,1.2095171428571518,0.47171168571428923,720.7664365076128,246.07560728107663,0.1278373252792907,central,0.956269682,0.25,349.2139652278385,18.813379287719727
950mv0_converted.csv,950.0,183.0,720.8901483408459,179.14663,723.2359456338875,177.96035285714268,0.30779142857143427,0.12003865714285937,723.1159069767446,246.10211328523008,0.12868596196219423,central,0.956269682,0.25,349.2204264801393,18.81319808959961
950mv0_converted.csv,950.0,184.0,723.114347558433,177.30662999999998,720.5760867406708,177.97862142857124,-0.42742142857143506,-0.16669435714285968,720.7427810978137,246.93777876967363,0.12827680658438337,central,0.956269682,0.25,349.23066679420555,18.81290054321289
950mv0_converted.csv,950.0,185.0,718.30595944953,177.30662999999998,721.2908598322256,177.1055099999998,0.19125714285713968,0.07459028571428448,721.2162695465113,245.56505098167125,0.1277313752383322,central,0.956269682,0.25,349.23053600733726,18.812902450561523
950mv0_converted.csv,950.0,186.0,723.495625235816,177.76003,720.9192366503156,178.36113571428552,0.7234314285714305,0.2821382571428579,720.6370983931728,247.50479278957877,0.1285336513072536,central,0.956269682,0.25,349.233170391999,18.812833786010742
950mv0_converted.csv,950.0,187.0,720.8901483408459,179.62662999999998,722.8964246707072,178.55237285714267,-0.4373342857142859,-0.1705603714285715,723.0669850421358,246.93752660652564,0.12910532591393342,central,0.956269682,0.25,349.24939335529393,18.812360763549805
950mv0_converted.csv,950.0,188.0,722.754199019004,176.85333,720.3721122613102,177.48646714285695,-1.4144599999999912,-0.5516393999999966,720.9237516613102,246.19311922218375,0.1279542097617403,central,0.956269682,0.25,349.2583705681935,18.812114715576172
950mv0_converted.csv,950.0,189.0,717.945890342951,175.92003,720.8617658489803,175.7234528571427,-0.4255028571428596,-0.16594611428571526,721.027711963266,243.7124814227601,0.1267014791518704,central,0.956269682,0.25,349.24250445216023,18.812583923339844
950mv0_converted.csv,950.0,190.0,723.114347558433,175.92003,720.610592370474,176.63546142857123,0.6811485714285652,0.26564794285714044,720.3449444276168,245.20955244424607,0.1272384616467106,central,0.956269682,0.25,349.22084523598755,18.81319236755371
950mv0_converted.csv,950.0,191.0,720.8901483408459,178.24003,722.9200434611155,177.08574999999982,0.02170285714285569,0.00846411428571372,722.9115793468297,244.96183912284488,0.1280173392123177,central,0.956269682,0.25,349.2140465406394,18.813379287719727
950mv0_converted.csv,950.0,192.0,723.114347558433,175.92003,720.5797224956658,176.67886714285694,-1.0895457142857197,-0.4249228285714307,721.0046453242372,245.04539365818385,0.1273862839406236,central,0.956269682,0.25,349.2090550143578,18.813508987426758
950mv0_converted.csv,950.0,193.0,717.945890342951,175.46662999999998,720.9852453482131,174.90665857142838,-0.5367800000000074,-0.20934420000000287,721.1945895482131,242.52353124417826,0.12614173583767074,central,0.956269682,0.25,349.1854971992949,18.814176559448242
950mv0_converted.csv,950.0,194.0,723.114347558433,174.53332999999998,720.5797224956658,175.60530714285693,0.5668485714285794,0.22107094285714596,720.3586515528086,243.77482905816606,0.12649880225894522,central,0.956269682,0.25,349.1549639609035,18.815034866333008
950mv0_converted.csv,950.0,195.0,720.8901483408459,177.30662999999998,722.8891803948372,176.04035571428554,0.3260871428571477,0.1271739857142876,722.7620064091229,243.5661450840528,0.1272352807050327,central,0.956269682,0.25,349.1377296495064,18.815521240234375
950mv0_converted.csv,950.0,196.0,723.114347558433,175.46662999999998,720.6704938170029,176.25748142857123,-0.6834285714285784,-0.2665371428571456,720.9370309598601,244.4838784240295,0.1270705453455768,central,0.956269682,0.25,349.12740093392216,18.815820693969727
950mv0_converted.csv,950.0,197.0,718.30595944953,175.46662999999998,721.2908598322256,174.67349857142838,-0.08951571428571015,-0.03491112857142696,721.3257709607971,242.15618740304458,0.12599649602345525,central,0.956269682,0.25,349.1052644817331,18.816438674926758
950mv0_converted.csv,950.0,198.0,723.495625235816,174.53332999999998,720.8883667755074,176.0784499999998,1.4445828571428763,0.5633873142857218,720.3249794612217,244.44307086462618,0.1268337058798136,central,0.956269682,0.25,349.08262858095753,18.81709861755371
950mv0_converted.csv,950.0,199.0,720.8901483408459,179.14663,722.9890411036619,177.56266428571413,1.2579142857143069,0.4905865714285797,722.4984545322333,245.76199875842423,0.12828875052905422,central,0.956269682,0.25,349.08478983135967,18.81700325012207
950mv0_converted.csv,950.0,200.0,723.114347558433,177.76003,720.6069566154789,178.59427857142842,-0.6057200000000051,-0.23623080000000202,720.843187415479,247.7574619408734,0.12873846901959643,central,0.956269682,0.25,349.10581146157546,18.81643295288086
950mv0_converted.csv,950.0,201.0,718.30595944953,177.30662999999998,721.4142848632188,176.35122428571412,-0.9112557142857156,-0.3553897285714291,721.7696745917902,244.33171757382675,0.1272849657665637,central,0.956269682,0.25,349.1149434348446,18.816181182861328
950mv0_converted.csv,950.0,202.0,723.8556149095459,174.98663,721.094088777556,176.771767142857,0.5862714285714219,0.22864585714285454,720.8654429204131,245.2215859130501,0.1274286582172597,central,0.956269682,0.25,349.1104379450893,18.816307067871094
950mv0_converted.csv,950.0,203.0,720.8901483408459,179.14663,722.9563056916464,177.52376714285697,0.5634414285714087,0.2197421571428494,722.7365635345036,245.6272120434681,0.12830291741052785,central,0.956269682,0.25,349.1165932506943,18.81612777709961
950mv0_converted.csv,950.0,204.0,722.754199019004,177.30662999999998,720.5010249674458,177.8986499999998,-1.039597142857147,-0.4054428857142874,720.90646785316,246.77077808689546,0.12824828740734542,central,0.956269682,0.25,349.13041431589085,18.815750122070312
950mv0_converted.csv,950.0,205.0,718.6872371269139,175.92003,721.5994768779477,175.44457285714267,-1.0472171428571357,-0.40841468571428297,722.007891563662,242.99536737358932,0.12667236613487287,central,0.956269682,0.25,349.1266257857591,18.81583023071289
950mv0_converted.csv,950.0,206.0,724.2157634489739,174.53332999999998,721.4306117180465,175.80421571428553,0.8011400000000037,0.31244460000000146,721.1181671180465,243.79390747689555,0.12677561380751126,central,0.956269682,0.25,349.108527770453,18.816364288330078
950mv0_converted.csv,950.0,207.0,720.8901483408459,178.24003,723.0471042471031,177.04685285714268,0.930654285714283,0.36295517142857037,722.6841490756746,244.9851059879875,0.12794895420359031,central,0.956269682,0.25,349.10473882299385,18.81644630432129
950mv0_converted.csv,950.0,208.0,722.754199019004,177.30662999999998,720.437474148862,177.6655242857141,-0.8194228571428539,-0.31957491428571305,720.7570490631476,246.4984900482719,0.12805367900442827,central,0.956269682,0.25,349.1139413472034,18.816194534301758
950mv0_converted.csv,950.0,209.0,718.6872371269139,175.92003,721.6975197092751,175.40800714285697,-1.103599999999986,-0.4304039999999945,722.127923709275,242.90434060748956,0.12666702000005298,central,0.956269682,0.25,349.1093842053465,18.816320419311523
950mv0_converted.csv,950.0,210.0,724.597041126358,174.08003,721.7792084516547,175.45832428571413,0.5074357142857195,0.19789992857143063,721.5813085230832,243.1580782557109,0.12660744722935308,central,0.956269682,0.25,349.0907949219185,18.81686019897461
950mv0_converted.csv,950.0,211.0,721.2714260182299,177.76003,723.2958402718867,176.4228785714284,0.9923642857142738,0.3870220714285668,722.9088182004582,244.04582449360498,0.12753765465159425,central,0.956269682,0.25,349.08245945797296,18.817100524902344
950mv0_converted.csv,950.0,212.0,722.372921341621,176.85333,720.0961489252445,177.44305285714267,-0.04420571428572373,-0.017240228571432255,720.1133891538159,246.4098786798712,0.1277791181747567,central,0.956269682,0.25,349.0864306631768,18.81698226928711
950mv0_converted.csv,950.0,213.0,717.945890342951,176.85333,721.1740322667574,176.33446714285697,0.12228857142856953,0.04769254285714212,721.1263397239003,244.52645456047364,0.1271594288578928,central,0.956269682,0.25,349.08619519257206,18.816986083984375
950mv0_converted.csv,950.0,214.0,724.597041126358,176.37332999999998,721.5250324114388,177.6876299999998,0.9996228571428531,0.3898529142857127,721.1351794971531,246.39989152089518,0.12813680095447358,central,0.956269682,0.25,349.08977846794005,18.816905975341797
950mv0_converted.csv,950.0,215.0,721.2714260182299,180.08003,723.4901080570435,178.33371285714267,0.46209000000000344,0.18021510000000135,723.3098929570434,246.55229327512282,0.128990538757332,central,0.956269682,0.25,349.1114899760415,18.816259384155273
950mv0_converted.csv,950.0,216.0,722.754199019004,177.30662999999998,720.3140218837491,178.61180999999982,-0.8388499999999937,-0.32715149999999754,720.6411733837491,247.85124219496564,0.1287150243385951,central,0.956269682,0.25,349.1372649904089,18.815526962280273
950mv0_converted.csv,950.0,217.0,717.945890342951,177.76003,721.1740322667571,176.65601285714268,-0.49675285714285167,-0.19373361428571215,721.3677658810428,244.8903613559497,0.1274339533242098,central,0.956269682,0.25,349.1453570122876,18.815290451049805
950mv0_converted.csv,950.0,218.0,724.2157634489739,175.92003,721.3071594529338,177.61830428571412,0.15731571428571556,0.06135312857142907,721.2458063243623,246.2659785724074,0.1281064570925158,central,0.956269682,0.25,349.146984152688,18.815237045288086
950mv0_converted.csv,950.0,219.0,721.2714260182299,179.14663,723.392065225716,176.97064428571412,-0.38555000000000916,-0.1503645000000036,723.542429725716,244.58917268030984,0.128045769956611,central,0.956269682,0.25,349.15454760513495,18.815006256103516
950mv0_converted.csv,950.0,220.0,722.754199019004,174.98663,720.2468489272303,176.8472042857141,-1.0700900000000075,-0.41733510000000296,720.6641840272304,245.3947458543769,0.12744744617406106,central,0.956269682,0.25,349.1548576903137,18.81500244140625
950mv0_converted.csv,950.0,221.0,717.564612665568,176.37332999999998,720.8653607527957,174.8304642857141,-0.12836571428572086,-0.050062628571431136,720.9154233813672,242.5117546600582,0.12603797818049656,central,0.956269682,0.25,349.13485535586824,18.81559181213379
950mv0_converted.csv,950.0,222.0,723.8556149095459,174.53332999999998,721.0015063872517,176.59047285714266,0.66515428571428,0.2594101714285692,720.742096215823,245.01201440059,0.12727618757880038,central,0.956269682,0.25,349.11494990012307,18.816146850585938
950mv0_converted.csv,950.0,223.0,721.2714260182299,178.69332999999997,723.3012666702593,176.16077285714266,-0.22552285714284892,-0.08795391428571109,723.389220584545,243.5214236601334,0.1274328041746995,central,0.956269682,0.25,349.11039902511635,18.816272735595703
950mv0_converted.csv,950.0,224.0,722.754199019004,174.08003,720.3085750597867,176.13942714285696,-1.1619099999999918,-0.4531448999999968,720.7617199597867,244.37955327689195,0.1269545564602171,central,0.956269682,0.25,349.1028692898981,18.816503524780273
950mv0_converted.csv,950.0,225.0,717.564612665568,175.46662999999998,720.7419357218026,173.83695285714268,-0.21485142857143558,-0.08379205714285988,720.8257277789455,241.16363520039752,0.12530614805812412,central,0.956269682,0.25,349.07436529097606,18.817304611206055
950mv0_converted.csv,950.0,226.0,723.495625235816,173.60002999999998,720.8266542600114,175.7097242857141,0.9295385714285658,0.3625200428571407,720.4641342171543,243.88406853401202,0.1265925543810419,central,0.956269682,0.25,349.04470570897547,18.818119049072266
950mv0_converted.csv,950.0,227.0,721.2714260182299,178.24003,723.1451606954905,175.6960299999998,0.5032285714285791,0.19625914285714588,722.9489015526334,243.0268994429179,0.12701925189565838,central,0.956269682,0.25,349.0343498104941,18.81842041015625
950mv0_converted.csv,950.0,228.0,722.754199019004,174.53332999999998,720.4392988348894,176.71618142857125,-0.026685714285719087,-0.010407428571430444,720.4497062634608,245.2859372309162,0.1273151210022146,central,0.956269682,0.25,349.0320066037522,18.818517684936523
950mv0_converted.csv,950.0,229.0,717.945890342951,177.30662999999998,721.0505527675247,175.64265857142837,0.4716200000000015,0.1839318000000006,720.8666209675247,243.65486410743537,0.1266149297821382,central,0.956269682,0.25,349.02564361715304,18.818700790405273
950mv0_converted.csv,950.0,230.0,723.8556149095459,175.92003,721.1013602875462,177.65942142857125,0.7257114285714437,0.28302745714286304,720.8183328304033,246.46906624997231,0.12806016796575675,central,0.956269682,0.25,349.0275170358858,18.81864356994629
950mv0_converted.csv,950.0,231.0,721.2714260182299,179.14663,723.3285212156625,177.09408142857126,-0.12954285714285163,-0.05052171428571214,723.3790429299482,244.81505672499966,0.12810614713235818,central,0.956269682,0.25,349.0440638867522,18.818161010742188
950mv0_converted.csv,950.0,232.0,723.114347558433,175.46662999999998,720.7068241328337,177.40033571428555,-0.7634342857142968,-0.29773937142857576,721.0045635042623,246.04606502360485,0.12790645161718803,central,0.956269682,0.25,349.0578110314174,18.817785263061523
950mv0_converted.csv,950.0,233.0,718.30595944953,177.30662999999998,721.3489229756672,175.56721285714266,-0.4826571428571498,-0.1882362857142884,721.5371592613815,243.3238684988396,0.126678268024381,central,0.956269682,0.25,349.0560549750521,18.817840576171875
950mv0_converted.csv,950.0,234.0,723.8556149095459,174.53332999999998,721.1939426778508,176.43502142857125,-0.18170571428571236,-0.07086522857142782,721.2648079064222,244.6189242765081,0.1272563718386439,central,0.956269682,0.25,349.0481254761641,18.818042755126953
950mv0_converted.csv,950.0,235.0,721.2714260182299,177.30662999999998,723.3285212156625,175.20380142857124,-0.4049314285714303,-0.15792325714285782,723.4864444728054,242.16597666351555,0.1267575753536764,central,0.956269682,0.25,349.0414407311802,18.81822967529297
950mv0_converted.csv,950.0,236.0,723.114347558433,173.60002999999998,720.583371867721,175.6251585714284,-0.6144642857142912,-0.23964107142857358,720.8230129391495,243.64532682623206,0.12659465594937291,central,0.956269682,0.25,349.0286406470893,18.818593978881836
950mv0_converted.csv,950.0,237.0,717.945890342951,175.92003,721.1740322667574,173.97487285714266,-0.16725285714285576,-0.06522861428571375,721.2392608810432,241.21658691267086,0.12547750871135901,central,0.956269682,0.25,349.00379464697,18.819316864013672
950mv0_converted.csv,950.0,238.0,723.8556149095459,173.14663,721.070490412738,175.29065285714267,0.3066557142857249,0.11959572857143272,720.9508946841665,243.1381306960356,0.12637595300712867,central,0.956269682,0.25,348.9788451739234,18.82000732421875
950mv0_converted.csv,950.0,239.0,721.2714260182299,176.85333,723.3285212156625,174.5881842857141,0.22668285714284764,0.08840631428571058,723.2401149013767,241.39726307841968,0.1262691784632226,central,0.956269682,0.25,348.96356904887114,18.8204402923584
950mv0_converted.csv,950.0,240.0,723.114347558433,173.60002999999998,720.6759542580256,175.74401857142837,-0.23657142857143754,-0.09226285714286064,720.7682171151685,243.82875714863408,0.12667070293438348,central,0.956269682,0.25,348.95245037765324,18.820751190185547
950mv0_converted.csv,950.0,241.0,718.30595944953,176.37332999999998,721.4724024748997,174.11504142857123,0.008748571428569107,0.003411942857141952,721.4689905320425,241.33406108025687,0.12561860317591605,central,0.956269682,0.25,348.9354258534571,18.821239471435547
950mv0_converted.csv,950.0,242.0,724.2157634489739,173.14663,721.3997418432383,175.7615157142855,0.774474285714291,0.3020449714285735,721.0976968718097,243.74161292811732,0.12674122418026967,central,0.956269682,0.25,348.92064804650624,18.821664810180664
950mv0_converted.csv,950.0,243.0,721.2714260182299,178.24003,723.3285212156621,175.6639899999998,1.0011457142857267,0.3904468285714334,722.9380743870908,242.9862200146649,0.12699418666975304,central,0.956269682,0.25,348.9206797171165,18.821664810180664
950mv0_converted.csv,950.0,244.0,722.754199019004,175.46662999999998,720.377572702333,177.76380714285696,0.30551571428571833,0.11915112857143015,720.2584215737617,246.80559340693827,0.12803587914565673,central,0.956269682,0.25,348.9338262048688,18.821292877197266
950mv0_converted.csv,950.0,245.0,717.945890342951,178.69332999999997,721.0505527675247,176.27502142857125,-0.0377271428571504,-0.014713585714288656,721.0652663532389,244.4647241435934,0.12710579527781563,central,0.956269682,0.25,348.94686967415043,18.8209228515625
950mv0_converted.csv,950.0,246.0,723.8556149095459,174.98663,721.1649111061301,177.68835285714266,0.46209428571428646,0.18021677142857173,720.9846943347015,246.45232312609215,0.12811058277154358,central,0.956269682,0.25,348.9599491788042,18.820552825927734
950mv0_converted.csv,950.0,247.0,721.2714260182299,179.62662999999998,723.1051810076052,177.19920999999982,0.21790571428572036,0.08498322857143094,723.0201977790338,245.08196388471384,0.1281186078604884,central,0.956269682,0.25,348.9821162025486,18.81989860534668
950mv0_converted.csv,950.0,248.0,722.372921341621,176.37332999999998,720.2232505624122,178.1241642857141,-0.15656142857139344,-0.06105895714284344,720.284309519555,247.29702137275032,0.12830004068128334,central,0.956269682,0.25,349.0045721933132,18.819238662719727
950mv0_converted.csv,950.0,249.0,717.945890342951,177.30662999999998,720.7092184658678,176.88608714285704,-2.0628342857142314,-0.8045053714285503,721.5137238372964,245.15969869860075,0.1276257394294513,central,0.956269682,0.25,349.0203037174928,18.818767547607422
950mv0_converted.csv,950.0,250.0,723.8556149095459,174.08003,722.8322293112888,173.99849571428564,-2.8875914285713975,-1.126160657142845,723.9583899684316,240.34322707672868,0.12596767081424326,central,0.956269682,0.25,349.01129792882244,18.81905174255371
1000mv0_converted.csv,1000.0,5.546246e-13,297.92619099628615,248.58663,298.42999497870875,248.78094428571404,-8.854474285715327,-0.0,298.42999497870875,833.6325050149973,0.07424369595398406,zero_electrical_C,0.956269682,0.25,321.9926684818634,2127.9794921874723
1000mv0_converted.csv,1000.0,1.0,324.24491530472415,238.85333,326.2148477016951,238.97903857142836,-7.956174285717509,-0.0,326.2148477016951,732.5817333426868,0.07795851067147601,zero_electrical_C,0.956269682,0.25,322.9622375927878,2078.449462890625
1000mv0_converted.csv,1000.0,2.0,361.15465972953115,231.92003,359.8065912243719,232.86859571428548,-5.305502857142855,-0.0,359.8065912243719,647.204918959005,0.08378765562716343,zero_electrical_C,0.956269682,0.25,323.95638159938005,2028.9964599609375
1000mv0_converted.csv,1000.0,3.0,391.07439283515714,229.60003,389.6309640594723,228.36803285714265,-5.033137142857129,-0.0,389.6309640594723,586.1136663211528,0.08897925680249373,zero_electrical_C,0.956269682,0.25,324.9877773540531,1978.92919921875
1000mv0_converted.csv,1000.0,4.0,412.1505490795721,222.64003,413.28077866887537,222.80232142857122,-5.985154285714287,-0.0,413.28077866887537,539.106420932977,0.09207991688923298,zero_electrical_C,0.956269682,0.25,326.0260545888171,1929.4918212890625
1000mv0_converted.csv,1000.0,5.0,439.3695653037311,216.16003,440.88560024283714,216.39772428571408,-4.331834285714294,-0.0,440.88560024283714,490.8251123795458,0.09540664056289103,zero_electrical_C,0.956269682,0.25,327.0522544012713,1881.082763671875
1000mv0_converted.csv,1000.0,6.0,474.53186647338015,213.38663,473.31538642662764,214.13865285714263,-1.3664857142857016,-0.0,473.31538642662764,452.42275868912185,0.10135511922595593,zero_electrical_C,0.956269682,0.25,328.0962077051495,1831.422607421875
1000mv0_converted.csv,1000.0,7.0,501.7508032646901,214.77333000000002,500.1757928391281,213.66475285714267,-0.9721714285714143,-0.0,500.1757928391281,427.1793155848784,0.1068699371620977,zero_electrical_C,0.956269682,0.25,329.17820745889384,1777.8671875
