bootstrap_sample,selected_trace_indices,fit_start_ns,fit_stop_ns,ambient_temperature_K,S_e_mW_per_K,C_th_pJ_per_K,tau_th_ns,fit_rmse_K
85.0,"0,0,0",16.0,33.0,314.4526332471906,0.003773067689481632,0.046739174158349925,12.387579021878414,0.8435665911034876
86.0,"1,2,0",15.0,36.0,314.38546579486894,0.00353786221689755,0.039060961917175036,11.040837523465989,0.9193704965486609
87.0,"1,1,1",14.0,35.0,314.32430954101267,0.003717124779850618,0.031904759078518995,8.583182155052961,0.7456921828546316
88.0,"0,1,1",16.0,37.0,314.4272257053512,0.0034574618458782648,0.028484234013964202,8.238481083434381,0.9185888265564806
89.0,"2,2,1",13.0,36.0,314.43357154316715,0.0036029531400318194,0.01950409634662953,5.413363868078862,1.2048904048114157
90.0,"1,1,2",14.0,37.0,314.45484222662066,0.003773815080879552,0.029420480397248466,7.795951780019789,1.0205207256612017
91.0,"2,2,0",17.0,33.0,314.29734585615927,0.003614685577832238,0.04626989404625834,12.800530793056376,0.7931094652715932
92.0,"0,2,1",15.0,33.0,314.2547570708028,0.0035296469685081834,0.03441518160386718,9.7503183493767,0.8418911730222371
93.0,"2,2,0",17.0,37.0,314.35473372018333,0.0038137168760241963,0.04452770793609832,11.67567215490797,0.8779181993911958
94.0,"2,0,2",13.0,33.0,314.2752591324262,0.0034885277265841196,0.050797381861258525,14.561266483324777,0.7915441722579086
95.0,"1,1,1",13.0,33.0,314.2799716348291,0.0034975300564983472,0.041543492247807866,11.877951461952646,0.4778585419040314
96.0,"2,0,2",16.0,37.0,314.30698815876895,0.0035941565343579622,0.06335997052973866,17.62860630138272,0.836085428874407
97.0,"1,0,2",17.0,37.0,314.3678180957839,0.003607041697529854,0.03384212361453827,9.382237981255878,1.0352830168094709
98.0,"1,2,1",16.0,33.0,314.3332253723512,0.003710138740617836,0.05664993739894045,15.268953901574779,0.5774039635809054
99.0,"1,0,1",15.0,33.0,314.4191516774869,0.003532991600639466,0.03598400628351126,10.185137795685167,0.5142303774614572
100.0,"1,2,1",14.0,34.0,314.2798930834095,0.0037330863854195618,0.0243630677113575,6.52625339893369,0.9596483379357907
101.0,"0,2,2",15.0,34.0,314.3522314907038,0.0037271024130961007,0.057758415331476035,15.49686832551944,1.1219849533637645
102.0,"0,2,2",13.0,36.0,314.3015027333923,0.0038379016721270705,0.04226427549170579,11.012339320377055,1.085533370098846
103.0,"0,0,2",16.0,33.0,314.37077777076104,0.003944097124375322,0.05196569673375968,13.175562136287441,0.7802261558715898
104.0,"2,2,2",13.0,36.0,314.2974676302533,0.0036218973649753627,0.05053676110901581,13.95311794246814,0.7678947960408975
105.0,"0,1,2",15.0,34.0,314.33128152820524,0.00380509483374691,0.047463182533569154,12.473587284244305,0.6421222715254105
106.0,"1,2,1",17.0,36.0,314.3691001496923,0.003388210155991795,0.037366030421600104,11.028250522040697,0.8842669126206574
107.0,"0,0,1",13.0,36.0,314.5024688698901,0.0043187293132905,0.025347956629245327,5.869308954196152,1.2603478573679785
108.0,"0,2,1",13.0,36.0,314.5366309443567,0.003686905625170638,0.1031647338484405,27.9813871947606,1.1035591405405527
109.0,"0,0,0",13.0,37.0,314.43917168689364,0.003509788337460181,0.03375759524769911,9.61812850290779,1.1323807409447035
110.0,"1,1,1",14.0,36.0,314.4909880329723,0.0036850716604071654,0.05301846166040632,14.387362457572477,0.7374793530615549
111.0,"0,2,0",16.0,36.0,314.28338271733696,0.003606057803106157,0.0446463271142582,12.38092386533602,0.9126088196868813
112.0,"2,2,2",15.0,35.0,314.35750063441617,0.003778691001160682,0.03208113211657389,8.490012045631591,0.8221284095293223
113.0,"1,1,0",14.0,33.0,314.54903997260624,0.003802643256035276,0.07786657273991536,20.476959708574096,0.8703903659836757
114.0,"0,0,0",16.0,37.0,314.51023925182704,0.0037570876392035617,0.048491289476559216,12.90661654271087,1.0800728579871717
115.0,"2,2,0",17.0,36.0,314.508633398128,0.0037050718036725555,0.052502752083493996,14.1705086609798,0.8778939822395239
116.0,"1,1,1",16.0,34.0,314.26772536979087,0.00347521826954672,0.029167071685597554,8.392874755864435,0.60056198400134
117.0,"1,0,2",17.0,33.0,314.35473372018333,0.0038137168760241963,0.09444885489296172,24.76556544790623,0.9032334347045368
118.0,"0,2,1",14.0,36.0,314.3074205011162,0.0035690080695093963,0.03038038903650561,8.512278046118782,1.0367553590110594
119.0,"2,0,2",16.0,33.0,314.44553221069265,0.0037180021546049063,0.0734305408689176,19.749999546926215,0.7783082555813088
120.0,"1,1,2",14.0,35.0,314.2937632318693,0.003749158217271516,0.046513901397579716,12.406491991535804,0.9100784577594556
121.0,"0,1,1",14.0,34.0,314.50608753941185,0.003788459460363286,0.04111970025575679,10.853936985724987,0.5764872301246049
122.0,"0,1,0",16.0,34.0,314.487782578186,0.004032476026210078,0.0313450544862727,7.773153338677712,0.9119322250381127
123.0,"1,1,2",14.0,35.0,314.4233743556801,0.0035575950487204537,0.0354410526736816,9.962081740143118,0.8311461710347559
124.0,"2,2,0",16.0,33.0,314.487782578186,0.004032476026210078,0.04088471514402963,10.138861304639951,0.8274083316794029
125.0,"2,2,1",16.0,35.0,314.5341280825078,0.0036617622480941995,0.062440386694858234,17.052004598975795,0.8654204015575926
126.0,"2,2,2",15.0,36.0,314.5250539081359,0.0034571530314593305,0.059713299350821744,17.27239112860897,0.765354251777159
127.0,"1,0,2",16.0,34.0,314.3960593768583,0.003664606999973475,0.07339553908819808,20.028215600944204,0.7903636938483899
128.0,"1,1,2",17.0,33.0,314.54903997260624,0.003802643256035276,0.07202284644300586,18.94020595508045,0.6540180453787837
129.0,"1,0,1",17.0,35.0,314.34859012792265,0.0036577973905523482,0.040167390919857666,10.981305586691384,0.6608011347712089
130.0,"2,2,2",17.0,34.0,314.34561129525304,0.003611182603892065,0.036255328655649705,10.039738399430256,0.7945623356931567
131.0,"0,0,0",15.0,33.0,314.3096898590263,0.0037555542114126057,0.03807677450688414,10.138789740053314,0.7697761676770466
132.0,"0,1,1",14.0,34.0,314.43890337706716,0.003598360725726416,0.048011065771275716,13.342482711091597,0.7603721291330175
133.0,"0,2,1",13.0,35.0,314.52062524123926,0.0037296541751328733,0.06072873037849318,16.282670598093627,1.0282632340010716
134.0,"2,0,0",14.0,36.0,314.3318120814939,0.003444817453620638,0.04685885780360577,13.602711445378702,0.9450348798018204
135.0,"1,1,2",16.0,36.0,314.3275412729541,0.003660741407268125,0.02602065995835085,7.1080300582523535,1.06004520445527
136.0,"2,0,0",14.0,37.0,314.3559569193847,0.0036522235851334205,0.03088742004276719,8.457154750463841,1.2891575258394106
137.0,"2,0,2",16.0,37.0,314.34308563445853,0.003731259349419325,0.06266677626468832,16.795073833299956,0.9196795085838668
138.0,"2,1,1",14.0,33.0,314.45893349141306,0.003648082559271045,0.05969346471896151,16.36296979279147,0.694187608624032
139.0,"0,0,0",15.0,34.0,314.4096059657145,0.0035183544723388386,0.07160398919060378,20.35155631803204,0.8531842159879991
140.0,"2,1,0",15.0,37.0,314.26530828827816,0.0037129046337278713,0.03362090127054645,9.055148081406557,1.0269509750736106
141.0,"0,1,0",17.0,34.0,314.3878622491952,0.003500242471430329,0.019965419785475554,5.704010493112194,0.9824918792218111
142.0,"0,2,2",16.0,35.0,314.48342171618503,0.003796820668247582,0.03353550782694824,8.832523513001869,1.0383281086029363
143.0,"2,2,2",17.0,35.0,314.5138283199617,0.004093761051265076,0.030832589040305655,7.531604471828565,1.0771819469812502
144.0,"0,2,0",15.0,35.0,314.2989549928432,0.0036860061124657723,0.04523766544908469,12.272813464984388,0.8779465646147946
145.0,"0,2,2",13.0,34.0,314.41120978996565,0.003676096559318078,0.05161328797225169,14.040242724697645,0.8002655282279135
146.0,"1,0,1",15.0,33.0,314.48828542781075,0.0034448119025285292,0.07922075832023862,22.997121631543866,0.7204059919814185
147.0,"2,1,1",15.0,35.0,314.2725222939196,0.0036825333136249142,0.052374989597330515,14.222543324604718,0.5990070165247866
148.0,"1,1,1",14.0,33.0,314.26234821272556,0.003737054883913149,0.01814092218776723,4.8543365701847785,0.7363856778567338
