source_setting_mV,current_uA,legacy_detected,legacy_frequency_MHz,late_frequency_MHz,late_peak_frequency_MHz,late_peak_period_cv,late_mean_mV,late_vpp_mV,late_robust_vpp_mV,late_periodic_vpp_mV,late_coherence,minimum_window_periodic_vpp_mV,amplitude_retention,sustained,amplitude_ratio,frequency_relative_error,frequency_comparable,mean_error_mV,retention_log_error,feature_score,candidate,dt_ns
150.0,114.17150902555795,False,,21.200714931707545,,,243.64330962192238,0.4573318178478871,0.3627380071908135,0.10212156836458504,0.38020562510960565,0.024681422794290496,0.03329443031564209,False,0.08919933290483796,1.0,False,3.3808696912293215,-3.9886590080517568,37.43312480979196,best_features,0.0125
200.0,152.16154020295048,False,,20.556819363528078,,,291.7706627237504,0.8085967732070003,0.7079260282367272,0.2683758750385333,0.8347381069481279,0.2205673284291679,0.04457787895372455,False,0.18371464894293954,1.0,False,-6.321353781200116,-2.5843472417890028,31.338088191949414,best_features,0.0125
250.0,189.60094286792295,False,,18.25707084918592,,,321.11260990610555,0.4751980127143156,0.3828098592651372,0.18719090440629907,0.48793771219909643,0.1505498118781587,0.007042107929688861,False,0.16312688424815164,1.0,False,1.6378864704620355,-3.479786303036999,32.87848397049484,best_features,0.0125
300.0,228.15229898524512,True,27.027027027027028,29.4147570312247,28.985507246376812,0.07246376811594203,245.26685041407595,293.88908990387847,255.1810436309218,192.1033408906111,0.725720354064864,158.31721807319263,0.7915817477229927,True,2.8004943330873777,-0.2855908936777941,True,12.553979453679887,-0.32577836395293974,9.85093599759893,best_features,0.0125
350.0,266.70376233691485,True,31.25,31.89290062862038,31.25,0.09375,228.09546218299346,338.221890605245,290.7441857492264,211.71355852250525,0.6550664514864589,216.98051487054164,0.7872307551291278,True,2.8981677207857497,-0.25127424246274377,True,38.15698066814193,-0.09204457388552126,10.703836544140401,best_features,0.0125
400.0,303.2005083702369,True,36.36363636363637,35.52673830996972,36.36363636363637,0.01818181818181818,216.4707343631644,380.35854105324387,368.84748251765916,285.27800962317605,0.643886942118178,205.79520926925412,1.0110065131074293,True,4.662657935644632,-0.2240952163387654,True,28.48565614534266,0.07361513221901249,18.924149006295924,best_features,0.0125
450.0,341.5718172250129,True,43.47826086956522,41.862667822808454,43.47826086956522,0.05892556509887897,202.17945284300717,392.63079624647054,379.7813616589085,299.43193325073753,0.6429557356760731,300.37039145247184,0.9949811894671555,True,6.466201654919928,-0.14437106244128806,True,16.16017726874972,0.052559275312687365,25.724824142338797,best_features,0.0125
500.0,380.88580812995247,True,46.51162790697674,46.362348388133555,43.47826086956522,0.0642824346533225,195.65650067548694,386.40012574137995,376.9815592974454,274.24100362142724,0.581658128738787,274.0159975662078,0.9904442443958675,True,8.495665405342967,-0.0996834400325759,True,9.399074932912669,0.11421455527173843,32.912944983630844,best_features,0.0125
550.0,419.0559644140832,False,,58.64656075274748,64.51612903225806,0.17407765595569782,179.33835396711558,365.12381168135863,345.2408989988184,203.26321670805888,0.45039297827290126,166.3359885264864,0.8750993600054157,True,10.001184791391037,0.09396960137429189,True,-5.777158247438848,-0.061560406651640795,37.57739562340985,best_features,0.0125
600.0,457.8085803363978,True,66.66666666666667,65.51337769436522,66.66666666666667,0.02631578947368421,141.17128079711253,274.5914121728127,268.92912883785874,253.5344543830878,0.8164675786471522,247.64278227395283,0.9988751074836172,True,10.456031447817214,0.17511508966028422,True,-44.957694813778545,0.11138885785889537,40.04095420278073,best_features,0.0125
650.0,494.4853744265939,True,76.92307692307692,75.22174951470285,76.92307692307692,0.035355339059327376,132.6972501936523,239.98548704399096,236.544484560077,224.09685078776255,0.8385293592192746,219.3320344491127,0.985938620660996,True,12.397509672960021,0.301031962464541,True,-51.39898874694177,0.09334439544263065,46.66772835711121,best_features,0.0125
700.0,532.8566832813709,True,83.33333333333333,85.74733789121782,83.33333333333333,0.042766686606638946,125.67072047104529,190.0987735628541,186.69210135483314,180.69562347176023,0.8869126699183577,178.88229693294502,0.9594877450098133,True,13.398890533167286,0.4399494236811199,True,-56.04135906360821,0.24936579951276094,50.737615148857444,best_features,0.0125
750.0,570.0736739678696,True,100.0,96.52334820383169,100.0,0.046662449954306226,120.47165726570152,125.10503564255568,122.40949730598759,122.67068710207802,0.9450053002088512,122.1871146791798,0.9435088002202582,True,8.810622115967849,0.5812438399479634,True,-60.611906397664754,-0.014706516836494763,40.965936250260995,best_features,0.0125
800.0,606.2950294894458,True,111.11111111111111,106.46298475030049,111.11111111111111,0.050507627227610534,115.2317486018443,17.006346153691283,11.965717602423652,8.678497210677097,0.7656792709068012,4.798906279071685,0.0841701801731979,False,1.2931297593748847,0.6975800015242848,True,-65.64983753676957,-2.5029980361303292,18.419810521005818,best_features,0.0125
850.0,645.4819548424252,True,111.11111111111111,42.99457853117221,,,109.57163366368385,0.4074310584343408,0.2755530858584052,0.06196304591964743,0.06226635756629728,0.052943318265441415,0.009923586452182685,False,0.049678743371446885,1.0,False,-70.86612574225677,-4.579734202148439,45.96997479775922,best_features,0.0125
900.0,682.444649204679,False,,116.52275206383271,,,104.71296755942059,0.46451569821986993,0.30761765281911835,0.04632468935156448,0.029165343879161254,0.044403123870902145,0.037045556782656135,False,0.05546057996234076,1.0,False,-73.17086511384672,-3.454992653425906,41.3351450269575,best_features,0.0125
950.0,721.2714260182299,False,,31.43584617456084,,,100.01880779371224,0.4166785479919639,0.34545929974885325,0.052162411315073556,0.027905210457960794,0.034640913779350184,0.15785860823321266,False,0.062283074270517845,1.0,False,-76.78435586965405,-1.7974817392034292,36.982228912358224,best_features,0.0125
1000.0,756.6243660265701,False,,19.862984898492012,,,96.01395860581091,1.2062337656317794,0.9037058178878397,0.10783351521651299,0.014909671813822745,0.10103463669331321,0.7946449703377413,False,0.14995035722498862,1.0,False,-78.84121990904056,-0.1393593999680688,34.179787197095166,best_features,0.0125
1100.0,834.7865599618726,False,,12.793019557431686,,,88.80902169723407,1.0511206437082876,0.7326912446725373,0.20790945069451183,0.09702490151184029,0.10451490905389278,0.9309182983552681,False,0.09313950686097384,1.0,False,-86.44008454038965,0.30403938811271947,38.30550290482391,best_features,0.0125
1200.0,906.8051472486442,False,,30.141487785426296,,,82.83119996109154,1.0633105637332818,0.8750333877780037,0.1101823039430911,0.0181169050076897,0.06015833832144358,0.9285041890314835,False,0.11123258644387134,1.0,False,-90.04932776168074,-0.16767319227119556,38.07930327199598,best_features,0.0125
50.0,37.99008122008859,False,,10.571702929285907,,,95.83776553437824,0.5474322897706543,0.5132201620322405,0.15363514874168815,0.5041857385966266,0.30443711423369396,0.07713808831799403,False,0.14919190756751188,1.0,False,7.361726425467367,-2.418889281605373,30.840274571573385,best_features,0.00625
100.0,76.17083384633712,False,,10.996397776951676,,,178.849549272664,0.3823045955676605,0.3132079449107721,0.13936310424700432,0.4843038018966809,0.23442370667658521,0.029986149959367436,False,0.06085607183452921,1.0,False,7.706581945931333,-4.06383157798598,39.71816277894593,best_features,0.00625
150.0,114.17150902555795,False,,21.4376729087657,,,243.6009981440132,0.4210176880184804,0.31660345461514794,0.10143041164351027,0.3536883521755352,0.025655520480771465,0.03275324411400722,False,0.07785458481659087,1.0,False,3.338558213320141,-4.005047119168785,37.6568575263314,best_features,0.00625
200.0,152.16154020295048,False,,21.456805626272992,,,291.78843405462567,0.9219052044780938,0.8359853048086165,0.23914711211737427,0.8362232552811293,0.2425087708189733,0.042824435695568784,False,0.21694745025396062,1.0,False,-6.303582450324825,-2.6244761230506093,31.14166333426845,best_features,0.00625
250.0,189.60094286792295,False,,19.377489977514582,,,321.16490088418067,0.5326276372691154,0.46151767537952537,0.14046494118766376,0.30950384411258136,0.08682639904041632,0.007091793253817567,False,0.19666667037948,1.0,False,1.6901774485371561,-3.4727556144609304,32.69876379692331,best_features,0.00625
300.0,228.15229898524512,True,27.027027027027028,29.36755002350666,,,245.10581854813842,295.66331836947484,252.13385211598919,193.26441267714046,0.7273140362363555,155.77588968646313,0.7902549047982161,True,2.7670528107549304,-0.2867374309808285,True,12.392947587742356,-0.3274559622483688,9.686252070227454,best_features,0.00625
350.0,266.70376233691485,True,31.25,28.05635235850336,27.397260273972602,0.0684931506849315,248.78705503858808,372.99590087144605,329.7227366918927,260.18909721345113,0.7727117287408652,192.53354530926725,1.0422052073610408,True,3.286709895254114,-0.34134201470211933,True,58.84857352373655,0.18852815109496762,15.381872030724994,best_features,0.00625
400.0,303.2005083702369,True,35.714285714285715,35.79713549606616,35.714285714285715,0.03571428571428571,216.5306004633144,379.7524739546575,368.190626008731,280.2860523182785,0.6350926753314531,205.20396374715756,1.0081112555020413,True,4.654354511169484,-0.21818973556115384,True,28.545522245492663,0.07074728603911495,18.820624085859436,best_features,0.00625
450.0,341.5718172250129,True,43.47826086956522,42.03008276748836,43.47826086956522,0.05892556509887897,203.22554179829507,392.1180348059206,379.2239567697334,296.01650163473755,0.6456770362048289,294.3704710358952,0.998243400020589,True,6.456711214417264,-0.14094927690544434,True,17.20626622403762,0.055832577762783976,25.682437092481212,best_features,0.00625
500.0,380.88580812995247,True,46.51162790697674,46.42635613495852,43.47826086956522,0.0642824346533225,195.98080119000448,384.8699030921271,370.05198154384476,271.8521556259788,0.584355858435011,266.8260313992207,0.9862081454602869,True,8.339500275927582,-0.09844046515239346,True,9.723375447430215,0.1099284142765551,32.33631423946864,best_features,0.00625
550.0,419.0559644140832,False,,59.00389900418479,60.60606060606061,0.19061002054140766,169.68829258576872,362.383612570545,294.4228981296765,182.81697489547128,0.44447855694766947,114.87865401182967,0.7270938334953604,True,8.529052668878235,0.10063524688637493,True,-15.427219628785707,-0.2468423021924177,32.66825814297487,best_features,0.00625
600.0,457.8085803363978,True,66.66666666666667,65.75602507843298,66.66666666666667,0.02631578947368421,140.81837755534698,274.4929070026586,268.0105780575823,251.74306070159363,0.8163557220225136,247.21490537712117,1.000614746234626,True,10.420317964913774,0.17946746184012907,True,-45.31059805554409,0.11312894089730278,39.98532594275329,best_features,0.00625
650.0,494.4853744265939,True,76.92307692307692,75.48445387624905,76.92307692307692,0.035355339059327376,132.5287951341364,238.3624399589401,233.9797877279095,221.3630830156242,0.8434150078518425,217.13667499127425,0.9842881749715253,True,12.263091599995267,0.3055756851678215,True,-51.567443806457675,0.0916690085489133,46.362176532094,best_features,0.00625
700.0,532.8566832813709,True,83.33333333333333,86.10697749696541,83.33333333333333,0.042766686606638946,126.63770041165742,187.70854828741824,184.2659009930537,177.9032791630509,0.8894818078770654,176.8792426223235,0.9716053310337571,True,13.224762153749523,0.4459888280027575,True,-55.07437912299608,0.2619159403871356,50.34098704174541,best_features,0.00625
750.0,570.0736739678696,True,100.0,96.86392959975281,100.0,0.046662449954306226,120.85517949235509,119.366407157565,117.34174480401985,117.57152821010179,0.9503724756659968,117.26714455676063,0.9293716359420034,True,8.445862409778742,0.5868232385527847,True,-60.228384171011186,-0.029803511300470546,39.869256873115724,best_features,0.00625
800.0,606.2950294894458,True,111.11111111111111,106.85631188491891,111.11111111111111,0.050507627227610534,115.25838032369691,13.479906180569401,9.090408170728082,6.165633863657999,0.718301978339218,3.1130098525167194,0.05935253159082636,False,0.9823963527312481,0.7038517050590967,True,-65.62320581491696,-2.8523439645131403,19.311465593400094,best_features,0.00625
850.0,645.4819548424252,False,,121.29125141472002,,,109.57404139596117,0.6300339705199605,0.4785300694079808,0.2271258266650733,0.3946672882853589,0.149371742908002,0.020965122523846302,False,0.08627293154632114,1.0,False,-70.86371800997945,-3.8317883708098264,41.85596373519053,best_features,0.00625
900.0,682.444649204679,False,,121.11464079722239,,,104.70223907252472,0.5668353017627652,0.34530950256454673,0.11816778005771876,0.1382262346109665,0.07394060856183424,0.046646687162633274,False,0.06225606724201272,1.0,False,-73.18159360074259,-3.2245391630447275,40.37432147616594,best_features,0.00625
950.0,721.2714260182299,False,,30.378848557252343,,,100.04295388349703,0.5096392155980709,0.372199613440344,0.07516985830597155,0.05083361608815917,0.04572616001362308,0.15584594053614323,False,0.0671041022320602,1.0,False,-76.76020977986926,-1.810313528357744,36.89216049319932,best_features,0.00625
1000.0,756.6243660265701,False,,20.234493914599728,,,96.01239551971878,1.2137364877146695,0.8918646771909948,0.11720060292426981,0.018479009437713634,0.10414681443644548,0.8056370292551835,False,0.14798557704730517,1.0,False,-78.8427829951327,-0.12562153152186717,34.21642088984619,best_features,0.00625
1100.0,834.7865599618726,False,,14.024071712175934,,,88.80355061197557,1.068480485278144,0.7396170204290087,0.19093234529112976,0.09327664477093156,0.08544216445744295,0.9282695566064922,False,0.0940199095452938,1.0,False,-86.44555562564815,0.30119003264413363,38.27542792188239,best_features,0.00625
1200.0,906.8051472486442,False,,30.188431745979422,,,82.86078438064465,1.055771160877498,0.8646852848615936,0.110557186029461,0.01839675096001414,0.05358427984731327,0.9050592450536338,False,0.10991715520632446,1.0,False,-90.01974334212764,-0.19324767896059636,38.122304969973555,best_features,0.00625
50.0,37.99008122008859,False,,10.53702796605988,,,95.77569128053513,0.5452343713353685,0.5128326870686521,0.154295846825491,0.5048711798973027,0.3074446333587502,0.07640960324849219,False,0.1490792694967013,1.0,False,7.29965217162426,-2.428378066854419,30.864644197961553,best_sustained,0.025
100.0,76.17083384633712,False,,10.949010382288112,,,178.74299180959892,0.384107622223695,0.31836371891989756,0.14137364804379335,0.49009020477939425,0.237613591531122,0.029378734737494857,False,0.06185783490778498,1.0,False,7.600024482866246,-4.084296080643016,39.78288477634786,best_sustained,0.025
150.0,114.17150902555795,False,,21.26225318257635,,,243.67077629935693,0.38689401965544334,0.2887102044513483,0.10220374894423863,0.3782667889480146,0.016585817088985627,0.02952738872934345,False,0.07099547643027314,1.0,False,3.4083363686638677,-4.108730869137492,38.19153104017436,best_sustained,0.025
200.0,152.16154020295048,False,,20.84932125537625,,,291.74370519703484,0.8054973160337227,0.7067935046542289,0.28496510239585043,0.8580192462109981,0.03322575189216201,0.08154425571978652,False,0.1834207465236479,1.0,False,-6.348311307915651,-1.9804391023535948,29.906691362018396,best_sustained,0.025
250.0,189.60094286792295,False,,17.010140827307275,,,318.55895896060673,0.48512218011984487,0.3732432821224734,0.13880693795594423,0.4042675408392311,0.16151814070192977,0.010185736897419192,False,0.15905027575850073,1.0,False,-0.9157644750367808,-3.1107054519145327,31.63119877841105,best_sustained,0.025
300.0,228.15229898524512,False,,22.314341749780787,,,228.37809900701276,368.6945769903233,367.1906061668447,319.4066869457875,0.7567853235782427,271.90052513629155,1.0005933109941967,True,4.029747653279684,-0.45804179409992407,True,-4.334771953383296,-0.0914631059290911,19.365557265375323,best_sustained,0.025
350.0,266.70376233691485,True,27.77777777777778,27.856864699850195,27.397260273972602,0.0136986301369863,211.21415046132313,393.68583986908186,392.87951011207514,371.7418693702014,0.7510188130515588,340.37952670818686,1.0009509081248953,True,3.916263059330893,-0.34602523715603395,True,21.275668946471598,0.14813974740425814,16.858180883897546,best_sustained,0.025
400.0,303.2005083702369,True,31.25,31.851299694363664,31.746031746031747,0.015873015873015872,212.91541706050188,410.8747139867998,408.7848831889203,390.79705712986777,0.7819212810037641,365.60649700834006,1.0052515450438682,True,5.167512779434869,-0.30436688043075666,True,24.93033884268013,0.06790655372748629,22.26163282254621,best_sustained,0.025
450.0,341.5718172250129,True,35.08771929824562,35.26416921425115,35.08771929824562,0.017543859649122806,185.82414282144086,422.1906265975589,420.409878774211,413.06144077585697,0.7936997594505898,387.67530753217403,1.0004041683315208,True,7.157947514854624,-0.27923743975435633,True,-0.19513275281659048,0.05799480905057097,29.835349973765897,best_sustained,0.025
500.0,380.88580812995247,True,38.46153846153846,38.34231847069058,38.46153846153846,0.01790143749839361,198.0473541582328,427.8960197376061,422.46037199837644,414.7995372097273,0.8067930064996962,414.4573712867967,0.9931161461919165,True,9.520577012317665,-0.2554254590877666,True,11.789928415658522,0.11690860323192044,37.96410118686907,best_sustained,0.025
550.0,419.0559644140832,True,41.666666666666664,41.48994035763308,41.666666666666664,0.0,190.30902983625074,426.04201127322415,420.63829173129744,410.4310156508974,0.8029027018990388,399.4789785453719,0.999467590022217,True,12.185350281903176,-0.22606316668012572,True,5.193517621696316,0.07132488636947762,45.48786213545386,best_sustained,0.025
600.0,457.8085803363978,True,45.45454545454545,44.847745045272184,45.45454545454545,0.021107665110046196,158.55737808804156,418.1761400074713,409.5335199488489,389.1898262269175,0.8069773771771227,389.6203239919007,1.003302555879669,True,15.922765161308279,-0.19556487858403604,True,-27.571597522849515,0.11581149796093229,54.84157067611763,best_sustained,0.025
650.0,494.4853744265939,True,47.61904761904762,48.50387444075051,47.61904761904762,0.020868082018902136,160.97044109460018,401.36809456322175,396.21851337910726,381.4159742168719,0.7889623775264354,372.3501107857868,0.9889952868705837,True,20.766169464313815,-0.16107919108623237,True,-23.1257978459939,0.096439859689462,64.01264526219038,best_sustained,0.025
700.0,532.8566832813709,True,52.63157894736842,52.79822080056034,52.63157894736842,0.02309401076758503,142.84784046725022,374.07175558831284,369.7617691844033,355.19656746150997,0.800002534922875,345.05731433758797,0.9782583059757732,True,26.537799042904325,-0.11336293950483134,True,-38.864239067403275,0.2687400081154024,73.18899632271722,best_sustained,0.025
750.0,570.0736739678696,True,58.8235294117647,58.59149268330286,58.8235294117647,0.023255813953488372,137.07564741843092,340.29275726784647,336.33728248324945,326.1853885184646,0.7914617616482669,319.24550177520865,1.0000821133003035,True,24.208421443509135,-0.04015516864187074,True,-44.00791624493536,0.04352518010224576,68.94214886534073,best_sustained,0.025
800.0,606.2950294894458,True,66.66666666666667,65.18332483779133,66.66666666666667,0.030743773095067282,135.3451162710912,300.2534399935194,296.43836572700576,295.4976262050515,0.8183555614525204,289.34210666992226,1.002309503644915,True,32.03596184355905,0.03936508014522344,True,-45.53646986752267,-0.025776620115846572,78.161081984815,best_sustained,0.025
850.0,645.4819548424252,True,71.42857142857143,72.56204676379872,71.42857142857143,0.026940578042166135,125.82691810749907,253.0452561253086,250.90687077545243,252.01870066453628,0.8550042879976135,246.92094854687053,0.9917072115593636,True,45.23534187452931,0.1375240654758687,True,-54.61084129844156,0.024779318457212783,88.83941758049548,best_sustained,0.025
900.0,682.444649204679,False,,30.85941828551704,,,118.23260737751824,0.2504426007365623,0.1912735550689888,0.061960583455833475,0.11372160702559075,0.0354581029151941,0.002726332270429795,False,0.03448482945750358,1.0,False,-59.65122529574907,-6.0641838578627985,53.657701481296094,best_sustained,0.025
950.0,721.2714260182299,False,,33.1683867367145,,,115.2825134475115,0.2427219144559558,0.1997778474304397,0.04802007980199533,0.056499125268456574,0.04580716538771259,0.2131580524247453,False,0.0360180736722389,1.0,False,-61.520650215854786,-1.4971475662779312,35.79098259835467,best_sustained,0.025
1000.0,756.6243660265701,False,,19.232162924510302,,,107.02226021010553,0.6897226844091477,0.5677875500496299,0.07868180136748566,0.019865348794041116,0.04818540694084734,0.8057533296475337,False,0.09421201487540933,1.0,False,-67.83291830474595,-0.12547718364004012,34.36416660325047,best_sustained,0.025
1100.0,834.7865599618726,False,,14.700864759962274,,,103.55425623944122,0.5930971621606886,0.44455694941554214,0.11577316396407461,0.08813026657150602,0.14240872968857984,1.1257504024180425,False,0.05651195553549714,1.0,False,-71.6948499981825,0.4940729882034145,38.26682767406449,best_sustained,0.025
1200.0,906.8051472486442,False,,31.247053731337928,,,97.10114013772234,0.7134382063318299,0.5666849710557926,0.08451753787074037,0.025883944291156147,0.04642948881774596,1.0271031939560111,False,0.07203591989726213,1.0,False,-75.77938758504995,-0.06675039881499072,37.925785886982375,best_sustained,0.025
50.0,37.99008122008859,False,,10.582928842555992,,,95.78851254918096,0.5471417171273742,0.5133989625308146,0.1532244911765403,0.5031106233041677,0.30421357892071443,0.07640081942075573,False,0.14924388445663225,1.0,False,7.312473440270097,-2.428493030579965,30.863582497627355,best_sustained,0.0125
100.0,76.17083384633712,False,,11.16345194085265,,,178.76353578827934,0.3828112295088886,0.314176509691805,0.13663235213327288,0.47476481663142156,0.23115218172673224,0.029209700679512098,False,0.061044263254474596,1.0,False,7.620568461546668,-4.0900663158707395,39.824693119381116,best_sustained,0.0125
150.0,114.17150902555795,False,,21.29002187417983,,,243.693079943053,0.3878924059080475,0.2915116312731527,0.09866627156720281,0.3699905854290966,0.016009325378727828,0.029671721458956808,False,0.07168436317148309,1.0,False,3.4306400123599303,-4.103854680453574,38.160997925167564,best_sustained,0.0125
200.0,152.16154020295048,False,,20.788096319719422,,,291.7503041968528,0.7702114103290683,0.6730869118748615,0.2739028038629604,0.8358102046193874,0.029326874237369228,0.07975602834390684,False,0.1746735121904961,1.0,False,-6.341712308097669,-2.0026126608604984,30.03766649650523,best_sustained,0.0125
250.0,189.60094286792295,False,,16.95905558432981,,,318.59528917098004,0.47686693759624177,0.36829635073661393,0.13493037633814217,0.39550309004018347,0.15265654985750532,0.009823832763866867,False,0.15694223835028515,1.0,False,-0.8794342646634732,-3.1468825021821143,31.759137706126992,best_sustained,0.0125
300.0,228.15229898524512,False,,22.45872366264026,,,228.59481748066807,368.6213850472331,367.340909442906,318.73124002080607,0.7550212571298728,276.2078048299104,0.9979512464597955,True,4.031397162455072,-0.4545351272515279,True,-4.11805347972799,-0.0941070960905314,19.293027993771826,best_sustained,0.0125
350.0,266.70376233691485,True,27.77777777777778,27.895947456745454,,,213.32958603938553,393.7096108144479,392.29130965570283,365.03330323321615,0.7485427342329243,335.4417757532572,1.0013202496564655,True,3.9103998171421734,-0.3451077205242358,True,23.391104524534,0.14850866999930612,16.871414218504015,best_sustained,0.0125
400.0,303.2005083702369,True,32.25806451612903,32.061303004995665,31.746031746031747,0.015873015873015872,217.37426314813231,410.51238076797966,407.8419864717562,385.8248580213903,0.7825394574096741,362.512990352506,1.0037917030437564,True,5.15559347655453,-0.2997804032855035,True,29.389184930310563,0.0664532826160424,22.288073866122325,best_sustained,0.0125
450.0,341.5718172250129,True,35.714285714285715,35.66399493777508,35.714285714285715,0.0,185.06075033093524,421.9277474003507,417.7630821717483,408.6951314986415,0.7760162618696909,385.5135982343883,0.9983794423424874,True,7.112882847920147,-0.27106542213533025,True,-0.9585252433222138,0.05596885019162979,29.542029621944792,best_sustained,0.0125
500.0,380.88580812995247,True,38.46153846153846,39.01892732627847,38.46153846153846,0.018366409900949284,194.4367488866655,427.2728193702615,422.62752793311637,410.8428192078021,0.7963460735546157,410.6079999935127,1.0028779544830064,True,9.524344042446975,-0.242286302455608,True,8.179323144091228,0.12669008116277058,37.7697608345084,best_sustained,0.0125
550.0,419.0559644140832,True,41.666666666666664,41.958472301187236,41.666666666666664,0.018232113763882916,191.09381966738155,425.99044745534826,422.2153022106138,414.65213296233827,0.7905738654478356,398.12685556140366,1.009877388088604,True,12.231034247120917,-0.21732335829337313,True,5.978307452827124,0.0816863636795463,45.53286804235559,best_sustained,0.0125
600.0,457.8085803363978,True,45.45454545454545,45.52093999184366,45.45454545454545,0.0,165.86390569618487,417.0365461509665,409.51273700177484,382.0661417823557,0.8060424172889521,382.20827974868826,0.9885271416393837,True,15.921957115154543,-0.18348976403735884,True,-20.265069914706203,0.10097520419280355,54.504999630592536,best_sustained,0.0125
650.0,494.4853744265939,True,50.0,49.22501462090409,50.0,0.021383343303319473,159.68498904158068,399.9998320438548,393.59144500548894,377.7713339667439,0.7994646261691158,365.57231566286293,0.9798189758543194,True,20.628482442635704,-0.14860638328994658,True,-24.4112498990134,0.08711812971462723,63.66622552158111,best_sustained,0.0125
700.0,532.8566832813709,True,52.63157894736842,54.00694904539976,54.054054054054056,0.02702702702702703,143.12402851140155,373.1893290925941,367.46170163108155,349.3815495878159,0.8033074565145978,342.5123951975691,0.9939701341690206,True,26.372723214081372,-0.09306484533248882,True,-38.58805102325195,0.2846734165111284,72.78792014326739,best_sustained,0.0125
750.0,570.0736739678696,True,58.8235294117647,59.27353063102575,58.8235294117647,0.025851504590580256,140.60425763197838,337.763870198113,334.5349844705916,322.93979748293617,0.806239021951185,315.2220276109305,0.9919708868379316,True,24.07869812073301,-0.02898203464355431,True,-40.47930603138789,0.03538155009949748,68.49607669473373,best_sustained,0.0125
800.0,606.2950294894458,True,66.66666666666667,66.34555304888684,66.66666666666667,0.024572175576920763,129.6148642392432,296.9996526089138,293.58375143875,291.38036711777664,0.8182714940405619,284.3438100902153,0.9985221851567078,True,31.727464951827915,0.057897111470387896,True,-51.26672189937068,-0.029562368844928032,78.09312923935147,best_sustained,0.0125
850.0,645.4819548424252,True,71.42857142857143,73.1739653078429,71.42857142857143,0.03646422752776584,128.4642248124067,247.19681808967783,244.89812341433444,249.02943468280318,0.8582008074435172,245.49854006109436,0.9877508498878365,True,44.15204056724426,0.1471168498721942,True,-51.97353459353391,0.020781894094515425,87.51448342367358,best_sustained,0.0125
900.0,682.444649204679,False,,30.86219438751174,,,121.00839686577548,0.24784978421728,0.19308855856372986,0.06136930299976768,0.10981846629300451,0.04213508198100911,0.006237008407026304,False,0.034812057578287675,1.0,False,-56.875435807491826,-5.236640427610889,48.580919925683204,best_sustained,0.0125
950.0,721.2714260182299,False,,33.035639729263345,,,114.70523855257716,0.24717791921936794,0.20233017717417567,0.05004273924162813,0.06042289010983315,0.04625285900949162,0.40020044655922793,False,0.036478234805858774,1.0,False,-62.097925110789134,-0.8672159489930518,35.0488146001562,best_sustained,0.0125
1000.0,756.6243660265701,False,,19.398942093218846,,,107.04121655113174,0.6931499669209131,0.5682869327824136,0.07851968506536137,0.01969726173471087,0.04431290918124135,0.8763818382359135,False,0.09429487659621569,1.0,False,-67.81396196371973,-0.04145295232333979,34.353307078459366,best_sustained,0.0125
1100.0,834.7865599618726,False,,14.692475303267626,,,103.74570392181666,0.5995495879751758,0.44582354919846523,0.11747901773559964,0.08924296859957204,0.13809492243491805,1.140331022924004,False,0.05667296534696882,1.0,False,-71.50340231580707,0.5069417417801957,38.25004394653828,best_sustained,0.0125
1200.0,906.8051472486442,False,,31.235692889856896,,,97.07476987440667,0.7142428693102119,0.5674747318928866,0.08414176001276563,0.025638867204437532,0.04657573929219049,1.025311503279844,False,0.07213631279861771,1.0,False,-75.80575784836562,-0.06849633362408418,37.924697343744775,best_sustained,0.0125
50.0,37.99008122008859,False,,10.60559084010921,,,95.81424729717622,0.5483859640870605,0.5139130660277544,0.1523946059128257,0.5011375794680222,0.302021790576343,0.07629850429060875,False,0.14939333314760314,1.0,False,7.338208188265355,-2.429833117005653,30.865872454269415,best_sustained,0.00625
100.0,76.17083384633712,False,,11.24072317146192,,,178.80775299082714,0.3830496536273529,0.3132824507167413,0.13517096421835742,0.46989321061056544,0.22847606872021703,0.029182403141932885,False,0.060870548257473865,1.0,False,7.664785664094467,-4.091001289532633,39.832746271297374,best_sustained,0.00625
150.0,114.17150902555795,False,,21.190273176335435,,,243.69962406084514,0.4352780992809926,0.33683978596647535,0.09799363527149632,0.36373463973468156,0.02468759974333426,0.0325294131054858,False,0.08283081344771451,1.0,False,3.437184130152076,-4.011904434576901,37.61694674213244,best_sustained,0.00625
200.0,152.16154020295048,False,,21.31736135989944,,,291.7605803917433,0.8514525347870858,0.7649661667018677,0.25743602523330394,0.8585344023171659,0.015520961352160424,0.07651038685387894,False,0.19851719694344303,1.0,False,-6.3314361132071895,-2.044158482704361,29.897872370881768,best_sustained,0.00625
250.0,189.60094286792295,False,,16.832703734931915,,,318.6607725451274,0.45463440356638785,0.36075610674180325,0.12181971209239757,0.350081148555889,0.1460353540650543,0.009658113992075794,False,0.15372911183440724,1.0,False,-0.8139508905161392,-3.1638954599727045,31.83054906965158,best_sustained,0.00625
300.0,228.15229898524512,False,,22.478666375702257,,,230.46090649378473,368.5429437720518,366.58421531021236,316.03399468338876,0.7497591095969607,286.4679201231353,0.9992133595956345,True,4.02309279313227,-0.45405076983184434,True,-2.2519644666113265,-0.09284319095219032,19.23236159120476,best_sustained,0.00625
