window,start_ns,stop_ns,mean_mV,vpp_mV,robust_vpp_mV,periodic_vpp_mV,coherence,source_setting_mV,current_uA,candidate_id,C_pF,tau_th_ns,C_th_pJ_per_K,gamma
1,100.0,150.0,295.967779139377,96.47506968288067,77.07152290359082,84.44189429490872,0.9015443076197689,300.0,228.15229898524512,68,8.0,13.026,0.04836243837768271,0.5
2,150.0,200.0,295.6648697257772,21.84602581921274,21.333342214534355,21.18046166969632,0.9258985127216852,300.0,228.15229898524512,68,8.0,13.026,0.04836243837768271,0.5
3,200.0,250.0,296.7274630612061,7.703482778627176,7.48688473262348,6.289161548783119,0.9826937735449188,300.0,228.15229898524512,68,8.0,13.026,0.04836243837768271,0.5
0,50.0,100.0,176.69885813125944,346.60874414289344,315.80433358169375,192.6281210990537,0.3888573158379527,500.0,380.88580812995247,68,8.0,13.026,0.04836243837768271,0.5
1,100.0,150.0,181.16997042643396,128.5275405792591,113.84459986432405,99.63976684907652,0.93160960864107,500.0,380.88580812995247,68,8.0,13.026,0.04836243837768271,0.5
2,150.0,200.0,175.43095019948794,65.17108673855063,61.02512043918145,60.653695817454924,0.9921279680920794,500.0,380.88580812995247,68,8.0,13.026,0.04836243837768271,0.5
3,200.0,250.0,174.7912701251683,65.17584862276004,61.804240625795444,63.5931917832046,0.9909493379335595,500.0,380.88580812995247,68,8.0,13.026,0.04836243837768271,0.5
0,50.0,100.0,122.23755267335338,11.636077922364237,8.384402079905172,1.4587965205693585,0.06267202737664501,800.0,606.2950294894458,68,8.0,13.026,0.04836243837768271,0.5
1,100.0,150.0,122.50584138110558,0.3915732093432638,0.32767023981439536,0.09757775395144806,0.09688212033088872,800.0,606.2950294894458,68,8.0,13.026,0.04836243837768271,0.5
2,150.0,200.0,122.44880666289465,0.4095806782341924,0.32634726353857957,0.13709705055181684,0.18188877792369829,800.0,606.2950294894458,68,8.0,13.026,0.04836243837768271,0.5
3,200.0,250.0,122.49632358408314,0.4020849839665317,0.3322821070795072,0.08974300344240584,0.07459861020730263,800.0,606.2950294894458,68,8.0,13.026,0.04836243837768271,0.5
0,50.0,100.0,213.75845463319854,377.7008036008015,376.9191385184702,466.50932340402517,0.6990777039216549,300.0,228.15229898524512,69,12.0,13.026,0.04836243837768271,0.5
1,100.0,150.0,259.8467447089569,358.0168929975018,354.36728493783886,278.8020362756619,0.7123037500216386,300.0,228.15229898524512,69,12.0,13.026,0.04836243837768271,0.5
2,150.0,200.0,285.0518477025147,281.97694654661393,247.0634973253441,118.06381727765397,0.9708522339776248,300.0,228.15229898524512,69,12.0,13.026,0.04836243837768271,0.5
3,200.0,250.0,201.1468656401655,352.1475749257952,342.876250549217,418.15420944456076,0.6274611183137171,300.0,228.15229898524512,69,12.0,13.026,0.04836243837768271,0.5
0,50.0,100.0,142.19711407496317,394.8991835839623,384.9070000953105,377.8717962731774,0.8307348875812549,500.0,380.88580812995247,69,12.0,13.026,0.04836243837768271,0.5
1,100.0,150.0,221.00648550358122,395.00724655449136,392.41680561386005,379.4802164671688,0.8360787509571892,500.0,380.88580812995247,69,12.0,13.026,0.04836243837768271,0.5
2,150.0,200.0,146.0523498296151,394.20257621435553,387.80560855860733,386.2963125807701,0.7858199754158623,500.0,380.88580812995247,69,12.0,13.026,0.04836243837768271,0.5
3,200.0,250.0,202.0180218969033,394.97262941451936,386.2901453174035,361.98062999623676,0.8247183799462421,500.0,380.88580812995247,69,12.0,13.026,0.04836243837768271,0.5
0,50.0,100.0,121.49735074687662,125.26224592779428,83.02555344556858,62.88305415849801,0.7544328362995786,800.0,606.2950294894458,69,12.0,13.026,0.04836243837768271,0.5
1,100.0,150.0,127.53390629567872,32.80383643144819,27.463248903056268,24.77517665942521,0.9421009461250277,800.0,606.2950294894458,69,12.0,13.026,0.04836243837768271,0.5
2,150.0,200.0,126.90351309950991,14.64519956980375,11.74951235308204,10.52068051120973,0.9425001657124161,800.0,606.2950294894458,69,12.0,13.026,0.04836243837768271,0.5
3,200.0,250.0,126.93601135633689,6.006092836520651,4.9256850501157174,4.494170714328054,0.9370970094034488,800.0,606.2950294894458,69,12.0,13.026,0.04836243837768271,0.5
0,50.0,100.0,320.8587804806495,15.837280685957126,12.238044569088459,5.258958725114069,0.49996850980863927,300.0,228.15229898524512,70,0.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,318.2164911328283,2.6831593045180853,2.2906597867676624,0.16192780667344123,0.00412869432698737,300.0,228.15229898524512,70,0.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,318.1284706564071,3.0728459378296975,2.82507940979508,0.4000318200737724,0.02027637449846209,300.0,228.15229898524512,70,0.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,317.9954129022369,3.5000636745865563,2.6655504495032005,0.4757086528961996,0.025762985422185025,300.0,228.15229898524512,70,0.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,226.80556920468595,2.455067666526105,2.0246907371326586,0.831181581397775,0.08854145218034937,500.0,380.88580812995247,70,0.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,226.2370293832294,1.5713999926625775,1.3152309523113672,0.2799310456275544,0.0031425492480997574,500.0,380.88580812995247,70,0.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,225.95965643990138,1.5467216764637044,1.4071571401518668,0.1059695755196557,0.00021435083505161323,500.0,380.88580812995247,70,0.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,225.73335027196504,1.3206992527596242,1.2375271043172518,0.20354353346423784,0.0009360684835411082,500.0,380.88580812995247,70,0.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,153.6034547023553,1.2504903153642033,1.173330519954817,0.6828714817674627,0.012891090422803675,800.0,606.2950294894458,70,0.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,153.4037410623908,1.1782592079061658,0.9920814728067455,0.34506849575733745,0.0051247566660699295,800.0,606.2950294894458,70,0.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,153.36681929894803,1.2139332997259658,1.0782318786363305,0.4846237885068898,0.03898929947810259,800.0,606.2950294894458,70,0.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,153.3999239079616,1.1356011379662334,0.9339935812641897,0.9285340017223166,0.047738751718920946,800.0,606.2950294894458,70,0.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,320.4727715860525,14.613927865653068,11.288249602063615,4.998675450285017,0.5471820785036708,300.0,228.15229898524512,71,0.39,18.0,0.06682971678168961,0.5
1,100.0,150.0,318.2355400965922,1.998632472271936,1.7982597685272594,0.20191031801053974,0.015777248431838475,300.0,228.15229898524512,71,0.39,18.0,0.06682971678168961,0.5
2,150.0,200.0,318.20507745386453,2.4493935624303163,2.2779758898180376,0.458787815915207,0.060641972732761174,300.0,228.15229898524512,71,0.39,18.0,0.06682971678168961,0.5
3,200.0,250.0,318.1677553772819,2.2106439575185846,2.047180749388531,0.42333221954885514,0.04757369733102179,300.0,228.15229898524512,71,0.39,18.0,0.06682971678168961,0.5
0,50.0,100.0,226.79434532859986,2.378884252877725,1.9752128591859162,0.6048517448379185,0.0645018326016007,500.0,380.88580812995247,71,0.39,18.0,0.06682971678168961,0.5
1,100.0,150.0,226.23574262004772,1.528993719900484,1.3670879132577625,0.21648211847427573,0.002520866903983454,500.0,380.88580812995247,71,0.39,18.0,0.06682971678168961,0.5
2,150.0,200.0,225.99537251541474,1.4841671154284768,1.2622136596423559,0.335609136019401,0.004050876222663424,500.0,380.88580812995247,71,0.39,18.0,0.06682971678168961,0.5
3,200.0,250.0,225.8069826444388,1.1723096752963613,1.0858784425464023,0.11477079467264872,0.002201405630798292,500.0,380.88580812995247,71,0.39,18.0,0.06682971678168961,0.5
0,50.0,100.0,153.62253835640055,1.4200357636269416,1.204582112186813,0.6445196435747487,0.016684479808574015,800.0,606.2950294894458,71,0.39,18.0,0.06682971678168961,0.5
1,100.0,150.0,153.4283117711651,1.108870851009641,0.9270174189610145,0.12501624134164496,0.003382607389448511,800.0,606.2950294894458,71,0.39,18.0,0.06682971678168961,0.5
2,150.0,200.0,153.38308982827567,1.1761922285108426,1.0588321187864267,0.483921088890891,0.039575199930599436,800.0,606.2950294894458,71,0.39,18.0,0.06682971678168961,0.5
3,200.0,250.0,153.42270032143225,1.12163838434509,0.9267072627381481,0.9668974064268228,0.04720406629130958,800.0,606.2950294894458,71,0.39,18.0,0.06682971678168961,0.5
0,50.0,100.0,317.3851631021778,15.586110651412923,6.25859908772162,3.4637344953979605,0.20634789046653834,300.0,228.15229898524512,72,2.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,317.5192157458332,0.9089101751598037,0.752456314708013,0.21990704866246588,0.188413290173587,300.0,228.15229898524512,72,2.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,317.52300674765155,1.0071720167842955,0.932161466000025,0.4737909220771373,0.4237657692490192,300.0,228.15229898524512,72,2.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,317.45917820401775,0.8674242322172177,0.7761456583306199,0.42220673267199976,0.4023353388984984,300.0,228.15229898524512,72,2.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,206.41169325346368,1.3218817359284856,1.0761953522338956,0.47423506203850535,0.06914667318531031,500.0,380.88580812995247,72,2.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,206.01409137679525,0.9323802572409079,0.7000145347015234,0.08437266676073867,0.0035716391008716597,500.0,380.88580812995247,72,2.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,205.77959989266702,0.7687664501323752,0.670124186664907,0.14171468140507873,0.008939163668627126,500.0,380.88580812995247,72,2.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,205.62046338535035,0.6714044592217192,0.6175460867720233,0.24865542892769382,0.026242226151476755,500.0,380.88580812995247,72,2.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,132.20350880127535,0.8709865816921933,0.8220365656990509,0.44141996111609555,0.01576541992824687,800.0,606.2950294894458,72,2.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,132.0344552375998,0.8027405291910839,0.6966903074495576,0.1367381490404614,0.006622950771851266,800.0,606.2950294894458,72,2.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,131.99460108854487,0.9313678798287413,0.8021132592753872,0.3918584676492714,0.047159528394288275,800.0,606.2950294894458,72,2.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,132.02473365367612,0.9293114039014938,0.8206264189847161,0.6773543640978085,0.05664159722623685,800.0,606.2950294894458,72,2.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,306.38940203896465,85.51866343799861,58.492566255096165,40.14663396930663,0.5565794409041,300.0,228.15229898524512,73,4.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,309.61147268538423,1.2304484489426386,0.5978598109383597,0.4531230787130231,0.4495195619029111,300.0,228.15229898524512,73,4.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,309.75237155066725,0.9201169177625275,0.8437368866072461,0.5702241011381738,0.791903414034442,300.0,228.15229898524512,73,4.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,309.698781187856,0.6997871891090881,0.6082018239295621,0.4338881492278544,0.733745618776624,300.0,228.15229898524512,73,4.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,177.12946259960728,52.611810950657485,44.4714462058476,104.07072292747414,0.4420858535202552,500.0,380.88580812995247,73,4.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,173.2909168787959,0.6151194685511143,0.4373134851933287,0.04937024672588777,0.005179996632185269,500.0,380.88580812995247,73,4.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,173.10191883489378,0.4535025943337132,0.3583848392388518,0.10745658295041323,0.009833315913714502,500.0,380.88580812995247,73,4.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,172.97038216435652,0.3680580272944667,0.31997847939069857,0.19374314741487267,0.06556749706225928,500.0,380.88580812995247,73,4.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,116.32673511001836,0.6862651547701972,0.6206407836411643,0.08020378683060872,0.022840677607452675,800.0,606.2950294894458,73,4.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,116.18962533215716,0.6117306887838936,0.5090324166974938,0.09435996185325249,0.038525588585114456,800.0,606.2950294894458,73,4.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,116.14889927228445,0.6347374355749338,0.5510940470550452,0.12605871272429703,0.06360062982792203,800.0,606.2950294894458,73,4.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,116.17814529525945,0.6309670238809844,0.5520737632788695,0.07134673373411209,0.019235686669696328,800.0,606.2950294894458,73,4.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,282.9016755293348,262.38134963624793,250.32978522646948,216.1224772787045,0.9213247352039355,300.0,228.15229898524512,74,6.835494476281913,18.0,0.06682971678168961,0.5
1,100.0,150.0,290.9976814871914,58.62665315087747,53.556119454271595,44.20980790795903,0.9782211613704466,300.0,228.15229898524512,74,6.835494476281913,18.0,0.06682971678168961,0.5
2,150.0,200.0,289.92330883493247,9.921582899383566,8.708085315934682,7.081185258784084,0.9694779982138302,300.0,228.15229898524512,74,6.835494476281913,18.0,0.06682971678168961,0.5
3,200.0,250.0,289.76524645108475,2.001345085741491,1.6769436251956904,1.5945241188248418,0.9869930414918179,300.0,228.15229898524512,74,6.835494476281913,18.0,0.06682971678168961,0.5
0,50.0,100.0,170.84038374787605,268.8811076207939,233.45448107719102,137.2553301887874,0.581318008821456,500.0,380.88580812995247,74,6.835494476281913,18.0,0.06682971678168961,0.5
1,100.0,150.0,183.05938108880088,18.45227192152811,16.746622170721423,10.332892309515147,0.6666673870641087,500.0,380.88580812995247,74,6.835494476281913,18.0,0.06682971678168961,0.5
2,150.0,200.0,181.97705051605288,1.616284962559405,0.9904535703232682,0.6947638869944738,0.635371729573821,500.0,380.88580812995247,74,6.835494476281913,18.0,0.06682971678168961,0.5
3,200.0,250.0,181.8470909373329,0.3160547271680798,0.2815039366344365,0.11302690839363108,0.2888154903480059,500.0,380.88580812995247,74,6.835494476281913,18.0,0.06682971678168961,0.5
0,50.0,100.0,118.10667975196175,1.3651027581866373,0.8858997261534398,0.274621638675079,0.1774062805207246,800.0,606.2950294894458,74,6.835494476281913,18.0,0.06682971678168961,0.5
1,100.0,150.0,117.91822547293118,0.4321494405687929,0.35022727417853616,0.09869748117713305,0.08882983125292854,800.0,606.2950294894458,74,6.835494476281913,18.0,0.06682971678168961,0.5
2,150.0,200.0,117.86922162247176,0.4507004738071032,0.3594455984114404,0.14155479004200688,0.166417040628014,800.0,606.2950294894458,74,6.835494476281913,18.0,0.06682971678168961,0.5
3,200.0,250.0,117.90399256168456,0.42761788584809324,0.3538873247603931,0.08406923574342715,0.05652518600762069,800.0,606.2950294894458,74,6.835494476281913,18.0,0.06682971678168961,0.5
0,50.0,100.0,254.19828770528156,351.8004471281096,341.10930460251996,265.7783897255405,0.860756274988067,300.0,228.15229898524512,75,8.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,265.88115784305086,94.36614644581951,92.6560426290325,78.30882650589595,0.9850129381512519,300.0,228.15229898524512,75,8.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,263.26225321739616,34.32426130200449,32.00833189873006,27.921112647972457,0.9892095791251956,300.0,228.15229898524512,75,8.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,262.42482274891734,10.719359987162477,8.926591586628717,9.226965772448315,0.9811512592005218,300.0,228.15229898524512,75,8.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,163.25500692955077,303.1929149575841,289.88809801724284,176.2614166782948,0.5704426709833079,500.0,380.88580812995247,75,8.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,179.09965441759178,51.36277206581889,47.20151085334149,32.50494835047989,0.8339482084713993,500.0,380.88580812995247,75,8.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,181.18881740855718,9.087628692392457,7.410447669335269,5.988738124562681,0.8387810351671967,500.0,380.88580812995247,75,8.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,181.00582985536678,1.7771426604505507,1.4934118680201607,1.1881519214372072,0.8700748241221568,500.0,380.88580812995247,75,8.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,119.03967936190698,7.866577834686694,2.4569408699066173,0.6538073243181745,0.040843008237258616,800.0,606.2950294894458,75,8.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,118.91123964013791,0.37051784542218513,0.30056246585817803,0.09041084984520399,0.09730639946745112,800.0,606.2950294894458,75,8.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,118.85933163574093,0.4011466497229179,0.33003430140399814,0.15558559654992846,0.24213655164731906,800.0,606.2950294894458,75,8.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,118.89961897223779,0.40104195811312593,0.3365456406411198,0.08907939573586644,0.07618083643822282,800.0,606.2950294894458,75,8.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,235.88240018228092,388.9587371679962,385.872684308248,769.2163471448313,0.6375838731883775,300.0,228.15229898524512,76,12.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,309.7692865075716,184.6727866154022,157.80250150813433,145.13756172813729,0.9864546756182364,300.0,228.15229898524512,76,12.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,294.2202578851396,52.24388887445423,51.68291719434308,67.3097827170226,0.9459501370329438,300.0,228.15229898524512,76,12.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,301.28000497412404,28.67794154014433,27.118306503110546,27.858514522577302,0.9925386576896045,300.0,228.15229898524512,76,12.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,131.42725193132435,365.733152708445,358.7376225382922,291.3684388834062,0.640704089908664,500.0,380.88580812995247,76,12.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,170.4701304533264,356.6283633060112,347.30021455556385,308.13651941978577,0.8586212626141673,500.0,380.88580812995247,76,12.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,202.40978492186423,349.2426913909154,337.82391299629626,332.5906371238108,0.7917464951917941,500.0,380.88580812995247,76,12.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,172.8631035645346,290.96349881419104,264.52596180709895,216.12088450403462,0.8365676832635992,500.0,380.88580812995247,76,12.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,125.53732630827886,127.01466400626389,105.3539557597842,20.75981062445523,0.07482893600936402,800.0,606.2950294894458,76,12.0,18.0,0.06682971678168961,0.5
1,100.0,150.0,123.51486238705678,2.9419140415962204,2.1334810595701157,0.36967415639760864,0.05071221611562027,800.0,606.2950294894458,76,12.0,18.0,0.06682971678168961,0.5
2,150.0,200.0,123.39337835323931,0.37910059883751046,0.3129829596245912,0.1844267610074209,0.4337206590710069,800.0,606.2950294894458,76,12.0,18.0,0.06682971678168961,0.5
3,200.0,250.0,123.43929491449371,0.3481803619356185,0.29773859621897714,0.0785756254761513,0.09074656423686811,800.0,606.2950294894458,76,12.0,18.0,0.06682971678168961,0.5
0,50.0,100.0,326.28827512483736,37.363767197676395,31.180798394566864,11.98017524277789,0.6215815784822816,300.0,228.15229898524512,77,0.0,24.0,0.0891062890422528,0.5
1,100.0,150.0,318.26223836825574,2.8310086051614007,2.4026690492676153,0.2210364742424728,0.007760583159883483,300.0,228.15229898524512,77,0.0,24.0,0.0891062890422528,0.5
2,150.0,200.0,318.1461709329602,3.086526510160297,2.9494410010132697,0.3637871887927744,0.016594479250347294,300.0,228.15229898524512,77,0.0,24.0,0.0891062890422528,0.5
3,200.0,250.0,317.9617822716781,3.3627355925322036,2.6133913188683664,0.42082411669255904,0.020372984502529445,300.0,228.15229898524512,77,0.0,24.0,0.0891062890422528,0.5
0,50.0,100.0,226.84640500171776,2.647293373134602,2.1450622297124653,1.1306789082822668,0.10978483227585467,500.0,380.88580812995247,77,0.0,24.0,0.0891062890422528,0.5
1,100.0,150.0,226.25357482524848,1.5445486735000316,1.315184711504969,0.29306528034554513,0.0025779212312815325,500.0,380.88580812995247,77,0.0,24.0,0.0891062890422528,0.5
2,150.0,200.0,225.96744700431216,1.5221940130973906,1.3777766792526336,0.1465603398825026,0.00037767956591638896,500.0,380.88580812995247,77,0.0,24.0,0.0891062890422528,0.5
3,200.0,250.0,225.7370695840647,1.3151864280560517,1.1987580920422545,0.23157264976425246,0.0009928519052768703,500.0,380.88580812995247,77,0.0,24.0,0.0891062890422528,0.5
0,50.0,100.0,153.61222192508612,1.2519654654428223,1.1935974917360284,0.6048047430715129,0.013172760009763307,800.0,606.2950294894458,77,0.0,24.0,0.0891062890422528,0.5
1,100.0,150.0,153.39637183717824,1.1813449799662123,0.9865243147503406,0.2312077394306386,0.004582062165601641,800.0,606.2950294894458,77,0.0,24.0,0.0891062890422528,0.5
2,150.0,200.0,153.32814373739404,1.165862086986948,1.0438582290239253,0.598447440719,0.04201969687262452,800.0,606.2950294894458,77,0.0,24.0,0.0891062890422528,0.5
3,200.0,250.0,153.38253338686326,1.16845787876224,0.9487031158920445,1.1006644669340018,0.0445786433136266,800.0,606.2950294894458,77,0.0,24.0,0.0891062890422528,0.5
0,50.0,100.0,325.9054407835496,38.16080272728874,31.667937109228035,12.559528871202776,0.6102379101981759,300.0,228.15229898524512,78,0.39,24.0,0.0891062890422528,0.5
1,100.0,150.0,318.26569350761037,2.0803817584546778,1.8158026385310677,0.22689739411110355,0.020142211369481022,300.0,228.15229898524512,78,0.39,24.0,0.0891062890422528,0.5
2,150.0,200.0,318.1336400484149,2.387078675465432,2.280247897660047,0.38783847788134085,0.04419185677960946,300.0,228.15229898524512,78,0.39,24.0,0.0891062890422528,0.5
3,200.0,250.0,317.9772112569467,2.2502508392804543,1.9917154420325573,0.4212963189729343,0.049556333498355976,300.0,228.15229898524512,78,0.39,24.0,0.0891062890422528,0.5
0,50.0,100.0,226.82462242660603,2.4025181772100836,1.9090612945796295,0.8722758537205937,0.08728730845021582,500.0,380.88580812995247,78,0.39,24.0,0.0891062890422528,0.5
1,100.0,150.0,226.25501711645325,1.448511175931003,1.2888511667072748,0.09801532745610882,0.0003261152851584681,500.0,380.88580812995247,78,0.39,24.0,0.0891062890422528,0.5
2,150.0,200.0,225.96368390360226,1.4170953371556436,1.261332454125835,0.023769768143192135,6.57604367971798e-05,500.0,380.88580812995247,78,0.39,24.0,0.0891062890422528,0.5
3,200.0,250.0,225.74206099699668,1.177525647617415,1.0987904414154457,0.18413057626507562,0.0023042087543627687,500.0,380.88580812995247,78,0.39,24.0,0.0891062890422528,0.5
0,50.0,100.0,153.6147897273318,1.3138499113554474,1.2371711599217008,0.6473484227589758,0.013265318082141375,800.0,606.2950294894458,78,0.39,24.0,0.0891062890422528,0.5
1,100.0,150.0,153.39443342246102,1.2357685222615657,1.0107271052050635,0.24401443235129514,0.0033296676271938885,800.0,606.2950294894458,78,0.39,24.0,0.0891062890422528,0.5
2,150.0,200.0,153.33007009860873,1.2066352147224677,1.0794946037175635,0.6498070431490307,0.04182914648426439,800.0,606.2950294894458,78,0.39,24.0,0.0891062890422528,0.5
3,200.0,250.0,153.38960475425338,1.1958777326857444,0.9661880672937002,1.2660211065651454,0.049611447751346516,800.0,606.2950294894458,78,0.39,24.0,0.0891062890422528,0.5
0,50.0,100.0,324.36501583576614,50.381812787076285,38.49788291628329,20.12761957274119,0.5856267490867136,300.0,228.15229898524512,79,2.0,24.0,0.0891062890422528,0.5
1,100.0,150.0,318.2786283885121,0.970690343116928,0.8038085389408707,0.1595387275445261,0.11544363650075828,300.0,228.15229898524512,79,2.0,24.0,0.0891062890422528,0.5
2,150.0,200.0,318.1493764658528,1.200976503744073,1.0734766377019582,0.5762245113668644,0.5023098248408149,300.0,228.15229898524512,79,2.0,24.0,0.0891062890422528,0.5
3,200.0,250.0,318.0303438949602,0.968901324113915,0.8875556484658205,0.5399978330733567,0.5228616605894875,300.0,228.15229898524512,79,2.0,24.0,0.0891062890422528,0.5
0,50.0,100.0,211.72580796261752,2.4919359111605672,2.126962159341616,2.890618823539498,0.5326429894615188,500.0,380.88580812995247,79,2.0,24.0,0.0891062890422528,0.5
1,100.0,150.0,211.18154853755377,0.9167637246164873,0.6844250082435792,0.0599683130615495,0.00046019336408864575,500.0,380.88580812995247,79,2.0,24.0,0.0891062890422528,0.5
2,150.0,200.0,210.93239844262905,0.7424063781604957,0.6335049517980451,0.13155748598396347,0.012421853435051089,500.0,380.88580812995247,79,2.0,24.0,0.0891062890422528,0.5
3,200.0,250.0,210.75640219661574,0.6468434250904807,0.5852754327142691,0.2407312246898415,0.03691251108846072,500.0,380.88580812995247,79,2.0,24.0,0.0891062890422528,0.5
0,50.0,100.0,136.39331061782946,0.8973768506042745,0.8153433014525717,0.4469807314422902,0.01966101116284802,800.0,606.2950294894458,79,2.0,24.0,0.0891062890422528,0.5
1,100.0,150.0,136.20887579119108,0.800922888185795,0.6923884238911455,0.26247034845194117,0.012362666062386896,800.0,606.2950294894458,79,2.0,24.0,0.0891062890422528,0.5
2,150.0,200.0,136.16875646591225,0.9269868323932826,0.8034188381854221,0.37125902442960973,0.054788957912013214,800.0,606.2950294894458,79,2.0,24.0,0.0891062890422528,0.5
3,200.0,250.0,136.1918865783521,0.8987493977696204,0.8080929221309532,0.5806988533422888,0.06823121623422368,800.0,606.2950294894458,79,2.0,24.0,0.0891062890422528,0.5
0,50.0,100.0,321.10583402605505,107.89385730869884,93.73133888728393,57.43263424209064,0.7797697859032123,300.0,228.15229898524512,80,4.0,24.0,0.0891062890422528,0.5
1,100.0,150.0,313.71476374481927,2.334921692313401,2.2208105683855592,0.9634956037183876,0.8330105348683106,300.0,228.15229898524512,80,4.0,24.0,0.0891062890422528,0.5
2,150.0,200.0,313.37368332652903,0.9119214935248579,0.8030061667146811,0.5535915124971018,0.7533752171150676,300.0,228.15229898524512,80,4.0,24.0,0.0891062890422528,0.5
3,200.0,250.0,313.2996652653351,0.7193701542994404,0.6449085306911115,0.4102545590403846,0.7293948891054193,300.0,228.15229898524512,80,4.0,24.0,0.0891062890422528,0.5
0,50.0,100.0,162.2139889380256,82.15142870946583,78.44439484542194,251.82899221923844,0.8064128308624054,500.0,380.88580812995247,80,4.0,24.0,0.0891062890422528,0.5
1,100.0,150.0,169.81868643499686,0.5790139781366861,0.43727119802363745,0.059542132075164615,0.0007851491797185028,500.0,380.88580812995247,80,4.0,24.0,0.0891062890422528,0.5
2,150.0,200.0,169.63667882098412,0.42235917099870335,0.32558529403479497,0.10157023531934256,0.02097657466025782,500.0,380.88580812995247,80,4.0,24.0,0.0891062890422528,0.5
3,200.0,250.0,169.49046034774238,0.3457086225452599,0.30698474178265656,0.20807510321535408,0.09221491085575773,500.0,380.88580812995247,80,4.0,24.0,0.0891062890422528,0.5
0,50.0,100.0,115.80584431109268,0.669188492104908,0.5775373731353,0.09077419982892601,0.03182321206308525,800.0,606.2950294894458,80,4.0,24.0,0.0891062890422528,0.5
1,100.0,150.0,115.65475518149087,0.5715572317836433,0.48187218100981966,0.09786785157690506,0.04736107778811893,800.0,606.2950294894458,80,4.0,24.0,0.0891062890422528,0.5
2,150.0,200.0,115.622808557498,0.612147464437669,0.5135323981643438,0.12829978176513815,0.0743625947043971,800.0,606.2950294894458,80,4.0,24.0,0.0891062890422528,0.5
3,200.0,250.0,115.64108417972257,0.5942579160434036,0.5221866534828337,0.08222823755747863,0.027376468090012596,800.0,606.2950294894458,80,4.0,24.0,0.0891062890422528,0.5
0,50.0,100.0,314.3118052453831,192.10325094117948,187.5970629959831,158.56400918520268,0.9490336411156607,300.0,228.15229898524512,81,6.835494476281913,24.0,0.0891062890422528,0.5
1,100.0,150.0,307.0888599092243,20.17241666062114,19.79364191072534,23.94561830675086,0.9443305482312512,300.0,228.15229898524512,81,6.835494476281913,24.0,0.0891062890422528,0.5
