window,start_ns,stop_ns,mean_mV,vpp_mV,robust_vpp_mV,periodic_vpp_mV,coherence,source_setting_mV,current_uA,candidate,dt_ns
2,150.0,200.0,229.09091392360938,338.221890605245,316.0808636033921,246.03811040732865,0.7772979409410429,350.0,266.70376233691485,best_features,0.0125
3,200.0,250.0,226.78354773207323,297.2235147664191,274.09101040934047,218.40798760833576,0.7345338488301041,350.0,266.70376233691485,best_features,0.0125
0,50.0,100.0,237.4883606969556,379.58280296193107,363.60294242800325,205.79520926925412,0.8057230261199754,400.0,303.2005083702369,best_features,0.0125
1,100.0,150.0,208.32950860357286,367.7950005457706,347.21552348701937,239.16801528243894,0.6962534118900272,400.0,303.2005083702369,best_features,0.0125
2,150.0,200.0,211.32561930701908,380.17585917363556,366.1836384742495,307.5730030478464,0.7198021966174373,400.0,303.2005083702369,best_features,0.0125
3,200.0,250.0,221.75641120034587,380.11406415447914,367.60494297974793,323.95531359531753,0.7177448265703026,400.0,303.2005083702369,best_features,0.0125
0,50.0,100.0,203.42653108249542,392.9678137735682,379.2154568820673,303.76880985324044,0.6879286536779601,450.0,341.5718172250129,best_features,0.0125
1,100.0,150.0,202.35904292283075,392.66600716185843,378.54636669511353,303.4082930949094,0.6754523270931211,450.0,341.5718172250129,best_features,0.0125
2,150.0,200.0,202.74678728602018,392.63079624647054,377.74215478796356,302.70780093787334,0.6602823698628482,450.0,341.5718172250129,best_features,0.0125
3,200.0,250.0,203.78319177844853,391.86776694665576,377.31224635284514,300.37039145247184,0.6395505887556745,450.0,341.5718172250129,best_features,0.0125
0,50.0,100.0,183.78258973137403,387.08073688525633,374.1435405095423,274.0159975662078,0.5840806835007268,500.0,380.88580812995247,best_features,0.0125
1,100.0,150.0,208.05640276975646,386.95010675895253,371.68300298571455,278.4443699975671,0.6278131503750988,500.0,380.88580812995247,best_features,0.0125
2,150.0,200.0,187.21419170268143,386.40012574137995,370.66903724584597,281.79852969925753,0.617152278878877,500.0,380.88580812995247,best_features,0.0125
3,200.0,250.0,201.1407549551143,386.221993641772,370.5683162755587,277.58428694255247,0.5727328167310891,500.0,380.88580812995247,best_features,0.0125
0,50.0,100.0,197.46716263838823,380.93282761664614,362.26494150263727,268.7736278982019,0.6621795448722968,550.0,419.0559644140832,best_features,0.0125
1,100.0,150.0,191.988072708349,372.41237159253836,341.60063933349,201.5344363833452,0.4900086758800797,550.0,419.0559644140832,best_features,0.0125
2,150.0,200.0,185.65289804905612,363.2604945182398,343.1929917361111,183.2999680064936,0.579512069457121,550.0,419.0559644140832,best_features,0.0125
3,200.0,250.0,169.283539510866,361.29623249957837,317.0178184612323,166.3359885264864,0.4877556031155975,550.0,419.0559644140832,best_features,0.0125
0,50.0,100.0,145.89550581911084,276.64786693978016,267.43211812169784,248.77588003001628,0.8089665971917361,600.0,457.8085803363978,best_features,0.0125
1,100.0,150.0,155.2541224766253,274.56900184448267,268.14440607790965,251.78665242994904,0.8314003768688356,600.0,457.8085803363978,best_features,0.0125
2,150.0,200.0,144.18506375426026,274.4874275146431,269.8009695400411,261.23773125280786,0.8074383787593545,600.0,457.8085803363978,best_features,0.0125
3,200.0,250.0,138.52760849590413,274.13751720141283,267.1312857333812,247.64278227395283,0.8257405735327056,600.0,457.8085803363978,best_features,0.0125
0,50.0,100.0,143.52184479207943,242.18575898678773,239.23937346542962,230.44165307573203,0.8369065900069161,650.0,494.4853744265939,best_features,0.0125
1,100.0,150.0,139.21718573629747,240.35536926926886,235.93106966859932,219.3320344491127,0.8540531370598884,650.0,494.4853744265939,best_features,0.0125
2,150.0,200.0,129.93297678574206,239.7034218771049,234.40500935636857,222.68165800802367,0.8299586580392794,650.0,494.4853744265939,best_features,0.0125
3,200.0,250.0,135.77242566553426,239.93080119337088,235.8753378822925,225.44082240446596,0.8428999345108765,650.0,494.4853744265939,best_features,0.0125
0,50.0,100.0,130.77810474530108,198.0307189710174,193.57016417723764,184.24882812013075,0.8788535482095523,700.0,532.8566832813709,best_features,0.0125
1,100.0,150.0,134.7963151710131,191.52808004185582,187.39647766440714,184.21797630248307,0.8876587353786257,700.0,532.8566832813709,best_features,0.0125
2,150.0,200.0,123.89915844605315,190.08913682590622,187.47130374166858,183.20196647468077,0.8854119649784514,700.0,532.8566832813709,best_features,0.0125
3,200.0,250.0,126.67717799028185,189.98838459704032,185.72820032755658,178.88229693294502,0.8881147976262157,700.0,532.8566832813709,best_features,0.0125
0,50.0,100.0,124.77987139517695,135.68070890945194,128.57414112334592,129.31686063389472,0.9339619565193247,750.0,570.0736739678696,best_features,0.0125
1,100.0,150.0,122.16824979707918,127.27943181620584,123.88121446037825,124.55061628170088,0.945349794908514,750.0,570.0736739678696,best_features,0.0125
2,150.0,200.0,119.69027368712419,125.10503564255568,122.32230484664251,122.1871146791798,0.9436549005579455,750.0,570.0736739678696,best_features,0.0125
3,200.0,250.0,120.6579874287714,123.96054493954523,121.31083363058177,123.68732387322495,0.9464694935947976,750.0,570.0736739678696,best_features,0.0125
0,50.0,100.0,116.79268839327644,78.47223262754913,64.72820025708089,59.916215079259594,0.915082131282137,800.0,606.2950294894458,best_features,0.0125
1,100.0,150.0,116.04363244610663,39.27745277154776,31.81455113764403,29.423395352189193,0.9430704288213756,800.0,606.2950294894458,best_features,0.0125
2,150.0,200.0,115.03469546396609,17.006346153691283,14.026952546641908,12.635839056167327,0.9318884757415348,800.0,606.2950294894458,best_features,0.0125
3,200.0,250.0,115.40011603447894,6.734755577903712,5.448184277009503,4.798906279071685,0.892934044612638,800.0,606.2950294894458,best_features,0.0125
0,50.0,100.0,110.36643956936894,38.01426418854747,26.621183786000813,3.6530536296954086,0.0272484537456138,850.0,645.4819548424252,best_features,0.0125
1,100.0,150.0,109.62708175736434,2.6058402504441602,1.722760067633459,0.21129647914646513,0.02146848887724706,850.0,645.4819548424252,best_features,0.0125
2,150.0,200.0,109.59706161211584,0.3969517272890357,0.27610730364453673,0.052943318265441415,0.04537593706742993,850.0,645.4819548424252,best_features,0.0125
3,200.0,250.0,109.5472517355791,0.3566862095385659,0.2641776177697466,0.06803574416126844,0.0643238482134052,850.0,645.4819548424252,best_features,0.0125
0,50.0,100.0,104.97671500322147,16.393757505268354,8.078687967987307,4.811231253083445,0.41364932779722297,900.0,682.444649204679,best_features,0.0125
1,100.0,150.0,104.76142020692268,0.4563920770330725,0.3667766271856294,0.0818936641196897,0.10482080973183583,900.0,682.444649204679,best_features,0.0125
2,150.0,200.0,104.7381515217349,0.35712655201724886,0.2539768529313591,0.044403123870902145,0.03036012752516637,900.0,682.444649204679,best_features,0.0125
3,200.0,250.0,104.69010394601928,0.46451569821986993,0.2992794928844802,0.054623586125040265,0.03496155242419108,900.0,682.444649204679,best_features,0.0125
0,50.0,100.0,100.20023580876688,5.800039050296448,2.1968139158265387,0.2260838819544781,0.00951953067294764,950.0,721.2714260182299,best_features,0.0125
1,100.0,150.0,100.02569310507496,0.3919604795628544,0.338479190369938,0.05556083627074944,0.031422784040689655,950.0,721.2714260182299,best_features,0.0125
2,150.0,200.0,100.00617464744738,0.3849027320167693,0.3239307037493546,0.0577911449796633,0.042219427297111145,950.0,721.2714260182299,best_features,0.0125
3,200.0,250.0,100.03158684310858,0.4166785479919639,0.34678598645758996,0.034640913779350184,0.010033459961540925,950.0,721.2714260182299,best_features,0.0125
0,50.0,100.0,96.27082359856504,2.566441483125871,1.10972697058601,0.108646403942937,0.004569193323238574,1000.0,756.6243660265701,best_features,0.0125
1,100.0,150.0,96.02008370513178,1.2828562224308797,1.1733601402622895,0.16829640368531584,0.02950369604357539,1000.0,756.6243660265701,best_features,0.0125
2,150.0,200.0,96.0231471200211,1.2062337656317794,0.9050789604903144,0.10103463669331321,0.010299671190156845,1000.0,756.6243660265701,best_features,0.0125
3,200.0,250.0,96.00417588997009,1.0945356366656114,0.8818389554189565,0.11543261128578891,0.008967967630990392,1000.0,756.6243660265701,best_features,0.0125
0,50.0,100.0,88.99050445108337,0.8582105846290062,0.69870764292682,0.10451490905389278,0.00973080742397514,1100.0,834.7865599618726,best_features,0.0125
1,100.0,150.0,88.84875566982872,0.9146178696109644,0.6989375833170612,0.3736132304825066,0.030497600396374724,1100.0,834.7865599618726,best_features,0.0125
2,150.0,200.0,88.89934319166451,0.8125039686204332,0.6454132587534502,0.12349788452691583,0.017670955711545422,1100.0,834.7865599618726,best_features,0.0125
3,200.0,250.0,88.71439795714281,0.7891686746147855,0.6504397299321738,0.305101535127235,0.06702567860302489,1100.0,834.7865599618726,best_features,0.0125
0,50.0,100.0,83.02451534459595,1.104749712783601,0.9773027284195734,0.1890706955844047,0.04993738229041522,1200.0,906.8051472486442,best_features,0.0125
1,100.0,150.0,82.90313789398168,0.9900413244508712,0.7856381635828456,0.09213528835924095,0.014776817439010936,1200.0,906.8051472486442,best_features,0.0125
2,150.0,200.0,82.84611236860437,1.0470523453399068,0.8740049911491781,0.1450133484008964,0.03162746922111104,1200.0,906.8051472486442,best_features,0.0125
3,200.0,250.0,82.80856941760956,1.0223846466805497,0.9074296772179764,0.06015833832144358,0.005210891360327929,1200.0,906.8051472486442,best_features,0.0125
0,50.0,100.0,93.2550442871679,6.136052502789482,5.260056864156965,4.250487240797893,0.9686185587975948,50.0,37.99008122008859,best_features,0.00625
1,100.0,150.0,95.64852089727367,0.7484261794513003,0.6216415494179159,0.9353803523287612,0.6486140419106632,50.0,37.99008122008859,best_features,0.00625
2,150.0,200.0,95.70597239725079,0.19504943860086144,0.16651721678088904,0.3757011025837043,0.15819612767667923,50.0,37.99008122008859,best_features,0.00625
3,200.0,250.0,95.96435789007404,0.44168598602168174,0.4057507300221488,0.30443711423369396,0.3260879004050582,50.0,37.99008122008859,best_features,0.00625
0,50.0,100.0,175.58591500018076,12.59732283830516,10.453827385565148,11.376415451367812,0.9909750784956415,100.0,76.17083384633712,best_features,0.00625
1,100.0,150.0,178.715287889052,0.3985755765758654,0.36814791395499924,0.4046072228834683,0.3792926647278223,100.0,76.17083384633712,best_features,0.00625
2,150.0,200.0,178.80975653621485,0.19830457602603246,0.17442565472046567,0.23442370667658521,0.05942047175141252,100.0,76.17083384633712,best_features,0.00625
3,200.0,250.0,178.88611861334851,0.3563167567578489,0.3134700346628847,0.3828257687449269,0.14422832332317936,100.0,76.17083384633712,best_features,0.00625
0,50.0,100.0,244.7371972540919,10.291979351085729,7.583129298823479,5.516461669297428,0.8471692530416814,150.0,114.17150902555795,best_features,0.00625
1,100.0,150.0,243.72272791968018,0.8700792681834457,0.7117155510127873,0.38325819697176006,0.7361792836222132,150.0,114.17150902555795,best_features,0.00625
2,150.0,200.0,243.54572345047694,0.2626032340368738,0.2219364308508318,0.1964959879977932,0.7037996228495027,150.0,114.17150902555795,best_features,0.00625
3,200.0,250.0,243.6524346723589,0.29288309766184284,0.24837208410519906,0.025655520480771465,0.12443217083963809,150.0,114.17150902555795,best_features,0.00625
0,50.0,100.0,298.12022500582026,11.385828215828099,11.006620362387252,4.968762181309029,0.7829416640985662,200.0,152.16154020295048,best_features,0.00625
1,100.0,150.0,291.3138657759936,0.7581116908659169,0.5566476445400212,0.4729019421459633,0.8423650206141013,200.0,152.16154020295048,best_features,0.00625
2,150.0,200.0,291.5710210076359,0.5469326998075417,0.472368449330304,0.2425087708189733,0.8437695464654358,200.0,152.16154020295048,best_features,0.00625
3,200.0,250.0,291.9962407216729,0.5347419312410011,0.4713523049774153,0.2448021407802707,0.8365924282066122,200.0,152.16154020295048,best_features,0.00625
0,50.0,100.0,331.4146307690374,35.19994008444888,34.78189697767522,13.4585339946184,0.9848316607306862,250.0,189.60094286792295,best_features,0.00625
1,100.0,150.0,320.54711941332596,4.053325067676894,3.564322147266182,1.7124379442567066,0.972011404654462,250.0,189.60094286792295,best_features,0.00625
2,150.0,200.0,321.0737220902849,0.43332638343878216,0.3119078203649224,0.29214415315207926,0.6780011735892343,250.0,189.60094286792295,best_features,0.00625
3,200.0,250.0,321.2513404099553,0.2665526529468707,0.24666602134834648,0.08682639904041632,0.2357607534016568,250.0,189.60094286792295,best_features,0.00625
0,50.0,100.0,238.8050059164217,383.2319456143594,355.5504012684961,262.72753024220304,0.6322711282613667,300.0,228.15229898524512,best_features,0.00625
1,100.0,150.0,218.31331743637588,178.3147945136352,172.88191829751167,155.77588968646313,0.8907894884680663,300.0,228.15229898524512,best_features,0.00625
2,150.0,200.0,255.31809461249642,270.56665385530954,204.55739948923534,178.39115069256368,0.7745537050901956,300.0,228.15229898524512,best_features,0.00625
3,200.0,250.0,234.03900173117742,295.66331836947484,280.9754485051932,199.7263638911679,0.8259038596522715,300.0,228.15229898524512,best_features,0.00625
0,50.0,100.0,205.1615706661323,356.2635626214605,347.0763702414948,223.14635929704946,0.9312080944810405,350.0,266.70376233691485,best_features,0.00625
1,100.0,150.0,243.1692481356601,349.17542205137875,328.7631462087047,301.7852196083368,0.8207431525730043,350.0,266.70376233691485,best_features,0.00625
2,150.0,200.0,255.34867811806964,211.15690853614296,204.7694582435926,192.53354530926725,0.9470823343678214,350.0,266.70376233691485,best_features,0.00625
3,200.0,250.0,243.47470467561232,372.99590087144605,361.7248004176967,338.26168265377856,0.8332442283554042,350.0,266.70376233691485,best_features,0.00625
0,50.0,100.0,238.8273367564343,378.99878849062964,362.3408453914024,205.20396374715756,0.8074371918273243,400.0,303.2005083702369,best_features,0.00625
1,100.0,150.0,207.10602769636873,361.77054940537016,345.7741283764673,226.54069318381855,0.7137680815361371,400.0,303.2005083702369,best_features,0.00625
2,150.0,200.0,212.66638589455005,378.86604980370794,366.1331080630802,305.32060416713745,0.7057799583535546,400.0,303.2005083702369,best_features,0.00625
3,200.0,250.0,220.2723488309912,379.7524739546575,365.27988456720584,318.0164431152062,0.7231486872846271,400.0,303.2005083702369,best_features,0.00625
0,50.0,100.0,204.56560423115235,391.32367058543633,376.03369301170125,303.95128437304686,0.6820865523458122,450.0,341.5718172250129,best_features,0.00625
1,100.0,150.0,205.16999984016695,391.35612483805977,379.1155071501744,303.94655092511493,0.6769237777523666,450.0,341.5718172250129,best_features,0.00625
2,150.0,200.0,204.45106348087475,392.07867381528905,379.11818277089844,299.5467282894413,0.6702502194099176,450.0,341.5718172250129,best_features,0.00625
3,200.0,250.0,203.65016986221318,391.5100244163598,375.37315223429727,294.3704710358952,0.6214202503605737,450.0,341.5718172250129,best_features,0.00625
0,50.0,100.0,183.61510526123652,386.8062842166462,372.6952537667304,266.8260313992207,0.5534078603089287,500.0,380.88580812995247,best_features,0.00625
1,100.0,150.0,207.87376406546716,385.4598257082236,371.10148437078414,277.5050127113554,0.60794103997056,500.0,380.88580812995247,best_features,0.00625
2,150.0,200.0,184.29978465381942,384.8699030921271,368.3107532278633,267.85395103428306,0.5926764484627939,500.0,380.88580812995247,best_features,0.00625
3,200.0,250.0,204.35404691775238,384.5959195889799,367.5550950391244,284.6982155105001,0.5943590916855306,500.0,380.88580812995247,best_features,0.00625
0,50.0,100.0,191.65212068351644,370.0878537437611,341.8970500073147,228.51386597471233,0.5237354299844917,550.0,419.0559644140832,best_features,0.00625
1,100.0,150.0,171.2720026399271,298.4532199661953,245.03254684319074,114.87865401182967,0.22307660280226083,550.0,419.0559644140832,best_features,0.00625
2,150.0,200.0,178.77408797764463,362.383612570545,344.6678303057517,181.69696110634905,0.3231679742246699,550.0,419.0559644140832,best_features,0.00625
3,200.0,250.0,160.64761419945876,273.65994031276404,248.59123675030048,193.68275571227596,0.7135852187800014,550.0,419.0559644140832,best_features,0.00625
0,50.0,100.0,148.14280984605443,277.3894515419768,266.4266727661045,249.44058924013115,0.8145492184823211,600.0,457.8085803363978,best_features,0.00625
1,100.0,150.0,156.61851218778457,274.3741766919261,268.8674547250544,254.10222025675068,0.8305967917412913,600.0,457.8085803363978,best_features,0.00625
2,150.0,200.0,139.47170963842137,274.4929070026586,267.2521615359475,257.2401680227473,0.8068947229562652,600.0,457.8085803363978,best_features,0.00625
3,200.0,250.0,141.61956323852843,272.7989957591172,266.590457559992,247.21490537712117,0.8252916314258258,600.0,457.8085803363978,best_features,0.00625
0,50.0,100.0,142.33816397588487,242.89842666777253,237.37119801137345,229.60706898815596,0.8388344947215007,650.0,494.4853744265939,best_features,0.00625
1,100.0,150.0,142.28326253437498,238.90019713022696,233.69397409381074,218.79117858957423,0.8455537974786022,650.0,494.4853744265939,best_features,0.00625
2,150.0,200.0,130.28193843980847,238.30795586684596,232.47032902062293,217.13667499127425,0.8412785630668012,650.0,494.4853744265939,best_features,0.00625
3,200.0,250.0,134.28239445153736,238.0725184236613,233.64166328140362,225.78255131024846,0.8432562631240981,650.0,494.4853744265939,best_features,0.00625
0,50.0,100.0,131.62360071684833,201.01655370660012,188.23443689747938,182.2508922406666,0.8786333229931304,700.0,532.8566832813709,best_features,0.00625
1,100.0,150.0,134.00587299706203,189.5265140631861,186.08114730334285,182.83656132664552,0.8871973299602741,700.0,532.8566832813709,best_features,0.00625
2,150.0,200.0,123.1746612826664,187.70854828741824,184.78038016043192,179.8965020597966,0.8884549528143783,700.0,532.8566832813709,best_features,0.00625
3,200.0,250.0,128.7479659977074,187.09448278173753,182.88958237369994,176.8792426223235,0.8887148652796308,700.0,532.8566832813709,best_features,0.00625
0,50.0,100.0,124.4939758970842,132.79501244960971,125.2728340698192,126.56253466726041,0.9375860695949387,750.0,570.0736739678696,best_features,0.00625
1,100.0,150.0,123.31529315329452,122.4688273397205,119.69763944546044,120.03592520001598,0.9485357408261333,750.0,570.0736739678696,best_features,0.00625
2,150.0,200.0,120.37073892075196,119.366407157565,116.88398049597832,117.26714455676063,0.9510077897926976,750.0,570.0736739678696,best_features,0.00625
3,200.0,250.0,120.29749925090081,118.51257854616384,116.42501873848839,118.3142108527013,0.9483793488445363,750.0,570.0736739678696,best_features,0.00625
0,50.0,100.0,116.94338143305784,76.96375499497007,61.01791039249119,55.815322487160294,0.9002100014157091,800.0,606.2950294894458,best_features,0.00625
1,100.0,150.0,115.76823887639064,34.26530743817936,26.143861797483112,24.56788011160731,0.926552401731996,800.0,606.2950294894458,best_features,0.00625
2,150.0,200.0,115.07564491229031,13.479906180569401,10.475960610311972,9.274832782259358,0.9070518759263297,800.0,606.2950294894458,best_features,0.00625
3,200.0,250.0,115.4242307733802,4.395709343953214,3.6215674532358975,3.1130098525167194,0.8839832185134634,800.0,606.2950294894458,best_features,0.00625
0,50.0,100.0,110.25616708802369,34.74862603998173,22.815189063762475,11.990014637792747,0.37084560001498923,850.0,645.4819548424252,best_features,0.00625
1,100.0,150.0,109.64989362627495,1.9620809333930822,1.3763437700489476,1.0203818218901737,0.7179241455430074,850.0,645.4819548424252,best_features,0.00625
2,150.0,200.0,109.61331461292372,0.4382964196036738,0.29465237848550885,0.149371742908002,0.2975116442747643,850.0,645.4819548424252,best_features,0.00625
3,200.0,250.0,109.53491687529359,0.5616598580710672,0.4783232331474636,0.3138029670219799,0.5351608126594833,850.0,645.4819548424252,best_features,0.00625
0,50.0,100.0,104.9043658844764,15.29020938182586,7.762931277973124,4.0880557576505785,0.3808822811419501,900.0,682.444649204679,best_features,0.00625
1,100.0,150.0,104.75151302166925,0.5518713752869786,0.3772585305748777,0.09799592744472599,0.11371930156254362,900.0,682.444649204679,best_features,0.00625
2,150.0,200.0,104.72654691577384,0.5074573816656454,0.36165137981549833,0.15649639941477306,0.24091767029921762,900.0,682.444649204679,best_features,0.00625
3,200.0,250.0,104.68071277611078,0.5202768661166033,0.3621150258352799,0.07394060856183424,0.05735145092753968,900.0,682.444649204679,best_features,0.00625
0,50.0,100.0,100.17908420041152,4.763522296588533,1.9326298595228906,0.1851152850572422,0.009540032873521342,950.0,721.2714260182299,best_features,0.00625
1,100.0,150.0,100.05044483360854,0.5537054304210898,0.39170959528036065,0.08132701469887114,0.04990547189982908,950.0,721.2714260182299,best_features,0.00625
2,150.0,200.0,100.01996242389137,0.4960576200604976,0.36311008184375737,0.10087962727534365,0.09626878008530226,950.0,721.2714260182299,best_features,0.00625
3,200.0,250.0,100.06628121120082,0.49304693858813664,0.30119251732142516,0.04572616001362308,0.018392634170638633,950.0,721.2714260182299,best_features,0.00625
0,50.0,100.0,96.25712898222187,2.0110157904315287,1.0596450684682708,0.10414681443644548,0.008381529660492548,1000.0,756.6243660265701,best_features,0.00625
1,100.0,150.0,96.0227522018843,1.2914930110200515,1.0819384034210202,0.2007798272313371,0.042600595638360605,1000.0,756.6243660265701,best_features,0.00625
2,150.0,200.0,96.02322889449721,1.2137364877146695,0.8855070472646673,0.13061982731700927,0.018412292162366395,1000.0,756.6243660265701,best_features,0.00625
3,200.0,250.0,96.00133707578911,1.1598100849489157,0.8536893048313203,0.11744380650419481,0.010446998228675342,1000.0,756.6243660265701,best_features,0.00625
0,50.0,100.0,88.9817477841119,0.8482194347087528,0.7151230327259555,0.08544216445744295,0.006767606171038776,1100.0,834.7865599618726,best_features,0.00625
1,100.0,150.0,88.84556683061761,0.9129116193997362,0.7021006162032393,0.2921746744461331,0.02643027022482025,1100.0,834.7865599618726,best_features,0.00625
2,150.0,200.0,88.89552598203512,0.8599420127984416,0.6469826267536121,0.1036053426674196,0.014224000966950423,1100.0,834.7865599618726,best_features,0.00625
3,200.0,250.0,88.70727473721254,0.7707213330541691,0.6638269404358823,0.2516956196606714,0.05477243546403643,1100.0,834.7865599618726,best_features,0.00625
0,50.0,100.0,83.05089427868351,1.05990456967794,0.9773581590063145,0.18393131458274795,0.049997133847405006,1200.0,906.8051472486442,best_features,0.00625
1,100.0,150.0,82.93003419813625,0.8845113836103877,0.7892040294875073,0.07810105147466481,0.01069491641042386,1200.0,906.8051472486442,best_features,0.00625
2,150.0,200.0,82.87537963987954,0.98659112228178,0.8780021715846118,0.14426523362665905,0.03186959429073433,1200.0,906.8051472486442,best_features,0.00625
3,200.0,250.0,82.83804850080084,1.0186522658913049,0.8845670374423236,0.05358427984731327,0.00415905909081371,1200.0,906.8051472486442,best_features,0.00625
0,50.0,100.0,93.15631232284473,6.183460544208913,5.310945445266768,4.229631463739494,0.9677766878578281,50.0,37.99008122008859,best_sustained,0.025
1,100.0,150.0,95.58851272739764,0.7503782149323683,0.6212041887838069,0.9349965175179086,0.6438127478857368,50.0,37.99008122008859,best_sustained,0.025
2,150.0,200.0,95.6441263182689,0.19539215077737992,0.1672897907150741,0.38053773330195173,0.15998981115419875,50.0,37.99008122008859,best_sustained,0.025
3,200.0,250.0,95.90204242802167,0.441030330299057,0.40580723342363,0.3074446333587502,0.3266869716789689,50.0,37.99008122008859,best_sustained,0.025
0,50.0,100.0,174.899582716606,12.906343142784806,10.741885627371659,10.9822474983137,0.9908108576794139,100.0,76.17083384633712,best_sustained,0.025
1,100.0,150.0,178.53440716334418,0.6607764624176582,0.5707932496079593,0.4716578844032928,0.6480252738077966,100.0,76.17083384633712,best_sustained,0.025
2,150.0,200.0,178.70299985257773,0.19998839321010564,0.17383407949424168,0.237613591531122,0.059692076941831096,100.0,76.17083384633712,best_sustained,0.025
3,200.0,250.0,178.77971985450964,0.3583283984966954,0.3155830074564392,0.38533078551364675,0.14304859233034795,100.0,76.17083384633712,best_sustained,0.025
0,50.0,100.0,242.76334295849247,10.236025484219994,7.68130258284296,4.849755967829568,0.8428024464183753,150.0,114.17150902555795,best_sustained,0.025
1,100.0,150.0,243.54374440663102,0.33332432103722454,0.27966285278404257,0.22252180995403759,0.5741639811760804,150.0,114.17150902555795,best_sustained,0.025
2,150.0,200.0,243.62359304626355,0.2724975753458523,0.22812868042612422,0.19878882409159856,0.6787756264115268,150.0,114.17150902555795,best_sustained,0.025
3,200.0,250.0,243.7147459642865,0.26798322612185643,0.22680880634084133,0.016585817088985627,0.059311514247316066,150.0,114.17150902555795,best_sustained,0.025
0,50.0,100.0,294.37898927163735,6.318241014610578,6.170742061588214,3.543673824713153,0.7290150430780054,200.0,152.16154020295048,best_sustained,0.025
1,100.0,150.0,291.41425608658,0.3201664561257189,0.2851857023712796,0.03322575189216201,0.05890269311522678,200.0,152.16154020295048,best_sustained,0.025
2,150.0,200.0,291.5957217713991,0.469178410994175,0.41632805179278876,0.24392923362955615,0.8278938853715277,200.0,152.16154020295048,best_sustained,0.025
3,200.0,250.0,291.88298891794136,0.5767036157725443,0.5031885677325363,0.3046882099032217,0.8953860479386063,200.0,152.16154020295048,best_sustained,0.025
0,50.0,100.0,324.9565949626897,26.317894808387905,26.027288717597628,12.85207420807519,0.9759463162192202,250.0,189.60094286792295,best_sustained,0.025
1,100.0,150.0,318.2203156213932,1.5933220623717261,1.2933286262199886,0.7826766854195141,0.946714326119833,250.0,189.60094286792295,best_sustained,0.025
2,150.0,200.0,318.49501713116376,0.35175632300939697,0.29989302729319434,0.25422743501295975,0.3977935680702359,250.0,189.60094286792295,best_sustained,0.025
3,200.0,250.0,318.61806144509194,0.29197499473087873,0.2651071140408021,0.16151814070192977,0.47509320807601874,250.0,189.60094286792295,best_sustained,0.025
0,50.0,100.0,240.55522401737935,367.87440931251496,366.47149145801694,271.90052513629155,0.5068009989078787,300.0,228.15229898524512,best_sustained,0.025
1,100.0,150.0,217.91840356416154,368.307234683746,367.37548176919387,336.99386836771816,0.7270580616344527,300.0,228.15229898524512,best_sustained,0.025
2,150.0,200.0,223.40054853890288,368.6945769903233,366.3389943808799,327.76111299397974,0.7848592412076525,300.0,228.15229898524512,best_sustained,0.025
3,200.0,250.0,233.49110543719655,368.6088535639908,366.6889230229593,299.41291805531284,0.698383043015405,300.0,228.15229898524512,best_sustained,0.025
0,50.0,100.0,197.35211604666537,392.93574397402676,390.1944523490945,363.64156463700016,0.8002066131120241,350.0,266.70376233691485,best_sustained,0.025
1,100.0,150.0,258.20246346333465,393.26993903432475,391.4718957585302,355.55843713520534,0.7923229578597227,350.0,266.70376233691485,best_sustained,0.025
2,150.0,200.0,195.50170985824124,393.4470662997799,393.1015819579436,403.574229794159,0.7452069911562411,350.0,266.70376233691485,best_sustained,0.025
3,200.0,250.0,224.18232458365645,393.67902995393115,390.56549142412325,340.37952670818686,0.7702065008105667,350.0,266.70376233691485,best_sustained,0.025
0,50.0,100.0,226.5891635505247,409.78158023096324,402.31774952124874,365.60649700834006,0.8159236462159671,400.0,303.2005083702369,best_sustained,0.025
1,100.0,150.0,185.97526035267177,410.5627498650162,408.6391935960207,417.4846924172738,0.776063682465406,400.0,303.2005083702369,best_sustained,0.025
2,150.0,200.0,255.95884856968084,410.476180580985,409.2126790816324,377.9623476762125,0.7604944655371656,400.0,303.2005083702369,best_sustained,0.025
3,200.0,250.0,168.13763277402563,410.8747139867998,404.4305393048125,387.23496459935006,0.8031751282596911,400.0,303.2005083702369,best_sustained,0.025
0,50.0,100.0,223.99841678656733,422.10205697481456,419.30907053358055,414.4418561001278,0.7742754544220911,450.0,341.5718172250129,best_sustained,0.025
1,100.0,150.0,202.72053637464873,421.3128377485784,411.28227679444876,387.67530753217403,0.8559224868338913,450.0,341.5718172250129,best_sustained,0.025
2,150.0,200.0,176.3878992605422,421.87067936299974,419.02532855422044,415.0123097755733,0.7799576988527932,450.0,341.5718172250129,best_sustained,0.025
3,200.0,250.0,196.28016944066118,422.1751140729942,419.47854198101004,415.35110542521346,0.7853298273180196,450.0,341.5718172250129,best_sustained,0.025
0,50.0,100.0,191.11114298523935,426.8460040164611,424.5451134511509,418.19498252533157,0.7736270220341132,500.0,380.88580812995247,best_sustained,0.025
1,100.0,150.0,192.5771884443758,427.4991230316149,424.26167484016236,414.4573712867967,0.8019938385538703,500.0,380.88580812995247,best_sustained,0.025
2,150.0,200.0,198.46941062126098,427.8960197376061,422.7902108031701,415.3485839579132,0.8179342635894524,500.0,380.88580812995247,best_sustained,0.025
3,200.0,250.0,201.44577326405476,427.60496063669643,421.62260695521,417.50661958640273,0.7910988142900016,500.0,380.88580812995247,best_sustained,0.025
