source_setting_mV,current_uA,legacy_detected,legacy_frequency_MHz,late_frequency_MHz,late_peak_frequency_MHz,late_peak_period_cv,late_mean_mV,late_vpp_mV,late_robust_vpp_mV,late_periodic_vpp_mV,late_coherence,minimum_window_periodic_vpp_mV,amplitude_retention,sustained,amplitude_ratio,frequency_relative_error,frequency_comparable,mean_error_mV,retention_log_error,feature_score,candidate_id,C_pF,tau_th_ns,C_th_pJ_per_K,gamma
300.0,228.15229898524512,False,,27.571259285557424,,,317.9770779296228,1.1867290172293679,0.8526141928826405,0.6846058659155877,0.8339913830978621,0.6532944543006948,0.010490303592652468,False,0.009357047770880604,1.0,False,85.26420696922673,-4.649360156827678,117.60359331474623,24,4.0,13.026,0.04836243837768271,0.1569637099004186
500.0,380.88580812995247,True,90.9090909090909,94.3486424467898,,,167.38957173789606,3.0713669780062958,1.979858906670671,1.126429951493604,0.5266276718871781,0.3714945709403314,0.006430250996492256,False,0.04461814750888307,1.0,False,-18.867854004678208,-4.9229254462079535,75.99719139699963,24,4.0,13.026,0.04836243837768271,0.1569637099004186
800.0,606.2950294894458,False,,10.00000524628577,,,115.35300624028315,0.9196616962260293,0.7895844924691175,0.17094887413141882,0.024907057712278857,0.2658384122780958,0.9130062023799859,False,0.08533004360272718,1.0,False,-65.52857989833072,-0.11909606596017487,38.04872288052005,24,4.0,13.026,0.04836243837768271,0.1569637099004186
300.0,228.15229898524512,True,31.25,30.935565653161976,31.25,0.0,236.33062726025705,277.39060281880256,268.896627100921,228.91122251050302,0.8245607801273065,189.48175849900852,0.8288682882569551,True,2.95101653973794,-0.24865434759883165,True,3.617756299860986,-0.2797502577226096,10.058576263118123,25,6.835494476281913,13.026,0.04836243837768271,0.1569637099004186
500.0,380.88580812995247,True,58.8235294117647,58.375133042054884,58.8235294117647,0.0,169.43007859626888,301.642738154766,287.4784242674311,262.8241668259677,0.8133915024170741,253.79464237019732,0.9737398714915119,True,6.478620621079999,0.13359441001731698,True,-16.827347146305385,0.09720517666177987,25.361485867885307,25,6.835494476281913,13.026,0.04836243837768271,0.1569637099004186
800.0,606.2950294894458,False,,30.529827287936882,,,115.31916330007664,0.6015966656292733,0.41026963685924045,0.09106015737444396,0.051078609462195335,0.06921589641740793,0.02866378058070943,False,0.04433765649651901,1.0,False,-65.56242283853723,-3.5802044148384318,46.65910202577702,25,6.835494476281913,13.026,0.04836243837768271,0.1569637099004186
300.0,228.15229898524512,True,27.027027027027028,29.70038711995021,29.41176470588235,0.08823529411764706,245.87227021880537,282.47258370603436,240.13593839844322,186.10001298611925,0.7308965935791829,162.0218087104419,0.7537353945010086,True,2.6353812379109227,-0.2786536704259239,True,13.159399258409309,-0.374770149225478,8.896465897570378,26,8.0,13.026,0.04836243837768271,0.1569637099004186
500.0,380.88580812995247,True,46.51162790697674,45.955376308497506,41.666666666666664,0.10553832555023099,193.0989473660306,390.2283940479265,378.43265406807757,273.1662344832334,0.5635414353472239,264.23049885959114,0.9984585157764344,True,8.52836731167947,-0.1075864845391501,True,6.841521623456316,0.12227358652947935,33.0484067865435,26,8.0,13.026,0.04836243837768271,0.1569637099004186
800.0,606.2950294894458,True,105.26315789473684,105.91417099705264,111.11111111111111,0.052613364176465637,115.20075394562222,27.33112494683209,20.83726174894946,17.37632113852039,0.8815272441012892,12.12994289863831,0.18747488172581622,False,2.251873574719225,0.688829023386107,True,-65.68083219299164,-1.7021938676309154,19.396475683913145,26,8.0,13.026,0.04836243837768271,0.1569637099004186
300.0,228.15229898524512,False,,19.009747076983903,,,315.1173900140539,21.450281037229104,20.329473717587007,17.88536866633481,0.8949747559111645,11.361290750686331,0.02629943466791043,False,0.2231066035731674,-0.5383019344248585,True,82.40451905365785,-3.7302640765300716,33.36136334157182,27,12.0,13.026,0.04836243837768271,0.1569637099004186
500.0,380.88580812995247,True,32.25806451612903,32.84756763872039,32.78688524590164,0.01639344262295082,166.68360370152075,374.0934763487709,365.9719504565222,343.94905353102376,0.8204431945272126,332.272328673263,1.028396074846274,True,8.247552598099817,-0.36212875042025927,True,-19.573822041053518,0.15181663970671783,35.218106529965894,27,12.0,13.026,0.04836243837768271,0.1569637099004186
800.0,606.2950294894458,False,,74.14875083646426,71.42857142857143,0.1090764867073068,120.38066886095011,245.53695048730802,206.7231960706098,147.11432396479614,0.6421694431952636,41.79211974596997,0.8002000812488712,True,22.340483510813357,0.1823211311726214,True,-60.50091727766376,-0.2509769419795709,63.81099300060458,27,12.0,13.026,0.04836243837768271,0.1569637099004186
300.0,228.15229898524512,False,,26.25603886132,,,318.0242384109899,3.473629471450238,2.772769013128368,0.39883343776357544,0.02022487394416639,0.16204683429458228,0.2167661231696501,False,0.03042986186488552,1.0,False,85.31136745059382,-1.6209925210527494,89.51823034680658,28,0.0,18.0,0.06682971678168961,0.1569637099004186
500.0,380.88580812995247,False,,11.671954901474896,,,225.84409847396537,1.6436064552529501,1.4222983059680132,0.1757133509559608,0.01904148279491502,0.1059695755196557,0.6112178428092204,False,0.03205294852249352,1.0,False,39.586672731391104,-0.3684855884158142,68.34363876109394,28,0.0,18.0,0.06682971678168961,0.1569637099004186
800.0,606.2950294894458,False,,30.05361149324682,,,153.3646457678026,1.2288381682585907,1.0504707638920934,0.1450502577035613,0.021416309417008228,0.10085231333794535,0.8191706481222201,False,0.11352390648656054,1.0,False,-27.516940370811255,-0.22754631622399987,34.71590619872266,28,0.0,18.0,0.06682971678168961,0.1569637099004186
300.0,228.15229898524512,False,,26.605286555155672,,,318.03592192975265,2.4443578857548687,2.0943853739675546,0.39882706718643324,0.04580695551756164,0.19282448480867342,0.17247344103556747,False,0.022984914112901177,1.0,False,85.32305096935659,-1.8495682603596624,95.29875677031838,29,0.39,18.0,0.06682971678168961,0.1569637099004186
500.0,380.88580812995247,False,,11.694199436258753,,,225.85316232591583,1.5637498380405646,1.3580718758422563,0.16817688521149549,0.015979447677684555,0.1236340044343411,0.574406701447995,False,0.030605540162400382,1.0,False,39.59573658334156,-0.4306013343876847,68.89336508615001,29,0.39,18.0,0.06682971678168961,0.1569637099004186
800.0,606.2950294894458,False,,10.000006543227983,,,153.37105527671537,1.2868193950949092,1.072942988936802,0.22351852899797806,0.01945582835613946,0.28238642069227105,0.7804875662231583,False,0.11595246981474709,1.0,False,-27.510530861898502,-0.2759199306374748,34.6364662241787,29,0.39,18.0,0.06682971678168961,0.1569637099004186
300.0,228.15229898524512,False,,28.313059559025472,,,318.0271883758174,1.3922753932360479,0.8981240304296989,0.5093112849880278,0.43107741132147404,0.18694479597117694,0.12466773310738777,False,0.009856497261080982,1.0,False,85.31431741542133,-2.1741594569188756,108.2570984609913,30,2.0,18.0,0.06682971678168961,0.1569637099004186
500.0,380.88580812995247,False,,11.471754592847104,,,221.49128283996663,0.9972158419285222,0.8556099404419797,0.18622986135992559,0.0712465066473531,0.22332293123728603,0.3509548265565949,False,0.019282046010492326,1.0,False,35.23385709739236,-0.9232815030054846,73.54582019641292,30,2.0,18.0,0.06682971678168961,0.1569637099004186
800.0,606.2950294894458,False,,10.000006224742423,,,148.57510933874292,1.2949413373024754,1.0724098818244556,0.23265173841399261,0.021066167928876056,0.26662287097158194,0.996138131244369,False,0.11589485716711366,1.0,False,-32.30647679987095,-0.03195280598149747,34.77885110515528,30,2.0,18.0,0.06682971678168961,0.1569637099004186
300.0,228.15229898524512,False,,26.864896457800576,,,318.033760470212,1.1723642248132933,0.9194318507101684,0.7210594563678976,0.8091841431020088,0.6103360390302864,0.012503646254620046,False,0.010090340767231877,1.0,False,85.32088950981591,-4.473791217824466,115.95184940095861,31,4.0,18.0,0.06682971678168961,0.1569637099004186
500.0,380.88580812995247,False,,10.566404694403994,,,167.48264877064688,0.605270599037425,0.45591646409835107,0.14851006284895582,0.16521201138883035,0.16256235641540906,0.006806218375877135,False,0.010274544301278499,1.0,False,-18.774776971927395,-4.866102357567364,89.08739491525535,31,4.0,18.0,0.06682971678168961,0.1569637099004186
800.0,606.2950294894458,False,,10.000004852653467,,,115.49671210156238,0.8024416338994627,0.657930213252996,0.1770104609276487,0.03917504847388131,0.20579877349559375,0.9138110077740723,False,0.071102224422962,1.0,False,-65.38487403705149,-0.1182149647293786,38.67041074678215,31,4.0,18.0,0.06682971678168961,0.1569637099004186
300.0,228.15229898524512,False,,19.399658402631495,,,318.3643518870739,18.5877091993288,17.361580378338658,10.118652727264648,0.6568627453117544,3.3163148933655306,0.018077900977350778,False,0.19053534216789578,-0.5288319870305929,True,85.65148092667783,-4.105121268127187,37.97214419677458,32,6.835494476281913,18.0,0.06682971678168961,0.1569637099004186
500.0,380.88580812995247,True,55.55555555555556,57.26470556103978,57.142857142857146,0.02857142857142857,166.89109635278027,178.03205246242408,174.08745916855702,175.2745042201645,0.9399926118231563,175.05972045435328,0.7662576558428511,True,3.923239129040306,0.11203087226398156,True,-19.366329389794004,-0.14242054040737948,13.634853800535982,32,6.835494476281913,18.0,0.06682971678168961,0.1569637099004186
800.0,606.2950294894458,False,,30.227436282634965,,,115.31991341628434,0.512301166150749,0.39101330158074177,0.09170239140898406,0.060574191181208326,0.07948934809472873,0.2325397214892349,False,0.042256632939679975,1.0,False,-65.56167272232953,-1.4867776843883702,41.24876448675196,32,6.835494476281913,18.0,0.06682971678168961,0.1569637099004186
300.0,228.15229898524512,False,,25.423755324604215,,,228.39685619085574,245.15584987277742,224.00110794932328,201.05578430154992,0.8906439531761597,122.64289175073269,0.7284480454136867,True,2.4583089107695715,-0.38252210271448583,True,-4.316014769540317,-0.4088952140823699,9.585915190669448,33,8.0,18.0,0.06682971678168961,0.1569637099004186
500.0,380.88580812995247,True,50.0,49.85671822723607,50.0,0.0,167.9485021446589,260.18008388109166,255.20913135074693,247.11695575529419,0.8613998216180898,238.9735499024497,0.9047342664613037,True,5.751399066800089,-0.0318258111122961,True,-18.308923597915367,0.023702253443237828,21.860646555152023,33,8.0,18.0,0.06682971678168961,0.1569637099004186
800.0,606.2950294894458,False,,30.365854121076133,,,115.32342030994256,0.4633509088371426,0.3784590189253976,0.10396954508441314,0.09648838046074693,0.09331522838539302,0.02929413756704031,False,0.0408998972177922,1.0,False,-65.5581658286713,-3.5584513269708316,46.758905474456455,33,8.0,18.0,0.06682971678168961,0.1569637099004186
300.0,228.15229898524512,False,,18.14185371390236,,,310.63450020988523,100.40557223425273,71.04948813870124,45.57595829309131,0.6699727829617359,17.320936101645792,0.062257665025032834,False,0.7797353834361419,-0.5593808412213306,True,77.92162924948917,-2.8685298592692106,16.33176257725875,34,12.0,18.0,0.06682971678168961,0.1569637099004186
500.0,380.88580812995247,False,,34.18824252802643,33.333333333333336,0.16666666666666666,187.60496090259483,346.5057071742078,296.70047422419975,218.42377351471268,0.5707386941612475,142.24884891448258,0.938700229324295,True,6.686448958704988,-0.33609400786861454,True,1.3475351600205556,0.06055716472286541,28.420313718417464,34,12.0,18.0,0.06682971678168961,0.1569637099004186
800.0,606.2950294894458,True,71.42857142857143,71.4677251750514,71.42857142857143,0.0,116.36733944121367,113.62633392458326,111.71794339446761,112.44279598297722,0.949088513476161,111.5262069431385,0.844749229129918,True,12.073308267803629,0.1395714791967495,True,-64.5142466974002,-0.1967989268866918,40.73308315040879,34,12.0,18.0,0.06682971678168961,0.1569637099004186
300.0,228.15229898524512,False,,26.442913648631585,,,318.04559284602385,3.4959833745431865,2.851089388686489,0.4061034841555788,0.020495711049412835,0.2210364742424728,0.08381412453633406,False,0.031289391886375,1.0,False,85.33272188562779,-2.5712099761281433,91.028836880494,35,0.0,24.0,0.0891062890422528,0.1569637099004186
500.0,380.88580812995247,False,,11.154430233251919,,,225.84918061632868,1.6190656403196613,1.4091399981047346,0.17517428378383043,0.0177996380717651,0.1465603398825026,0.5588453686232201,False,0.031756412582870264,1.0,False,39.59175487375441,-0.4580662054569594,68.4887761080022,35,0.0,24.0,0.0891062890422528,0.1569637099004186
800.0,606.2950294894458,False,,10.00000611858057,,,153.35965996390294,1.240430478178638,1.0234115980723857,0.22766965585341853,0.02265953312071689,0.2312077394306386,0.7948266670009302,False,0.11059963451659224,1.0,False,-27.521926174710927,-0.2577146779854835,34.83563989685797,35,0.0,24.0,0.0891062890422528,0.1569637099004186
300.0,228.15229898524512,False,,26.774504171157915,,,318.04484961923794,2.4227806795982474,2.1329845297969996,0.43454017715796583,0.05416796912113675,0.22689739411110355,0.06289375389688007,False,0.0234085220565957,1.0,False,85.33197865884188,-2.858364663306806,97.44029799862837,36,0.39,24.0,0.0891062890422528,0.1569637099004186
500.0,380.88580812995247,False,,11.414122221084853,,,225.848831033891,1.5521398659291492,1.2947994964775944,0.17891930944923368,0.018236904077986282,0.023769768143192135,0.5755658264926642,False,0.029179632312998218,1.0,False,39.59140529131673,-0.4285854159043191,69.41874012025247,36,0.39,24.0,0.0891062890422528,0.1569637099004186
800.0,606.2950294894458,False,,10.000006330904275,,,153.36438589922966,1.2773127766451182,1.0649115938831528,0.24395447886939498,0.023092780472120267,0.24401443235129514,0.7809655598291537,False,0.11508452053679769,1.0,False,-27.51720023938421,-0.2753076886009369,34.66925035487639,36,0.39,24.0,0.0891062890422528,0.1569637099004186
300.0,228.15229898524512,False,,26.546940312318434,,,318.0666525549474,1.2167696520340883,0.9885753331024603,0.5498896818232937,0.4731712296901216,0.3260046910197159,0.021528489327884717,False,0.010849158616137626,1.0,False,85.35378159455132,-3.930434376964906,112.74541825881688,37,2.0,24.0,0.0891062890422528,0.1569637099004186
500.0,380.88580812995247,False,,10.662689735011815,,,222.66804653796854,0.986725474869047,0.8006986537907324,0.20685835677773948,0.08570694090215203,0.14777793169761516,0.5025587644915274,False,0.018044563945758783,1.0,False,36.410620795394266,-0.5642264415623987,73.8633913044278,37,2.0,24.0,0.0891062890422528,0.1569637099004186
800.0,606.2950294894458,False,,10.000006012418718,,,149.62822653973677,1.2038200180043361,0.9708132825863629,0.2487514576162936,0.03233144412022637,0.19417449248584912,0.9931606947440058,False,0.10491535804376388,1.0,False,-31.253359598877097,-0.034946261449133,35.16052563062691,37,2.0,24.0,0.0891062890422528,0.1569637099004186
300.0,228.15229898524512,False,,26.01026854576342,,,316.9472501114079,1.0769367760224782,0.8788118677989019,0.5980267689449298,0.6614021641268173,0.46143218544279624,0.006821540743553658,False,0.009644555177775484,1.0,False,84.23437915101186,-5.079726158148657,119.34778074984091,38,4.0,24.0,0.0891062890422528,0.1569637099004186
500.0,380.88580812995247,False,,10.000006390004103,,,214.0593238105775,0.6223927793232349,0.5426860307198922,0.21547865096254099,0.2513319974873055,0.24751980524919626,0.006765823821762579,False,0.012229985322735974,1.0,False,27.801898068003226,-4.872054987658543,88.40847655230446,38,4.0,24.0,0.0891062890422528,0.1569637099004186
800.0,606.2950294894458,False,,10.000006018540063,,,115.38369591538597,0.7507717041458051,0.5852360660273774,0.1959274494896971,0.06005324850272442,0.1961762976577205,0.917334694069501,False,0.06324620038552473,1.0,False,-65.4978902232279,-0.11436634619373319,39.04722552708113,38,4.0,24.0,0.0891062890422528,0.1569637099004186
300.0,228.15229898524512,False,,16.973053531568006,,,318.07260135752995,8.563878716716033,5.46779914050785,3.3663960975531237,0.5280944340440712,0.9438045582286038,0.006813106422166302,False,0.060006575290911454,-0.5877680039248789,True,85.35973039713389,-5.080963347840574,70.24390643964512,39,6.835494476281913,24.0,0.0891062890422528,0.1569637099004186
500.0,380.88580812995247,True,50.0,52.19277152403762,,,167.5090468321066,8.723736306879772,4.652438332503664,2.8729791206125275,0.5145392332022256,0.7585890001494113,0.0044622280247095195,False,0.10484746114797754,1.0,False,-18.748378910467665,-5.288290820515311,64.76668112019657,39,6.835494476281913,24.0,0.0891062890422528,0.1569637099004186
800.0,606.2950294894458,False,,31.54853319739354,,,115.43558764130466,0.5208395839238307,0.39071700292177525,0.09796704858851217,0.07541576509276537,0.08360671542510498,0.18693571206861598,False,0.042224612075883655,1.0,False,-65.4459984973092,-1.7050739679210063,41.603540201699566,39,6.835494476281913,24.0,0.0891062890422528,0.1569637099004186
300.0,228.15229898524512,False,,10.000005559546457,,,316.74403299209547,24.653762673894164,21.88053327964417,20.53606153506899,0.8856484055334772,17.671466590942444,0.018557702797548432,False,0.24012876733586672,-0.7571254786354689,True,84.03116203169941,-4.07892657195215,40.714757869997186,40,8.0,24.0,0.0891062890422528,0.1569637099004186
500.0,380.88580812995247,True,47.61904761904762,47.00059345819522,47.61904761904762,0.02037706832433973,168.29603244098718,74.26712442689771,60.76484401345414,54.93355604983912,0.9487678555780011,44.64564906442269,0.18934877459097696,False,1.3693979729624994,-0.08728927481291326,True,-17.961393301587094,-1.5403483362541328,2.290752408026072,40,8.0,24.0,0.0891062890422528,0.1569637099004186
800.0,606.2950294894458,False,,31.060251954635923,,,115.35385695398905,0.4262920059411499,0.35269747676356644,0.09856124190364651,0.09944386744230627,0.07513282155774352,0.049153696218289404,False,0.038115858857225585,1.0,False,-65.52772918462482,-3.0408866933592003,45.127917286030396,40,8.0,24.0,0.0891062890422528,0.1569637099004186
300.0,228.15229898524512,False,,16.551232163490436,,,224.98676970191744,258.05008773883907,252.9249040885921,225.34916402815986,0.8735061832324271,107.7507686760919,0.6379678932227153,True,2.7757342415341544,-0.5980129645164627,True,-7.7261012584786215,-0.541523561989882,16.655899690979535,41,12.0,24.0,0.0891062890422528,0.1569637099004186
500.0,380.88580812995247,True,33.333333333333336,33.460959094029604,33.333333333333336,0.0,165.59767519976705,292.34625520107664,287.38769628557435,283.4357007258507,0.8239312069430137,181.11479032787986,0.9338474237406721,True,6.4765759731184565,-0.35021722082442996,True,-20.659750542807217,0.05537404808519658,28.05955125160881,41,12.0,24.0,0.0891062890422528,0.1569637099004186
800.0,606.2950294894458,False,,10.000005387772973,,,115.34250808677764,0.6205207105011681,0.36506315702639824,0.27753949207336187,0.31207302360208855,0.7714963776357947,0.004064819689545841,False,0.03945221240275332,1.0,False,-65.53907805183623,-5.533469354737715,56.1780865215135,41,12.0,24.0,0.0891062890422528,0.1569637099004186
300.0,228.15229898524512,False,,25.77083996729881,,,318.7519612138635,3.1430624863786534,2.688927641294242,0.22810366074042315,0.007122463007130597,0.058308604559194954,1.0000365921048555,False,0.029509741454063244,1.0,False,86.03909025346746,-0.09201964954852689,88.84920061294106,42,0.0,6.0,0.0222765722605632,0.5
500.0,380.88580812995247,False,,10.692419817850258,,,226.1740702564708,1.513188071519977,1.317423480786175,0.1530508341328382,0.017975282560631745,0.13274554329179952,0.6581874161624961,False,0.029689486962598672,1.0,False,39.91664451389653,-0.294449301155444,69.19492617615634,42,0.0,6.0,0.0222765722605632,0.5
800.0,606.2950294894458,False,,30.362102617238488,,,153.52342699085267,1.168935486626765,0.9402172762725627,0.1195092863268749,0.020840850961851842,0.08472103991389669,0.9805582503250903,False,0.10160886130056955,1.0,False,-27.3581591477612,-0.04771668727001271,35.149938567551565,42,0.0,6.0,0.0222765722605632,0.5
300.0,228.15229898524512,False,,26.665416815748763,,,318.7649730295887,2.3418341168963934,2.136285877546868,0.21707899203674172,0.01255757806378055,0.07029866198131962,1.0118062939892871,False,0.023444752826458172,1.0,False,86.05210206919264,-0.0803190975411888,93.24133641167609,43,0.39,6.0,0.0222765722605632,0.5
500.0,380.88580812995247,False,,10.965145114130136,,,226.35393878468554,1.8452156020286736,1.6415743071849533,0.1482627562436563,0.010945621004451511,0.10967158525475008,0.7399026700819918,False,0.036994557712164367,1.0,False,40.09651304211127,-0.17742036828836347,66.60616996272623,43,0.39,6.0,0.0222765722605632,0.5
800.0,606.2950294894458,False,,30.35058753684131,,,153.57430530224315,1.3629196591474226,1.105234052280764,0.12254641170192838,0.01582972987921727,0.08547643399503214,0.994113391670933,False,0.11944215061445766,1.0,False,-27.307280836370722,-0.03398746366031876,34.46012771033829,43,0.39,6.0,0.0222765722605632,0.5
300.0,228.15229898524512,False,,26.92359687061496,,,314.0168733903295,0.8672185468690827,0.655499499493601,0.23746537069483595,0.16697658924783376,0.04666670472809481,0.30747300463824434,False,0.007193804867137853,1.0,False,81.30400242993346,-1.271424226367549,109.32980794616715,44,2.0,6.0,0.0222765722605632,0.5
500.0,380.88580812995247,False,,12.705885019110363,,,183.8410422812367,1.1899173651631543,1.0613203261289073,0.12250750965360496,0.018655048723192014,0.12255607700005292,0.4936161835546843,False,0.023917940165254586,1.0,False,-2.416383461337574,-0.5821807600860704,70.56541062194805,44,2.0,6.0,0.0222765722605632,0.5
800.0,606.2950294894458,False,,16.414828677179777,,,124.30473367350807,1.2757328213019008,1.0759384520276143,0.09465994118182315,0.006746200248123335,0.05974556638275577,0.7915581872140129,False,0.11627618817369062,1.0,False,-56.5768524651058,-0.26183534820382265,36.147918533799896,44,2.0,6.0,0.0222765722605632,0.5
300.0,228.15229898524512,False,,47.3950011473199,,,299.9715347976766,0.8876326689768916,0.67755883138733,0.3982067916369049,0.4763433408341138,0.2174094282582985,0.00584684587327716,False,0.007435895866849541,1.0,False,67.25866383728055,-5.233909171086221,121.14499409797696,45,4.0,6.0,0.0222765722605632,0.5
500.0,380.88580812995247,True,83.33333333333333,83.12086630819823,83.33333333333333,0.0,168.9888334166798,362.2670909205918,356.23680983712717,351.9045803767485,0.8062641557228444,346.74649409809206,0.9884866394911913,True,8.028161237072826,0.6141350690350975,True,-17.268592325894474,0.11223610765725871,40.490011716217744,45,4.0,6.0,0.0222765722605632,0.5
800.0,606.2950294894458,False,,10.000006543227983,,,129.48574864120397,1.4125696618913253,1.2034478839613882,0.16920103283639354,0.010264786106220836,0.12902724879915942,0.9283110333982717,False,0.13005607555805876,1.0,False,-51.3958374974099,-0.10247189800768507,35.265216424992175,45,4.0,6.0,0.0222765722605632,0.5
300.0,228.15229898524512,True,28.571428571428573,28.269297849894976,,,227.70151663172973,358.22655673713035,357.1762645001577,311.8704343066654,0.7477303788445477,296.1437526196168,1.0141615388158296,True,3.9198448694047165,-0.3134111632517924,True,-5.011354328666329,-0.07799404000629395,16.019676759925936,46,6.835494476281913,6.0,0.0222765722605632,0.5
500.0,380.88580812995247,True,52.63157894736842,51.58593265588197,51.282051282051285,0.02564102564102564,175.56887420120907,405.2614787817719,399.404775625882,392.06550745980434,0.815280997802795,384.3462888162906,0.9984358751151962,True,9.000995542957767,0.0017540320140927435,True,-10.6885515413652,0.12225091065704219,34.502118718109735,46,6.835494476281913,6.0,0.0222765722605632,0.5
800.0,606.2950294894458,True,83.33333333333333,85.46275384364883,83.33333333333333,0.041644982217284056,132.40911854386974,337.47182978400866,330.1977978916496,313.41625324229835,0.7959987844789845,308.05133096480625,0.9999336645851646,True,35.684328606189005,0.36272585387722245,True,-48.47246759474413,-0.02814979857139464,86.80569834593199,46,6.835494476281913,6.0,0.0222765722605632,0.5
300.0,228.15229898524512,True,25.974025974025974,26.04953280005516,,,229.30179323468622,356.9977761675734,356.4278530549777,324.3089247858618,0.7332287928621006,295.69107702379574,1.0021903218761359,True,3.911631398759633,-0.367323570681095,True,-3.411077725709845,-0.08986831436577926,16.887835241933846,47,8.0,6.0,0.0222765722605632,0.5
500.0,380.88580812995247,True,45.45454545454545,45.90518244540782,45.45454545454545,0.021757131728816846,191.9657665513237,408.6580686618166,403.7797778171888,383.3315641788691,0.8183124058285498,380.169027251286,0.9941134929591119,True,9.099590696615293,-0.10856120578860151,True,5.708340808749426,0.11791235924610638,35.09395681556847,47,8.0,6.0,0.0222765722605632,0.5
800.0,606.2950294894458,True,71.42857142857143,69.95012031758043,71.42857142857143,0.03288868749704872,137.32354486561434,375.7661058843461,369.5018198794302,341.07091119831586,0.7770659715635637,335.4266029234627,0.982865248930278,True,39.93189671570458,0.1153728747493803,True,-43.55804127299953,-0.045366710642207715,89.20048259449368,47,8.0,6.0,0.0222765722605632,0.5
300.0,228.15229898524512,False,,20.039174714402794,,,219.76935685475337,352.3798742741796,351.4815250026281,306.94773132581906,0.7273030024895164,344.4945111834801,0.9966766575896309,True,3.8573477282992554,-0.5132997738531725,True,-12.943514105642691,-0.09538511796224335,19.921708392060122,48,12.0,6.0,0.0222765722605632,0.5
500.0,380.88580812995247,True,34.48275862068966,34.026995415493815,34.48275862068966,0.016070608663330627,192.81435545495196,412.0758926495756,408.6380646370085,394.9812392967139,0.767995569729468,357.02389432264204,1.0031454154619426,True,9.209077164179638,-0.3392252868203339,True,6.556929712377695,0.12695673905372876,38.068869420130675,48,12.0,6.0,0.0222765722605632,0.5
800.0,606.2950294894458,True,47.61904761904762,47.78400695603051,47.61904761904762,0.0,159.83999969108876,422.4359039419968,410.5334145774921,388.35240272486215,0.7634827320077577,370.0221672979808,1.0054174445596902,True,44.366162836770776,-0.23807157209139063,True,-21.041586447525106,-0.02268063796543604,94.82368781719971,48,12.0,6.0,0.0222765722605632,0.5
300.0,228.15229898524512,False,,26.042840758939807,,,318.32184324608596,3.241291132320555,2.704914068489643,0.289988283600394,0.011014106446642913,0.06419985816161428,0.9177359755558292,False,0.029685185123898634,1.0,False,85.6089722856899,-0.1779017790397445,88.69673841249224,49,0.0,9.0,0.03341485839084481,0.5
500.0,380.88580812995247,False,,11.047044625695131,,,226.1021084810046,1.5681916495348105,1.366479485756173,0.14891587177863214,0.014473743414465279,0.10158995366223807,0.6875544116009147,False,0.030795014259808216,1.0,False,39.84468273843032,-0.25079804836414965,68.77283016108905,49,0.0,9.0,0.03341485839084481,0.5
800.0,606.2950294894458,False,,10.000006649389835,,,153.44619972695898,1.2393136342059563,1.0043227241003478,0.1808082991785082,0.01619285438414575,0.2364361807985204,0.8747844262683968,False,0.10853670842838178,1.0,False,-27.43538641165489,-0.16186125391383493,34.891575327454916,49,0.0,9.0,0.03341485839084481,0.5
300.0,228.15229898524512,False,,26.46105356281455,,,318.247932150876,2.300376534112729,2.1175717321959837,0.29433912339463447,0.024574042692780074,0.05559159753191014,0.9185646574713393,False,0.023239373707155227,1.0,False,85.53506119047995,-0.17699922315443914,93.35860817367072,50,0.39,9.0,0.03341485839084481,0.5
500.0,380.88580812995247,False,,11.861886542331009,,,226.2597338787327,1.5741200501777826,1.401196931078971,0.14586176588545627,0.012009452786555186,0.05056561429508903,0.6703232871871849,False,0.03157740743506181,1.0,False,40.00230813615843,-0.2761789047195564,68.50413010916931,50,0.39,9.0,0.03341485839084481,0.5
800.0,606.2950294894458,False,,15.57532128818218,,,153.475522155034,1.3463346001621233,1.0990203530072336,0.1190487737900175,0.013467937548628295,0.08332843205653731,0.8658814463143725,False,0.11877063890798209,1.0,False,-27.406063983579855,-0.1720907387677147,34.50324726095605,50,0.39,9.0,0.03341485839084481,0.5
300.0,228.15229898524512,False,,26.90468980509003,,,314.7894422377251,0.9129947383888748,0.7544780414457932,0.3367491097103973,0.2863749200636496,0.10282143942711001,0.2605443909878587,False,0.008280048742820385,1.0,False,82.07657127732904,-1.4370382664270422,108.34209517196223,51,2.0,9.0,0.03341485839084481,0.5
500.0,380.88580812995247,False,,11.90531516693592,,,184.11421771432134,0.971645459429169,0.8347483228469059,0.1261982239094746,0.032115099610780184,0.1273619334822455,0.6641597579914128,False,0.018811908099151887,1.0,False,-2.1432080282529284,-0.28541629899822685,72.5765585360966,51,2.0,9.0,0.03341485839084481,0.5
800.0,606.2950294894458,False,,10.000006224742423,,,119.39723805746557,0.9327000319590297,0.7898227833321556,0.1579653532290069,0.015040774231232845,0.13058832840338766,0.9103210721191686,False,0.08535579558991425,1.0,False,-61.4843480811483,-0.1220413761515632,37.7269389673612,51,2.0,9.0,0.03341485839084481,0.5
300.0,228.15229898524512,False,,28.135530229701615,,,292.1370489493883,0.7398711855555007,0.5948845685899755,0.3853267637018951,0.6250220431180946,0.38623910700549574,0.0064921740481668115,False,0.006528583939749514,1.0,False,59.424177988992255,-5.1292140610355474,121.07290866990931,52,4.0,9.0,0.03341485839084481,0.5
