R0_ohm,Ea_over_k_K,Ea_eV,Rm_ohm,w_K,Tc_K,beta_per_K,T_cooling_transition_K,T_heating_transition_K,bootstrap_sample
0.8323057757226021,2527.325178859266,0.21778803327674054,18.320241872289426,7.108136732708059,333.33199397126435,0.289514020053935,329.7779256049103,336.8860623376184,101.0
1.0505425250870775,2439.8330872606316,0.2102485481657919,18.315110204333322,6.7997028728163365,333.6039670729774,0.3061748047120381,330.20411563656927,337.00381850938555,102.0
1.1688557440215028,2423.473625641475,0.20883879883820017,18.76348089327586,6.902902772686332,333.5402316860715,0.3070054030512907,330.08878029972834,336.9916830724146,103.0
0.6087689523653781,2617.036021200027,0.22551871553339128,17.957557579794276,6.926249209424295,333.33018892094543,0.28417455768057126,329.86706431623327,336.7933135256576,104.0
2.050688064064982,2243.639049317413,0.19334185407605003,18.044992802385583,7.022417891982724,333.3828393310134,0.30763628855338504,329.871630385022,336.89404827700474,105.0
1.8108675997830006,2280.684810966422,0.19653421081679132,18.704173357394605,6.953190743049679,333.554077369228,0.31924017227075024,330.07748199770316,337.0306727407529,106.0
1.033420720662248,2466.806778910863,0.2125729610683566,18.487261718388368,6.801673753822921,333.21285756782993,0.2942520294804587,329.8120206909185,336.6136944447414,107.0
0.8923633713899889,2506.0079372017417,0.21595105552084576,17.730225619225944,7.271841291485845,333.18054601618206,0.27727382283378255,329.5446253704391,336.816466661925,108.0
0.9526676268759994,2480.16287413958,0.2137239003050052,18.311954802393767,7.160396563529125,333.424330398993,0.2887172378583021,329.8441321172284,337.0045286807576,109.0
1.2707750089749328,2398.1417049275674,0.20665586280861717,17.571579401324087,7.073301481287034,333.25632059324073,0.29645504987689697,329.71966985259724,336.7929713338842,110.0
0.5536319352151385,2661.3628667484436,0.22933850753883037,18.547604665066483,6.867325407024843,333.562047971912,0.3072215496053401,330.1283852683996,336.99571067542445,111.0
1.2341090619291126,2406.8070703219055,0.2074025862230173,17.804007277965706,6.880664143441452,333.2952802503713,0.29249535238041097,329.8549481786506,336.73561232209204,112.0
1.1096233742576194,2436.0395301450235,0.20992164470665564,18.336006960568238,6.758959737339855,333.3127106199735,0.2976513021445329,329.93323075130354,336.6921904886434,113.0
0.5419954443886048,2663.6174263279263,0.22953279045138475,18.38878258235435,6.931570363222678,333.6328401707131,0.29762459978034317,330.16705498910176,337.09862535232446,114.0
0.5905010961435232,2633.0600974047647,0.2268995635821104,18.578170412005562,7.03286552194944,333.4926145029455,0.29626125180331697,329.9761817419708,337.00904726392025,115.0
0.9883093321999432,2466.1099063561637,0.21251290923790675,18.02340598606339,6.8594452219715425,333.4392721569046,0.2977176033837349,330.00954954591884,336.8689947678904,116.0
0.4652912734964039,2692.67877220619,0.2320371034761372,18.439539440581488,6.950619417480963,333.74463313189307,0.3118035900004125,330.26932342315257,337.21994284063356,117.0
0.612335383587285,2623.9826037908742,0.22611732570556467,18.345058987874786,7.118957369998732,333.4931835293236,0.3007377416557455,329.9337048443242,337.05266221432294,118.0
1.3517334446321025,2379.211106903431,0.2050245500883877,17.988108642246978,6.843277110267548,333.4835750606009,0.30306626323786706,330.06193650546714,336.9052136157347,119.0
0.3030076524040494,2828.6069341774187,0.24375048619010914,18.215046233579038,6.8223681105453196,333.7316061655551,0.3041433108486716,330.32042211028244,337.14279022082775,120.0
0.8490115561770605,2513.5136441427644,0.21659784730162276,18.27515822568116,7.155853694909042,333.47659113399544,0.2969303605014184,329.8986642865409,337.05451798145,121.0
1.3699806453997592,2367.412931348019,0.20400786198194207,18.03175043308497,6.8382068105732206,333.34832808097366,0.28785277123753733,329.92922467568707,336.76743148626025,122.0
0.6711104431325426,2592.4860478882724,0.22340316251738535,17.776855181412508,7.233792407511343,333.620534239818,0.3077136640423946,330.00363803606234,337.2374304435737,123.0
0.4743029637438426,2695.457207748318,0.23227653052627226,18.35032821583239,6.850025903793532,333.6596935755836,0.31027996850477324,330.23468062368687,337.08470652748036,124.0
1.2122125922830143,2408.118312455084,0.20751558032750503,19.24397579665131,7.133600533139809,333.55747008876085,0.3069183654725003,329.99066982219097,337.12427035533074,125.0
0.4678926633851789,2702.645827399961,0.23289599783859197,18.357439881707087,6.950603393157618,333.41886430037897,0.28905422764832644,329.94356260380016,336.8941659969578,126.0
0.5710024148501411,2646.670325993121,0.22807240233728904,18.226295130691078,6.9263038604311395,333.5271272286381,0.29923611281496126,330.0639752984225,336.9902791588537,127.0
1.1546033090674548,2419.8957536045555,0.20853048168109092,18.389231618246285,6.890326623996311,333.3312275312686,0.29456575781091066,329.88606421927045,336.77639084326677,128.0
0.517400420959358,2675.5713326013547,0.2305628983927932,18.332487690731185,6.5724206166849,333.57545697401844,0.3018288346759595,330.289246665676,336.8616672823609,129.0
1.0773712424942041,2440.0202144499344,0.21026467353931794,18.181992569794005,6.873034112159273,333.43931034231076,0.2999679547376819,330.0027932862311,336.8758273983904,130.0
0.7673491943092423,2546.9058937402588,0.2194753687331177,18.032415802925033,6.665649217851816,333.3028391092646,0.2879125984748226,329.97001450033866,336.63566371819053,131.0
1.1871048912932791,2420.6485524077752,0.2085953528627567,17.68054761297485,6.66742775455411,333.16040321640224,0.28168617603247387,329.8266893391252,336.4941170936793,132.0
1.561829040623867,2328.215907106478,0.20063012377426154,17.993501478269295,6.970117956387265,333.3409325784306,0.29502305353421104,329.855873600237,336.8259915566243,133.0
0.5030262548788595,2684.479244223094,0.2313305228239229,18.013170244288453,6.926468952163092,333.5797991738584,0.29518231652645016,330.1165646977769,337.04303364993996,134.0
0.7544367162579257,2550.1103586418944,0.21975150815295547,18.311648065863803,6.6910558356211425,333.7131831260565,0.3141677853473524,330.36765520824594,337.05871104386705,135.0
1.4387125498850795,2348.9382090225768,0.2024158335899296,18.017296989793778,6.673964301533572,333.19610979786705,0.29190575006772745,329.85912764710025,336.53309194863385,136.0
0.9954047396119904,2471.059628162977,0.21293944326154174,17.776577425532476,6.699498981655098,333.3285739484955,0.2837329597824733,329.97882445766794,336.67832343932304,137.0
1.2419767534492565,2397.7517564489876,0.20662225964866784,17.758061142423916,7.062654036096002,333.15337960576267,0.28141479391574237,329.6220525877147,336.68470662381065,138.0
0.6290321446886072,2610.2033815493487,0.2249299242041008,18.79067981582889,6.96097953690086,333.4632815352074,0.29011346660817783,329.982791766757,336.9437713036578,139.0
0.5364463668240297,2648.6029695778384,0.22823894467575082,18.467273890488187,7.353447410998579,333.6859460415219,0.30440763377773034,330.0092223360226,337.3626697470212,140.0
1.356191957668601,2374.433961490686,0.20461288754776116,18.185380093537006,6.8884149794601885,333.2111477361893,0.29277934174640574,329.76694024645917,336.6553552259194,141.0
0.7367378975054877,2557.565494776077,0.22039394207877375,17.703534262113838,6.829674336747608,333.4872351059376,0.29632284099785183,330.0723979375638,336.9020722743114,142.0
0.9614911577197938,2479.610334975574,0.21367628616383977,18.19240949994351,6.899529242588188,333.46414956420625,0.3026187718742336,330.01438494291216,336.91391418550035,143.0
1.3788095904944768,2370.6795452369656,0.20428935698713538,17.87128617565736,7.002080396081344,333.31662989022055,0.2932362052792869,329.81558969217986,336.81767008826125,144.0
0.9058692208853134,2497.7000331126296,0.21523513573839964,17.80304156428287,7.227723364850029,333.40974891174955,0.29936589533166147,329.79588722932453,337.02361059417456,145.0
